"mokC",-1.5,-2.1,-1.9,-7.7,-1.6,-1.7,-2.7,-2.1
"mutT",-1.4,-1.7,-1.3,-1.1,-1.2,-1.2,-1.7,-1.8
"metI",2.1,1.9,2.3,2.9,1.1,2.2,2,-1.1
"ykgF",-1.8,-2.7,-1.8,-1.6,-1.4,-1.4,-2.4,-2.6
"dnaK",1.4,1.4,1.3,-1.4,-1,1.9,1.4,1.8
"ftsZ",1.7,1.7,2.2,2.5,1.5,2.2,1.7,1.4
"proS",-2,-1.1,-1.1,-1.3,-1.4,1.2,-1.3,1
"rclA",-4.4,-2.7,-3.4,-4.1,-2,-1.9,-2.2,-2.5
"satP",1.1,-1.2,1.4,-1.1,1.1,1.2,-1,-1.3
"murC",1.2,1,1.8,-1.2,1.2,1.4,1.3,-1.1
"yaeQ",1.2,1.4,1.9,-1,1.4,1.4,1.5,1.1
"ykgA",-2.8,-2,-1.4,-3.4,-1.6,-1.2,-1.5,-1.9
"yaaA",-1.6,-1.2,1.2,-2.6,-1.1,1.1,-1.1,-1.4
"murD",-1.9,-2,-1.5,-3.3,-1.5,-2.1,-1.5,-1.9
"ldcC",-1.4,-1.3,-2,-2.6,-1.2,1.4,-1.2,1.1
"ykgL",-1.4,-2.2,-2.5,-5.9,-1.2,-1.3,-2.5,-2
"thrA",1.4,1.4,1.7,-1.1,1.2,1.8,1.3,1
"ftsI",1.2,1.1,1.5,-1.6,-1,1.2,-1.3,-1.1
"lpxB",-1.5,-1.2,-1.1,-5.3,-1.3,1,-1.6,-1.6
"ecpC",-4.7,-3.9,-4.5,-3.1,-2.3,-1.9,-2.9,-2.8
"yajI",-1.5,-1.9,-1.1,1.1,-1.2,-1.1,-1.2,-1.2
"rnk",-1.4,-1,-1.4,-2.2,-1.4,1.1,-1.4,1
"ybgP",-5.1,-4,-4.5,NA,-2.4,-1.5,-2.9,-2.3
"secD",-1.7,1.2,1.4,-1.1,1.1,1.4,1,1
"allR",-1.5,1.4,2,1.7,1.2,1.7,1.6,1.2
"ahpF",1.5,1.5,2.3,1.6,1.5,2,1.8,1.5
"pxpA",1.1,1.1,1.6,-1.3,1,1.1,1.1,-1.2
"acpH",-1.4,-1.2,-1.2,-3.1,-1.1,-1.1,-1.2,-1.4
"ylbG",-2.2,-1.7,-1.7,-4.7,-2.1,-2.2,-1.7,-1.9
"ybdN",-1.1,1.2,1.5,-1.1,1.3,-1.7,1.1,-1.2
"dtpD",-1.2,1,1.4,-1.1,-1,1,1.1,-1.5
"phoR",-2.8,-2.7,-5,-10.5,-2.7,-2,-1.7,-2.3
"ybbC",1.7,1.4,1.7,1.8,1.2,1.5,1.2,1.2
"cstA",1.9,1.7,2,1.7,1.2,2,1.8,1.5
"ybfC",-1.9,-1.7,-1.9,-6.6,-1.7,-1.3,-2.3,-1.9
"araJ",6.1,-1.4,2.2,1.7,1.5,2,1.8,1.4
"tesA",1.2,1.2,1.3,1.3,-1,1.4,1,-1.1
"entE",-1.8,-1.6,-1.9,-1.6,-1.6,-1.4,-2,-1.9
"ybfA",-3.8,-2.7,-3.2,-3.1,-1.9,-1.6,-2.4,-2.2
"ppnP",1,1.1,1.2,1.1,1.1,1.4,1.1,1.3
"fetA",-1.1,-1.2,1.1,1,1.1,1.2,-1.3,-1.5
"fepD",-3,-1.9,-1.4,-1.3,-1.3,1,-1.5,-1.3
"kdpE",-2.9,-1.2,1.1,-1.7,-1.2,1.1,-1.2,-1.6
"ybiU",-4.1,-2.6,-2.7,-5,-1.5,-1.5,-1.8,-2.2
"kdsB",1.2,1.4,2,1,1.2,1.7,1.6,1
"lolE",-1.7,-1.4,1.1,-2.5,-1.3,-1.2,1,-1.4
"mntR",-1.1,-1.1,1.4,-1.8,1,1.1,1.2,-1.3
"msbA",1,1.2,1.6,-1.2,-1.1,1.2,1.3,-1.1
"rutR",-2.8,-2.2,-4.1,-7.9,-1.6,-1.4,-1.7,-2.1
"3.1.4.2",1,1.2,-1,-1.9,-1.1,1.4,1.1,1
"rhtA",-2.3,-2.3,-2.5,-7.1,-1.4,-1.1,-1.8,-1.8
"cmk",2.3,1.8,2.8,2.6,1.5,2.1,1.7,1.7
"rutD",1,-1.1,1,-3.5,-1.1,-1,-1.7,-1.5
"ycfJ",-2.2,-1.6,1,1.9,3,2.6,1.6,1.3
"glnQ",1.3,1.3,1.3,1.8,-1.1,1,1,-1.1
"serC",1.6,1.9,2,2.1,1.2,1.3,1.1,-1.1
"thiK",1.1,1,1.5,1.5,-1.1,1.3,-1.3,-1.4
"fiu",-2.6,-1.5,-1.1,-1.3,-1.2,1.1,-1.3,-1.5
"focA",1.1,1.2,1.7,1.4,1.1,1.7,1.2,-1
"yccE",-3.1,-2.8,-2.2,-3.4,-1.6,-2,-2,-2.5
"fhuE",-3.3,-2.4,-2.3,-7.3,-1.8,-2,-1.7,-1.8
"hcxB",1.2,1.3,1.9,-1.2,-1.1,1.4,1.4,1
"ycaN",-1.9,-1.8,-1.6,-3.1,-1.2,-1.1,-1.2,-1.5
"torA",-4.1,-3.8,-3.4,-5.6,-1.9,-1.8,-2.2,-2.3
"mltG",-1.3,-1.3,1.2,-1.3,-1.2,1.3,1.1,-1.1
"kdsA",1.1,1.3,1.1,-1.5,1.3,1.6,1,1.1
"ycjO",-3,-3.2,-3.6,-7.5,-1.9,-2.2,-3,-2.9
"ynbD",-2.6,-3.3,-2.9,-7.6,-1.7,-1.9,-2.9,-2.7
"hipA",-2.6,-3.3,-2.8,-6.9,-1.7,-1.7,-2.8,-3.3
"prfA",-1.8,-2.1,-2,-7,-1.5,-1.5,-2.3,-2
"pspD",-2.1,-1.9,-2.3,-1.7,-1.6,-1.1,-1.3,-1.2
"ydbD",2,1.7,2.1,3.2,1.5,1.6,1.1,1.2
"prs",1.9,1.7,2.3,3,1.7,1.9,1.7,1.5
"pspF",-2.6,-2.7,-2.2,-1.8,-1.5,-1.1,-1.7,-2.3
"insD2",-1.2,1,1.2,-1.5,-1.2,1.1,1,-1
"ydeP",-3.9,-2.3,-2.5,-5.7,-1.9,-1.9,-1.7,-2
"ychF",-1.8,1.2,2,1,1.1,1.2,1.5,1.1
"puuR",-2.8,-4,-2.7,-5.1,-1.4,-2.4,-2.1,-2.3
"paaK",-2.5,-3,-2.7,-5,-1.9,-1.5,-1.9,-2.4
"ydeM",-5.9,-4.5,-4.5,-7.2,-2.2,-1.5,-2,-2.5
"dhaL",1.3,1.2,2,1.4,1.6,1.7,1.5,1.4
"ymjA",-1.7,-1.8,-1.2,-2.1,-1.3,-1.3,-1.4,-1.6
"paaG",-1.2,-1,-1.2,-3.1,-1.3,-1.2,-2.1,-1.6
"gadB",-1.7,-1.2,-1.9,-3.9,-1.3,-1.1,-1.8,-1.6
"ymgE",-1.1,-1.3,1.5,-1.4,1.4,1,-1.1,-1.6
"sapD",-1.6,-1.2,-1.5,-4,-1.3,1,-1.6,-1.6
"paaC",-1.2,-1.3,-1.2,-4.6,-1.4,-1.5,-1.7,-2
"dosP",-2,-2.5,-2.1,-1.4,-1.4,-1.6,-2.4,-2.4
"fumA",-1.2,1.1,1.1,1.1,-1.5,-1.1,-1.2,-1.2
"btuD",1.3,1.4,1.8,2.2,1.1,1.3,1.2,1.2
"tsaB",1.2,1.1,1.4,1.3,1.1,1.2,-1,-1.2
"tyrP",1.3,-1.1,1,1.7,1.1,-1,1.5,1.4
"rstA",-1.9,-1,1.2,-1.7,1,1.3,1.3,-1.1
"selO",-1.8,-1.5,-1.3,-2.8,-1.4,-1.4,-1.3,-1.6
"yeaX",-1.3,1,1.8,1.9,1.3,1.3,1.5,-1.1
"ydgH",-1.9,-1.5,-1.3,-3.5,-1.2,-1,-1.1,-1.3
"ppsA",1,-1,1.6,-1.1,1.1,1.2,1.2,-1.2
"dmlR",1,1,1.3,-1.4,-1.2,1,-1.1,-1.1
"mdtJ",1.1,1.2,-1.1,-2.1,-1.2,1.6,1.3,1
"ydiR",-1.7,-2.1,-2.4,-5.1,-1.5,-1.5,-2.2,-2.1
"yoaF",1.2,-1.1,1.3,1.1,1.1,1.1,-1,-1.4
"uspC",1.2,-1.2,1.3,-1.4,-1.1,1.1,-1.1,-1.6
"ynfM",-1.9,-1.9,-1.7,-5.8,-1.1,-1.1,-1.2,-1.9
"ydiF",-3.9,-3,-4,-2.6,-2,-1.6,-2.9,-3.4
"yeaL",-2.4,-2,-2.6,-2.1,-1.7,-1.4,-1.6,-2.4
"motB",-3.9,-3.4,-3.5,-2.5,-1.5,-2,-2.4,-2.7
"clcB",-2.3,-2.1,-2.1,-1.9,-1.3,-1.4,-1.4,-1.4
"ydiM",-2.9,-3.5,-2.8,-2.3,-1.6,-1.6,-1.4,-1.7
"yeaH",-3.2,-2.1,-2.2,-3.3,-1.6,-1.5,-2,-1.9
"tap",-3.8,-3.3,-2.6,-4,-1.8,-2,-2,-2.2
"yefM",-1.4,1.4,2,1,1.3,1.3,1.7,1.3
"yehF",-1.6,-1.4,-1.1,-3.2,-1,-1.1,-1,-1.1
"ompC",1.9,1.6,2.4,2.1,1.1,1.8,1.6,1.4
"hisJ",1.8,1.6,1.8,1.8,1.3,1.4,1.6,1
"tsuA",1.3,1.4,1.8,1.4,1.9,2.2,2.5,1.6
"yehD",-3,-4,-3.4,-3.6,-2,-2.5,-2.2,-2.2
"yojI",-1,1.3,-1.2,-1.4,-1.1,1.7,1.2,1.1
"rpnB",-1.9,-2.2,-2.9,-7,-2.1,-1.6,-2.2,-2.1
"sbmC",1.2,-1,1.3,1.1,1.2,1.1,-1.1,-1.4
"rcnB",-2.7,-1.6,-3,-6.6,-1.9,-1.3,-1.4,-1.5
"napD",-2.8,-2.7,-3.6,-10.4,-2,-1.7,-1.4,-2.5
"yfcF",-1.2,-1.1,-1.3,1.1,-1.2,1.1,-1.3,-1.5
"cbtA",-2.5,-3,-3,-1.9,-1.4,-2.1,-2.1,-2.8
"napB",-2.4,-2,-1.6,-2,-1.1,-1.5,-1.6,-2.2
"pta",-2.5,-1.9,-2.6,-3,-1.8,-1.6,-1.6,-1.6
"flu",-1.2,1.3,1.6,-1.1,1.2,-1.2,1.1,-1.2
"yegW",-2.7,-1.4,-1.1,-2.8,-1.2,-1.3,-1.2,-1.4
"ccmC",-1.1,-1.2,1.6,1.2,1.4,-1.3,1.4,-1.4
"hxpA",-1.5,-1.3,1.1,-2.9,-1.4,-1.5,-1.2,-1.2
"cobU",1.4,-1,1.5,1.4,1.2,1.2,1.3,-1.3
"fbaB",2,1.7,2.4,1.8,1.3,1,1.3,1.6
"ccmG",-1.9,-2.1,-1.7,-2,-1.3,-1.7,-1.4,-1.8
"lrhA",1.4,1.6,2,1.6,1.3,1.7,1.8,1.5
"cysK",1.2,1.6,1.6,1.5,1.2,1.7,2.1,1.7
"guaB",-1.4,1.1,-1.7,-3,-1.5,-1,-1.4,-2.2
"ascB",-2.1,-1.5,-2.3,-5.2,-1.6,1.1,-1.3,-1.6
"yfeH",-2,-2.1,-1.3,-4.1,-1.1,-1.3,-2,-2.5
"yfgG",2.2,1.7,2,3.7,1.5,2,1.7,1.4
"rimM",2.1,1.8,2.4,3.7,1.2,2.3,1.9,1
"hypF",-1.1,-1.4,1,1.1,-1.1,-1.6,-1.2,-1.8
"xapB",-2.1,-2.4,-2.9,-2.9,-1.7,-1.9,-1,-2
"purN",1.6,1.5,2.4,1.9,1.3,1.4,1.3,-2
"dgcN",-1.3,1.2,1.4,-1.4,1,-1.3,1.1,-1.3
"gutQ",-2.8,-1.4,-1.1,-3.4,-1.4,-1.4,-1.3,-1.6
"yfeC",-1.4,1.1,1.8,-1.3,-1,-1.2,1.3,1.1
"hda",-3.2,-2.3,-2.1,-3.9,-1.7,-1.8,-1.4,-1.8
"tyrA",-1.4,-1.4,-1.2,-2.1,-1.3,-1.5,-1.1,-1.1
"srlB",-2.7,-2.4,-2.2,-3,-1.4,-1.9,-1.8,-1.7
"ypeC",-1.9,-1.7,-1.1,-1.4,1.3,2,1.6,1.2
"focB",-1.2,-1,1.1,1.1,1.1,-1,1.3,1.1
"bamD",1.8,1.6,1.7,2,1.4,2.3,1.6,1.1
"pncC",-1.3,-1.4,-1.9,-3.9,-1.2,1.2,-1.2,-1.4
"fryC",-2.2,-2.8,-3.5,-6.4,-1.9,-1.6,-2.1,-2.5
"hyfH",-1.1,-1.3,1.2,-1.1,-1.2,1,-1.1,-1.7
"kgtP",2.2,1.8,2.6,2.1,1.1,2.2,1.9,1.5
"csrA",2.2,1.6,2.1,3,-1.1,1.9,1.2,1.2
"tcdA",-2.5,-2.3,-2.5,-1.7,-2,-1.9,-1.9,-2.1
"scpA",-2.9,-3.2,-2.6,-2,-1.5,-2.1,-1.7,-1.9
"tdcD",-3.4,-3.6,-3.7,-6.2,-1.9,-2.7,-2,-2
"gcvA",-2.5,-2,-1.8,-4.4,-1.6,-1.6,-1.4,-1.7
"serA",1.4,1.7,2.6,1.9,1.4,1.5,1.9,-1.2
"dkgA",-1.6,1.3,2.3,-1.2,1.1,1,1.5,1.2
"fucU",-1,-1.2,1.5,-1.2,1,1.5,1.3,1.1
"pepP",1.7,1.6,2.2,1.8,1.7,1.4,1.7,1.3
"metC",1.5,1.4,1.7,1.7,-1.1,1.3,2,1
"yhaK",-1.8,-1.6,-1.6,-2,-1.3,-1.4,1.1,-1.1
"fucA",-1.5,-1.2,-1.4,-1.7,-1.2,1,-1.3,-1.2
"gcvH",1.2,1.5,1.1,1.1,-1.1,1.3,1.8,-1.7
"yqjG",-1.6,-1.3,-2,-4,-1.5,1,-1,-1.4
"sdaC",-1.2,1.1,1.1,-1.7,-1,1.5,1.1,-1.1
"yqfB",1.3,1.2,1.8,2.6,1.3,1.6,1.4,-1
"yqjD",-1.4,-1.2,1,-1,-1.2,-1.4,-1.2,-1
"yqcC",1.1,-1.1,1.2,1.3,-1,-1.4,-1,-1.5
"ygfX",-1.3,-1.4,-1.3,-2.7,1.1,-1.3,1.1,-1.1
"hybA",-3.7,-4,-5.4,-7.6,-2,-2.7,-1.9,-2.6
"exuR",-1.2,1.4,1.8,-1.2,1.4,1.6,1.6,1.4
"gltF",-3.3,-2.4,-2.8,-4.6,-1.7,-2.1,-1.7,-2.1
"rplW",1.4,1.6,2.5,3.2,1.8,2.4,1.7,-1.1
"nfuA",2,1.5,2.2,1.9,1.6,2,2.2,1.5
"mdtF",-2.3,-1.9,-1.6,-1.6,1,-2.2,-1.1,-1.6
"arcB",1.5,1.2,1.7,2.3,-1,1.3,1.4,1.1
"rpsC",1.7,1.6,1.6,1.7,1.3,1.9,1.3,1.3
"feoB",-4.2,-2.3,-5.6,-8.6,-1.8,-1.6,-2.1,-1.9
"hdeA",-1.2,1.2,-1.4,-2.4,-1.3,1.1,-1.4,-1.2
"npr",1.2,1.2,1.1,-1.3,1.1,1.1,1.2,1.1
"3.1.12.4",2,1.6,2.1,2.1,1.2,2.4,1.5,1.2
"ompR",1.3,1.4,1.1,-1.6,1.3,1.7,1.4,1.1
"slp",-1.7,-1.8,-1.9,1.1,-1.4,-1.8,-1.7,-2.4
"rpoN",2.2,1.7,2.1,3.2,1.3,2,1.5,1.6
"rpsH",2.2,1.9,3,4,2,2.8,2,2
"hslO",-1.4,1.1,-1.4,-2,-1.2,-1.1,1,-1
"arsR",-2.1,-2.1,-2.7,-4.9,-1.4,-1.7,-1.3,-1.5
"kdsC",-1.3,-1.1,1.3,-2.7,-1.1,1.2,1.2,-1.1
"rpmD",1.4,1.8,2.6,2.5,1.4,2.3,2.7,1.5
"nudE",1.1,1.5,1.7,1.2,1.2,1.4,1.7,1.4
"rsmJ",-2.4,-1.6,-1.6,-2.7,1,-1.2,-1.5,-1.2
"mlaE",1.3,1.9,2,1.3,1.3,1.6,1.8,1.2
"rpsM",2.1,1.8,1.1,2.4,1.3,2.2,1.9,1.6
"hofO",-2,-1.7,-1.6,-2,-1.8,-1.2,-1,-1.2
"pitA",-1.8,-1.6,-1.2,-1.8,-1.1,-1.2,-1.1,-1.2
"yibQ",-1.4,1.2,-1.2,-1.9,-1.1,-1.3,-1.2,-1.2
"mdtL",-1.3,-1.2,-2.1,-4.5,-1.5,-1.6,-1.5,-1.5
"yigG",-2.2,-1.9,-2.9,-5.5,-1.3,-1.8,-1.1,-1.9
"yiiR",-2.4,-3.3,-5.3,-5.9,-2.4,-3,-2.5,-3.1
"grxC",2.1,1.8,2.4,2.2,1.9,1.9,1.7,1.6
"yidC",-1.2,-1,1,1.4,-1,1.1,1.3,-1
"sbp",-1.5,-1.4,-1.6,1,-1.1,-1.4,1.1,1
"trmL",-2,-1.5,-2,-1.7,-1.2,-1.6,-1.3,-1.7
"yigA",1,1.2,-1.2,-1.2,-1.1,-1.2,1.1,-1.2
"yibL",-2.3,-1.8,-2.5,-2,-1.3,-1.4,-1.1,-1.6
"gyrB",-2.1,-1.5,-1.3,-2.3,-1,-1.1,1,-1.1
"cyaA",-1.1,-1,1.4,1.1,1,-1,1.5,1.2
"kdgT",-2.9,-2.5,-2.3,-2.7,-1.3,-1.4,-1.4,-1.6
"yibI",1.8,1.7,2.3,2.5,1.4,2,1.8,1.4
"hemY",-1.8,-1.7,-2,-3,-1.5,-1.5,-1.4,-1.6
"rhaS",-3.1,-2.8,-5.7,-7.9,-1.9,-2.5,-2.2,-2.1
"rhsA",-2.3,-1.7,-3.5,-4,-1.5,-1.4,-1.1,-1.3
"dgoT",-3,-2.7,-4.6,-6.6,-1.3,-2.2,-1.7,-2.4
"rffM",1.3,1.5,1.7,1.7,-1.1,1.1,1,-1.4
"rhaM",-2.5,-2,-2.3,-1.5,-1.3,-2.2,-1.4,-2.2
"psiE",-1.7,-1.9,-2.3,-1.5,-1.1,-1.2,1.2,-1.1
"ghoS",-3,-2.9,-4,-2.6,-1.6,-2.1,-1.8,-1.9
"kptA",1.1,-1.1,-1.2,1.4,1.2,-1.1,1.3,-1.3
"yjbE",-1.4,-1.4,-2.7,-1.2,1.1,1.6,1.6,-1.1
"dcuR",-2.4,-1.6,-2.1,-2.3,-1.3,-1.5,-1.2,-1.3
"chpB",1.2,1.6,1.7,2.4,1.3,1.7,1.6,1.1
"hypT",-1.5,-1.3,-1.2,-1.5,1,1.1,1.3,1.1
"rluF",-2.5,-2,-2,-2,-1.1,-1.4,-1.2,-1.5
"melB",-2.8,-2.3,-2.3,-3.3,-1.9,-1.5,-1.3,-1.3
"tamB",-1.2,1,1,-1.1,-1.1,1.2,1.1,1.1
"uxuB",-2.4,-1.7,-2.2,-2.5,-1.1,-1.4,-1.3,-1.3
"iclR",-1.4,1.1,-1.2,-1.7,-1.2,1.1,1.3,1.1
"adiY",-3.7,-2.4,-6.3,-7.3,-1.9,-2.3,-2.3,-2
"ytfK",-1.8,1.1,-2.1,-4.3,-1.3,1.2,1.2,-1
"fimG",-3.2,-2.2,-4.6,-8.1,-2.2,-2.4,-2.2,-2.2
"aceB",2.6,1.8,2.7,3.2,1.3,1.5,1.4,1.5
"basS",-2,-1.4,-2.1,-1.1,-1.3,-1.4,-1,-1.3
"cpdB",-1.5,-1.5,-2.4,-1.2,-1.7,-1.8,-1.2,-1.8
"fimI",-1.8,-1.4,-1.5,-1.1,-1.3,-1.3,-1.5,-1.6
"purH",-1,1,-1.4,1.3,1.1,-1.1,1.1,-1.5
"yjdM",1,1.1,-1.1,1.3,1.1,1.2,1.2,1.1
"ytfE",-1.8,-1.9,-2.3,-1.3,-1.1,-1.7,-1.1,-1.6
"nanC",-3.1,-2.6,-3.5,-3.6,-1.7,-1.8,-1.5,-1.7
"moaD",-1.7,-1.2,-1.6,-1.3,1.1,-1.6,1,-1.3
"ydcC",-4.9,-4.8,-4.6,-4.8,-2.1,-2.1,-1.7,-1.8
"ykiA",-1.8,-1.7,-2.6,-1.3,-1.5,-1.8,-1.3,-1.7
"cspC",2,1.7,1.7,2.5,1.3,1.8,2.3,1.6
"znuB",-3.2,-3.1,-13.4,-3.8,-1.6,-2.3,-1.6,-1.7
"3.1.16.15",-1.4,-1.4,-2.2,-1.5,-1,-1.1,1,-1.2
"3.1.16.16",1.3,1.3,1.3,2.3,1.2,1.3,1.3,1.1
"gpmA",2.1,1.7,2,2,1.3,2,1.6,2
"3.1.16.18",-2.7,-2,-2.3,-2.2,-1.2,-1.5,-1.8,-1.5
"yadE",-2.2,-1.6,-2.1,-2.2,-1.6,-1.6,-1.6,-1.8
"ykfJ",-3.2,-3.2,-2.8,-5.3,-1.2,-1.8,-2,-2.1
"prpD",-2.5,-2.5,-2.6,-4,-1.4,-1.7,-1.5,-1.7
"caiA",-1.8,-1.8,-1.6,-2.7,-1.1,-1.3,-1,-1.5
"can",1.4,1.5,2.3,3.5,2,2,1.8,1.5
"lafU",-2.4,-3.1,-2.7,-2.2,-1.3,-2.1,-1.4,-2
"prpR",-2.4,-2.5,-2.1,-1.7,-1.6,-1.6,-1.3,-1.5
"caiD",-2.5,-2.9,-2,-2.3,-1.2,-1.6,-1.3,-1.6
"yacC",1.8,1.3,1.9,1.9,1.1,1.3,1.8,1.6
"dinJ",1.6,1.3,2.1,2.1,1.5,1.3,1.7,1.3
"yahL",-3.2,-4.4,-3.2,-2.4,-1.6,-2.4,-2,-2.1
"carB",1.8,1.6,2.2,3,1.4,1.1,1.3,-2.8
"acnB",1.6,1,2.2,1.9,-1,-1.2,1.1,-1.1
"fadE",-1.1,-1.4,1.3,-1,1.1,-1,1.4,1.1
"yahH",-1.4,-1.4,1.2,-1.1,1.3,-2,1,-1.2
"ispH",-1.5,-1.3,1.3,-1.1,-1.1,-1.7,-1.1,-1.3
"aceE",1.7,1.2,1.9,2.3,1.2,1.4,1.7,1.1
"yafT",-5,-4.4,-4.3,-5.4,-2.2,-2.5,-2.8,-2.9
"yahD",1.3,1.3,1.7,1.7,1.5,1.6,1.1,-1
"ribF",-1.6,-1.7,-1.4,-3.6,1,-1.1,-1.6,-1.3
"ampD",1.4,1,1.6,-1.1,1.4,1.4,1.3,1.2
"gloB",-1.1,-1.1,1.2,-1.1,1.1,1.1,-1.1,-1.2
"betT",-2.1,-2.1,-1.2,-1.9,1.1,-1.3,-1.3,-1.5
"tig",1.7,1.4,2.4,2.7,2,1.7,1.8,1.4
"sfmD",-2.9,-3.1,-1.3,-1.2,1.3,-1.6,-1.4,-1.8
"pal",1.8,1.6,2.4,3.1,1.6,1.9,1.9,1.8
"cyoA",1.5,1.4,2.4,2.3,1.5,1.6,1.7,1.1
"ybcJ",-2.2,-2.3,-1.3,-2.2,-1.6,-2.5,-1.3,-1.9
"lipB",-1.1,-1.2,1.8,1.1,1,-1.2,1.4,1.1
"tolQ",1.1,-1.3,1.6,1.3,1.1,-1.1,1.6,-1
"cyoE",-1.1,-1.8,1.3,1.1,-1.4,-1,1.3,-1.4
"lpxH",1.3,-1,2,1.8,1.3,-1.2,1.8,1.2
"cydA",1.4,1.3,2.4,2,1.5,1.7,1.9,1.3
"yajL",-1.6,-1.5,1.1,-2,1.1,-1,-1,-1.6
"ylbF",-2.5,-2.6,-2.9,-6.8,-1.1,-1.8,-1.5,-1.5
"pagP",-1.6,-1.7,-1.6,-5.3,-1.1,-1.1,-1,-1.1
"sucD",2.3,1.3,2.5,2.6,2.1,1.7,1.4,1.3
"dxs",-1.7,-1.3,1.2,-1.9,1.4,1,1.1,1
"allC",-2.3,-2.1,-1.3,-2.2,-1.7,-1.3,-1.2,-1.5
"citC",-3.6,-4.8,-4.5,-3.9,-1.2,-2,-1.9,-1.8
"nusB",1.3,1.1,2.2,2,1.2,1.6,1.5,1.1
"allB",-2,-1.8,-1.2,-1.5,-1.6,-1.2,-1.1,-1.3
"citX",-1.7,-2.8,-1.1,-1.1,1.1,-2.2,-1.3,-1.8
"sdhC",2.4,1.8,3.5,3.8,2.1,1.2,2.1,1.8
"rcdA",-3,-2.5,-1.5,-2.4,-1.2,-2,-1.5,-1.7
"ycbV",-3.3,-4.1,-2.7,-2.8,-1.5,-2.7,-1.7,-1.7
"ymdA",-5.6,-6,-4.7,-4.3,-2.6,-3.6,-2.3,-2.2
"ymfH",-2.9,-2.7,-1.8,-2.5,-1.6,-2.1,-1.2,-1.4
"mdfA",-2.5,-2.1,-1.2,-1.7,-1.8,-1.8,1,-1.4
"elfD",-2.8,-1.8,-1,-1.5,1.1,-2.1,-1.2,-1.6
"csgE",-1.8,-2.1,-1.3,-3.2,1.6,-1.3,-1.4,-1.6
"ymfE",-1.3,1.3,1.2,-1.8,-1,1,1.1,-1
"gstB",1.7,1.4,1.9,2.4,1.8,1.6,1.4,1.1
"ssuC",-1.1,-1.5,-1.2,-2.2,1.2,-1.1,-1.1,1.1
"ycdY",1.1,-1.1,1.2,-1,1.4,1.1,1.1,-1.2
"nudJ",-1.3,-1.4,1.3,1.1,-1.3,-1.1,1.2,-1.1
"dgcI",-1.9,-2.5,-1.3,-2.1,-1.1,-1.4,-1.2,-1.5
"asnS",1.4,1.1,1.6,1.3,1.3,1.2,1.5,1.4
"phoP",1.8,1.6,2.8,2.4,1.5,2.3,2.5,1.7
"gsiB",-1.9,-2,-1.1,-2.3,-1.1,-2,-1.1,-1.3
"mepK",1.8,1.4,1.8,2.1,1.4,1.4,1.6,1.4
"dgcT",1.8,1.2,2.1,2.3,1.3,1.3,1.5,1.1
"potA",1.4,1.1,1.8,1.8,1.1,1,1.4,-1
"moeB",-1.3,-2.2,-1.3,-2.1,-1.7,-1.7,-1.2,-1.2
"mukF",-1.1,-1.6,1.6,-1,-1.2,-1.2,1.4,-1
"pgaD",-2.9,-2.8,1.1,-1.1,-1.1,-1.2,1.2,-1
"ymfA",1.1,-1.4,1.9,1.2,-1.1,-1.1,1.4,-1.1
"abgA",-2.9,-2.8,-2.8,-4.2,-1.1,-2.1,-2,-1.7
"rlhA",-3.2,-2.2,-2,-2.8,1.1,-1.6,-1.2,-1.4
"marA",1,-1.2,1.4,1,1.6,1.7,1.7,1.2
"rssB",-1,-1.4,1.3,-1,1.7,-1.1,1.2,1.1
"fnr",1.2,1.1,2,1.3,1.8,1.4,1.4,1.2
"ydcL",-1.9,-1.8,-1.5,-2.3,1.1,-1.5,-1.2,-1.1
"yneK",-4.2,-4.4,-2.3,-2.9,1,-2.7,-1.9,-2.1
"mppA",-2,-2,-1.4,-3.1,-1.5,-1.6,-1.2,-1.3
"rimL",-1.2,-1.6,-1,-1.8,-1,-1.5,1,-1.1
"yneG",-2.2,-2.3,-1.3,-1.5,1.1,-3.1,-1.4,-1.6
"narI",-1.6,-1.9,-1,-1.2,1.2,-2.5,1,-1.3
"tpx",1.5,1.2,2.5,1.7,1.1,1.8,1.9,1.3
"ydcJ",1.1,-1.7,1.4,1.3,1,-1.7,1.1,-1.3
"tam",-1.2,-1.2,1.8,-1.1,-1.1,-1.5,1.2,-1
"narK",-1.3,-1.2,1.6,1.1,1,-1.4,1,-1.3
"ycjW",-1.8,-2.4,-1.2,-2.8,-1.3,-2.1,-1.1,-1.6
"ydcA",1.3,1.2,1.7,1.3,1.4,1.2,1.3,-1
"lsrD",-1.8,-1.8,-1.6,-1.7,1.3,-1.7,-1.4,-1.5
"ychN",-1.4,-1.6,-1.3,-1.5,1.1,-1.2,1,-1.1
"ycjS",-2.4,-2.7,-1.7,-2.1,1.4,-1.8,-1.5,-1.5
"aldA",1.4,1.3,1.9,1.7,2,1.2,1.6,1.5
"lsrK",-2.1,-2.1,-1.7,-1.6,1.3,-2.2,-1.4,-1.5
"pdxY",-2.8,-2.8,-1.8,-2.7,1,-2.7,-1.1,-1.3
"katE",1.4,1.1,1.7,1.1,1.5,-1.3,1.3,1.1
"proQ",1.7,1.4,2.5,2.1,1.7,1.7,1.8,1.4
"rsxE",-1.8,-2,-1.2,-3.7,1.2,-1.4,1.1,-1.1
"ydjM",-2.6,-3,-1.5,-3.8,-1.2,-3.4,-1.2,-1.4
