"","0","216000","540000","972000","0 | 1","216000 | 1","540000 | 1","972000 | 1","0 | 2","216000 | 2","540000 | 2","972000 | 2"
"gabD",143.4,432.1,3489.4,1165,171,1026.4,2040.1,1320.8,11.3,53.3,595.6,155.5
"gabT",211.4,288.8,4266.1,1348.3,44.6,1105.2,3642.4,1616.7,78,64.7,930.5,207.7
"gabP",13.7,25.9,904,361,14.2,102.8,597.7,245.1,10.1,2.9,262.4,110
"glaR",738.2,740.8,1937.8,2971.7,656.3,1667,2944.3,2451.2,474.2,250.1,1091.1,653.6
"kbp",161.1,607.2,4818.7,5464.4,250.1,1195.5,6577.9,7903.9,77.4,119.4,3014.1,1984.7
"yqaE",NA,NA,NA,NA,NA,NA,NA,NA,115.2,68.7,712.5,439.3
"ygaV",NA,NA,NA,NA,NA,NA,NA,NA,108.7,107.1,165.1,92.2
"ygaP",110.5,117,186.6,176.2,92.4,198.3,49,54.1,34.5,20.4,49.2,47.5
"stpA",334.7,264.7,169.9,134.6,387.9,204.6,212,205.4,111.2,164,78.2,69.5
"alaE",NA,NA,NA,NA,NA,NA,NA,NA,50.8,39.8,226.5,360
"ygaC",91.7,147,235.1,285.9,101.2,202.6,206.2,235.6,51.9,42.3,131.1,79.6
"ygaM",316.9,1295.5,10307.8,8075.3,602.6,2298.6,12748.5,11981.6,191.2,435.7,3915.2,1964.1
"nrdH",403.2,258.7,293.7,1228.3,890.6,539.4,279.3,2860.7,328.5,66.1,206,329.6
"nrdI",282.6,151.1,151.3,695.2,370.5,138.2,43.6,1137.2,158.6,9.8,84.4,172
"nrdE",14.4,10.1,10.8,398.1,13.8,106.2,14.9,451,67.6,3.1,4.6,69.3
"nrdF",156.8,165,141.8,327.1,141.3,283.1,139.5,370.5,91.7,19.7,65.3,82
"proV",533.4,262.4,199.2,435.2,215.4,484.8,223.5,410.3,77.2,136.7,150.3,45.9
"proW",446.3,105.7,198.9,70.2,54,173.4,48.7,30.1,94.6,136.6,71.7,26.4
"proX",559.2,682,1119.6,984.1,532.7,541.3,664.3,492.2,348.9,357.1,770,252.4
"ygaY",NA,NA,NA,NA,NA,NA,NA,NA,42.7,32.3,53,27.9
"ygaZ",NA,NA,NA,NA,NA,NA,NA,NA,103.2,106.7,148.9,47
"ygaH",520.1,341.2,339.8,314.7,569,845.7,470.7,466.1,279.1,237.4,327.7,91.4
"mprA",2185.3,1516.1,687.5,702.4,2553.6,1612.5,1503.9,891.2,570.8,541,484.9,244.9
"emrA",334.7,208,189.8,56,241.6,171.3,32.5,62.8,72.6,74.2,54.9,40.3
"emrB",149.8,105.1,79.1,36.6,228.1,241.4,753.2,247.1,70,39.3,29.5,57.7
"luxS",1257.8,1411.7,3716.9,2812.9,1224.4,1005.8,2133.4,3588.7,380.5,303.4,1413.7,1199.2
"gshA",2047.8,2004,3873.9,2740.5,1425.7,1502.7,4364.1,3681.8,706,617.8,1815.7,1256.9
"yqaA",NA,NA,NA,NA,NA,NA,NA,NA,391.6,156.8,402,215.8
"yqaB",559.6,455.5,375.4,346.5,531.6,447.1,327.4,408.9,174.1,105.8,149.7,91.2
"argQ",5778.7,2726.7,563.2,839.9,12343.2,5169.3,1658.4,960.7,840.9,1365.5,285.8,245.5
"argZ",5755.6,2788.6,693,1104.4,12610.9,5059.4,2619.6,1910.3,831.9,1556.4,337.1,271.3
"argV",6230.7,2833.6,486.3,734.7,12676.6,4576.7,1320.3,860.4,731.5,1139.1,403.2,211
"serV",6664.7,4617.8,4022.3,5778.4,17044.3,11459.4,10651.6,2859.5,801.7,1338.3,1055.6,1499.6
"csrA",4543.7,3741.8,11271.2,13842.2,7226.8,3702.1,11445.9,7871.2,1307,1054.7,5007.1,4643.8
"alaS",5779.3,4617.1,4819.2,4352.4,8374.6,6272,6758.3,3630.1,1964.9,1641.8,2190.4,1515.3
"recX",306.8,132.3,156.8,98.2,273.1,256.2,43.9,169.3,104.7,55.1,44.1,29.1
"recA",1619.1,3335.2,4094.3,2988.1,4154.6,3192.4,2695.3,2007.7,585.8,684.3,839.7,576.3
"pncC",799.8,1331.5,835.2,316,866.9,684.1,711.8,681.8,234,176.1,291.1,132.6
"mltB",1016.6,992.7,951.2,937.9,964.9,958.8,1052.3,908.7,477.9,238.2,699.5,218.3
"srlA",166.2,1005.2,1339.4,489.9,200.3,1463.7,1380.8,325.9,65.3,326.4,1981.5,97.5
"srlE",14.9,204.2,518.5,123.4,28.8,268.4,260.9,23,5.4,71.5,679.5,2.8
"srlB",103.6,247.8,607.2,242.5,313.9,937.8,719.7,454.3,67.2,146.7,926.6,53.8
"srlD",120.5,318.5,698.7,167.3,182,771.5,670.3,316.4,58.2,148.7,725.9,43.8
"gutM",49,148.3,131.3,39.2,74.9,164.4,48.5,29.7,42.2,25.2,206.1,7.5
"srlR",198.4,522.7,673.2,257.4,133.3,258.9,382.6,320.5,102.4,118.7,403.2,75.6
"gutQ",160.4,414.4,349.4,145.2,273.4,798.9,486.6,342.5,18.9,81.6,264.7,35.2
"norR",281.5,355.9,347.2,455.6,295.7,751.1,465.2,459.4,88.9,106.9,177.1,72.2
"norV",NA,NA,NA,NA,NA,NA,NA,NA,15.4,11.4,35.7,17.6
"norW",117.8,177.4,202.4,57.7,18.5,61.6,28.1,25.5,14.1,25.1,23.9,13.5
"hypF",177.1,278.8,435.9,685,206.2,312.4,141.6,582.1,110.4,70.7,147.1,79.4
"hydN",336.9,237.9,238.5,282.5,141.9,326.2,111.1,238.6,74.9,71.2,59.4,33.1
"ascG",238.9,411.4,468.2,277.9,260.2,315,208.2,268.1,128.1,85.8,159.4,70.7
"ascF",207,170.4,256.4,416.7,279.7,352.2,226.4,326.9,111,57.6,193.1,88.8
"ascB",99.2,142.9,305.1,195.4,300.3,321.7,317.4,548.3,58.4,24.6,143.1,66.9
"hycI",428.5,468.7,462.1,937.8,185.7,269.4,400.9,518.8,53.6,70.7,363.2,216.2
"hycH",297.4,343.6,251.3,162.7,213.2,622,330.6,444.3,49.7,135.9,153.7,98.6
"hycG",280.3,255.7,380.9,424.4,180.7,275.7,273.6,410.4,50.4,52.1,127.4,60.9
"hycF",236.2,301.4,222.1,255.4,259.7,467.3,151.5,185,88.1,27.7,174.6,66.5
"hycE",120.8,130.4,115.6,201.7,217.8,310.4,126.7,233.7,39.8,51.6,74.5,37.4
"hycD",211.8,222.3,275,290.3,236.1,509.3,220.7,281.9,62.1,50.9,149.6,60.6
"hycC",74.9,97.9,181.9,164.3,191.5,450.7,48.5,147.6,50.2,42.9,111.4,39.8
"hycB",255.4,173,141.1,276.5,54.2,154.9,104,47.8,84.6,86.8,81.7,59.1
"hycA",56.1,69.5,69.4,30.7,102.6,171.1,57,88.6,5.5,25.5,6.4,2.8
"hypA",156.7,251.7,801.9,277.3,193.5,346.2,355.9,322.2,171.8,181.4,207.1,99.7
"hypB",106,190.4,823.5,49.2,45.9,211.5,186,112.3,82.5,80.2,152,42.7
"hypC",291.2,434.3,979.1,515.4,142.6,466.4,520.4,318.3,114.9,159.9,222.3,49.1
"hypD",248.3,443.6,1494.3,546.7,321.3,529,654.3,858.2,148.7,95.8,270,144.8
"hypE",299.1,330.7,666.7,683.3,361.1,499.2,691.9,812.4,282.3,102.7,284.6,204.9
"fhlA",288.8,339.4,492.1,548.8,339.1,550,451.7,779.6,114.7,63.3,197.8,64.5
"ygbA",195.1,402.1,229.5,482.1,330.3,440.6,401,339.2,77,78.8,109.4,72.5
"mutS",752,749.2,649.4,576.7,476.9,587.2,391.8,324.9,388.7,213,245.3,134.4
"pphB",191.5,142.9,162.5,143.7,127,30.8,22.3,20.5,41.4,25.6,28.9,30.4
"ygbI",455.5,869,1279.4,892.7,738,1152.3,1077.5,984.1,275,192.2,377.4,199.1
"ygbJ",NA,NA,NA,NA,NA,NA,NA,NA,54.7,64.6,141.9,48.5
"ygbK",NA,NA,NA,NA,NA,NA,NA,NA,4.4,25.4,90.5,25.4
"ygbL",272.1,333.7,278.4,375,289.4,328.2,446.5,416.6,133.9,125.5,213.9,114.1
"ygbM",98.5,166,164,217.8,165.3,230.1,173.8,108.4,45,45,108.7,43.8
"ygbN",NA,NA,NA,NA,NA,NA,NA,NA,77,30.1,102.2,68.1
"rpoS",2992.8,2518.6,6701.2,8261.3,2416.4,2739.2,4651.1,6198,956.4,763.3,3190.7,1518.7
"nlpD",7372.4,6740.8,11078.4,19734.4,12496.9,19554.9,23625,31037.1,3265,3284.1,8206,6092.1
"pcm",765.4,726.8,1236.8,1222.4,538.4,569.8,931.6,837.6,370.5,261.6,777.5,330.4
"umpG",419.6,552.1,721.4,624.2,171.9,325.8,416.1,553.1,131.1,131.9,446,169.2
"truD",914,1274,2086,1396.9,608,1250.4,1851.6,1054.1,345.6,353.9,1258,485.8
"ispF",809.8,613.5,452.2,289.7,418.9,355.6,179.5,333.9,324.1,195.5,245.3,60.3
"ispD",955.6,578.9,349.1,248.5,1088.1,796.5,608.2,719.7,503.2,289.7,265.3,41.3
"ftsB",NA,NA,NA,NA,NA,NA,NA,NA,614.4,378.9,598.2,222.1
"ygbE",312.3,299.9,332.3,835.9,203.6,337.8,401.2,358.4,117.7,87.6,453.3,283.8
"cysC",41.1,45.2,139.7,81.4,106.5,44.2,462.5,158.5,3.4,130.4,106.5,10.6
"cysN",43,68.7,194.3,842.6,202,379.7,2369,639.5,8.9,279.4,502.5,81.2
"cysD",35.8,82.5,172.2,121.2,233.2,176.1,1519.5,799.8,17.1,401.4,718.3,56
"iap",244.8,176.5,106.5,125.7,109.9,202.5,79,165.3,59.1,40.7,25.8,36.1
"cas2",195.7,237.3,183.2,313,258.6,393.8,405.8,318.2,183.7,56.2,317.3,227.9
"cas1",NA,NA,NA,NA,NA,NA,NA,NA,31.3,39.9,122.3,51.7
"casE",NA,NA,NA,NA,NA,NA,NA,NA,66.3,19.3,162.1,72.6
"casD",NA,NA,NA,NA,NA,NA,NA,NA,3,15.1,33.3,25.1
"casC",NA,NA,NA,NA,NA,NA,NA,NA,3.9,2.4,20.1,16.6
"casB",54.2,45.1,43.3,119.1,54,74,132.8,64.7,31,18.8,73,25.3
"casA",NA,NA,NA,NA,NA,NA,NA,NA,4.9,1.2,24.3,6.6
"cas3",88,115.3,118.4,86,27.4,136,203,101.6,25.5,13.5,180.3,119.4
"cysH",207,222.5,183.2,652.9,175.6,110.5,2713.3,221.4,93.8,248.1,550,93
"cysI",298.9,257.6,323.4,416.2,405.6,220.6,5748.6,549.4,94.1,204.8,386.4,66.3
"cysJ",149.2,206.5,152,471.9,379.3,300.5,1674,410.1,77.5,194.5,519.6,128.2
"queD",1432.7,534.1,139,141.1,1130.1,401.2,56.7,88,596,152.8,22.7,36.1
"ygcN",123.2,154.9,139.7,247.9,111.3,241.6,62.3,52.3,32.8,27.8,50.1,9.6
"ygcO",78.5,170,141.2,166.1,153.1,335.1,41.5,200.4,70.8,38.6,53.6,35.1
"ygcP",104.4,194.6,69.5,36.1,105,84,117.3,89.7,7,22,30.9,6
"ygcQ",364,341.3,491,644.5,294.8,461.6,415.3,134.2,129.7,85.5,76.4,74.2
"ygcR",191.3,326.9,238.5,427.1,235.6,481.2,192.8,256.3,242.7,75,253.5,106.7
"ygcS",229,242.6,242.4,322.5,195.5,307.8,176.3,136.6,212.4,55.3,221.8,122.2
"ygcW",88.3,91.9,73.4,138.6,74.8,29.2,24.3,48.4,4.1,25.9,7,3.9
"yqcE",130.8,222.3,216.9,289.1,24.3,240.5,26.4,20.3,77.5,38.3,102.6,39.6
"ygcE",64.4,143.8,190.3,217.7,108.5,308.6,133.1,243.7,30.9,42.6,50.7,22.7
"queE",3943.7,1126.6,1092.6,1040.9,3031.1,1617.2,831.1,1147.7,717.2,415.6,558.6,504.6
"ygcG",56,83.7,59.8,114.4,61.6,108.9,79.4,101.2,7.8,0.9,2.1,8.8
"eno",6129.5,6385.8,11629.8,6717.8,9514.9,6112.7,9805,13038.3,2806,2171.5,4484.5,2566
"pyrG",3911.6,2549.5,6676.5,7250.6,4044.6,2848.3,9857.2,15965.1,1009.5,823.5,3212.6,2297.2
"mazG",500.1,483.7,1198.8,833.8,419.2,573.9,1276.9,1232,195,102.8,456.7,216.2
"mazF",646,487.6,434,448,401.6,377.3,419.6,436.6,273.5,118.2,357.9,173.6
"mazE",510.3,440.1,808.3,527.1,468.2,698.4,611.1,595.7,210.4,146.1,522.3,298.5
"relA",113.9,84.3,94.6,29.4,133.2,241.6,37,179.5,38.9,24.1,36,28.7
"rlmD",356.4,642.8,752,899.7,345.7,406.7,435.8,689.2,301.7,209.6,389.7,141.1
"barA",419.2,281.7,320.5,257.7,309.4,377.2,177.9,239.5,91.6,56.9,128,38
"gudD",174.2,282.4,425.7,307.3,196.3,402.3,366.7,283.5,44.5,59.7,112.9,34
"gudX",234.7,305,250.4,322.9,259,521.4,247.3,233.9,68.2,99.1,166,64.8
"gudP",NA,NA,NA,NA,NA,NA,NA,NA,45.9,21.2,75.1,25.6
"yqcA",NA,NA,NA,NA,NA,NA,NA,NA,216,140.5,439.7,176.9
"truC",630.6,369.1,224.6,185,531.9,437.3,277.5,294,243,95.7,94.4,38.5
"yqcC",NA,NA,NA,NA,NA,NA,NA,NA,359.9,212.3,313.3,175.3
"syd",1196.4,984.1,620.9,334.2,915.8,458.1,504.4,473.8,362.6,163.5,314,273.8
"queF",663.1,494.9,638.2,560.2,375.8,438.8,333.2,544.5,403.2,165.6,469.9,216.8
"ppnN",268.2,505.6,2350.5,662.4,186.7,997.6,1183,466.3,115,119.3,687.6,111.9
"sdaC",6142.9,7642.2,2893.3,1079.1,5859.6,2496.5,2077,2161.1,4993,3706.9,1131.9,565.8
"sdaB",1197.8,1311.3,471.4,348.3,1845.6,982.3,400.6,709.2,854.7,734.4,232.4,108.9
"ygdG",464,519.1,458.1,326.2,328.8,412.7,135.2,219.8,272.3,139,213.7,113.1
"fucO",135.8,268.1,880.1,84.5,99.5,460.4,472.6,180.6,40,47.8,176.5,51.3
"fucA",140.5,304.4,885.3,512.1,169.2,336.1,329.5,215,63.7,75.5,287.2,80.6
"fucP",6.6,29.3,50.7,57.9,68.3,182.1,19.1,28,6.9,20.8,7.8,7.5
"fucI",163.7,176.2,258.9,330.1,211.3,370.2,174.4,161.3,60.8,67.4,105.3,61.8
"fucK",166.7,298.9,442.4,170.1,53.6,221.6,325.3,106.6,84.9,80.2,254.6,100.9
"fucU",261.1,505.2,820.8,374.4,305.8,530.5,1274.3,679.3,84.5,120.5,391.6,162.4
"fucR",279.5,1183,2290.2,1172.1,295.3,679.8,1743.2,948.8,140.7,220.2,902.4,321.2
"rlmM",1540.6,588,553.5,531.6,1451.1,489.3,607.4,627.2,336.2,226.5,220.6,190.8
"ygdD",1499.3,404.4,364.9,388.4,809,258.2,401.4,431.4,387.8,100.4,158.9,160.7
"gcvA",588.8,352.4,312.2,230.4,358.8,279.5,228,291.6,140.3,90.6,185.7,125
"ygdI",NA,NA,NA,NA,NA,NA,NA,NA,34,73.1,2110.6,1955.4
"csdA",NA,NA,NA,NA,NA,NA,NA,NA,201.4,133.4,214.8,149
"csdE",645.4,552,766.8,683.1,557.3,608.4,402.2,646.1,329.8,170.7,416.7,217.6
"tcdA",706.9,495.8,467.8,455.4,555.4,496.6,127,453.5,139.1,53.7,124.8,80.9
"mltA",598.8,455.8,504.7,455.8,501.6,397.5,247.5,391.1,324.9,172.9,324.8,166.8
"metZ",14479,11335.8,6862.6,15744.1,16282.7,10214.2,10322.5,11825,1899.7,2081.3,1349.2,3412.5
"metW",14004.9,11936.2,6897.4,15800.2,16938.4,11244.9,11138.1,12576,1840.8,1861,1247.5,3316.6
"metV",14736.9,11440.4,6555.9,15536.2,19072,10849,10681.3,13131.8,1478.2,1388.2,1168.3,2802.8
"amiC",NA,NA,NA,NA,NA,NA,NA,NA,258,376,306,215.4
"argA",168.8,258.4,386.3,325.6,264.6,285.6,303.3,309,63,59.7,134.1,66.5
"recD",395.3,614,437.4,353.1,572.9,736.7,428.9,506.8,207,62.4,193.4,75.1
"recB",704.5,864.3,549.2,639.9,671.6,766.6,536.3,707.8,613.3,95.3,306.9,146.1
"ptrA",4296.4,2805,1092,1050.9,4153.2,1452.6,1040.4,880.4,1426.7,255.1,652.8,313.7
"recC",135.9,448.5,192.9,168.1,311.8,443.5,199.9,343.1,102.1,107.9,166.2,103.4
"ppdC",266.9,261.2,365.3,89.5,121.3,351.6,62.9,568.4,86.1,77.5,148.6,72.1
"ygdB",107.9,152.5,123.9,269.7,312.4,441.8,331,422.1,126.7,49.1,181.5,52.4
"ppdB",320,356.7,338.5,586.2,426.9,781.1,496.6,651.3,301.6,112.8,361.2,136.4
"ppdA",108,90.3,134.9,209.2,92.7,259.8,154.4,203.8,85.9,18.5,104,53
"thyA",1678.2,1298.6,1529.7,931.1,1575.7,1228,1140.9,977.9,885.3,586.7,666.9,288.1
"lgt",1137.2,759.6,760.5,622.8,970.7,593.8,554.7,778.9,682,293,488.1,249.1
"ptsP",309.5,357,592.1,444,281.7,512.8,472,538.5,164.3,119.9,279,144.1
"rppH",1230,1346,1619.5,1662,1174.3,1379.1,1303.5,1890.8,756.6,614.6,1285.7,840.1
"mutH",428.1,349.6,232.1,341.9,340.7,126.5,120,173.8,75.4,35,115.5,81
"ygdQ",NA,NA,NA,NA,NA,NA,NA,NA,118.4,47.6,45.5,61.3
"ygdR",NA,NA,NA,NA,NA,NA,NA,NA,187.4,182.4,999.5,781.2
"tas",NA,NA,NA,NA,NA,NA,NA,NA,164.9,187.1,986.1,320.7
"lplT",146.4,169.9,195.9,247.7,56.4,186,45,60.5,20.1,39.7,34.3,17.8
"aas",306.6,458,713.7,689.2,154.2,601.3,446.9,1004.7,126.9,118.4,295.4,187.5
"galR",412.5,423.1,707,837.9,259.8,426.4,400,600.7,63.5,115.1,267.7,147.2
"lysA",25.9,84.7,211.7,49.9,171.4,317.4,223.1,217.3,5.6,6.3,13.8,62.4
"lysR",275.7,293.8,275.2,195.2,35.1,209.1,29.3,124.5,52,20.2,113.4,50.4
"ygeA",167,210.4,472.2,259,153.2,216.5,171.6,218.8,116.3,63.8,180.3,121.4
"araE",301.5,444.9,483.4,546,349.4,317.3,213,366.5,171.2,72.8,264.6,215.9
"kduD",39,172.3,281.8,398.9,62.8,167.8,104.7,213.1,34.1,27.7,117.1,65.9
"kduI",111.2,227,271.4,238.3,214.8,236.5,283,261.3,69.7,90.7,114.8,42.7
"yqeF",158,554.3,362.3,896.1,134,381.6,471.7,693.3,80.3,177.4,237.3,207.8
"yqeG",NA,NA,NA,NA,NA,NA,NA,NA,147.1,91.4,70.6,95.3
"yqeH",70.9,113.2,102.1,79.5,188.6,123.6,70.9,25.6,4.4,19.1,28.4,18.2
"yqeI",106.4,80.7,36.1,7.9,99.6,104.7,58.5,45.5,21.4,11.6,18.4,29.3
"yqeJ",55.6,36.8,33.3,15.6,44.2,5.3,2.9,3.9,8.1,4,6.2,3
"yqeK",29.8,73.3,30.1,94,22,41.2,21.8,64.7,2.9,6.6,12.9,0.6
"ygeF",25.3,34.3,6.4,30.7,46,62.9,9.6,0.6,1.2,1.4,0.5,1.2
"ygeG",34.9,88.7,50.8,52.2,58.6,73.7,35.2,44.8,9.6,7.4,12.4,4
"ygeH",17.4,31.2,34.6,40.9,32.9,63,2.4,6.5,17.6,0.5,15.6,8.2
"ygeI",NA,NA,NA,NA,NA,NA,NA,NA,0.4,0.2,5.6,4.6
"pbl",NA,NA,NA,NA,NA,NA,NA,NA,2.1,2.4,3.5,4.6
"ygeK",29.5,36,8,7.1,71.9,17.5,37.2,14.2,1.3,4.7,4.9,7.7
"ygeL",NA,NA,NA,NA,NA,NA,NA,NA,3.2,0.4,20.5,2.3
"ygeN",NA,NA,NA,NA,NA,NA,NA,NA,4.8,0.9,1.7,6.6
"ygeO",NA,NA,NA,NA,NA,NA,NA,NA,10.1,9,15.7,12.2
"insD4",NA,NA,NA,NA,NA,NA,NA,NA,670.7,966.8,4165.7,1740.7
"ygeP",NA,NA,NA,NA,NA,NA,NA,NA,6.3,6.3,13.4,3.3
"ygeQ",NA,NA,NA,NA,NA,NA,NA,NA,24.4,13.8,30.2,31.4
"glyU",263.1,98.7,189.3,120.7,17.7,29.3,12.8,11.2,3,60.8,103.2,103.3
"actS",NA,NA,NA,NA,NA,NA,NA,NA,97,114.1,158.9,48.2
"xdhA",NA,NA,NA,NA,NA,NA,NA,NA,34.4,9.6,199.5,51.7
"xdhB",67.3,90.8,269.4,205.2,122.4,326.3,194.7,75.1,13.7,27,28.6,34.8
"xdhC",NA,NA,NA,NA,NA,NA,NA,NA,11.6,10.5,149.6,85.8
"ygeV",236.9,520.7,2822.8,1353.2,217.1,427.1,1505.7,845.4,140.6,93.9,1164.5,338.2
"ygeW",6.1,43.4,79.4,24.5,17.2,119.8,21.9,70.1,3,4.4,14.6,3.4
"ygeX",49.2,26.3,117.3,76.3,27.8,217.9,42.5,45.4,5.7,5.8,77.2,11.3
"ygeY",23.9,9.9,86.9,60.9,10.4,14.5,60,15.3,10.3,3.3,23.1,4.2
"hyuA",NA,NA,NA,NA,NA,NA,NA,NA,26,41.1,70.9,36.6
"yqeA",158.8,222.8,225.6,172.3,101.6,295,134.9,160.2,50.3,30.6,90.9,40.1
"yqeB",NA,NA,NA,NA,NA,NA,NA,NA,142.1,90.7,691.3,224.9
"yqeC",NA,NA,NA,NA,NA,NA,NA,NA,45.8,60.4,562.9,142.5
"mocA",60.8,111.8,162.1,130.4,87.7,157.7,341.2,232.7,2.8,2.9,386,67.1
"ygfK",NA,NA,NA,NA,NA,NA,NA,NA,116,62.6,157.4,55.6
"ssnA",NA,NA,NA,NA,NA,NA,NA,NA,46,31.2,106.8,26.2
"ygfM",NA,NA,NA,NA,NA,NA,NA,NA,58.7,39.6,89.8,30.2
"xdhD",NA,NA,NA,NA,NA,NA,NA,NA,37,37.4,85.6,45.2
"xanQ",119.5,150.4,74.8,62.9,89.5,128.1,45.9,74.3,11,8.6,64.5,33
"guaD",108.2,120.1,241.4,145.2,86.4,153.1,31,121,22,20.3,54,28.1
"ygfS",86.5,77.3,126.2,39.9,34.3,395,131.4,210,7.8,19.2,15,8.4
"ygfT",165.7,218.4,265.4,564.6,312.5,328.7,356.4,221.1,108.7,78.7,131.7,103.7
"uacT",105.4,62.8,38.1,74.8,26.4,43.7,9.8,3.4,23.1,3.6,5.8,1.3
"idi",NA,NA,NA,NA,NA,NA,NA,NA,127.5,100.7,616.3,252.4
"lysS",1478.7,799.5,754,576.3,977.7,405.9,282.3,341.3,460.8,306.5,167.2,101
"prfB",4866.9,2973.4,1497.4,1132.5,3910.3,1652.6,1850.1,2722.9,1648.5,1012.5,580.3,381.1
"recJ",544.3,226.9,245.7,207.9,299.5,536.4,280.7,317.3,182.5,117.6,105.1,36.9
"dsbC",1013.9,851.1,803.9,417.5,808.5,1016.1,1262.4,1275,431.8,208.6,542.8,177.3
"xerD",1702.2,1322.5,1098.2,745.6,1063.4,1145.7,923.3,943.2,833.2,405.9,777.7,243.6
"fldB",1124.4,845.9,772,933.4,1206.2,1153.6,662.7,819,291.8,192.5,331.4,214
"ygfX",NA,NA,NA,NA,NA,NA,NA,NA,413.4,210.1,486.3,158.6
"sdhE",1690.1,1843.1,2757.1,1123.5,1708.3,2180.6,1777.3,850,636.4,484.3,916.5,264
"ygfZ",1092.1,1157,1289.7,1968.4,944.2,1240.7,1473.5,1274.8,358.9,274.8,762.1,265.3
"yqfA",NA,NA,NA,NA,NA,NA,NA,NA,408.2,455.9,1068.5,819
"yqfB",1135.6,1019.3,1144.7,550.4,1230.1,1009.1,1229.2,838,560.2,239.6,635.9,401.3
"bglA",769.2,730.1,1179.8,332.8,769.2,720.9,847.9,991.8,328.5,150.9,366,150.5
"ygfF",27.5,20.6,41.1,47.6,38.1,290.8,102.9,60.3,4.4,6.8,23.5,7.8
"gcvP",225.5,334,1341.3,1062.4,132.6,442.4,1210.6,1435.1,83.6,232.1,693.3,283.7
"gcvH",789.4,2739.2,11831.3,7463.8,575.8,3860.7,10774.3,6680,837.6,2367.7,5126.4,1322.7
"gcvT",249.9,861.9,3840.9,2889.6,267.5,1734.3,4549.3,3335,250,736.6,2429.3,558.2
"ubiI",397.3,440.1,535.5,522.1,451.6,932.5,512.8,686.9,262.3,167.3,306.3,143.7
"ubiH",385.1,342.5,447.8,336.7,158.1,242.6,264.4,188.9,110.1,86,230.1,90.4
"pepP",848.7,821.1,1515.2,1275.4,396,638.9,638.4,1109.3,397.7,265.7,715,216.1
"ygfB",1527,1349.6,1191.8,1494.2,1469.9,1424.9,1659.4,2302.8,1084.8,731.9,1266.2,594.4
"zapA",8136.3,3903.6,3543.8,8722.1,7823.8,3370.3,3109,5093.3,1920.1,815.1,2915,3874.8
"ssrS",17812.4,17525.2,16904.5,49584.9,35460.1,70124.3,65593.8,51681.2,5812.7,8567,10988.6,9216.1
"fau",1222,419.6,239.7,533.3,956.8,643.2,429.1,557.3,279.1,119.2,236.8,204.2
"serA",361.3,327.7,929.5,804.4,379.7,488.8,672.4,654.4,133.9,189.6,422.5,251.8
"rpiA",2465.3,2989,3760.8,1529.2,1470.6,2681.4,1726.1,1300.4,635.8,484.5,961.8,455
"yqfE",228.4,132.2,57.1,78.4,25.6,42.7,84.6,90.4,84.2,23.7,36.8,108.1
"argP",149.9,270.9,271.2,230.9,208.2,376.7,270.7,181.6,50.6,59.5,96,78.1
"scpA",132.9,165.7,216.8,128.4,106.1,247.5,79,175.5,25.4,12.8,25.6,29.6
"argK",61.7,63.3,55.2,100.7,69,199.4,11.4,110.8,5.1,6.5,2.8,1.2
"scpB",239.1,252.9,207.4,416,339.3,850.8,558.9,793.2,75.7,63.8,123.9,59
"scpC",88.3,147,108.9,37,79.9,41.5,33,28.1,6.6,8.1,8.4,19.2
"ygfI",57.5,121.6,376.2,227.1,98.5,157,193.8,206.5,21.7,26.8,149.5,59.1
"yggE",777.2,1566.5,6608.9,1480.5,666.9,1488.7,4942.6,2387.5,277.2,230.7,1937.3,526.5
"argO",150.9,131.3,209.7,120.1,141.3,209.3,140.9,175.2,40,23.9,65.2,39.2
"mscS",634,497.7,1167.2,935,882.8,633.8,905.6,1636.8,82.2,153.7,426.7,341.1
"fbaA",3241.9,4328.7,8250.7,10912.8,3437.2,4870.4,7948.4,10845.3,1632.3,1425,3062.4,2885
"pgk",4462.6,6015.9,10677.5,12686.2,4038.1,5519.8,13003.1,23001.8,3242.3,2840.1,5154.1,3277.7
"epd",2803.6,2829.5,2015.5,7713.5,3192.4,3301.3,4779.7,10406.9,1246.4,1131,2348.7,1876
"yggC",225.5,312.3,297.1,279.4,308,438.2,524.9,433.5,122.4,60.7,168.8,138.8
"fumE",615.1,737.7,573.2,494.7,615.6,744.8,580.2,663,267.2,215.1,324.8,205.2
"yggF",91.5,144.8,189.8,173.1,120,245.8,178.5,155.5,10.4,42.1,12.2,12.6
"cmtA",184.4,168.3,135.9,322.5,218.4,366.2,156.9,179,136.5,39.5,166.4,67
"cmtB",82.7,93.3,102.4,103.1,50.7,162.5,107.7,97,29.3,13.5,47.1,25
"tktA",765,1073.6,858.6,761.7,1020.2,1132.7,348,447.2,290.4,278.5,264.3,121.3
"loiP",561.1,635.5,1320.5,1343.2,532.4,902.5,2103.1,1218.8,220.5,122.5,855,296.2
"speB",3146.6,2292.8,1056.9,1326.2,3146.8,958.7,903.9,1560,1000.7,553.8,429.7,371.7
"speA",2314.3,1027.4,1118.8,978.4,999,463.3,911.2,903.1,512.3,373.5,860.8,414.5
"yqgB",1935.2,577.7,271,297.7,1052,300.8,446.3,290.6,506.3,322.1,222.4,55.7
"yqgC",258.3,187.2,96.5,45.4,327,275.7,43.7,116.1,79.2,55.4,99.5,57.9
