"","0","0 | 1","0 | 2","0 | 3","0 | 4","900","1800","2700","3600","5400","0 | 5","0 | 6","0 | 7","0 | 8","0 | 9"
"fabY",0.959929261038908,0.835666958921853,0.959929261038908,0.835666958921853,0.959929261038908,1.19664896323071,1.04174342900822,1.19664896323071,1.04174342900822,1.19664896323071,0.959929261038908,0.835666958921853,0.959929261038908,0.835666958921853,0.959929261038908
"yqaA",0.92082569720504,0.951977908497531,0.92082569720504,0.951977908497531,0.92082569720504,1.05044454401075,1.08598185632229,1.05044454401075,1.08598185632229,1.05044454401075,0.92082569720504,0.951977908497531,0.92082569720504,0.951977908497531,0.92082569720504
"yahJ",0.784584097896751,0.899378312147752,0.784584097896751,0.899378312147752,0.784584097896751,1.11187915751711,1.27456062731926,1.11187915751711,1.27456062731926,1.11187915751711,0.784584097896751,0.899378312147752,0.784584097896751,0.899378312147752,0.784584097896751
"ilvC",0.964598184584138,1.17364817828135,0.964598184584138,1.17364817828135,0.964598184584138,0.852044095074866,1.03670110101972,0.852044095074866,1.03670110101972,0.852044095074866,0.964598184584138,1.17364817828135,0.964598184584138,1.17364817828135,0.964598184584138
"yihD",0.807760777609608,0.783497186949341,0.73764572854142,0.947370070599268,0.807760777609608,1.27632876882895,1.3556643268,1.05555371763797,1.23799029083745,1.27632876882895,0.73764572854142,0.947370070599268,0.807760777609608,0.783497186949341,0.73764572854142
"phnP",0.733566672083662,0.907519155317161,0.733566672083662,0.907519155317161,0.733566672083662,1.10190511587661,1.36320260728251,1.10190511587661,1.36320260728251,1.10190511587661,0.733566672083662,0.907519155317161,0.733566672083662,0.907519155317161,0.733566672083662
"fepD",0.853226098112067,0.700763724540373,0.853226098112067,0.700763724540373,0.853226098112067,1.42701450571788,1.17202228367451,1.42701450571788,1.17202228367451,1.42701450571788,0.853226098112067,0.700763724540373,0.853226098112067,0.700763724540373,0.853226098112067
"trpL",1.02030465924846,0.847919964633148,1.02030465924846,0.847919964633148,1.02030465924846,1.17935659226122,0.980099415341871,1.17935659226122,0.980099415341871,1.17935659226122,1.02030465924846,0.847919964633148,1.02030465924846,0.847919964633148,1.02030465924846
"lacA",0.959264119325264,0.76365874898035,0.877821797609519,1.17039864147459,0.880869374126979,1.38510946811092,1.03311438768413,1.23114441334492,1.15749021699012,1.29953906245544,0.543744195427441,0.683493725970905,0.556710809114343,0.827596816078205,0.423079298300145
"focA",0.693515484565693,0.94343825089536,0.982820598545251,1.15668818390529,1.17121018121881,0.927230546435463,1.18509277094158,1.04536010020516,0.987600861445373,1.18263100024414,0.825305408512657,1.03598276356002,0.696405740334518,0.753667454779191,0.643494623650635
"gatD",0.62157483445197,0.494828328207603,1.0475361270998,1.05921833468388,0.856188284546457,0.664342907048256,0.570381857934212,0.480630464194381,0.416099367355762,0.537002235810062,0.926588061890371,0.762072415169885,0.511923450214221,0.603321959860381,0.278741554681924
"fucR",0.7012496253212,0.727490341817379,1.10573065332027,1.16634936978847,0.940826107513788,1.29863860272988,0.989656656415207,0.951977908497531,0.951318276331799,1.03311438768413,0.698823485925533,0.742776460330414,0.573553512113083,0.665725806618185,0.446273485736488
"kbaZ",0.820172911196726,0.883315051481465,0.820172911196726,0.883315051481465,0.820172911196726,1.13209890211067,1.2192550940763,1.13209890211067,1.2192550940763,1.13209890211067,0.820172911196726,0.883315051481465,0.820172911196726,0.883315051481465,0.820172911196726
"lacI",0.840313752233282,0.691595314505482,1.03168317930136,1.12194348053048,0.973329374158238,1.0034717485095,0.915099168127928,0.858565436437754,0.737134608645551,1.12427892377862,0.828170661334546,0.877213548732822,0.693515484565693,0.869344560090022,0.575544745663881
"galU",0.672683604260913,0.807201074504765,1.04102159768411,1.18427161185363,1.20163604952685,0.831622098374906,0.998614666101029,0.747424624317469,0.570777353563387,1.07773314504367,0.855595025682602,0.974679630891549,0.819036697859828,0.871758239537062,0.718470088272032
"gatY",0.738157202841417,0.523405140987288,1.31312112542415,1.14710702422617,1.03670110101972,0.625464540056633,0.437999157533563,0.375790369516391,0.286776756056541,0.372161313791635,1.05482231706806,0.765778998547191,0.615145672375572,0.538493188096524,0.349411742962767
"srlD",0.662044455197699,0.802737388715953,0.936921446872426,1.17935659226122,0.946057646725596,1.21167266043024,0.898132372883934,0.962594443101751,0.9356234978314,1.10496448479991,0.622437117691085,0.775930854274856,0.54714685063037,0.840896415253715,0.508387336645978
"kduI",0.969289816935065,0.815072332402625,0.802181166352486,1.01255480735049,0.835666958921853,1.28788162950983,0.959929261038908,1.24833054890161,1.13681697323601,1.52414483033977,0.502083771619487,0.686818116714811,0.536630143196727,0.843815796130018,0.478304079045937
"gph",1.09809281378705,0.795536483754919,0.982139595263391,0.982820598545251,0.90250072746243,1.15268634679886,0.973329374158238,1.14076371586842,0.88148015790717,1.64946709722016,0.803293996757034,0.867538687152068,0.813379198132126,0.996540262827868,0.718470088272032
"mhpC",0.799960128332753,0.872967591133763,0.926588061890371,1.05482231706806,0.930449657703015,0.961260928388761,0.92082569720504,1.19168257457405,0.975355461527642,1.29683955465101,0.643048741715302,0.787853886049346,0.597081593537295,0.862143545017596,0.574747424017338
"mlc",0.811127155577043,0.84147948228538,0.996540262827868,1.1376052278725,1.12661922849728,0.665725806618185,0.85678195476857,0.983502074026248,0.651122094784514,1.35848628454894,0.742261785314525,0.797745239809033,0.657471380102535,0.728499556949005,0.623732785957023
"galS",0.844400887423782,0.819036697859828,0.974679630891549,1.14155470712677,0.906890328933143,0.91891288347905,0.850274160064196,0.988285651500733,0.811127155577043,1.18673679765653,0.758383772687221,0.844400887423782,0.521232880420561,0.706127202192377,0.501040802539816
"srlR",0.837406487508427,0.944747040997206,1.0762401247838,0.917004043204671,0.577943353277399,0.9246632781137,0.988285651500733,0.963929807740643,0.868742185150623,1.18263100024414,0.766841329836546,0.885153764579545,0.638164384414476,0.762600826628142,0.560583039014254
"ygfF",0.717972255311718,0.90187537838225,1.22094651266913,1.57680034811256,1.12661922849728,1.09050773266526,0.878430468238362,1.09961614931455,0.836826242683391,1.4142135623731,0.803293996757034,0.764188260382583,0.647521499427212,0.762600826628142,0.598324481615357
"malP",0.642603168734686,0.890075733252496,1.12272142207361,1.12505848468881,1.05628562535186,0.676424115525137,1.15508578455358,0.695440985854994,0.467487598875728,0.628942485918009,1.03168317930136,1.08899701533611,0.675955416514063,0.513700719689482,0.438606774366411
"uidA",0.736113431084089,0.852634891767957,0.736113431084089,0.852634891767957,0.736113431084089,1.17283494923188,1.35848628454894,1.17283494923188,1.35848628454894,1.17283494923188,0.736113431084089,0.852634891767957,0.736113431084089,0.852634891767957,0.736113431084089
"fruA",0.788400174056278,0.810003473632046,1.01395947979003,1.10419884716309,0.972654947412286,0.659296807246183,0.65883997586707,0.672217497076313,0.527411158534031,0.9356234978314,0.661127302571287,1.28698924730127,0.536630143196727,0.817335328488283,0.70417211345604
"ascG",0.799405830352472,0.972654947412286,0.929804942613162,1.21672235863407,1.09961614931455,1.00695555005672,1.24228828178444,0.993781093322555,1.00277643590108,1.5157165665104,0.853226098112067,0.867538687152068,0.69207485802574,0.785128118673572,0.594603557501361
"glcD",0.86035263061144,0.895645670090849,0.852044095074866,1.39474366635041,1.06289567435855,1.41912335620038,1.07326028639345,1.38991821984234,1.31494276020507,1.5273174979607,0.771640087529467,0.843815796130018,0.62114414089222,0.747942879181195,0.55864356903611
"treF",0.816768991110023,1.28788162950983,0.844400887423782,1.95612694689468,1.51047258556283,1.03598276356002,2.05053447577719,1.35097408453564,1.38031735339663,1.82386633103954,0.764718138941384,1.71237656909291,1.02101212570719,1.07177346253629,0.990342871933025
"creD",0.889458993537898,0.754190038343289,0.94278453591824,1.14393097320381,0.94343825089536,1.31494276020507,1.09733193757924,1.24487423538217,1.15508578455358,1.35848628454894,0.714497069870547,0.900001929793512,0.583579050909234,0.584388624280623,0.464902471306581
"lpxD",0.723467442935263,0.604997044609646,1.03741993656561,1.12661922849728,0.857376036634172,0.860949188338904,1.03957943517528,0.926588061890371,0.837406487508427,1.39281148066904,1.00975129759669,0.866937563514687,0.927873476471283,0.936272247434492,0.880259013563151
"fimZ",0.684916489982783,0.634195699662934,0.868140227601043,1.10190511587661,0.831622098374906,1.28164792416019,1.14234624684855,1.17853940781168,1.09126387705493,1.33237482509202,0.686342215627455,0.674551267169849,0.561749951515823,0.595428424682484,0.439824537961218
"ompW",0.798851916449148,0.598324481615357,1.06510820339342,1.16473358646846,0.94409241915025,0.992404374685819,0.888226795842405,0.918276162300924,0.81563749333901,1.17853940781168,0.781327880172317,0.697371833175203,0.536630143196727,0.56998663634673,0.416099367355762
"fliT",1.37363623342962,0.595841287287023,0.916368644675351,1.08598185632229,0.938871747315452,1.3491025343397,1.04463576286423,1.23114441334492,1.04391192742172,1.23029134475114,0.572362080299342,0.694477567882555,0.521594296764929,0.868742185150623,0.410370804405249
"murF",0.910038824080899,0.755236292781413,1.35191083302813,1.44994683287885,1.66901856231082,0.896266699569405,1.09353545748463,0.866336856400087,0.720964435730112,1.28075986132977,1.11573932232496,1.1149662187277,0.891310495896971,0.816768991110023,1.00486382042379
"lpxB",0.702222437868999,0.735603372927869,0.897510050667261,1.17690673721877,1.01677467329196,0.869344560090022,1.04826247551693,0.946057646725596,0.811689580977279,1.20080342748521,0.743806881217253,0.777007268784049,0.658383461029622,0.757333157938488,0.620713745763056
"ompT",0.959929261038908,0.75471298426028,1.50003898928582,1.67133391784371,1.62675839626425,0.611744020565933,0.448444079831007,0.237994477124383,0.374749900438887,0.25917527525493,0.936921446872426,0.494828328207603,0.400534938794811,0.303969820795774,0.245024853835468
"elfC",0.787307976569203,0.701735863019538,0.958599438492977,1.1149662187277,1.07549439045738,1.05336103595484,0.951977908497531,1.19499120485678,0.946713631236714,1.42010735854343,0.549046406893525,0.667111584838885,0.533292890415882,0.772175133091785,0.578344091952644
"opgD",0.844400887423782,0.879649075922436,0.844400887423782,0.879649075922436,0.844400887423782,1.13681697323601,1.18427161185363,1.13681697323601,1.18427161185363,1.13681697323601,0.844400887423782,0.879649075922436,0.844400887423782,0.879649075922436,0.844400887423782
"fliF",0.796640096285583,0.782411781736511,0.900625979847929,0.897510050667261,0.865136690584988,1.1328838852958,1.0160701429937,0.967276329613932,0.850274160064196,1.46408569594563,0.604577837916681,0.770037174236072,0.557483109363849,0.766309980103892,0.594191552528466
"murD",0.696405740334518,0.711038705293637,0.955282936382437,1.02597814533714,0.895645670090849,0.840313752233282,0.889458993537898,0.913198250011992,0.727490341817379,1.35284823105027,0.749499800877774,0.820172911196726,0.639049681601526,0.781327880172317,0.633756261017212
"metQ",0.754190038343289,0.538493188096524,1.54221082540794,1.22264027769207,1.13602926478669,0.754190038343289,0.780786492607391,0.847332434946118,0.622437117691085,1.25701337452183,1.11883710103571,0.72396908618978,0.948026965128645,0.833353207159218,1.15668818390529
"ycbU",0.683020128377198,0.687294347786015,0.921464186198704,1.0245568230328,1.01889119661672,0.971980987981352,1.11883710103571,1.13209890211067,0.890692900606681,1.7111900513652,0.690637224071928,0.712025097798536,0.564482202403066,0.79608809877878,0.562139461889309
"yddK",0.697371833175203,0.747942879181195,0.868140227601043,1.06584673606794,0.879039560911787,1.26487954235394,0.976031760776225,1.3360740783901,1.16715810181847,1.59549047961807,0.50034669373129,0.71648082518655,0.513700719689482,0.852634891767957,0.511923450214221
"fliH",1.07028869842662,0.890692900606681,0.823020345278708,0.946713631236714,1.08222464452571,1.4230634612346,0.916368644675351,1.41912335620038,1.2158792831831,1.36983297996557,0.635956503371787,0.74071989901016,0.503128911748891,0.866937563514687,0.479299719246488
"murC",0.777007268784049,0.870550563296124,1.16554119813456,0.990342871933025,0.990342871933025,0.991716730738293,0.936272247434492,1.13445548493595,0.879649075922436,1.38895513576511,0.867538687152068,0.92082569720504,0.6602114205075,0.874784764905822,0.604577837916681
"crl",1.07698637619305,0.869344560090022,0.814507563070215,0.929160674250913,0.62114414089222,1.47733806358256,0.954621014139717,1.47120674585574,1.14949484803468,2.1539727523861,0.373712312158735,0.669427628489221,0.508387336645978,0.88699630515215,0.44534645030334
"mrdB",0.77646887500104,0.831622098374906,0.913198250011992,1.10190511587661,0.990342871933025,1.02526723788859,0.972654947412286,1.10037860936614,0.819604607637517,1.38031735339663,0.835087919428369,0.905633983017823,0.743806881217253,0.871154192142256,1.0076537604105
"ompA",1.04318859352986,0.952637998043937,1.04318859352986,0.952637998043937,1.04318859352986,1.04971668362307,0.958599438492977,1.04971668362307,0.958599438492977,1.04971668362307,1.04318859352986,0.952637998043937,1.04318859352986,0.952637998043937,1.04318859352986
"hipA",0.867538687152068,0.702222437868999,0.991716730738293,1.23456260689354,1.08372596684478,1.02526723788859,1.03311438768413,1.15268634679886,0.953959550547558,1.42701450571788,0.66989180121392,0.797192476540536,0.658383461029622,0.739693754624419,0.826450318154212
"fliM",0.827023368443266,0.811127155577043,0.952637998043937,1.0762401247838,1.06658578083176,1.31130201421565,1.01677467329196,1.33792755478611,1.19997138237322,1.66324419674981,0.764718138941384,0.912565488543452,0.671751712860648,0.633317126861609,0.868140227601043
"cysW",0.731028724200017,0.724973416439426,1.19333574303172,1.1558867065548,1.10956947206785,0.810003473632046,0.678772489940003,0.974004268543241,0.736113431084089,1.3717332885906,0.929160674250913,0.549808074657276,0.843231110250112,0.619424348891954,0.892546971472977
"fucP",0.831045861593648,0.714992493180845,0.761544369851631,1.02030465924846,0.997922718999051,1.0762401247838,1.09657158858789,1.29773876693918,1.15029189335061,1.62675839626425,0.661127302571287,0.756283998641981,0.626332219312064,0.744838731561351,0.552099423581546
"ptsN",0.812252396356236,0.966606097064973,1.13366941277842,1.46408569594563,1.26663425372322,0.756283998641981,1.14631218572838,0.968618189226628,0.941478464541206,1.4142135623731,1.14949484803468,1.1558867065548,0.992404374685819,1.00208160507963,1.06437018245336
"ugpC",0.790041311863377,0.804408370941916,0.863938187400277,1.21251281906174,1.05848439487513,0.84968499913865,1.23114441334492,1.05044454401075,0.927230546435463,1.44292868686163,0.702222437868999,0.863938187400277,0.674551267169849,0.897510050667261,0.71054602159068
"dtpB",0.74071989901016,0.785128118673572,0.876605721316035,1.09353545748463,0.957935218222696,1.0475361270998,1.28788162950983,1.21167266043024,1.08899701533611,1.54435026618357,0.615572206672458,0.965267024871757,0.706127202192377,0.819604607637517,0.6602114205075
"uhpB",0.722966147272874,0.667574151647954,0.986916545885842,1.02811382665607,1.03670110101972,1.01395947979003,0.995849753094458,1.14949484803468,0.916368644675351,1.58556827322057,0.686342215627455,0.775930854274856,0.623732785957023,0.762600826628142,0.585199320737295
"cysP",0.77110541270397,0.511923450214221,2.03495938420537,0.739181215636921,1.4681506360341,0.644834125327943,0.393381222676783,0.910038824080899,0.369078601420708,0.976031760776225,1.03025395362007,0.413798408039103,1.13997327269346,0.606676780124346,0.897510050667261
"araE",0.755236292781413,0.66158571995406,0.864537231307865,1.05190177920387,0.936272247434492,1.35284823105027,1.13997327269346,1.1376052278725,0.936272247434492,1.63127498667802,0.65883997586707,0.627201102260497,0.581157053759059,0.78567251666758,0.50909259988231
"panF",0.821310700752066,0.597081593537295,0.880869374126979,1.05555371763797,0.932386486436833,0.980099415341871,0.951977908497531,1.28075986132977,1.07922823650443,1.48864525516654,0.720964435730112,0.674083865868528,0.595841287287023,0.828744904487992,0.542238704421532
"ugpA",0.764188260382583,0.734075318017052,0.88884268116657,1.19250887233063,0.996540262827868,0.968618189226628,1.2337071698095,1.17121018121881,1.14631218572838,1.57570777209869,0.672217497076313,0.88699630515215,0.632439771176968,0.831622098374906,0.672217497076313
"dppF",0.655196701929182,0.676424115525137,1.16070391438372,1.35942824190674,0.739693754624419,0.877821797609519,0.957935218222696,0.798851916449148,0.600818024763425,0.891928519420093,0.859160754947185,1.08975211221333,0.726986258660155,0.697371833175203,0.411510172639354
"uraA",0.52850902028069,0.10146119762216,0.567621051073032,0.439215234119181,0.278162530146209,0.43891089880476,0.158878961163208,0.12842517992237,0.180741536818218,0.141806935616994,0.978063473447339,0.134064577102243,0.10062076720264,0.185951720304313,0.0791646408577011
"cmtB",0.700763724540373,0.566049451055337,0.76312960448028,0.852044095074866,0.684441906545919,1.56482356347302,0.976708528962227,1.28164792416019,1.11342161822869,2.03073220173886,0.503128911748891,0.707597080163328,0.519429551648832,0.657927262514504,0.473685035299634
"gspF",0.777007268784049,0.81281560198432,1.01536610086943,1.14155470712677,0.995159721820083,1.13445548493595,1.05995278339728,1.14393097320381,0.951318276331799,1.41617543821454,0.635515844652833,0.737134608645551,0.552865326660134,0.762600826628142,0.540737381741809
"livF",0.801069877589622,0.729510172120088,1.14393097320381,1.21756601866299,1.25527199128264,0.77110541270397,0.865736565519658,0.689202576487815,0.529242197437566,0.883927531063671,1.03239853548324,0.860949188338904,0.620713745763056,0.71054602159068,0.54186298342239
"dppC",0.767905134851049,0.808881348361739,1.06437018245336,1.03025395362007,0.911301280637142,0.93757109645711,0.86035263061144,0.957271458195298,0.64976953122772,1.09505247079357,0.696405740334518,0.938871747315452,0.62157483445197,0.685391402489852,0.559418550517856
"glvC",0.913198250011992,0.968618189226628,0.958599438492977,0.883927531063671,0.997231251352069,1.40152744908075,0.965936328924846,1.17772278959498,1.07848043169445,1.62675839626425,0.586011141837257,0.759435844907265,0.557096825409666,0.701735863019538,0.529609167341938
"kgtP",0.793333843191143,1.11961288865424,1.17446197121365,1.73628045520209,1.3360740783901,0.610473256334567,1.39281148066904,0.961927454664775,0.780786492607391,1.62563120396864,1.19333574303172,1.50003898928582,1.18099266142953,1.29145735030233,1.404444875738
"nupG",0.980099415341871,0.711531730617298,1.4681506360341,1.42899413974109,1.24573741556947,0.792234810924969,0.757858283255199,0.634635443009902,0.564482202403066,0.906890328933143,1.10114159809796,1.15668818390529,0.821880187294851,0.798851916449148,0.938221196500671
"gspH",0.792784136610284,0.844986384412514,1.03168317930136,1.03096831879479,1.04318859352986,1.04971668362307,1.03168317930136,1.03096831879479,0.946713631236714,1.68763159226004,0.607939641591549,0.837406487508427,0.742776460330414,0.7791645796605,0.860949188338904
"livM",0.662962880149329,0.86035263061144,0.758909626487027,1.48246700980283,0.874178620410373,0.886381699194867,0.889458993537898,0.855595025682602,0.755759964158113,1.13997327269346,0.834509281155409,0.879649075922436,0.872967591133763,0.835087919428369,0.959264119325264
"dppA",1,1.07177346253629,1.76785506212734,2.49147483113895,2.47941539987797,0.548665968789621,0.920187650624875,0.497924876547229,0.514413353946788,0.581963267201068,1.2158792831831,2.00694349701901,1.31221125459196,0.952637998043937,0.994470168673214
"bglF",1.05701804056138,0.80552429104875,0.962594443101751,1.17039864147459,1,1.15909595190446,1.03311438768413,1.10266916306891,0.891310495896971,1.41715739650822,0.60290391384538,0.774855930959171,0.605836330215122,0.721964597761248,0.535144349213312
"htpX",0.678772489940003,0.698339266233699,0.894404901782606,1.1558867065548,0.816203046150902,0.889458993537898,0.951977908497531,0.823591017267573,0.6602114205075,0.83973149294414,1.06880599121101,0.952637998043937,0.759435844907265,0.843815796130018,0.711038705293637
"otsB",0.72396908618978,1.06068774136822,1.0882424416708,1.62000694726409,1.90791910109512,1.03526492384138,2.48974847076434,1.67365248536678,1.70172745901308,2.63901582154579,0.974679630891549,2.22375831503421,1.48143979802032,1.50107909751437,2.1855554782019
"hscA",0.770571108358408,0.819604607637517,1.31585452502901,1.31585452502901,1.12349990303165,0.783497186949341,0.857970530428691,1.03025395362007,0.759962428200758,1.20831784338994,0.911301280637142,0.897510050667261,0.984866442895551,0.873572895916694,0.778624691061662
"rng",0.911933165519769,0.857376036634172,1.08673486252606,1.03239853548324,1.1328838852958,0.905633983017823,0.746906728556171,1.05263115470944,0.888226795842405,1.33422316967777,0.862143545017596,0.877821797609519,0.772710549647987,0.90187537838225,0.770037174236072
"yicR",0.871154192142256,0.799405830352472,0.809442216547408,1.15749021699012,0.988285651500733,1.28431580898943,0.954621014139717,1.19333574303172,1.09126387705493,1.38031735339663,0.654742711541783,0.734075318017052,0.581157053759059,0.821310700752066,0.61089655083675
"treR",0.889458993537898,0.753667454779191,1.05555371763797,1.18427161185363,1.08673486252606,1.02882670789358,0.993092495437036,1.02030465924846,0.811127155577043,1.43793653284696,0.671751712860648,0.837406487508427,0.596254436165316,0.756283998641981,0.56565723142295
"lpxM",0.864537231307865,0.847919964633148,1.09429370126074,1.10726458448428,0.928516852306729,0.926588061890371,1.0083524548946,1.09126387705493,0.857376036634172,1.47631440568283,0.806082831492968,0.853817714391245,0.707597080163328,0.818469181590804,0.788400174056278
"tcyJ",0.793883930931652,0.766841329836546,1.4439291955225,0.912565488543452,1.16392653440214,0.641712948781452,0.610050255136112,0.879039560911787,0.425726853874473,0.883315051481465,1.45397251732031,0.742261785314525,1.34443499415263,0.750019494642909,0.934975197751455
"acrF",0.842646829503152,0.791685865871272,1.1801743433362,1.26575659397028,0.879649075922436,1.39474366635041,0.936921446872426,1.3491025343397,1.04608493979253,1.39571076412217,0.568802613936252,0.743291492215507,0.714001989842532,0.811127155577043,0.581963267201068
"ibpB",0.599154510669709,0.76312960448028,0.993092495437036,1.1149662187277,1.12194348053048,1.2596299799474,0.775930854274856,1.24142749152611,1.0747491728555,1.29594096543333,0.667574151647954,0.803293996757034,0.638606879597695,0.857376036634172,0.753145233316906
"tsr",0.754190038343289,0.824733548610081,0.754190038343289,0.824733548610081,0.754190038343289,1.21251281906174,1.32592576029866,1.21251281906174,1.32592576029866,1.21251281906174,0.754190038343289,0.824733548610081,0.754190038343289,0.824733548610081,0.754190038343289
"flhB",0.911933165519769,1.0034717485095,0.748461493396346,1.22943886725458,0.928516852306729,1.32225460514257,0.947370070599268,1.17935659226122,0.984866442895551,1.49174402669147,0.648419777325505,0.761544369851631,0.610473256334567,0.837406487508427,0.559418550517856
"fliJ",0.911301280637142,0.887611337269498,0.808881348361739,1.15428541751684,1.0762401247838,1.24228828178444,1.0076537604105,1.22094651266913,1.13839402907488,1.48143979802032,0.685866644295299,0.74071989901016,0.642603168734686,0.923382310729395,0.622437117691085
"emrA",1.01818519976462,1.01255480735049,1.1149662187277,1.17283494923188,1.21841026367519,0.995849753094458,0.934975197751455,0.993781093322555,0.844400887423782,1.32317143990812,0.949342120950519,0.945402116750744,0.9841840220338,0.969289816935065,0.858565436437754
"fic",0.895025070927972,1.38510946811092,0.80552429104875,1.25440220452099,1.09505247079357,0.830470024090894,1.32776515838244,1.46307122070433,1.24487423538217,1.41814003567946,0.802737388715953,1.24401165329847,0.925946022527324,1.14949484803468,0.864537231307865
"mnmE",0.71301285868207,0.840313752233282,0.869344560090022,1.03813927054306,1.00486382042379,0.988285651500733,0.977385766410805,1.23970769993899,1.01818519976462,1.41127584340869,0.847332434946118,0.806641759222126,0.693996359507796,1.03813927054306,0.606256409530869
"osmY",0.787853886049346,1.36983297996557,1.03885910329766,1.26137740883125,1.17121018121881,0.897510050667261,1.4349495346067,1.85703370461346,1.1801743433362,1.64262140150413,0.874178620410373,1.28431580898943,1.2631272618458,1.45498068363476,1.26137740883125
"cheY",0.877213548732822,0.868742185150623,1.03454758151891,0.986916545885842,0.976708528962227,1.01185320102693,1.20413738123142,1.12194348053048,1.03454758151891,1.63467065697657,0.753667454779191,0.892546971472977,0.761016690419679,0.974004268543241,0.737134608645551
"shiA",0.721964597761248,0.628942485918009,0.956608158091874,1.50107909751437,2.49147483113895,0.900625979847929,1.00486382042379,0.903126510151822,1.50316147806556,2.57219496686121,0.781869643128594,1.14631218572838,0.938871747315452,1.37363623342962,2.09507225419959
"rppH",1.00277643590108,0.755759964158113,1.23285232546381,1.2834258975629,1.2074805914865,0.925946022527324,1.02597814533714,0.872362705770759,0.803293996757034,1.16796739461312,1.11110872865509,1.01959768299819,0.838568184440931,0.801069877589622,1.10726458448428
"ftsE",1.14234624684855,0.874178620410373,0.801625329399394,0.963929807740643,0.905633983017823,1.29773876693918,0.950659101229818,1.20080342748521,1.01325690015909,1.49796093442418,0.804966137621122,0.84147948228538,0.803850990743151,0.961260928388761,1.27279493527594
"hslU",0.741747466920561,0.714497069870547,1.26751252203442,1.99722933220206,1.27191300674357,0.720964435730112,1.99031944364017,1.08222464452571,1.28966825065589,1.99031944364017,1.36320260728251,1.74110112659225,1.72070526122288,1.80875875512218,2.35218250058193
"ybgP",0.803850990743151,0.803850990743151,0.803850990743151,0.803850990743151,0.803850990743151,1.24401165329847,1.24401165329847,1.24401165329847,1.24401165329847,1.24401165329847,0.803850990743151,0.803850990743151,0.803850990743151,0.803850990743151,0.803850990743151
"ruvB",0.883927531063671,0.778624691061662,1.07177346253629,1.04681028197458,1.02313746973443,1.18263100024414,1.18920711500272,1.53049676982267,1.32868581409651,1.99031944364017,0.950000382874886,1.03526492384138,1.22773568391506,1.11419365081933,1.17935659226122
"recN",1.00975129759669,0.919550046151658,0.864537231307865,1.25006230258521,1.02313746973443,2.16745193368956,5.0876520269743,6.99342896328299,8.24774655035831,9.62642420799602,4.13819032607564,5.3814688340873,7.55797632797765,7.0323164872943,11.7208069968907
"dam",0.993781093322555,0.757858283255199,0.897510050667261,1.15829280619464,1.05555371763797,0.828170661334546,0.966606097064973,1.19499120485678,0.981459063853479,1.55724938212332,0.895025070927972,0.989656656415207,0.848507901705896,1.0034717485095,0.88884268116657
"xerC",0.840896415253715,0.864537231307865,0.889458993537898,1.12818213745651,0.911301280637142,0.865736565519658,0.923382310729395,1.10803234786493,0.883315051481465,1.26751252203442,0.756283998641981,0.877821797609519,0.767373048000443,0.86035263061144,0.756283998641981
"dnaC",1.1558867065548,0.915733686418126,0.969961910341735,1.19747870461893,1.04391192742172,1.14869835499704,1.04463576286423,1.28698924730127,1.26137740883125,1.64604069055742,0.797745239809033,1.00208160507963,0.877213548732822,0.915099168127928,0.957935218222696
"recE",1.01045144648676,0.811689580977279,0.869947352708651,1.0160701429937,0.968618189226628,1.33422316967777,0.979420297586927,1.34164222488226,1.05336103595484,1.60658799351407,0.570777353563387,0.650670927720967,0.53218509122668,0.786217292140332,0.648419777325505
"ruvC",0.757333157938488,0.814507563070215,1.19913991379111,1.32317143990812,0.982820598545251,0.872362705770759,1.23114441334492,1.21756601866299,0.94278453591824,1.68412590721683,1.04971668362307,0.903126510151822,0.893785162356787,0.883927531063671,1.01045144648676
"mutM",0.76312960448028,0.625031151292605,0.9138314502294,1.13997327269346,0.971980987981352,0.862741344542656,0.964598184584138,0.959264119325264,0.832775770880549,1.21672235863407,0.767905134851049,0.71054602159068,0.662962880149329,0.767905134851049,0.7012496253212
"recQ",0.6602114205075,0.650670927720967,1.26225203211212,1.14234624684855,1.05995278339728,0.910038824080899,0.803293996757034,0.922742492653798,0.671751712860648,1.16958766405195,0.781869643128594,0.663422570298581,0.584793832025974,0.638606879597695,0.636397467637971
"holD",0.799960128332753,0.913198250011992,1.24919612565338,1.11573932232496,1.09657158858789,1.05921833468388,0.863938187400277,1.05044454401075,0.913198250011992,1.45095220783418,0.999307092990453,0.851453707748945,0.729004689408289,0.834509281155409,0.853817714391245
"nth",0.848507901705896,0.90877811644852,0.946713631236714,1.07400447162012,0.930449657703015,1.30948542308357,0.876605721316035,1.21335356024869,1.09126387705493,1.46611675718921,0.764188260382583,0.730522189272838,0.652929893544459,0.910669833591978,0.65883997586707
"yeeS",0.750019494642909,0.794985250948974,0.917004043204671,1.30044014654848,1.03957943517528,1.21251281906174,0.983502074026248,1.10573065332027,0.93432734688318,1.4349495346067,0.697855382061083,0.696405740334518,0.694959109921168,0.833353207159218,0.659753955386447
"recA",0.536630143196727,0.751580739032781,0.823591017267573,1.04030026652199,0.869947352708651,1.30134185544193,2.31498043398025,3.222097164195,3.72696171721909,4.59479341998814,1.80000385958702,2.00416321015927,2.7836927836622,2.38171369872994,3.776369676601
