"","0","0 | 1","420","420 | 1","600","600 | 1","600 | 2","1800","1800 | 1","0 | 2","0 | 3","420 | 2","420 | 3","600 | 3","600 | 4","1800 | 2","1800 | 3"
"tldE",0.716371079099798,1.139035773317,0.906207288872194,0.568722293852084,1.22151874257065,0.548194191121309,0.619779084216985,0.717309180315494,1.14848327710513,0.936205080986312,0.828634083042482,0.872209131649755,0.995174995315193,0.833848388637316,0.906523733839007,1.02580734039966,0.7833775726421
"mdtM",0.65352077309814,0.492465793474746,0.450341082786358,0.537718556670752,0.589388575028388,0.425522481055725,0.212666603961468,0.568069755551627,0.480479222637355,0.606649026683402,0.417286069441428,0.51919233872633,0.683023724113915,0.327164926837352,0.419240882491193,0.886653302493695,1.21473661777589
"ygdB",1.01850862678039,2.09751884716891,0.776186905632237,0.572216782864471,0.655355672923033,0.709028010952221,1.34377221660805,1.23363106463946,0.843676890687155,0.801843727369011,0.839412662798756,0.586775687236826,0.383771371025478,1.14656250041818,1.0995933172132,0.574787263853715,1.05189364076719
"tmk",0.686048749167679,1.18141995385687,0.858278640263296,0.53422305849375,0.797911696586973,0.846520871958846,0.913162299942558,0.639894956243819,1.05013789461422,0.674943199040008,0.824401963443483,0.917701582156773,0.564311222513422,0.85547345839752,0.978553588912291,0.648026178335393,0.953698086705577
"fsaA",0.734640837243779,0.96361435718248,0.732197117910452,0.807678617447945,1.01327691693746,0.986770274764912,0.699265244026516,1.27032795558273,0.862805940657788,0.77066298233585,0.71107736092074,0.96539730200352,0.509001676771867,0.683211422284509,0.570608961913747,1.1684143645821,0.416984492360697
"eamB",0.637189765637211,0.637831246882327,1.03573045797851,0.328358198899939,0.816551055858106,0.685093526424088,0.706367331981608,0.495545694416893,1.46132955861698,0.7477904749682,0.543646360090176,0.710910081911034,0.824477111877056,1.3569146706734,1.14842380600089,0.630324218256591,1.14773446835353
"ssuE",0.111085313739039,2.02018686386746,0.455237086931718,0.180286333703128,0.660966931541182,0.702289470029191,0.680562530202156,0.568428186496373,0.54260364228134,0.23496373349321,0.299261215168497,0.740611573642943,0.976097658732569,1.004020732159,1.03120678264107,1.01128006913006,0.994856453322257
"fdnI",0.572462858885794,0.738981929319621,0.699639670781569,0.725148961557703,0.689518898917309,1.09458543750568,1.35150222780403,0.632953315335976,1.18128018771626,0.931430480908436,0.822658060947729,0.966704726139332,0.737980239169431,0.718442200504388,1.36118072945642,0.531683647284536,1.47702332584578
"1.2.16.17",0.611420996054661,0.635513053612845,0.525657499555074,0.578857999056738,0.759922395053327,0.779266348455567,0.742244479906479,0.679944548404808,0.633605987988221,0.665464218162918,0.557926089592258,0.576833956756343,0.387913327670758,0.516562922676434,0.803806839339657,0.734122640010328,0.473985688752186
"rusA",0.80592807702039,0.636735927957677,0.860502924189229,0.643110687884411,0.560686018608352,1.092452607155,1.3474060833324,0.48924194388993,0.945129322755661,0.779501119500163,0.865816449834949,0.752358407543141,0.712632621518483,0.665038146086804,0.88942473693076,0.547597968669727,0.982582714722508
"yadS",0.737924438077549,1.09144265399719,0.770954701382983,0.697102549458251,1.05836671826692,0.851742431592049,0.593542414684443,0.678039863369211,0.972921969219164,0.837079179977151,1.12885410043878,0.799112762066401,1.01822577779595,0.595951156933858,0.946133109682293,0.938102064455713,0.762777899419735
"afuC",0.941483358927503,1.3802724742836,0.64235066602473,0.812976877951745,0.739447691573149,1.08292086116067,0.663570455059181,0.823821680958399,0.851715208882804,0.761596102117274,0.910466641804332,0.737717824949524,1.39847505666819,0.39383684704381,0.826026922533381,0.648985432437711,1.0222284860206
"araA",0.880614191948972,1.0234318904651,0.414271937053117,0.757430647241421,2.22437495723755,0.404259576443685,0.364740521885775,0.800939402274581,0.682824838953346,1.2942452290221,0.806971503065583,0.619206276349495,1.00335424717091,0.892637920069663,1.056182447617,1.60300952729166,0.516447470999224
"fhuD",1.0588424205542,0.790226666202241,1.02181633195294,0.518694813074982,1.45847534681708,1.02524575411812,0.788159019338624,0.571833878265874,1.0548261687581,0.741919209615207,1.02249612377355,1.11328656753502,0.987956412991924,1.99123293802245,0.644500538001402,0.946401063505205,0.898234536544582
"ykfC",1.073607012529,0.675507697753303,0.929801075671156,0.641088000684284,1.0266961640581,1.01617718745034,1.03949475948259,1.00288252334901,0.777226946382785,0.988964198480205,1.13047048826317,1.1844267673024,0.641635363629028,0.813143003794965,0.809987106359668,0.944559314514827,0.729749728959144
"frmA",1.35747534925863,0.826047269785886,1.18771854535182,0.555282529052537,0.804694456954073,1.42187760466449,1.63351990883081,0.884232091382643,1.31271750896252,1.05588996623418,1.74145308616674,1.33459314617635,1.12339486224822,0.72784542599358,1.29115946402312,0.961359278606327,0.933593172783491
"rluA",1.19088656554216,0.990269485236038,1.13444840785644,0.720090614288715,0.742477390724107,1.13157145350334,1.26745526762127,0.929003540534335,1.11910750514607,1.27811973931778,1.25638053611436,1.22435336542422,0.698321573877062,1.30435448072235,0.723099451985451,0.843516386329656,0.915502168263766
"hrpB",0.936283864149545,1.17224896721213,0.772462070215704,0.730737966188099,1.11010181343473,0.989686298642428,1.02244581508065,0.733044659554576,1.28833749703752,1.14438698877655,1.48808014068014,1.19995391560795,0.922537710870567,1.00213219334908,0.920428674973645,0.931597711087634,1.1240043851126
"perR",0.725936368328468,1.40445538749002,0.887217667605328,0.865217033510118,1.00393858745369,1.80493215982526,0.413122440344278,0.830947365087673,0.977863719951545,1.05863143565636,0.73992486698436,1.1883855762327,0.765436402390263,0.692538412807501,0.455417961178804,0.567975655674325,0.650803959262847
"mhpE",0.952725428204265,1.02895487359479,0.962811847802375,0.756984848386099,0.849923560110466,1.85691593362226,0.63491531844353,0.817946846978009,1.31068726494553,0.849052106443988,1.21755172809996,1.28141430397539,0.616742816083889,0.515457004826871,0.637871126092777,0.899263613578579,0.976182808603171
"lptD",1.14342996223229,1.15895741050364,0.457223036965328,1.07663694076712,0.492016976456342,2.15106682023901,1.95752385532842,0.798045550811885,1.81588095255383,1.05207904387949,1.32702709435971,0.754130445522146,1.44081987264251,0.646337229760828,1.66765101925274,0.373546564838656,2.25378794309323
"gluQ",1.04568954999745,1.21969637556631,0.520743921754106,0.793141575170284,1.10442388955388,0.8115732579924,0.686940447064235,1.08014799887886,1.0037011502243,1.25628169951681,1.09085355755915,1.3749317435915,0.889661905519575,0.734133834906523,0.878642006996103,0.916333710532422,0.984841470921866
"ykfB",1.35409128467719,1.15883670871492,1.22745913956867,0.719043741630696,1.36534164764285,1.40363200507206,0.571898808923791,1.89132068263504,0.951018109775296,1.60161678626522,0.94568818921631,2.25531664319768,0.538424722918918,1.68320978898623,0.489966065717181,1.28505312261312,0.821066620696445
"mhpB",0.852792703763493,0.817499333779194,0.593437088506454,1.41218715162962,0.422206296693404,1.59225669377303,3.48442833029412,1.26538026436719,1.09472918053365,0.832276611243006,1.22145171008938,0.590868911996587,2.72712411746999,0.501131802097676,2.61710536927411,1.24083561419377,0.818222820991941
"apaG",1.34852942348869,1.17179758113444,0.666703866936458,1.32087322317455,1.07893503524798,1.38906689343176,0.896949270580405,1.14367409838998,1.60051434228481,1.44514474539891,1.43148304238096,1.67449608151414,0.997152759277401,1.34168221356579,0.821492362804991,0.899299766983527,1.02666245723568
"yadV",0.878529112596223,0.956926185619015,0.651412811963905,0.702973077959158,0.712183047535563,1.33213272012737,1.29279794506146,2.00873882787797,0.67688274430838,1.71198374066229,0.779735481876351,3.20950320130238,0.574226700531869,1.53588159570971,0.856040751303007,3.32704181858322,0.26726673467751
"yafW",0.729898114858512,0.563374457962969,0.355928657292891,0.596605981853291,0.753587009092251,0.78643995520476,0.721520877799691,0.647793546146661,0.776542983750151,0.605795598011273,0.8462509849785,0.853191205560957,0.714063683837867,0.598307063337946,0.668592782884295,0.48641512669872,0.685013547680173
"lacZ",0.555469652979547,0.534975292056894,0.477284040089108,0.436088341300372,0.581962460429232,0.542868705873935,0.705028198401218,0.494348376714403,0.729736717765231,0.418137691254004,0.61070144758039,0.48803279402278,0.18111044225128,0.460262880114237,1.51750190229348,0.62125824561365,0.800231422568243
"kefF",0.856539093912895,0.742271962128297,0.766323790533992,0.452491449282294,0.783577566744367,0.847647209146904,0.423685650189672,0.761641502714859,0.773378252325216,0.824952524119194,0.680667864340124,0.68664485053476,0.61806231428947,0.703411584477517,1.18080132468255,0.958112652806987,0.994062950788849
"yadK",0.607837673365003,0.369222211322968,0.293196543352963,0.438963932009755,0.837991200616751,0.753805470475601,0.350173371718688,0.482436176515116,0.414159368890436,0.740394457229281,0.350975425510349,0.689487833641883,0.27462904855702,0.471284454697029,1.37867918826342,0.282113967338191,0.557492644305725
"phoE",0.76572751291532,0.747001048441311,0.411864018707123,0.447972499258488,0.907516010100892,0.867679275530783,0.462236315049283,0.694984159237878,0.81918804254794,0.761920828712887,0.943077904414894,0.422586914588812,0.91974775572668,0.726562091514148,0.373179865910383,0.667899991049614,0.228032732164051
"cynS",1.0136637046719,0.789379802369959,0.778576659108895,0.675409695274915,0.815307956895895,0.949281304123321,1.16662607663286,0.541198220220043,1.08843083311072,0.766838672171623,0.955647605883254,0.797415194047998,0.873232451142629,0.636702352569996,0.822638989486475,0.767136387904508,0.859042592481025
"acrR",0.889991214638109,1.1927612006128,0.522475393955022,0.892792211736768,1.08132335060496,0.676641130040065,0.887728056360367,0.885870057569115,0.958742006283542,1.10154466953835,0.923515832053755,0.769511077426272,1.345327447576,0.617581739025371,1.00226569946157,0.88206140616795,0.880791874563967
"tfaX",1.51725124033077,0.653339087068546,0.549076472744246,1.31111925480097,0.982318108668496,0.939362930729849,0.551185812224112,1.25285547497079,0.685418791708035,1.7465064854209,1.00032513887387,1.88479288736622,0.731353098971906,0.563142133324934,0.775244201371129,1.42757644278422,0.770084165872785
"ybeY",0.878894558569771,1.36717307302628,0.482182099994294,1.16795080252605,1.1528133918249,1.07061955202311,1.32595590678426,0.884306255753426,1.09606492778357,0.996091080171194,1.21569549193776,0.820445268166988,1.41630231704436,0.584641035721094,1.73799592074163,0.964569568564297,0.911702964007506
"bioA",0.839906710534513,1.75594966130579,0.75583225931432,0.862458782411922,0.864008254090677,1.34954739877583,1.68426936628004,0.318242848587759,3.52878508068552,1.13440358737808,1.94355763561847,0.80817856885843,1.3042852241469,0.64501114774448,1.55915505884338,0.445179788552333,2.37455530346702
"hha",0.680663191619141,1.54442452913165,0.160669723588463,3.18141582330128,0.384957210864517,1.97862026056671,2.15695443749589,0.526785302661969,1.9734163541521,1.18964324730785,0.966176408851962,0.226087008675859,2.49914179218773,0.241866019498388,3.56423782896142,0.730128853952141,1.10507032311324
"ybcW",1.60994789819829,1.41464608898728,0.989201751975265,1.52665143536641,1.29471898579377,1.79006264388008,1.55186407824938,1.2273621510787,1.41274533176833,1.54535254374282,1.51395665064003,1.45752032315252,1.94773951298125,0.717600101783557,1.95022280849571,1.3450641679731,1.16708956187789
"gltJ",1.69063942680189,1.41169749555666,1.04035968530944,1.1762272285277,1.49133875447181,1.58777845585857,0.640403108594134,1.19408041685859,2.0568812013803,1.76659214279584,1.52619117549589,1.25371984418016,1.44883471830966,0.856002550308098,2.22888616299172,1.61225953303772,1.25499778334435
"ybhI",1.06138502563862,0.680814280559755,0.845739930323173,0.998082327316223,1.05867296883762,0.835861137579087,1.13585038376678,0.900715878690049,1.30960999438497,1.28533284257022,1.1030695372808,1.51520815429938,2.06782562555484,0.520593065597631,1.81927476295295,0.872169835530467,1.26654899751229
"ybaA",1.34737832847053,1.41181238659814,1.05127390032955,0.97827196484606,1.49074035226944,1.30355669706104,0.539296762045012,1.6462757427219,1.26971212624444,2.13074803237182,1.44717368525207,1.43398705451376,1.02468258173757,1.22568733187105,0.92040806932121,1.3508869999219,1.0691816845181
"rrrD",1.39447299907779,1.19527951951588,0.960380888862794,1.3980116343774,1.21300962666998,1.97440920132916,0.7266064738944,1.0372501026616,1.42579812020535,1.40736154674801,1.6242338473845,1.23426142541359,1.52085377454573,0.926748641278773,0.910640977450743,1.21654948054409,0.943280615103779
"hscC",1.12686055643948,1.41309943716873,0.821541864691174,1.08854722193714,1.16129379104969,1.99067194208775,0.56149377484802,1.00776125796274,1.45831425666622,1.33860100261694,1.17334288944636,1.29923193555714,0.924992433853991,1.02021449251734,0.925453836197876,1.05350860641913,1.14163485167619
"ybhA",1.0108709980761,2.94452120470211,0.917672321919097,1.30419583811672,1.29704092403594,2.11574178945718,0.887163972297993,1.14636144969663,1.86907726722817,1.2324131659695,1.67024321011005,1.03221013410742,2.29345110602374,0.769911219751627,1.74691844195346,1.33987925856678,0.930717763743833
"glnK",0.611323104997045,0.807165291330792,0.71677588216256,0.483954329597204,1.98836691061493,0.18769260215112,0.226783488587357,0.982076354018203,0.447213058744067,0.714503508170737,0.890488506653224,0.963807812142494,0.977290607880088,1.15441583950271,0.0709645973484698,2.19478557653892,0.312859685554748
"1.3.3.2",0.859531251268656,0.991450141857204,0.744041501490191,0.822544066990039,0.858795775756285,1.36761597123259,0.794534022932212,0.821209942745247,0.931136261616803,0.821158145417421,1.00615625670636,0.731659851053428,1.21717454506064,0.826733355353199,0.594353391927714,2.0885041351807,0.684907117098456
"djlB",1.13512800884967,0.970804617768787,0.598567146063752,0.767545584107525,1.03349821713207,0.982352552144959,0.991309900992558,0.621278485243194,1.00757469172084,0.832770575771155,1.25216754280984,0.817402182196339,0.837453605372712,0.690486445861021,0.751272332776132,0.764971550661885,1.09785258015875
"acrZ",0.739087459451618,0.698653486583666,0.383513694635892,0.6032503301,1.5963444703967,0.580550892542145,0.366298891434699,0.700531097341107,0.917304358039802,0.868368320412503,1.35640512356952,0.743543988189274,1.11965252489032,1.03078482256367,0.751041967234196,1.06334171854619,0.692197410727492
"cof",0.496897435074653,0.683491600205242,0.561403903419328,0.435640222857936,0.900498014336258,0.661891649119275,0.709323784569932,0.795274049288383,1.02120711535232,1.00741394041197,1.23425309861853,0.581686206855357,0.836120585946795,0.839003073047646,0.620390896583975,0.858972589701117,0.764530137853182
"ybcM",0.790245050875095,0.783890495370992,0.50408397624885,0.651926569001828,1.48936359620938,0.554170746067353,0.552375925378562,1.08220589116417,0.584780554185861,1.30513134214909,1.04069904459164,1.11527307671556,0.653003302866122,1.30915870404241,0.498638971758064,1.40552293940724,0.40550245922425
"leuS",1.45127105719085,1.15887366979204,1.59212101789164,0.507073143504396,0.868104123414748,1.47032868322205,1.54332256116852,1.02452543405828,1.31548868553915,1.37535876735747,1.80823187784454,1.83526322715031,0.686076575055665,1.78935420620875,0.711764029421732,0.693254028545947,1.62504860543458
"galT",1.37952346842648,0.669540980409124,0.846535808156923,0.661206795499062,1.28135745987868,0.902892989914935,0.872683826518837,0.665273743128804,1.50517128638191,0.890782425390066,1.2978242569147,1.52903030411117,0.649234393735265,1.0459984400334,0.799599778749901,0.852415658412084,0.886288839175471
"ybaV",1.06817320502954,0.67843228212299,0.862760480970262,0.587425549601614,0.944096672727322,0.801704696008709,0.823711137030526,0.778237821221989,0.707740164902866,0.884362649355193,0.839286570259278,1.24407373923595,0.491134644657046,1.22212851315201,0.623163343940074,0.960256746577572,0.744655293553091
"exoD",1.04135444412604,1.52638756360275,1.33653628021302,1.14452306571635,1.061609068725,1.15267012439688,1.0699638668474,0.916440422639034,1.34467440157359,1.13060266283824,1.38267517296371,1.38963789350749,0.840758588891183,0.631864010185636,1.41490617843379,1.60770421023604,0.73014891651898
"cobC",0.78276220311756,1.05763134887274,0.981212827746438,0.648919401178683,0.820836050769286,1.38260361128195,0.997392731836555,0.684915540487573,1.11911097255821,0.765766259511861,0.930942448979089,0.919989308280934,0.612137675856385,0.676055222175466,0.967256193752359,0.73053991206667,0.845943163404265
"aroG",0.513865250467193,3.33942390708611,1.66119104529361,0.466901874570586,4.53728725690444,0.294940270215946,0.324968704294957,2.40951035307841,0.851901776661511,1.02640791448588,2.37241905909478,1.6738450709715,0.825499433385409,2.61731941469882,0.583211891436085,4.85243874122677,0.292870094169832
"hcp",2.20850484905023,1.45400830332499,1.04736950115771,0.952181062380686,1.13786152829348,1.40050430877718,1.25060786464002,1.24309624553923,1.5003883498708,1.69504549993673,1.76366546249425,1.84481608876817,1.03158776252463,0.757659217924909,0.831877219302728,0.859387084197855,0.817534119300639
"tusE",1.33072549535521,1.45845836113446,0.432625317414466,2.44584514043264,0.79922853612858,2.23708155001158,1.45405169659929,0.854896101492269,2.3840180585131,1.35574138233211,1.55906058049687,0.69140406939303,2.78962975980886,0.490199188156622,2.99613986318744,0.707125896478713,1.59702955959858
"flgM",1.28882465684401,1.28150655754109,0.889052795687519,1.12856326860161,1.30779643892113,1.71452511314541,0.506840969942239,1.27120437939421,1.13538252109598,1.27260085854535,1.14409929316397,1.29297914006566,0.942913318531785,1.0755555212188,0.785104765909603,1.04721139438349,0.89259783410694
"pdeG",1.55587051588454,1.85882006475367,0.985103012091925,2.25586678620349,1.41688532590097,2.27706782753744,0.263163040959214,1.34251201512047,1.32281339990128,1.88206701603427,1.20961704569419,1.54704589851009,1.57899822782198,0.628794280480797,0.995825788573373,1.82030853225415,1.32542035065409
"ybjT",0.944409788617106,1.6812546478224,1.40120495987503,1.00388241016316,0.781909206533459,1.59258062133984,0.973578206588676,1.55709287655065,1.56653102344524,1.13561200063071,2.21380167339575,1.620473019143,1.16970231997662,0.869394575978399,1.46208694938292,1.20102318363796,0.93993241829984
"yccU",1.30946273162695,1.27054912113774,1.25431438957441,0.509650128066743,2.2752577679083,1.04111943570163,0.356144957238443,3.14759517083806,0.629976276904337,1.4971709908541,1.18654335993621,2.38640681040261,0.533894733128945,2.10169016465082,0.342846191439002,3.70406650030045,0.641477808406061
"yceH",1.09432480047299,0.732816171130523,0.697979708272479,0.50362051444093,1.26995114710375,0.89305570597824,0.696754966465236,0.85087847397917,1.13014667062801,1.07448846870475,1.18719972591417,1.04278309497605,0.881000374178543,1.03119251719894,0.882974155395116,1.17877715005678,0.825876317378279
"ycgZ",0.679630733947732,0.636168800094787,0.500269706968939,0.430059045152843,2.44668775977402,0.253409413508478,0.233728884619906,1.10128051894173,0.448616042125975,1.36859255083033,0.72078567389256,1.78283600241596,0.355691749584646,1.67418969207746,0.431407634856826,1.556405517688,0.676299326898121
"ybjP",0.765453688763559,0.579864787153502,0.562248962905606,0.487550490657827,2.05498804360719,0.348185288803776,0.291014126760997,1.09880471029147,0.626944977232035,1.1751907943877,0.748725914908785,1.47715580056361,0.477650340443899,1.8002209668416,0.269449011092393,1.60832280769508,0.295902956431531
"yccF",0.7284929925322,1.18209706439142,0.576820362668283,0.765394434115947,0.996460753873997,0.935683919594331,0.726251371444184,0.817064003901023,1.15127447343065,0.848119229643396,1.02829647534586,0.67278898925112,1.67952394355001,0.707525475324097,1.19236593225957,0.879936303882274,0.798396158363412
"yceB",0.801031565612237,0.694123380068382,0.645891168951883,0.65767609011274,0.870904842710779,0.940361026837223,0.821372255175822,0.750233713275379,0.797176437202649,0.78148766119673,1.33277660816279,0.697022919176869,0.708834037284436,1.05561108087672,0.897909606021244,0.960786909564618,1.10693792518465
"iraM",1.03564682441549,0.727567266389507,0.778896208250747,0.68535923054742,1.33672064978287,1.27114693707111,0.756600149201855,0.824971394181042,0.596043471356364,0.945373808093116,0.87933036450797,0.870801622072776,1.91241103968514,0.743262640992938,2.54271008316349,1.77082175188679,1.08226778374174
"artM",1.2215678517096,0.835405652400382,1.10280216138079,0.498357640427082,1.24778381372639,0.911142436821798,0.780666809457705,0.839648844844225,0.940345264282092,0.923247912143717,1.04740506903339,1.35049565666828,0.75512757646475,1.19748119470848,0.683767773897364,1.1105135529825,0.795490906569092
"ompA",1.36696092154131,0.994347939410104,5.05443558740873,0.0916742415284495,9.06533289973414,0.140256634426945,0.13220267702828,4.08421835716307,0.246230837715084,1.85077690320985,1.03621793623727,7.4827573898093,0.153696286266231,9.48074216753266,0.142723638594493,6.51913250898188,0.22585801005824
"solA",0.759550608955427,1.12993272918251,0.790702559627986,0.659475089785089,1.42272812732541,1.02089923353597,0.850443234493317,0.796981974513044,0.909708014869107,0.852354803084907,0.951815019298989,0.896410218592994,0.947645709188684,0.759167427937935,1.12775292115971,3.24279989169744,0.695321323202204
"tfaE",0.910409804693074,0.929379920829514,1.30951265335055,0.790247082505189,1.02820568930823,1.23725430410783,0.925013653792973,1.09243769436042,0.800824865799125,0.934347423516231,1.05136122112641,0.818792617655593,0.746433670720846,0.707548525406111,0.890546772273918,1.07786537705637,1.38708254624554
"potH",1.32591289349725,2.20693574481663,1.29935081477731,0.581145097965601,1.03713104856198,1.04279395874913,0.983292861921011,1.29779903644447,0.799126153885591,0.989484971085293,1.55505710591083,1.68058789757792,0.760911303902029,1.33523529883252,0.75578341479648,1.13716452618553,0.720994667300712
"rmf",0.806299649455568,1.01331504332185,0.763297832660625,0.839259672356252,0.952271789865359,0.679051001884378,0.723084413205375,0.667067657666336,1.00813555484589,1.04179859749715,1.05017829384799,0.809950137483851,0.96975586083842,0.903846696684296,0.738582952666421,1.319603033973,0.693397430252076
"trhO",0.707153344981435,2.17854469217174,0.861624990852788,0.702807427297788,1.0181851291894,1.02050519104184,1.25932006788653,0.841343591551636,2.11357984604083,1.04719230413375,1.6683951887955,0.85195610141652,1.16673160534886,0.616668902177167,1.54789300979908,0.889023832670681,1.00240310944099
"jayE",1.20786146914856,1.39511054397711,0.898975684901606,0.731399568169012,1.17949884021838,1.06189412796567,1.03302359946161,0.839171158588101,1.89995944594612,1.18454827888198,1.51908240267216,1.25889067369351,1.04694219957362,1.4628856478386,0.773346484160273,1.35831209399408,0.771627850561101
"rimK",0.978262673071505,1.02711261233332,0.923338789045601,0.970910011364705,1.02210782626101,1.56616379856463,1.4165778782775,1.37600241300337,1.29460670052981,1.13420781341984,1.64294650235676,1.20439364433661,1.51795631049474,0.875538788445297,2.41034003368232,1.18841605448965,1.23988887851495
"uup",1.54812289304227,1.12007367465468,1.06756883845083,0.943689630743224,0.849999560261629,1.58848656701578,1.11145652657059,1.18909007079361,1.725597114291,1.79172596288933,1.19856409806068,1.61771111555382,1.22678625691259,1.22758506588427,1.01613212347424,1.08709046281417,1.17048145361743
"msyB",1.06609270719053,1.30819520720832,1.21497783938236,0.703909732750731,4.23728450743849,1.10058087422509,0.256999014443175,2.85648311101856,0.915978750373528,2.41958563400633,1.23649767670107,3.11188770405323,0.434122781762826,2.71891302143249,0.333884404073844,3.3476994237238,0.362990266671433
"ymfM",1.11896506895242,1.25650179655897,1.03524375512439,0.733847185879279,1.10712260658245,1.49728860583535,0.723965760153476,1.59003442402995,0.985673991590126,1.17193536181617,1.18484284594143,1.46034779412564,0.959607753120473,0.879822865076533,1.17664733884446,1.14636144969663,1.0408757106858
"trpL",1.01208488781065,0.460464564916201,0.411259240515583,0.561401425798858,0.750309640385142,0.631450552376545,0.634390953378362,1.21705975247359,0.768154199415974,0.972569059012023,0.847204272467399,1.11488275559714,0.432945255630173,0.965465358220149,0.457070121908441,1.91006667562975,0.270085655290193
"yddH",1.42885547601295,1.13021626942724,0.802594959072714,1.09441398577866,1.34610131573646,0.543286368433842,0.976024109210487,1.08970452566029,0.799254409769711,1.71641331751627,0.873694066577919,0.99134566986013,1.75903021584299,1.12265916690464,0.89842767434802,0.870796793336651,1.54535267977973
"hokD",0.867254904874828,0.826413709158115,0.896240607670298,0.563519002248559,1.52686446047475,0.774405828989397,0.715080284804815,0.949100982188051,1.2331486115279,1.45824689270651,1.29445448431352,1.09047371848953,0.958881900133039,1.49684931986111,0.695305651003069,1.3768181299181,0.707831626932516
"trpB",1.24596971317801,0.702059223998495,1.62941941101189,0.337266618383471,1.21662031542499,1.03836121663549,1.00017122201041,1.04592187957558,1.01868203851866,0.737236293270749,1.44613925568166,1.27348856030455,0.715316982306903,1.24960661867393,0.621346980179397,1.48985507501622,0.650627842289491
"ydaV",0.542479678588755,0.530636217401792,0.393891448208413,0.56163902241107,0.844282666293319,0.603613791346944,0.768512894765006,0.528411218009656,0.532376417795798,0.732515910081002,0.772989183148563,0.803315155472511,0.793229260203501,0.619872754855509,0.852377857880275,0.668985571194794,0.853389152764771
"ydcD",0.648251704684437,0.763435389923347,0.548643911469383,0.736160167537878,0.710538633934513,1.162252094704,0.0790019308393498,0.297071065559976,0.839632791103368,1.55137128119277,0.650789713588252,1.09615666042368,0.551310647623015,0.491069797631696,0.562063510329051,1.22243181792856,1.09869848127867
"cspF",0.519343148964791,0.941076173621666,0.265537956048608,1.21897704474737,0.983630107814664,0.423143811082804,0.448590578273515,0.834524320672568,0.510664270476832,0.467354762290505,0.756278346040669,0.802115001557272,0.430037110151378,0.511164304857953,0.409056296699223,0.596081705099693,0.671074012683471
"yciE",1.11275269894214,0.759951639059934,0.937335676392238,0.497336783054479,0.830741193830346,0.89147020033017,0.758449096501517,0.939683029983,0.809678843367027,1.13357512072911,0.673351220927775,1.23877828601744,0.33854759179125,0.818511731667219,0.768252474083747,1.26036622589019,0.674789901783912
"racR",0.771622972194449,0.972491465970783,0.421899124828126,1.07253620664301,1.33579350077301,0.751377054580915,0.648585782829857,0.609835482806926,1.09464540521652,1.16250103444879,1.03527676200718,0.989533119538707,0.801067430010247,0.940376635827179,0.584834524320317,0.631605220114449,0.947776739074678
"ansP",1.16352644407354,1.10297920319658,0.795603208841383,0.762475519299219,0.937474205136943,1.17953169048958,0.984677704846678,0.840692437254619,1.16323920195748,1.36604499109736,1.09203806732414,1.34612557515968,0.78609228454432,0.80918360801351,0.78552850956003,0.756109454818272,1.04568741106537
"rrrQ",1.31471309514937,0.757977616209875,0.895209964486048,2.79673382697018,0.876192639261496,1.0516422099955,0.768038066736271,1.86396529650553,1.23137541597675,1.12557173059803,1.70698583314576,1.05623298425873,1.86708727709821,2.55887557815782,1.21968116639156,1.70533597698538,1.5394578635872
"yciA",1.18145198630177,2.07788773815704,1.73739284345021,2.2936501434061,1.07573967999746,0.684234475514767,1.18601888900697,1.98206599583354,1.06576248941642,1.80152416039331,1.57873148771802,1.08154223149452,1.01322733855886,1.15572888100708,0.983149222013291,1.01065479061772,1.26700306895338
"kilR",1.91209870630058,1.73962420306554,1.49758303820587,1.65817012372804,1.29789349428479,1.65527161892704,1.00335686423609,1.16197175467975,1.71470995185624,1.55781509203438,1.52596234253029,2.18726799891365,3.94528641220451,0.836718941469389,1.93439784838151,1.09177986822575,1.55799474251069
"curA",1.43092395148948,1.01253719529206,0.910466600783653,1.14051259751124,2.55433899021325,0.578288992751924,0.556134697703712,2.11353792485458,1.06806081877357,2.40824137691701,0.875823477746166,1.94818002722588,0.704359369606606,1.66232906741539,0.786686729327432,7.81811063219135,0.374452314203583
"gnsB",0.389641702690613,1.34653008427569,0.596865181149844,0.626971379358666,1.60841979860402,0.493632307864847,0.554367796057315,2.0303803331518,1.03767188841455,0.878138862362629,1.91769427952473,0.829264362961978,0.400578821677396,1.12503431018392,0.378851846860947,2.38310084015143,0.305063922294373
"clsA",1.14315576753546,1.59231449172031,1.04445815958585,1.27264852193084,1.69679938137683,1.87724293997354,0.819568867124838,1.55131536511175,1.32722957250556,1.72978292304167,1.65825054841262,2.01177644892307,1.1254761648842,1.39577268120631,0.903206733058629,1.42467317702021,0.892501686858762
"ralR",1.31585270086856,1.16205136164523,0.761949347903428,1.42988971733783,1.71048920594899,1.13182924156066,1.36420405780609,1.29897890313426,0.939951584660724,1.74361920575049,1.72265458124121,1.2295539172188,1.4180728810748,0.777694801372703,2.29341283910462,1.08454205718132,1.60996231832127
"ortT",0.878116950174863,0.488587073844638,0.672209576046714,0.45824094118684,0.783313647793556,0.453982016950975,0.706618908447536,0.677428223598008,0.930182150498967,0.618427337529321,0.851287551521679,0.564195865961579,0.736124833903054,0.579122317576383,0.628021460816032,1.29749322012912,0.900715085168656
