"","0","0 | 1","0 | 2","0 | 3","10800","10800 | 1","10800 | 2","10800 | 3"
"316",0.605015674189527,106.999999970248,87.0000000091222,0.797723292226497,2.10665258764096,2.26570048306658,2.60647181593699,35.4880694044829
"318",0.61374187559585,1.65311308743373,0.855384615498637,0.625000000048797,1.30852211389841,1.4771668217177,1.9528415955756,1.6447721174977
"322",0.714083510374499,0.535590611633976,1.11794228392644,0.416386554624394,1.49306625534766,2.08963093082274,2.66030534290114,1.14650388453175
"327",NA,NA,NA,0.0169779286920299,0.0271002710059604,7.6299999996837,46.499999996518,NA
"328",0.00901713255356324,0.0125786163546805,0.164274924479398,0.00266028199017795,0.00575043128401716,0.00890471949833128,0.852021199313303,0.00693832598964258
"329",NA,NA,NA,7.20000000222109,7.05000000238748,11.4999999995455,50.8999999933554,NA
"331",1.82531194246404,0.910672854024056,1.15621562174803,1.62085308036794,1.33061699643746,1.60553278698574,1.18989405044358,1.39840182620412
"335",117.600000004157,21.2999999950027,NA,0.126582278506435,NA,NA,21.0000000032204,NA
"336",1.70980392166573,0.885095753645792,1.17801047105616,1.36302681996438,1.48643410844504,1.19241192373552,0.988911290437489,1.45454545417977
"351",1.46353166980569,2.34012738799593,1.92284263942778,0.291806958573436,1.56788079454625,1.29420084833155,1.63523956709565,1.59090909056981
"357",1.94708994731137,0.775735293872002,1.69711538446236,1.65720523980879,0.848515349954435,0.588709677218122,0.793880152729091,1.05009052539854
"361",1.36463620983458,0.813432835640947,1.188125416818,1.04214819821262,0.811732605695278,0.57733333319588,0.71026894842742,0.995106036054979
"362",1.38837516514816,1.08550573492913,1.55569948139346,1.3641900120222,1.50271739111926,1.86431479004584,1.30279329604525,2.14048059125625
"364",0.891730605150579,3.68571428449238,1.55687606137458,1.22580645156472,1.34005763650015,1.1820781699337,2.75476839225638,1.17598097543406
"366",0.795550847373572,1.64798206300482,0.875187970216159,0.903336184881761,0.584166666863154,0.879581151989141,0.945454545705912,1.69422776889278
"367",1.59292035407672,0.877952755815362,1.35659898452322,1.31280193279667,1.08489525923826,0.947037701807792,1.06927175867451,1.25608194615553
"370",12.6545454517029,1.29971181585284,1.41536273080052,3.42686567085662,0.873437500026743,2.10474485203532,2.43950178010632,2.27058823508892
"374",0.930817609840563,6.17589576749251,4.7056074779218,2.96417910410113,1.75757575785703,1.96148148165956,1.51360946775768,2.56997971644671
"375",0.791288566130334,0.587979724866775,0.679933665194283,0.67445365496277,0.7576470587765,0.487987988040567,0.743892829246334,0.966568337926103
"379",2.09211873085321,0.760594795380165,3.46072186955101,1.20899007577585,1.10810810811645,1.71590909128044,2.24184261098391,2.02217294912926
"381",1.0019801979815,3.39494949414698,1.71221532051279,2.0777777784144,1.35745140373689,1.45388600989464,1.68639999989741,2.98891966841698
"387",1.13805522245745,NA,46.2000000150928,50.8000000040563,31.2000000005431,71.3999999929853,65.4000000176468,0.553811659321663
"389",1.23133982367024,0.356481481597262,1.71524064147101,0.684308018207486,1.0944741534787,0.863013698857512,0.976923077096623,1.38732394370842
"396",1.29616306928383,0.709466811780405,1.75514403327156,1.42293233034916,0.715144230742357,1.04955320862097,1.35641227372105,1.43280182198189
"398",1.84201388828567,2.35472370825567,2.32415254230626,2.3702031602734,1.70713525085697,2.21368421127285,2.49044585915497,2.95643939471922
"400",0.982898290148673,0.58833922251722,1.41176470542163,0.862711864510535,1.53798256542809,1.3994413408491,1.91554702487401,2.79646017745264
"404",0.826923077174699,3.4066193852134,1.73684210536565,1.13537549410908,1.25897714923351,1.13636363625539,2.01549053342775,0.708702065074874
"405",1.44804469300541,1.58868894610552,4,2.1016691958553,1.49621212151701,2.50874125911572,3.14685314589635,2.00544464650441
"406",2.47775175559266,1.14945054932237,51.0999999982198,1.36384794434907,1.62125903006361,1.65448851741205,2.19738277017559,2.19829424329476
"407",0.608094768060573,1.88988763992364,1.03207547145346,1.03588143545258,0.844600164944428,0.987574552379865,2.79027355685268,1.50417615831737
"410",NA,NA,10.6000000023817,NA,NA,56.9999999934912,0.680756013701425,17.3000000030055
"411",1.77068214835244,1.12621359227645,1.70058139562152,2.04665629802251,1.6214405360024,1.81536189094884,1.36455981970242,2.06914893572768
"416",1.71532846762356,0.962090163873816,2.42650602447903,2.30307262542182,2.7647951445526,2.00470035303734,2.04003906240511,2.59773371046499
"417",0.920938314305917,0.594885598983966,0.942516268728915,0.8975332070164,2.70370370423491,3.00189753354896,2.41632653123801,3.1609195411867
"422",1.45141065780885,1.50897435867226,1.46909090874492,1.11460674193374,2.17126546097388,1.21812434100709,3.84881209433427,2.85380117022959
"426",1.31275303674023,1.15393386525078,0.928459119424261,2.08875739646564,0.679452054973723,0.555555555384175,0.842931937126694,0.892013498390487
"427",223.099999944827,2.05415162418225,3.48861283587442,198.099999999708,1.70161290284801,1.56380510430781,2.1277173909592,1.87874999981555
"429",1.13599181969691,0.694753577288883,1.18131564397063,1.34864546485009,1.16485507282728,0.946298984345226,1.34808853139003,1.43693693652383
"430",2.24654088058177,1.18736842090409,1.58083832347996,1.84907497587347,1.47666666660614,0.903890160456316,1.59422283346658,1.49922958420192
"431",4.42600897003307,1.07164179068978,4.26890756165159,1.72337042868587,1.4701298698755,1.02961500513664,1.06021155396538,1.57737321179009
"432",1.12035010945429,1.42452830212191,1.03021442511149,0.645929847604705,1.48749999956636,1.31698113229539,1.8089171979374,1.6703125001932
"433",0.889375684432526,1.00609756123522,0.645161290545959,0.238468233194331,1.09590409623286,0.86245674746611,1.08911739480532,1.11811811835768
"434",1.61880687590445,1.15154536415473,2.57142857074288,2.45454545535161,1.23011015918642,0.909343200988441,1.69415807504989,1.69269949116931
"435",2.32743362851683,2.47619047556858,2.10071942423254,2.94784580425656,0.881746810388302,0.689543802808669,0.550360841043301,0.862264151177979
"437",0.246855345979148,5.16291161320207,0.129183903726747,1.60798548096173,1.50630011501714,1.32676348579751,1.95463320467006,1.65259348572449
"445",1.71235194642803,0.213004484244304,1.6836363638135,0.649145860673087,0.468679245321172,0.401352874952179,0.825762711996187,0.438202247222645
"450",0.800639658849227,1.14893616982586,1.36363636366357,1.25187406281507,0.711612903013815,0.665676959740367,0.674633351499957,0.835562549290179
"453",5.46391752477549,1.11989459845852,96.200000007823,3.48322147676184,1.23869801118203,1.7917771882581,1.17674784010964,3.55865921789672
"458",33.9999999941002,NA,30.0000000081406,0.18468468465038,5.473684211674,61.6000000082177,41.7000000127959,13.3865814728582
"460",0.846838824307035,3.31688311660617,2.85844748792778,1.79230769277254,1.86341837658165,1.73550724642732,1.60397553508016,2.23636363665106
"461",0.394398183185889,1.80268350406353,0.30268562392442,0.996548748716366,0.941411451205555,1.15830720972523,2.16766467124593,1.55654101990259
"462",1.84256926952712,0.542993630523362,2.41325810959609,0.915683962375794,1.35502121647612,1.78494623626357,1.83087027927135,1.84339622703119
"464",NA,0.661336687004342,NA,13.8000000010445,NA,NA,NA,NA
"466",1.13561470211988,0.525179856058134,5.57458563526966,1.3193885756115,1.11190476187121,1.4902255641185,1.59281437122752,1.66558966056552
"468",0.746355685220597,2.40422535271979,1.76015473915738,1.65163296990584,1.05513513501869,1.14589371968022,1.27466367715483,1.62240663891712
"471",0.158227848145397,0.331887201674783,NA,0.635988444049624,NA,8.82000000132789,NA,0.0126262626279451
"473",2.61932938793635,0.941747572812982,4.76404494515166,1.58705357191061,1.88781163445628,3.31414473690701,2.06396255898885,3.51970443371555
"478",1.29324055673868,0.725703324873111,2.02089136456115,0.973802395045057,1.13552631590911,1.16257309958521,1.61205766666544,1.77714285677544
"481",1.34896401272961,1.55058572998858,1.69176470539661,1.35494880572305,1.13233724633089,1.27090694940946,1.53287671210669,1.89565217413307
"484",2.11484098923567,2.12661498667147,2.33924611918399,2.53591160162882,1.37037036992822,2.10379746878333,3.31711711685859,1.13615384627278
"485",1.59999999987508,1.05519897332029,2.17910447697416,1.33157199516438,1.27290448348429,1.85853131777805,1.81300813060777,0.918340026529599
"487",1.45726055582462,1.18989899001158,1.75629139085004,1.36743772197459,0.972249752153858,0.994897959435793,1.54409937882793,1.03027245228906
"492",NA,0.0117785630125826,NA,0.0221413160692893,NA,NA,1.08342819956168,0.0348231827045254
"494",1.33441558442781,9.51322751129298,0.566243194078127,36.2999999972728,1.13210848661338,1.08444096917521,1.11808118071952,1.28973660324216
"496",0.944388271013158,3.08358433696158,1.16558018278756,1.49206349187969,2.69786096215783,1.33366935493873,4.5663716813904,1.77202072585802
"498",159.300000039977,0.830241187154363,66.9000000114028,164.799999966204,97.3000000071659,8.39555555455851,3.65445859768871,1.40079365101574
"499",1.71480582506357,0.856663872446177,1.20243266765886,1.37859266558943,1.32808022884352,1.39889958740546,0.962663975902798,1.4716692187574
"501",5.57000000167828,NA,0.0116550116518786,3.44000000017317,NA,NA,NA,4.88000000071656
"507",1.42327365725486,0.515789473761341,1.09022556427723,1.22451193029399,1.27020202044333,0.963782696060894,0.973753280753851,1.27686915863887
"508",NA,NA,NA,NA,NA,13.3000000035601,8.11999999768983,NA
"510",4.79838709741135,1.84790874484562,4.2136752142754,4.9829059842285,4.29388560102769,4.893203882421,3.76992481086623,5.59544879771563
"514",1.48640248627328,0.74220963159106,1.29837618398817,1.53000779383299,1.59427207662129,1.2065439670318,1.43687374713182,1.59628770344444
"520",2.40601503694996,1.28278999253551,2.04205607462559,2.4649610686481,1.19185282520933,1.0223577232468,1.19853709547944,1.51524390249763
"522",0.94157303380864,2.16949152596786,0.721810699612698,2.13936430350777,1.36032388645667,1.24703557287338,1.45035461038855,1.83041722796489
"525",0.918511066129759,18.4471153787118,0.728457639620237,9.66666666394351,2.62318840524247,1.98886827498887,3.54545454490172,2.91358024594982
"526",0.872322193436234,2.48972602732896,1.07725694467738,1.81161971782102,0.80956761701622,0.822532403064722,0.910732196657493,1.12665862468216
"528",1.93173198541452,0.987667009254782,1.5155195680516,1.91183879057087,0.912844036844851,0.615953947361946,1.00497512467565,1.30279898242182
"532",0.922787193846722,1.16099999983625,1.32008830008179,1.14285714290277,1.4133858267218,1.88760806936504,1.58565737096539,2.02434456922231
"545",1.22222222205703,0.679442508675987,2.76845637647023,139.799999952705,1.15663900448794,1.56949806907545,1.22395833346581,4.02702702749259
"546",1.38269794754864,1.10301507538322,0.821251241217189,1.70618556745961,1.33942558776251,1.43438596491412,1.52100840359828,2.26304106516428
"556",2.72425249217447,1.01207243443701,2.90689655187093,0.630295250210381,1.24371205546415,1.40092470321611,1.54731861190176,2.27758620653046
"557",0.645679839207127,1.49264705889095,1.61052631538569,1.37777777772315,0.776895307063797,1.07034632009181,0.756756756531909,1.70972886803159
"559",0.914590747348108,3.98319327844204,1.38235294076704,1.74911660761007,0.499785683594165,0.825754527072884,0.683257918583461,0.985018726861623
"560",1.08907363456009,2.03761242775322,3.54749999929717,89.9999999794338,1.07479224354385,5.609137056528,1.3161925600674,149.400000010161
"562",1.02231404971829,0.833474936174226,1.75953079121355,0.904052936046069,1.18076477405479,1.16603295316103,1.47191011279718,1.70758122709333
"566",1.03373702395818,0.796795338870249,1.04918032755097,0.894618833893421,0.656576200352407,0.601458080383955,1.2307692308896,0.584201388820857
"570",2.47762345706293,0.969637991207829,3.83007812448988,1.35359342895778,0.942453854275277,1.14152046800271,1.43202416909392,1.30351437696168
"573",0.798165137574955,5.18809523647776,0.388224030596259,1.29739776982876,2.91198501805968,3.30484330550676,3.15873015863441,5.2482269499271
"574",2.62825278764359,0.921450151285398,43.4285714169525,1.29640151524187,0.719821162625933,1.28443877560673,0.712473573016489,1.51102941131293
"580",1.34834437098873,1.24777636611338,0.822001528105302,1.84767025148656,1.5103857567877,1.0710259301629,1.22156862731115,1.43859649077602
"585",NA,0.112612612579468,0.0787401574740277,NA,NA,NA,3.32000000098447,NA
"588",1.03651987139613,2.19937694681354,1.21545893678305,2.37700534768893,1.79106438858738,2.06174334103408,1.17140151546175,1.8351383880354
"590",1.30801104937454,2.1593059935135,0.741648106734529,4.20588235431705,1.21898597654043,1.46900269537351,0.916874480201564,1.48186528547708
"601",1.24618320609911,2.26361031541405,1.55384615414413,2.82644628175325,1.23275862098803,1.24412433639257,1.37203791442371,1.97750281171858
"602",2.32277526319554,0.720443349611078,2.7786885254117,119.200000035131,2.11480865181562,1.59409969466595,3.59657320959076,4.13416815850017
"605",0.020661157030339,0.0191286589546208,0.186252771680157,2.14000000055414,NA,1.42999999999637,11.0000000027655,0.0132100396310196
"608",2.36666666683701,0.69688249385949,3.34283000834059,1.69263285078925,1.1057142854751,0.771911298579446,1.1814720811344,1.34959349592777
"610",0.799543117997162,0.339053066523852,0.907253270181273,0.578057412491444,0.823529411874724,0.455519828455462,0.785463071497694,0.95258620672233
"611",1.23347548009287,0.885014137766135,1.3624309388183,1.58495460451566,1.43142476701452,1.29207383269733,1.59793814423341,1.7085271314744
"616",1.98305084715308,0.845307918106761,2.20949074037246,1.55838454831207,1.29778393372309,1.32793017487813,1.29338327066227,1.66782006951711
"620",2.50615384683185,0.796666666398919,21.6302521021483,2.65280000009874,0.968749999740219,0.926411290385408,1.16765873053223,1.51095890429391
"622",2.24561403534415,32.3000000043308,165.600000044541,189.599999998568,101.700000002105,2.61510791331363,2.93364929010186,0.416036308650887
"623",1.44305464075277,0.607079646072292,1.71272114550479,1.29028571423804,0.768757687324074,0.67971014499828,1.00681431000401,1.39686098644668
"625",0.637788018298397,0.412299134834205,1.1046357614116,2.01474926232216,1.31772831886683,2.32766439981726,2.31147541009897,2.99826989690143
"630",1.09562109047606,0.924554183906417,2.79281767990683,1.60667340793957,2.12348178138742,1.85694822893175,2.16266173805684,1.98314606699677
"633",2.166101695369,1.15798319367143,2.37244897978887,2.23356401414039,0.88907014683525,0.709967320201524,1.00934579455881,1.36948748490549
"635",0.779863481425529,0.644024075672838,0.730639730820169,0.87579329087612,0.70383522749266,0.695150115457551,0.996691480653503,1.11738648976957
"639",NA,NA,NA,0.00522466039562076,NA,NA,NA,NA
"641",1.93725868769367,1.68181818182791,241.799999939368,2.20594965716439,0.579622641355465,0.785062240543057,0.932216015016759,2.51202749133205
"643",1.16343042108703,2.34125636723686,0.994126285176361,1.46498054426165,1.97222222213696,2.36820371627778,2.97754911149353,3.0590762612195
"645",1.58157602649902,2.59334565656418,6.69846153719683,2.28127853862395,1.39154161008785,1.23923445009948,2.05450733753039,2.72471910091945
"647",2.85236768767244,1.43691588802431,4.71563981132925,2.24330357141506,1.50999048538506,1.79365079375613,2.02868852402195,1.45999999989344
"650",2.49496981941163,1.24428571448707,101.200000013542,8.75000000033378,1.18595041289343,1.68117408862869,3.85232067487595,1.75436241556514
"651",1.08874656943561,0.8382204248244,2.03292181072933,3.29876543278,0.939663699102256,1.08236347376567,2.49546279538842,1.64275466270879
"653",1.11917098453711,1.21975582674432,2.14396887103466,74.4999999761342,1.1068702286413,1.91514770537354,1.60245700290701,1.74941995337854
"663",1.39530988264964,1.85465116271,1.21359223260689,2.102870813306,2.51270815082884,2.55989583400862,2.12809624876124,3.0430000003111
