"","0","300","300 | 1","300 | 2","3300","3300 | 1","3300 | 2","2100","0 | 1","0 | 2","0 | 3","300 | 3","300 | 4","300 | 5","3300 | 3","3300 | 4","3300 | 5","2100 | 1"
"hslR",11.72112846,11.30572049,11.44903766,12.10495193,11.24702036,10.92643943,11.18078918,10.42552718,11.58706198,11.72711947,11.8702953,11.21200597,11.37902399,12.15955698,11.14386085,11.29507678,11.19053744,10.79711622
"kdpA",6.812550576,6.506994323,6.657802349,6.963257576,6.352351624,6.362653336,6.594133427,6.090410182,6.655994443,6.730671941,6.756161756,6.812061834,6.523117396,7.159797949,6.382339663,6.363592377,6.228343572,6.439484534
"mog",9.762583467,9.680769619,10.29046105,9.808263574,9.746240025,9.948649733,9.678133184,9.698964094,9.3673959,9.669995071,9.757685694,9.941413062,10.04486425,9.736187037,9.691518512,9.700593498,9.800440024,9.298443043
"narZ",5.219841611,5.021042356,4.674542508,5.082605631,5.335743978,5.384915238,5.601014822,4.794352947,4.944829745,5.089623646,4.825096582,5.167708218,5.029666946,5.298942483,5.318383051,5.687363978,5.333113523,5.459449627
"acrR",8.409571594,8.073162136,8.292326107,8.650338956,7.436816687,8.088191982,8.295605408,8.557403794,8.040509796,8.33287768,8.302595,7.986921097,8.383881608,8.541200475,7.807527631,7.827547102,8.180042495,8.240533304
"ompR",10.32548968,9.92005584,10.02241255,10.04745913,10.11839915,10.17877611,10.54438353,10.24493847,10.19125524,10.22878414,10.26980741,9.648914135,9.769514887,10.14914348,10.44436304,10.74672335,10.69981379,10.13923034
"ydeT",5.496752891,5.117546754,5.503247013,6.067381513,5.697480276,5.769966883,5.753400765,5.246784602,5.858618198,5.347538614,5.549038425,5.897331825,5.596044306,6.024509309,5.205281382,5.439590142,6.046319547,5.79165698
"cdaR",7.436713796,7.980573924,8.148275198,7.735045787,8.241823903,8.39276048,8.684511713,9.689587746,7.55479463,7.379317001,7.384686436,8.066235204,8.337329045,7.792536537,8.38864629,8.58342264,8.845135542,8.932695843
"ynfL",7.158485546,6.963338099,6.760757374,7.202190981,7.133529152,6.742599537,7.239556726,6.726070146,7.237733013,7.136369454,7.25958152,6.965569601,6.663136816,7.268530886,6.855809226,7.164171976,7.091551988,6.998016715
"rluB",11.73753687,11.38623623,11.70811976,11.46423758,10.87665234,11.49211239,11.4390254,11.05078409,11.33789402,11.32927106,11.63010322,11.52864886,11.80725628,11.63989963,10.84716537,11.05144394,11.37926041,11.3334647
"ybfB",3.603669236,4.090008975,3.605964626,3.883646566,3.846814976,4.101826423,4.077792509,4.994082112,4.001499409,4.027065381,4.338082236,4.148860146,4.291415009,3.902976617,3.66427869,4.097766334,4.011987997,4.606108073
"slyA",10.05279106,9.56531334,9.854615829,10.04470237,9.4742807,9.962357939,9.84944704,9.262027318,9.723307629,9.569998112,9.968426166,9.34788336,10.06270423,10.00140763,9.06703725,9.290861222,9.760104383,9.573758703
"ybhB",7.018313348,6.91489818,7.208672945,6.617895418,7.674626038,7.376257062,7.685621485,7.276447127,6.649451165,6.89901154,6.887716665,6.671245814,7.427685107,7.04543092,7.98647682,7.572495758,7.87205497,7.701008105
"hemY",9.995078028,10.12198787,10.1231006,9.78786135,10.23179858,10.30808136,10.01685923,9.631343524,10.00009245,10.06244948,10.1914112,9.85487726,10.09268446,9.972273622,10.22203693,10.07433562,9.985498522,9.719403901
"yfjF",10.40197774,9.976368189,10.391515,10.41147021,9.559639018,10.36507591,10.36855509,10.29856016,10.17133308,10.2449741,10.37896334,10.4968976,10.67422545,10.43711098,9.395108443,9.890059749,9.921795348,10.23879075
"astD",4.86604383,4.554893538,4.698893666,4.898142986,5.538411146,5.12438353,5.850587475,6.027254463,4.760475164,4.738448936,4.918431347,4.641911712,5.00596688,4.985488674,5.496610349,5.764158686,5.179359497,5.318244043
"yoaI",3.111249436,2.521108661,3.172356094,2.897611074,2.662583867,2.988672783,3.510218701,3.452279244,2.935966566,2.815835909,2.737825502,2.831169405,2.997731373,3.220364306,2.646335408,3.058996055,3.178121979,3.184963196
"nupC",7.311645078,9.873143538,9.220040048,6.908321703,10.03384225,8.384882197,6.583816328,7.10982676,6.6030349,7.735408076,7.344383742,9.927899968,8.825418831,7.115830838,9.136775092,8.078738713,7.055141598,6.996580266
"yobF",12.78758306,12.94404121,13.00976528,12.62857822,13.40164607,13.3848756,13.05798686,13.16816266,12.49812821,12.44701432,12.88270884,13.21171735,13.29300949,12.82281228,13.21658153,13.19473308,13.06260901,12.89900386
"tktA",12.42637057,11.9734592,12.23409965,12.20982766,12.43450538,12.46925951,12.7841444,12.54968418,12.45726314,12.42808047,12.42083559,11.78215057,12.02574346,12.34845591,12.65953246,12.85818614,12.91160507,12.41726482
"letB",8.468620131,7.686800971,7.928669991,8.28459617,7.578963784,8.122279854,8.748550019,7.687385871,8.479164843,8.698111056,8.401604638,7.669420972,7.860326121,8.324052238,7.639538905,8.261953287,8.456068599,7.730425311
"yjiS",5.690436104,5.77924637,5.993333817,6.090205062,5.885608466,5.74576224,5.652577727,5.395450499,6.106924067,5.879618272,6.113884526,5.542916364,5.962331354,5.891229567,5.518112215,5.624852333,5.617738655,6.080647824
"ygiS",7.263889537,6.911429895,7.357231614,7.261578275,7.625195348,7.487912006,8.395370408,8.849746869,7.105014788,7.27892193,7.191509391,7.269681688,7.409985653,7.297472394,7.671213293,7.989783238,8.041072585,7.63970687
"ung",9.156093435,8.607415554,9.025169399,9.047546167,9.297651226,9.132030435,9.368490254,9.222749587,8.982554736,9.191719907,9.337565372,9.07368554,9.12890526,9.213314341,8.870405509,9.150251519,8.835269047,8.933483035
"ecpE",4.465057012,4.434806343,4.098626727,4.494667096,4.321884459,4.045056579,4.341001577,4.82637171,4.461590826,4.61011582,4.368199035,4.974804196,3.893522926,4.515736624,4.008672653,4.390197422,4.246300547,3.418512691
"cysC",6.383985682,5.589164449,5.861955335,6.206798482,5.851584063,5.880413231,5.98542646,5.769805436,6.220841441,5.888595541,6.314031056,5.793926665,6.015587698,5.987503896,5.876259603,6.067979749,5.89223631,5.460954382
"yraH",6.058609663,5.28140833,5.590251485,5.988227813,4.754026748,5.583378815,5.844017076,5.177716482,5.574507451,5.777795544,5.840957618,5.408068639,6.052155206,6.090408127,4.785484795,5.291776126,5.040349328,5.088423973
"ytfB",10.41507133,9.679072954,9.967128831,10.53401967,9.8006052,10.26125497,10.65299212,10.28075223,10.05465883,10.28028419,10.3096155,9.912509117,10.06259479,10.45258326,10.00056995,10.35806968,10.59914715,10.14234611
"dnaB",11.88231365,11.83656507,11.73072486,11.88328648,11.15540698,11.47535297,11.64678228,11.39573826,11.77301286,11.80331232,11.93419238,11.85514408,11.65044054,11.61265052,11.20327242,11.37507018,11.64582059,11.34387446
"tatA",12.18626983,11.88849752,12.05636455,12.19905954,11.94000851,12.14827158,12.16747838,11.70368932,12.10598416,12.10456907,12.10697696,11.84936867,12.05420898,12.06327303,11.92913091,12.0566703,12.15070613,11.54978995
"add",9.211368658,9.277132207,9.484161181,9.063562027,7.868928615,7.7874181,8.116236065,9.361890409,9.322589319,9.394587471,9.22451244,9.290145353,9.374577168,9.301135486,8.434016298,8.49544722,8.649193626,9.257974795
"plsC",11.07960741,10.91424642,10.95854298,10.95360292,10.59615971,10.67573315,10.9373118,10.68782962,11.15367595,11.21098368,11.18603339,10.97282242,10.89031293,11.06755238,10.75498545,10.88337194,10.89567077,10.35696619
"ssuB",6.715005828,6.484859756,6.908473583,6.89409,6.624846345,6.874092322,6.762557993,6.893349217,6.486900959,6.464476908,6.799089425,7.067531883,6.960382031,6.754156121,6.854701458,6.624471518,6.700010044,7.470076548
"yphB",6.896573282,7.058635665,6.845131066,6.89721108,6.800311067,6.805178837,6.945004851,6.632934777,6.822413842,6.762324238,7.000980354,6.478528103,6.677656913,6.942697019,6.933971598,6.934895777,6.73118385,6.659132782
"ihfA",12.10374429,11.97777193,12.30873669,11.93489615,11.88642996,12.13668089,11.78827969,11.71200508,11.92597518,11.83925397,11.85795052,11.8375109,12.27985489,11.81554427,11.79345552,11.72039825,11.8963697,11.70928706
"ligA",10.66859625,10.34291725,10.4716097,10.53049042,9.992086544,10.11051831,10.23538154,10.29463917,10.7809577,10.79774007,10.73334206,10.41557025,10.34071056,10.64997579,9.96102476,10.05193865,10.37606745,9.916417154
"metB",8.993312312,8.500986532,8.60599031,8.681499345,8.476731549,8.356321648,8.766130779,7.786692384,8.783449872,8.954393002,9.17538698,8.433522106,8.441604747,8.777884606,8.740808168,8.663258171,8.417603559,7.417722452
"ygcN",6.794852198,6.910547953,6.856795264,7.020897859,6.575167835,6.908794022,6.984211321,6.980101455,7.009345525,7.003105026,6.69563979,6.703244811,6.878313186,6.757003107,6.780623455,7.018542327,6.976926015,6.277402741
"caiD",6.308354262,6.592161366,6.113884526,6.354852975,6.169942393,6.59367121,6.693745082,6.460647137,5.965019895,6.106833862,6.207616932,6.325929918,5.872015293,6.276399977,6.307120917,6.289545261,6.584386894,6.339075202
"mdtQ",3.064674553,3.446344325,3.572708389,3.126066089,2.995382514,3.155196569,3.029072503,3.0436212,2.958074612,2.98624226,3.179273954,3.033906589,3.781146017,3.106282764,3.328043206,2.671375833,2.851659126,3.29680355
"emtA",9.807885996,9.776349131,9.92504102,9.58661055,9.642013936,9.929286496,9.679278959,9.42165376,9.384338877,9.537433758,9.717436783,9.692798288,9.822511248,9.783914457,9.643171525,9.574052827,9.697744866,9.53731523
"dnaA",10.85398497,10.72106799,10.44615859,10.72209649,10.41996198,10.21224093,10.43803953,9.628795858,10.6413457,11.02931471,10.99591891,10.67484245,10.40232049,10.79428974,10.33677112,10.32437184,10.35976113,9.484375832
"abgT",5.857849652,6.261965807,6.065185075,6.22132706,6.251117345,6.282067272,6.409346885,6.239154719,5.960012787,6.408466763,6.173283702,6.273618147,5.705779347,6.342514856,6.24550387,6.378422046,6.142550952,5.955937103
"yhfZ",10.06347164,10.60550435,10.69749954,10.32306058,9.688778341,9.456218088,10.01070963,10.34549659,10.13995418,10.23289219,10.03248866,10.7343329,10.77087199,10.37884999,9.654760266,9.382843232,9.965754348,10.04791782
"tsf",13.57312712,13.61584875,13.67938015,13.58634323,13.57818079,13.64869399,13.52545071,13.48312636,13.55506744,13.51235093,13.59066815,13.57835454,13.67577047,13.55607794,13.57654657,13.49343496,13.46769517,13.46272859
"yicJ",6.670954404,6.671382614,6.579798894,6.902016627,6.808898024,6.591048135,6.491245957,6.863799391,6.785947264,6.547312088,6.680301447,6.622606667,6.587108241,6.869770579,6.932528569,6.836782358,6.586806512,4.832341387
"menH",7.015751639,7.167138597,7.242735913,6.499006563,6.928074391,6.930634353,6.780793816,6.71760062,7.223537648,7.434851847,7.15828103,7.011783546,7.047220474,6.834985082,7.085770748,7.044010403,6.9356854,6.067776373
"soxS",9.716319288,9.370094884,9.697254585,9.793648968,9.424695429,9.345341509,8.959607618,9.25690995,9.198867742,9.270279687,9.595528878,9.205149705,9.735051083,10.09142299,9.475156481,9.451274221,9.445382262,9.601879114
"ycgY",3.857477706,4.180970227,3.721375575,4.098584274,3.837382442,3.850905886,3.755130262,3.824980115,3.610240271,3.941056368,3.917359888,3.712338471,4.159515542,3.975211806,4.014188958,4.071806505,3.629027435,3.821738641
"flxA",5.847630911,5.576047405,5.924999696,6.273558996,6.123019414,6.483971318,6.487047417,5.188186199,5.985188815,5.741045951,6.274172845,5.876286679,5.880680759,6.317081641,5.701270743,5.606969206,5.991115631,6.250145067
"arcA",10.92613281,11.20733184,11.41307401,11.00338569,10.96556931,10.92411525,10.39531558,10.92238656,10.41608031,10.41699004,10.83584368,11.3612971,11.49100933,11.05889118,11.12569591,10.73565464,11.0296537,10.82706793
"btsS",7.634204708,8.912742544,8.995769653,7.96389904,9.02978774,8.890868655,8.753159626,9.184031133,7.592208421,7.869130888,7.610184651,9.013564797,8.995782406,7.814764531,8.899819356,8.816319167,8.866283939,8.672747433
"ccmB",7.558939548,7.456917007,7.583383756,7.594317433,7.643648872,7.600473238,7.649249275,7.22130269,7.549247467,7.658088156,7.547030707,7.329164822,7.648397302,7.701291728,7.681775562,7.46184607,7.457890116,7.470261941
"rnb",11.28853935,11.18481641,11.25062961,11.20051141,10.96956302,11.13979208,11.24110743,10.87908585,11.35322909,11.37655293,11.39141032,10.97053473,11.05831954,11.31254713,11.44915883,11.56969161,11.39046179,10.73562852
"bax",10.12661559,9.443400574,9.8199955,10.27738316,9.515028195,9.811017075,9.427485439,9.273538839,9.886893242,9.897027365,10.2684345,9.859217133,10.20569355,10.34756217,9.301303456,9.065030184,9.650557286,10.17423832
"fldB",10.23991018,9.702538772,10.38722411,10.17530083,9.48736399,9.940198777,9.79990419,9.527943658,9.388791201,9.49834817,9.907625966,10.09040689,10.32894419,10.12366421,9.259757784,9.294702169,9.90620538,9.77456534
"cysQ",7.938435819,7.775080924,8.254630445,7.866142805,8.203319578,8.075424207,7.423763837,7.609347818,7.22243997,7.508447453,7.927838224,8.031831818,8.191021624,7.849995579,8.071634523,7.536920846,7.522288136,7.068829279
"rffG",11.06562596,10.84799181,10.89362166,10.76137051,10.43167496,10.60368508,10.71936423,10.4115512,11.11276267,11.15811965,11.04371993,10.70169809,10.5995852,10.74375337,10.37096738,10.55509411,10.64257365,10.61969613
"uraA",9.358836491,9.014898843,9.181199081,9.009565204,9.173362299,9.15188327,9.856878729,9.49011986,9.334119794,9.358329689,9.574454219,9.029668229,9.066563639,9.318269419,9.224492138,9.221338298,9.477721212,8.926704958
"dicC",6.176380364,5.782650716,6.220798873,6.579231749,5.41969893,5.969395166,5.879746231,5.599726519,6.42231665,6.381379059,6.074915931,5.299500644,6.844360317,6.325337359,5.135728714,5.93893062,5.755231858,5.831594321
"napH",7.414017025,7.183998338,7.373534521,7.327739686,7.868755651,7.570059221,8.35291297,7.781895666,7.504633727,7.693813992,7.459798974,7.206108246,7.357823656,7.775716131,7.619047004,7.834208606,7.973709442,6.87411577
"yagP",4.614096407,4.924490135,4.824068853,4.801740635,4.900523811,4.882931355,4.590734561,4.758782214,4.912571261,4.764771617,4.86933977,4.60043286,4.832884522,4.872354668,4.567947976,4.886089528,4.748819952,4.921916426
"murI",10.78388416,10.72377861,10.70185303,10.45249767,10.47829115,10.3825485,10.41893499,10.15895805,10.33800439,10.7774494,10.73240558,10.70440719,10.47441272,10.51237801,10.23761114,10.31558124,10.33576324,10.01235161
"ygaV",6.850695807,7.271369375,7.46405232,6.903885155,6.853887157,6.646783437,6.124221947,6.37063429,6.620251496,6.96545257,6.890355667,6.670127054,6.885470965,7.154939351,6.28250201,6.568565392,6.449528462,5.843041267
"trmB",11.12236632,11.11841008,11.06831114,11.14261098,10.56386492,10.88063985,10.87684924,10.54824503,10.76423084,10.89877192,11.12675762,11.01424741,11.26825144,11.150781,10.27577166,10.46454592,10.75740336,10.48057733
"bluR",8.402733891,8.497737142,8.407960668,8.234436709,8.987977448,8.52099767,8.163905425,8.390259816,7.405732445,8.241713808,8.322478244,8.524292728,8.464952079,8.023040088,8.372014403,8.245485717,8.332566778,8.290540569
"yehL",5.609954935,5.732409332,5.77476815,5.950450809,5.670950596,5.753362881,5.353565179,5.428377601,5.829153207,5.781264173,5.548878129,5.374841006,5.458376022,5.389515602,5.917073277,5.640173044,5.264045994,5.638949482
"ykgL",8.462230494,7.226968798,8.055267242,8.333697246,6.526117286,7.9872766,7.83964645,7.948822534,8.009935656,8.057361062,8.372870406,7.683721157,8.742778156,8.359475532,7.123360735,7.435770845,7.766186041,8.115006678
"yaeF",7.060460355,6.307592866,6.831628013,7.184380432,6.250033982,6.564423637,7.06494247,6.34741047,6.780557061,6.905762703,6.789725391,6.43138066,7.027858263,7.211645352,6.503239402,6.718518641,7.019737527,6.799808979
"bfd",9.118810933,8.937088179,9.345668786,9.436188995,8.705341076,9.415427856,8.780005526,9.100147234,9.025730334,9.216170872,9.148314084,9.484036685,9.721846842,9.483952991,9.232890996,9.160913454,8.886922698,9.655495212
"tdcC",6.798771398,6.095997205,6.619096738,6.796191266,6.920482239,6.480201396,7.130526807,8.067845139,6.798688371,6.805285326,6.907608086,6.371524695,6.563022921,7.109030197,6.9907104,7.236278159,7.315214223,6.23899431
"tyrB",9.893154275,9.770476348,9.664396192,9.52233115,9.800372938,9.547907076,9.884416251,9.562386814,9.568536409,9.784633864,9.909194146,9.451318642,9.524447101,9.746647736,10.37737909,10.19341117,10.19064056,9.626800624
"cobS",9.942626763,9.286112265,9.491738895,10.09364865,9.564523619,9.791237436,10.20381076,9.694546362,9.849153425,9.957826453,10.02309632,9.24785932,9.19762095,9.984581345,9.536623111,9.813360486,9.820281285,9.800673694
"chbA",8.214592683,7.995451303,8.156876382,8.277746689,8.227459919,8.286263839,8.178931878,8.545670587,7.921708529,7.772692171,8.136024084,8.097402779,8.415256924,8.181819053,8.211451166,8.074582356,8.238985103,8.249009059
"kbaZ",6.029135979,5.92747338,6.512790054,5.872175877,6.295009901,6.150082494,7.181814113,6.53096564,6.275354992,6.228492022,6.061184908,6.53484327,6.62823149,6.158087877,6.5101314,6.904736614,6.903577923,6.236927603
"recB",7.990978914,7.51547326,7.60606948,7.342509378,7.598287913,7.482017465,8.025595685,7.678260427,8.058363621,8.093967196,8.076488232,7.380572999,7.65119375,7.671592799,8.018133175,8.166158259,7.783513016,7.187339018
"rhlB",11.09278662,11.05655359,10.96735216,10.66130237,10.58547143,10.93175257,11.12813358,10.74659459,11.18977712,11.10649035,11.1155669,10.9913536,10.87205497,10.89224784,10.82005765,10.78154262,10.76971099,10.60706008
"malZ",7.873582192,7.027976903,7.33929978,7.733105465,6.859590878,7.545524523,8.308713867,7.669590627,7.456004206,7.673362757,7.638965014,7.30503962,7.543289613,7.777996617,7.478395366,7.716523504,8.130980715,8.432982136
"ydjL",5.514423988,5.97503887,6.471874807,5.719451777,6.150962114,6.113916028,5.951660133,6.755512547,5.675809768,5.981254833,5.438881458,5.97301506,6.010534333,5.750443113,6.185948118,6.453171034,6.106565411,6.148424551
"mgsA",10.14306147,10.4575794,10.61471032,10.57652752,10.95168293,10.95389221,10.84551108,11.14015715,9.996955351,10.28803934,10.04664403,10.50498547,10.85943698,10.2800451,11.00229971,10.95064046,11.22213069,10.71393456
"glyQ",12.57021785,12.26212005,12.2848961,12.27398144,12.31508782,12.12116443,12.33937651,11.92578114,12.54891552,12.5831152,12.61431185,12.10809982,12.09681468,12.43997223,12.54464737,12.56807501,12.25641319,11.68891344
"yedI",9.098248926,8.968642346,9.01579952,8.77550698,8.379494546,8.751573866,8.879243347,8.689703485,8.792435402,8.900002584,9.172001177,9.218291813,8.957341134,8.863841336,8.335204536,8.135546511,8.236175192,8.35974025
"ygeL",5.413634555,4.755726754,4.82784756,5.696405587,4.400727489,4.912865229,4.992874628,5.039563611,5.073331606,5.404591276,5.162443873,5.193201194,5.252670808,5.70533964,4.788794952,4.948172823,5.102857256,4.846083994
"ymfL",4.879845818,4.662959883,4.68484561,5.070927919,5.17424981,5.468054668,5.203026031,4.781692653,4.787297612,4.712543458,5.0139228,4.898956321,5.024503593,4.941918383,5.196500785,5.311090875,5.27751605,5.011939225
"treB",8.728683168,10.40931159,10.81144182,9.697585731,13.44357282,13.26873003,13.48334836,13.67283955,8.613118035,8.83264328,8.630166426,10.8191253,11.13256616,9.431558329,13.46473196,13.40688277,13.45854827,13.13702066
"prlC",9.639655414,9.498237869,9.531363064,9.924760956,9.5976887,8.767991367,8.850735479,8.366731946,9.404655836,9.779488935,9.603121541,9.320785836,9.137589735,9.916798536,9.962957722,9.62027578,9.200432877,8.663653512
"phoP",10.35278396,10.21266715,10.15994085,10.35594121,10.2858827,10.46808867,10.58074513,10.29202694,10.27738459,10.29717511,10.4856219,10.32183158,10.1860276,10.31860257,9.771063959,9.890570379,9.936432047,10.46417602
"cysZ",8.873541899,8.238935423,8.459141397,8.757970565,8.355290502,8.699376323,8.787106402,8.799811929,8.583712298,8.635433848,8.804516207,8.198153707,8.475166578,8.730435739,8.604113468,8.959091604,9.169988872,9.06982209
"gloA",10.97781742,10.81498967,11.06464948,11.26673719,10.91833125,11.33227439,11.17791423,11.10285679,10.9302341,10.94168547,11.03084389,11.19709716,11.36852804,11.14477193,10.85998691,10.79743643,11.14916269,11.15235148
"nlpI",12.32723461,12.52932836,12.24384675,12.41595591,11.82784124,12.02984215,12.03808435,11.56507431,12.36965578,12.44395057,12.42345456,12.64794005,12.29792701,12.4025261,11.69707514,11.81400426,11.86910226,11.45205317
"ymgE",6.560109681,6.362088065,6.84191999,6.839077036,7.050094019,6.748827009,6.840863289,6.973545134,6.873555856,6.758045439,6.635876205,6.842102724,6.728941945,6.698200362,7.270730527,6.867932677,6.68012012,6.94111049
"ybgC",11.53077723,11.09415557,11.1803404,11.2275318,10.82343514,11.25962968,11.39645665,11.15158887,11.60039986,11.46553856,11.46098091,11.03774403,11.2742438,11.3535941,10.70880093,11.21962664,11.16438807,10.72108183
"prmA",10.9324474,10.74768442,10.90069453,10.61622478,10.72142857,10.35452383,10.6363781,10.56733871,10.78466192,11.04401723,11.01671091,10.65782889,10.70373729,10.78676758,10.69879208,10.55379617,10.4460409,10.14097727
"topB",9.210356093,8.881515547,8.916293044,8.677410484,8.475327052,8.804736511,9.163363851,9.057877742,9.081935891,9.243617321,9.212874189,8.504413096,9.007321112,9.110330626,8.632688841,9.102191922,8.983192489,8.188596656
"emrD",9.639992082,9.568575656,9.811891037,9.451266381,9.116533685,9.289770064,9.522458738,8.849396014,9.747641195,9.57197297,9.638225852,9.532949237,9.567617297,9.720369253,9.289464148,9.120597969,9.311316204,8.768103375
"hofC",6.733129047,6.25639015,6.538740505,6.694980099,6.102323504,6.612931302,6.297169107,6.38971182,6.589562896,6.504769681,6.671255249,6.166481851,6.402579272,6.640674976,6.732090559,6.72146637,6.955284908,5.894750689
"wcaM",7.178694237,6.064231295,6.636629336,7.25946649,6.279342202,6.755770278,7.304013179,6.62643413,7.425538563,7.200247403,7.276890904,6.207444558,6.727836817,7.206735207,6.405896215,6.933495631,7.230144672,6.509637539
"narJ",5.641961401,5.597230933,5.681895233,5.798885042,6.283932343,5.805991574,5.707374162,4.485400768,5.540964682,5.665455597,5.512212885,4.991549538,5.431829856,5.634579507,6.511743685,7.210410561,6.082116986,5.521605915
"nupG",7.379576979,10.11067469,10.67969916,7.885074227,7.749702571,7.226839697,6.902464244,9.518965328,7.082827782,7.915553666,7.58842889,10.69538111,11.34618146,8.390084548,8.004729857,7.756361322,6.472246524,8.050931731
"lplA",8.135581074,8.237978193,8.179219962,7.952486524,8.354808821,8.211394016,8.308713867,8.795267903,7.964193769,8.190473244,8.321647692,8.119326568,8.172211973,8.045557042,8.357992277,8.60203767,8.348548608,7.938990461
"yiaU",7.248734242,6.916505141,7.249684039,7.299013508,7.475641803,7.231214755,7.397815167,6.801479588,6.985916495,6.90044014,7.302895203,7.154347787,7.405280144,7.230230606,7.683195899,7.263912191,7.586478175,7.148150771
"mdtN",4.413831426,5.081438211,4.738499037,5.067389667,5.042322534,4.611779378,4.640229114,4.65641014,4.741916389,4.665274866,4.42184672,5.115370521,4.673523134,5.023615509,5.089645243,4.85920089,4.796511648,4.569942716
"araB",5.524332921,6.230501595,5.838625004,6.06423115,6.477069827,6.175985636,5.903189038,6.775872228,5.854786378,5.760533201,5.937803274,5.542668336,5.54229878,5.661297279,6.550065915,6.593355667,6.175058874,6.372752515
"ubiU",4.699908731,4.89313406,4.863622033,5.130880447,4.892884518,4.86878441,4.908652768,4.971868708,4.960569286,4.993640071,5.102701289,4.941723554,4.773687696,5.220373953,5.316720987,5.252331318,5.042933915,4.787456563
"polA",11.31307238,10.92132704,10.91135773,11.0962004,10.8029619,11.05368778,11.44822961,11.31384301,11.21517549,11.24659143,11.40756245,10.74105088,10.8248891,11.23915042,11.15112996,11.20871027,11.13553829,11.33456384
"aceE",13.40928845,13.51881711,13.55797314,13.38652333,12.70782894,13.10559875,12.99143566,13.13977518,13.40740814,13.48206658,13.50320803,13.58855394,13.54974055,13.40336905,12.71156791,12.78862062,12.6006443,13.31632085
"yfcF",6.945801657,7.343517334,6.591896458,6.856842474,7.32172033,6.897991926,7.32955098,7.263872319,7.00019284,6.603349,6.703945462,6.726137172,6.648986374,6.709094176,7.396038899,7.083645212,7.409753957,7.359741124
"alaE",6.582631598,6.262366808,6.779856142,6.668593934,7.260779849,7.786471695,7.229503091,7.327795276,5.733869899,6.090191923,6.338292205,6.237189126,6.838330538,6.836910023,7.928745815,8.077875151,7.910849136,7.64266498
"cysE",10.07817745,9.690597476,9.840839422,9.826149688,9.659436472,9.91499169,10.39983478,9.811330739,10.38344247,10.38441735,10.1565296,9.7602465,10.16811765,10.15678508,9.706158868,10.170311,10.182985,8.996013629
"recR",11.29185737,11.02930979,11.1118339,11.18678129,11.21048316,11.14566623,11.36817742,11.00641284,11.37058094,11.21403178,11.34052357,10.82532636,10.92516805,11.3005911,10.95720655,11.13139245,11.18292822,10.89412229
"yfeC",8.508379069,8.73429718,9.232218735,8.656045419,9.370024701,9.42070803,9.50966131,10.53471078,8.342284048,8.425725447,8.376867682,9.124441721,9.637471229,8.451306503,9.115127522,9.174380541,9.653262616,9.832864587
"yieK",6.607093745,6.213479662,6.521892799,6.939688488,6.195414408,6.09995608,6.458723483,6.26941536,6.373397447,6.631649541,6.71472026,5.880362869,6.776479709,6.823222278,6.006307019,6.056674297,6.294316064,5.93572369
"lpxT",9.569673244,9.124924817,9.524391533,8.973079571,8.298546961,8.851309777,8.722942117,8.306945084,9.273425611,9.321350501,9.38079986,9.418216184,9.329203231,9.280033602,8.076907013,8.058237664,8.325649334,8.329835732
"ariR",5.882695079,4.718897418,5.756825834,5.314564783,4.912478384,5.662483624,5.697950417,5.537179653,5.389218289,5.748321294,6.006444942,5.218175132,6.566746404,6.231131598,5.409383073,5.339563672,4.750804267,5.514745986
"focA",9.999416724,10.04324727,9.98364107,9.861645494,10.1526482,9.968734164,9.923515753,9.595515974,9.795964616,9.983656489,10.16035448,10.18118558,10.06585425,9.960648446,10.21219468,9.966533583,9.986535043,9.543700274
"mnmG",11.33403075,11.35747406,11.28419699,11.24106725,10.55237465,10.65359001,10.78205441,10.26673827,11.50491807,11.58332661,11.40992082,11.13883341,11.04045654,11.15450301,10.67903249,10.73522478,10.80711789,9.864409025
"gmd",5.386356,5.785118247,5.276899507,5.688194849,5.642429404,5.252600188,5.334079212,5.383940019,5.283245885,5.19636745,5.620847056,5.472459457,5.148548676,5.33394991,6.525174759,6.457146959,6.174299011,8.618501319
"fimZ",3.643024718,3.250276011,3.459166401,3.680181728,3.21094937,3.436398869,3.688479924,3.629249359,3.684311815,3.54276953,3.62864831,3.649617314,3.704821579,3.766713011,3.450063747,3.70855566,3.688992156,3.419004033
"degQ",9.0988929,8.939177348,8.930287365,9.12219845,9.520300352,9.098180108,9.314454254,8.911078492,9.028266273,8.919584112,9.02868665,8.673950137,8.810118862,9.193362297,9.269377481,9.302461793,9.339973032,9.363934156
"gltI",9.189672841,8.896712247,9.250988446,9.023212638,9.4090942,9.468902814,9.634163888,10.00228422,9.37334758,9.348330353,9.233846513,9.202799488,9.162012192,9.004503343,9.67776688,9.613296698,9.790272266,9.191007355
"oppB",10.55610593,11.0823312,10.67844354,10.1941758,10.89903329,10.76607752,10.35805479,9.895363445,10.48463055,10.77177476,10.78126507,11.06969153,10.71408002,10.35805479,10.86975542,10.55147152,10.57648705,9.712413384
"casA",4.151229375,4.002561315,4.060537263,4.530334101,4.182971324,4.250436005,4.217237131,4.403688048,4.460835522,4.420287788,4.318937471,5.529149019,4.083233148,4.397654752,4.327700022,4.179993841,4.324917421,4.581918003
