"","0","0 | 1","0 | 2","1800","1800 | 1","1800 | 2","4800","4800 | 1","4800 | 2","11700","11700 | 1","11700 | 2"
"ynaA",NA,1.34627449374316,3.64270456843494,0.747959276407232,2.9511713919021,NA,NA,3.35910082873397,NA,3.94792472439876,NA,NA
"insH5",1.39753106175322,1.59791502090359,1.25751827998447,0.99206629205049,1.09575648183329,1.73039498832784,1.14712448665274,1.70409509418376,1.08115609175609,1.82167188764656,1.1437395087821,1.69063335188044
"stfR",1.50128589347543,0.969737308750154,1.00372248517433,0.790492555437889,1.08366117786629,0.805996221195079,1.28810272086204,0.757272735170644,0.966744752849027,1.27430945224451,0.815200839321775,1.09761313326615
"tfaR",0.63935779285672,1.09918206007052,1.19940925148742,1.09801086795228,0.878328288626704,0.795969473694723,1.16007998542009,0.409343144777368,1.24524116576875,1.30129131165223,1.5301908538185,1.13110064843697
"pinR",1.39497829037227,1.50150797651881,0.98997523457562,1.12888860988947,1.1942629501909,1.02155760567704,1.2239526705206,1.06590923055518,1.4063905025404,1.20105952302683,0.78571828778912,1.04797957268215
"ynaE",1.72586416386088,1.12685258163868,1.2872405125805,1.29983861441957,1.30963001683437,0.962054785065727,1.85759233458431,2.28345891128957,3.43393116254683,1.45883813167484,2.57484659405642,4.27652162125862
"uspF",0.338388743236179,1.11623098172014,1.04659658962792,1.17777091843826,1.26167220983713,1.20554919050226,0.536620236779723,0.522627319029947,0.625057686852434,2.44999430042495,0.576586042961627,0.773427610472751
"ompN",0.792439200742924,0.582263994254691,1.43091579362131,1.15088994506993,1.9430072471668,1.26453503094462,0.850204322574343,1.6039234863116,1.09818938614069,1.19536440282899,NA,0.437042965948375
"ydbK",0.245690596751567,1.2550062405229,1.05593368641839,1.77243910229149,1.82697428004911,1.79059568156286,1.04078048616672,1.19162405310217,2.04704213900886,2.4138989924347,0.897056857225249,0.856263641236408
"hslJ",0.389258787618275,0.948043434068718,1.06623627519048,0.993350143865951,0.949656262324599,0.967438653388882,1.19165595665342,1.18804656080852,1.31146914714172,1.46494701356557,0.739513382396831,0.679374500719962
"ldhA",0.298126090004056,1.0635013082433,1.2425963554874,1.61601312558746,1.83076648304779,2.42741586795191,1.30728277267045,1.88600915224155,1.53686152445013,1.84969140572112,0.481353126125562,0.371742306245305
"ydbH",0.602631619145505,0.937047560600902,0.865140220832161,0.96336612352516,1.0348527972472,1.02229568898319,1.50949620520944,2.48912740330417,2.04627801307832,1.54331925885479,1.63615669041678,1.19319188257934
"ynbE",1.72465855162541,1.14935687502783,0.988941697958161,0.798552634866199,0.742638358080057,0.640388996927887,0.561018216644433,0.399077396248319,0.559401442835115,0.508132586807631,0.491588003721486,0.63812949653991
"ydbL",1.53734798189634,0.977613636351274,1.0788341326075,0.716139886705782,0.799002736304764,0.712395213358908,0.435259999408109,0.354417863724486,0.454880857852918,0.509085610513372,0.396043307130777,0.770217005160538
"feaR",1.00014820446211,0.772151785062147,0.972425358523552,1.05433313810953,1.33065662330126,1.32332911516311,1.06159879629009,1.05286954032529,1.16221713651292,1.01703684091192,NA,1.13943739526954
"feaB",0.376105800589026,1.09702993458146,0.899101295224602,1.56856052546971,1.86746941491132,1.94877430872268,0.695537792602814,1.12651478545189,1.18252069415411,1.08037415587241,0.668282742903843,0.75508911955994
"tynA",0.662597090687026,0.913160640333766,1.45798075544635,0.884023394969078,1.15150058494631,1.26710647123598,1.1472486236856,2.13531329377031,1.10202804358498,1.23343972192553,NA,1.03104854863511
"paaZ",1.00348949084792,1.03166505790141,1.04625969257562,1.15314386954445,1.47936409776685,1.17091618466377,0.978324068362433,2.65720466254458,1.78067039260295,1.06575688394591,NA,0.420045086125247
"paaA",0.575096963316563,0.98251781387739,2.79926955193826,0.7656396333471,1.5596887132822,1.04884003975439,0.287320558083389,1.8771872635106,2.64201191885424,1.0330463718499,NA,0.826896190912523
"paaB",0.416707316196121,0.940461324018603,0.788558213658761,0.96540810502204,1.35725867314825,1.02583304820905,1.30871088658158,1.82788989416669,1.38449866923232,1.85269209237095,0.963330313851735,1.1923789213699
"paaC",1.37861160602532,0.886386012858446,1.13608508745947,0.974812662881225,1.10341075142586,1.17822151353664,1.28457306823757,1.25541166735777,1.02698552462991,0.850651879058799,1.41283051552484,1.57144365781208
"paaD",0.705145551025988,0.909468662499572,1.05792719814696,0.984410588579561,1.00556967142988,1.24077964821907,1.260068404952,2.46154110810991,0.977468162018794,0.95545854786223,NA,1.0903308939651
"paaE",0.536778122933222,1.24621538435912,1.22682245401559,1.25703024116895,1.14132441435753,1.15672664233407,1.8429643525774,1.35488511586068,1.61797087260924,1.54538305594431,NA,0.874833507471362
"paaF",0.594832226015435,0.877667390811179,1.04166162182838,1.01119902879959,1.2335660540199,1.08533222754717,1.11332252646176,2.32540424806744,1.25574898769397,1.44397652374983,0.849112465237416,0.914726043966159
"paaG",0.693235522734226,1.12730830665733,1.01804363642099,1.23854270618278,1.52331068714504,1.32284801899599,1.48862492991885,2.75984879953971,1.31700230081684,1.35421753112341,NA,1.02339084533535
"paaH",0.655674460981132,1.0336284922693,0.986988641491633,1.09613194827559,1.14954227988177,1.15899086638697,1.08314526755326,0.973972447565166,1.35508681570527,1.25674576985476,0.67902293662093,1.04472660054768
"paaI",1.01144252121726,0.893733011672443,0.984951997919194,1.00751175060701,1.07816337093134,1.34350171874918,1.11893931985587,1.07946150806933,1.09014759832637,1.04138801325118,1.04254015261056,1.02480874514657
"paaJ",1.08155998377723,0.974350849248895,0.840851375568673,1.5217107306191,2.06200404668606,1.96512607327162,1.32066311713872,1.89288041641206,1.25714013346431,0.941692156256433,NA,1.35072077004446
"paaK",1.14681371475775,3.15204991478347,4.05635919723166,2.48090517897933,5.22127265417762,3.62534000344924,3.21969661113348,19.6911821475149,8.39464687061518,5.15442219804956,3.66577174496021,1.77740140289901
"paaX",1.0743170775268,1.19286621438428,0.950979055879335,0.872716495874636,0.80763616308549,0.98412062595254,0.804339029642847,0.968548756719196,0.858929927177425,0.592723618737542,0.612459308308245,0.566514159325744
"paaY",0.558479766306434,1.26904756530792,1.28276893467839,1.07876773082473,1.03058960571985,0.997687023358734,0.651005456626632,0.8164214323499,0.672670648176102,0.63777305491737,0.300886325387198,0.358846749329862
"insD2",0.869855596389322,0.945706747290098,1.02995750535331,1.41951700615572,1.30090704552269,1.38382797950947,0.833700036768991,0.966887239915086,1.10983274450214,0.821132732907829,0.865078476266027,1.03844255587697
"insC2",0.736327276095168,1.33662764559019,1.02752754225912,1.3157046631738,1.44631501794263,1.37812829399846,0.843527970693952,1.02689838766126,1.06346275237214,1.07886149237779,1.21692274832916,0.995807027650791
"insI2",1.05880679821642,0.904782656419323,1.02890734661348,1.3474258412049,1.35083601027264,1.44842314341474,0.860880809003688,0.712488244928933,0.819078487142765,0.905446057240781,0.803532594116529,0.894292715700919
"pdxI",0.748911088129507,1.05189511431391,0.978814197718068,0.786962238825401,0.768884620788112,0.829055605543761,0.930931488315261,0.975890710994112,1.23867933076195,1.18120305180842,1.09191125341191,1.09477032997136
"ydbD",1.04909617149552,0.946190573455429,1.29371450800383,1.17984280371173,1.85877913417306,0.659447133328296,1.06353089026606,1.83588289135897,2.07119620652215,1.21506714599009,13.2346920507545,0.657519314034256
"ynbA",0.929398312193687,1.20365114464005,1.69424976811919,0.856742493211277,1.0265079573034,3.19505926078974,0.927442086157342,3.00954675293167,2.86259102118541,1.25828170590118,NA,0.811862224196921
"ynbB",0.985889841468317,0.823443799111547,1.69718536818737,0.993748987168996,1.16544634501852,1.24339527703088,1.04507695636623,3.43188252611069,1.94489502854019,1.34293746869086,0.551748980934071,0.956710985258235
"ynbC",1.06816067233118,1.01348173307287,0.826868078428131,1.04022111500815,1.3322637233013,1.41959873506787,0.897279326696608,0.833204695627857,1.00793372922565,1.24373526706372,NA,1.28841789433251
"ynbD",1.01413976222338,0.959982282691782,0.912940470160603,0.975630812263426,1.34655998426769,1.34359227694052,0.854482449900516,0.8314973075044,1.03855152753768,0.924413300097335,0.95851334087079,1.05362816679579
"azoR",1.09952811998173,0.901377599742229,1.10378008577327,1.09780497773749,0.800523865150971,0.780047380593835,1.15951024567877,0.531460879534746,0.646520647824416,1.20155896362107,0.493161977090718,0.64141820871333
"hrpA",1.19065674095407,1.11680154925176,1.09681255608424,1.24605577705185,1.38546306251543,1.54158846632411,1.22414500050153,1.54916669842582,1.27853654554329,1.01184332447864,1.51553671615337,1.29991472058144
"ydcF",0.931140899576767,1.08406749879016,1.2454301532473,0.73202983344128,0.55718261950622,0.649817939158201,1.17895564674786,1.08001830834881,1.00222284185703,0.896632090785221,1.04895143087219,1.0630052816028
"aldA",3.29824676051988,0.890553106206362,0.909615726779457,1.44526705990476,1.23702525195488,1.16656839993831,2.37004530916112,4.87563990065762,2.56746472828499,0.247931577617445,6.43781026336592,2.81205949506956
"cybB",1.33309724217304,0.807924382672493,0.83575552596545,0.688933093061018,0.657851153313699,0.563871028190506,0.987026260376539,0.703906568153824,0.734266739508152,0.593876141589954,0.438392567745628,0.883697739602508
"ydcA",0.983703095895556,0.904734154755195,1.08914495345935,1.46560557661645,1.37544979012746,1.24627772972678,1.24718268851631,0.744814383543037,0.883920755330185,0.692634741096299,0.717140501896515,0.787501331549068
"mokB",0.538904331238756,0.814194893349515,0.768436508852218,1.51911954480284,1.97581671401423,1.97234027916709,1.56368927259114,2.29660223395194,1.39937698158037,1.2153156449344,0.984098226079792,0.950051249303387
"trg",0.913440418157633,0.780960137518694,1.00121481160606,1.13531701259794,2.19916283472227,1.46388917066081,1.05246088198885,1.40946378838512,1.2187785326627,1.23367579766349,0.93628094762664,1.60623039448728
"ydcI",1.05016687999704,0.74020149931275,0.695689859504993,0.9166686319676,1.03853684807149,1.21842079088234,1.06098383373357,1.43691860211106,1.42315041142401,0.857238811116559,1.58668211574824,1.1657127455328
"ydcJ",0.897241253797192,1.31629262386092,1.11650444748129,1.66673604617522,1.6125438674806,1.92814065517453,1.84354587492103,2.64230889965709,3.56656757189131,2.35852957371015,5.27212903631119,3.72978326511927
"opgD",2.875514937209,0.910234576376641,0.998285906513952,0.991431202918125,0.856345349241002,0.868417842523516,1.25183813658214,1.11070604240605,1.4611325474912,0.720098838480572,1.72930424410817,1.81389618218174
"ydcH",2.77555867916769,0.98708524035885,1.14928452023347,8.92557360868266,9.36704204584699,9.47945932354084,0.981219905831855,1.07623645599742,1.03400852488246,2.13221963289823,6.5074155898163,6.96708420509962
"rimL",0.152420425812469,0.993922400279042,1.04620026604442,1.61321208554963,1.4789929833416,1.5132689558789,1.11333642248502,1.17330715605846,1.50294808355998,1.67001289556935,0.263934348905016,0.312734257594098
"ydcK",0.117050564072614,1.05490031214536,1.10032692685379,1.10816647313315,0.938591110096928,1.05590408882313,0.764393718525623,0.943835978261698,1.15065141637756,1.5541400157089,0.208357127378194,0.225286718985614
"tehA",1.46605936544182,1.09151191579618,0.960222502106449,1.13176767926368,0.946927861404907,0.95073048167235,1.12144697533223,0.827331118764249,0.788289425630015,1.34924014243367,0.967515184046942,0.817743311299837
"tehB",1.66982254952828,1.10497608293017,1.05771410304891,1.2268628191224,1.14254373680662,1.42873188151823,0.808386043822686,0.499807944669976,0.492877496863653,0.452791109684024,0.542297738077152,0.463737528394833
"ydcL",0.351373419646436,1.09661392844815,1.11166906331531,1.72165712288549,2.36040381957071,1.87912257278861,1.17854722966728,1.43383325775343,1.33435205137208,1.05455122793575,0.402980371970838,0.453156825782311
"insQ",0.841102588210474,1.00630942125673,0.933769382026944,0.893785254046442,0.817789063171102,1.02369844755851,0.753792245118788,0.762053459931433,0.707235858654675,0.759295205739198,0.996060568814611,0.8204830880161
"ydcO",0.813803010785834,1.03652690371455,0.824116475225253,1.08785712125001,0.670126397620968,0.773580994538251,1.10837343770795,0.689245646574004,0.819792298603066,1.37942004928268,0.511894909236674,0.602928031402999
"sutR",0.933796697879925,0.893826927968375,0.800709214037859,0.760175903686073,0.708256807780445,0.815074930681212,0.902079874861624,0.771705008376303,0.922759806050014,0.671795275149043,0.872369068192201,0.745653181646726
"rlhA",1.12409946821818,0.865991841191523,0.881120312265814,0.709364012329839,0.584452822876691,0.583946635407108,1.14590896664619,0.782993912375048,0.837672937745869,0.864149577926075,NA,1.87567440927936
"yncJ",1.03810382663311,0.90167481321141,0.837811776874037,1.52508144606387,2.01302552411947,2.19806552484011,1.44637045375244,1.95805683562226,1.63255681701382,0.713841451668198,NA,1.28434834515779
"hicB",1.33952259807033,1.01730657600508,0.966072029308562,0.94421747250002,1.42400365570636,1.41987172529738,0.932150137159712,1.0932803288583,1.06281899395169,1.04443285520565,1.48641427393303,1.52593368502866
"ydcR",0.855548061896245,1.10526748846651,1.00729223718929,1.15779210904791,1.2923499694851,1.17431284539755,1.00025351050711,1.0051798464328,0.974390484733412,1.36804598190388,1.30236750690156,1.27853575060957
"ydcS",1.15053688533018,1.16494317251205,1.19213885892462,1.57679893492274,1.94746402904939,2.02135775462866,1.59816539025729,2.14854792219441,2.37936328240776,2.02273364598477,3.82108931508606,3.63278056845881
"ydcT",1.53381232115629,0.980740619146001,1.09153951158583,2.12201580994329,1.87911750864233,1.88453569322998,1.21236803248682,1.93527542928408,2.22599774007975,1.48072357190035,1.86443271755097,2.17579448795087
"ydcU",0.869926985966548,1.0998556626619,1.15141214509959,1.33469528515536,1.32715643542864,1.40496283516181,1.22652871747355,1.34015288582841,1.18390612462675,1.51817545484853,1.3415562885846,1.31053963215005
"ydcV",1.97786207205256,1.11015963323052,0.942163032216093,2.09578454398139,2.44769722207489,2.07686218501697,0.916097371582767,0.993737655549411,0.804105565790253,0.441981229127047,0.682324381424079,0.806612632874592
"patD",1.40961562291777,0.761027544266571,0.99559595021925,1.66481141702006,1.60958017626175,2.0519376798622,0.895116501603145,0.695160659671619,1.00568143935376,0.69225260466993,0.664899256707979,0.686599026084818
"ortT",0.890390850507517,1.23548191445802,0.904977234186623,1.24503030669732,1.29701289496063,1.21380721054994,1.4629118841821,1.67019599183127,1.56273953994392,1.65067414392951,1.56944533977969,1.35476817796401
"ydcY",0.770898373375406,0.984460584322891,1.08752827685077,0.717676658099335,0.633762416766947,0.732320569958076,0.670864549280105,0.670163094291825,0.760755143493655,1.11058458156484,0.886883642424442,0.866821377111367
"ydcZ",0.733199970528361,1.04204062165761,0.963545329443463,0.941698586986794,0.760160197602244,0.686919279628888,0.773217714319334,0.529870037173129,0.634259605780968,0.901993576779643,0.401525605162175,0.394131953748084
"mnaT",0.624455070123627,1.08549000881212,0.979831595223275,0.700491345729682,0.712887635091412,0.652902230843577,0.507210386161569,0.516513773849677,0.6206922131856,0.76461066524748,0.363169110768864,0.432972673457798
"curA",0.381036565723929,1.02573168688286,1.12141869339385,1.03545820060866,0.916939552414317,0.885835261314239,1.45284660516335,1.51579770660207,1.55762110379982,1.06179411687611,0.345571856073731,0.353159027143481
"mcbR",1.43848048995188,1.26082048580567,1.18731046270563,0.643522603235477,0.544648058792792,0.500069562851258,0.788237123168459,0.911760959384024,1.05081574244509,0.76067946380492,NA,1.09706926105895
"yncD",1.24351861645522,0.626060945093673,0.794910505644835,1.26387754065881,0.642428025961866,0.855418744524315,1.51516173551905,0.655514238116262,0.940866282899579,1.3370494308538,NA,0.703394879141845
"yncE",4.99361554690287,1.23925633088297,0.893380471455347,0.198273926600091,0.461309829337352,0.29695393061045,2.53925306523711,4.42434969540107,1.43020472034326,0.194085617795289,1.78639376142916,0.544730458664166
"ansP",1.15065250187191,0.761637798241442,0.974561403281132,0.883644504160494,1.03349740763839,0.831196388533258,0.760104575025344,0.829663672456028,1.16668058856983,1.14000971114106,0.368390818927213,0.799346580342384
"yncG",0.545262038993956,0.916499836178143,1.10452665502674,0.996851655561665,0.714918704375395,0.734240926277295,1.22545095260718,1.25715512308643,1.96433451862529,1.97851555395979,0.571494356489583,0.547907244354971
"yncH",0.783244648193866,1.16987477093105,1.55769513465265,1.03440972369667,1.03969061316263,0.841806282012335,1.1458050242642,0.757380153899495,1.08157913677792,1.40105769150256,NA,0.743239751435749
"rhsE",0.615879506438019,1.14189494577414,1.05425887162721,0.956175887571746,0.811671226821296,0.975483202211556,0.911816726141102,1.39275335374203,1.1896328178398,1.48579674950082,NA,1.42835344266298
"ydcD",1.30237030176396,1.11729066179993,1.24045035053026,1.36205293167232,1.81932943678186,1.290072950621,1.35313373591711,0.939599195366819,1.45095745771999,2.20768242892344,2.06916564451349,4.23682627421177
"yncI",1.28357952785856,0.969894237675463,1.18098021629295,0.667894424525991,1.78046582342112,1.0386604811159,1.2418713411874,2.06734869732609,NA,0.621171730784327,NA,0.546165328727807
"ydcC",1.01901216461411,1.08203533975852,1.10501069499289,0.94978128832338,1.42679072939085,2.07719192769193,1.1632349721365,1.01541845354064,1.2142464235132,0.972977906445906,NA,1.476745724448
"pptA",1.60789685274999,0.888516794469785,1.04498804391034,1.37642854808884,1.63835132047394,1.63385742574274,1.29118818461758,1.28905179110704,0.957197339454233,0.791832893683816,1.17371203818578,1.34400265771967
"yddH",0.902573235957508,0.865349423438448,1.07449350714415,1.14138858829081,0.894680850015694,1.16730971248833,0.815725055981611,0.816829777113543,0.848987953923987,0.663837681164428,0.517938809237174,0.637760525433577
"nhoA",0.597530724411786,0.796672690450625,1.20688003417311,1.01613630085881,1.01138024983367,1.06890992868832,1.01870415935258,1.48283577268594,1.01740625710845,1.49905161740605,0.79151631055819,0.979072220402874
"yddE",0.744834477402678,0.939471968513689,0.991767255653591,1.12063539377505,1.05857560618083,0.975654348276067,0.923498822612393,1.30791417168615,1.28605888668937,0.937818458419419,1.19494202527222,1.06142593995525
"narV",0.977124416329576,0.765296743068322,1.04518077560985,1.19330647029371,1.1538568674447,1.01673247086132,1.23983803852415,1.194995720783,1.06862384754674,1.47725165889265,1.47335381857231,1.95308306550323
"narW",0.362073550049504,0.806525491584918,1.01707067161856,1.67466101884039,2.05906669085902,2.52244299140337,2.71363788205172,4.81292690521313,2.77557641923586,2.28975656079841,1.08028517195649,0.947764545526913
"narY",1.0308602950108,1.14293045566862,0.951722829273277,1.1892039109702,2.46590890835021,2.59026932517833,2.4218928963952,5.59270988802413,3.94050410468954,1.21413120773313,1.9289358661257,1.4364165564219
"narZ",0.706229191375577,1.06628702755706,1.07077052595998,2.02802585617658,2.41200007818004,2.47001038920944,4.90102018994926,7.36197327732049,5.46378977688542,2.74885920742666,2.90685249223021,2.72597428916287
"narU",0.867617924078073,1.14020407763035,1.08720760508875,1.17940620787177,1.678104582578,1.80075421101906,3.41334769817295,9.16107262951753,5.60061250267253,1.52446011279095,3.16295623763389,1.90473154105319
"yddJ",1.12142132225328,0.745386957672428,1.44057069052076,1.25769438121563,NA,1.42827486382885,1.83167863732613,1.46611247274999,0.843045426920348,1.70847963498814,NA,0.35171901898178
"yddK",0.808835565032841,NA,3.16858613201926,1.03976354997621,1.25149558974873,2.83763542090415,0.939077605870293,1.17884091398235,3.875512739554,0.965347841461289,3.40128906398726,NA
"yddL",1.81135398696731,0.762759587514114,1.16072851743625,0.882153657556012,0.95500773811903,0.857329707804686,1.04702988268806,0.919698973309354,0.753790114411782,0.64700393336104,0.814021306081753,1.0416167836083
"yddG",1.174985456664,1.00737882561094,0.942807169108643,0.834274215184093,0.364453050991442,0.276689462077358,1.10433508954402,0.748842871934658,0.813140953883311,0.982521197237535,NA,1.0961010940128
"fdnG",0.650876057624189,1.01506952353444,0.9991808755813,0.875565727533653,1.38603784979744,0.943329400100758,0.844842576276344,0.855860775571532,1.10086316266847,1.79538840131295,0.604173483796297,1.15746343615608
"fdnH",0.911794221968984,1.38123512336803,0.952936387157709,1.05781723097345,1.19963479349821,1.05989380305872,0.886080464366035,0.995642201428659,0.71476033122815,0.951702220308706,NA,0.743486685208125
"fdnI",1.04311660946236,0.635749167565741,0.950472451823111,1.10496383454844,1.57456196158862,1.52361674843495,0.997463343651441,0.669298385819489,0.878162527530872,0.777323166221364,0.579965115960264,1.26106424785736
"yddM",0.486998747164655,1.02958298162182,1.14986801883792,0.989961665778627,1.08708524399089,1.00303697286789,1.45290610209966,1.69431485499591,1.31942689590925,1.67973076533272,1.09765841822046,0.920562040387578
"adhP",0.114585381680423,1.05777383972444,0.912641375255574,0.612953027054167,0.723845947728328,0.661157072173601,3.35030848933215,3.99369380739049,2.48397481128182,2.22031438934993,0.648695713584387,0.527762467745198
"maeA",2.27374862903688,1.17534243256953,1.03799630709983,1.40480986201777,1.60442514971223,1.39753573183824,1.38260912562616,1.58287675544714,1.66806663972384,0.961547049514667,2.50495709830453,2.46928779482986
"sra",0.23017696310965,0.768171788369717,1.2802753559022,1.80149335844605,2.3970057437433,2.54521972433762,1.96838552170901,1.70632080389377,2.31986461249699,4.36804079116598,0.627731247947962,1.37086439335132
"bdm",0.601709201861929,0.894059588234851,1.12315677087023,0.854789923901416,1.0063275478862,0.842783341988734,1.71705172477552,3.13742286027873,4.31000378417981,1.42393130819737,0.857699561961755,0.941072672058717
"osmC",0.154921329550581,1.0029476591785,1.28713538607065,1.03861070030073,1.3362783064959,1.30249776596001,2.10892352757086,2.00237589806311,2.01513469200422,3.38422986009888,0.397298172936019,0.578418543318264
"ddpF",0.652133082881505,0.919465032680632,1.00958456359579,1.10185048998412,1.04071562512835,1.06453107685477,1.26401381544497,1.11295853126999,1.22259304912005,1.35695172475534,0.675198509774506,0.903532363612146
"ddpD",0.411515407914681,1.13271355581671,0.901909781948458,0.866165026856851,1.07112266052381,1.03783647231882,1.36773731728338,0.977255158500235,0.958651092272968,1.3142863081515,0.488786554405278,0.712608509303558
"ddpC",0.813300855183565,0.828918077263344,1.09722696818188,1.0506453482804,0.951777799029641,0.957229467619453,1.29095421955446,1.17580454690031,0.981967065183767,1.19913692902583,0.838200692209821,0.90525574840118
"ddpB",0.884715682057848,0.922465652288191,1.02394904714648,0.859386418225934,1.13446700415679,0.967711282839971,1.18613242857984,1.4620317482694,1.25383469290171,1.31654277875708,0.61132276092279,0.80633248401953
"ddpA",1.03825676787603,0.820871128483711,0.923927897162671,0.962882645715893,0.867355143965912,0.821355396863038,1.76913890433767,1.26401058158827,1.412411953448,0.751079162742404,0.87064121613204,0.933288057582322
"ddpX",0.554413417484799,1.01723730298183,0.825137153626802,0.906753064432116,1.15412991616063,0.967540671021191,1.38578639911311,2.27583138628966,1.70961172434315,1.13046524689243,0.66510206393679,0.583938982236953
"dosP",0.422691341116272,1.09291572823493,0.893826070506583,1.00030495569594,0.991407242335289,0.880785027626673,1.67294736454846,2.37611784459619,1.49551171109683,1.36011511981206,0.53112975404218,0.450697732856663
"dosC",0.384264879731684,1.18886575891842,1.12162414699764,0.911580403481897,1.04756308306099,0.888117813826499,1.16365000003324,1.75227171505132,1.4018031749951,1.85734911413465,0.511116700992786,0.623955548859032
"digH",0.400283597652661,1.08166227348841,1.02342249252371,0.744150381147133,0.716648256601826,0.690894476459661,1.40587613298041,1.55629873885701,2.19330109214458,3.10302226151621,1.24633758500887,1.63891144878507
"gadC",0.0253076757668254,1.20327186819561,1.12928826880942,0.862073004514952,0.790954990933685,0.73778627141328,1.5524887133092,1.77686166401627,2.49266253817146,17.0192693469287,0.630074316548784,0.816590656313029
"gadB",0.0247516679306275,1.065155207558,1.31471728344338,0.670383663632948,0.759621810864431,0.916039561984044,0.735025424149263,1.06332153161198,1.69602425833389,11.470554742579,0.57049739024655,0.762157814405389
"pqqL",0.752929609782574,1.23292080486957,1.03877416802697,0.613149181983674,0.571450560879543,0.712560151496216,0.981462563980495,1.10418214533469,1.6641187735795,1.1680796789224,0.365875897574239,0.619710336005476
"yddB",0.81432260942964,1.38073817897445,1.08132218960494,0.780992250924127,0.426749803480314,0.457817837376258,1.13152042042578,0.79730048731462,0.874173981388563,1.52896693952822,0.337471349930137,0.624785824383373
"yddA",0.749510520599578,0.940678689861016,0.744911079727795,0.652008130049534,0.514693677609875,1.11515059315163,1.19511245163527,1.27374611844883,1.24720628734639,1.31384090764765,0.215984614368875,0.5599747543754
"ydeM",0.818182603187437,0.84584867743753,1.34346624252983,1.46735128231801,1.34562220521914,2.00469217553816,0.950558770691059,2.00545656637553,1.28657570144955,1.5795705794403,NA,0.678517807330673
"ydeN",1.26243273660341,1.03036789238798,0.891845038357595,3.02314265088926,5.72772383486667,4.04484762398248,1.05574301791153,0.804203447565658,0.846040799083824,1.39977708134955,NA,1.15375139161426
"ydeO",0.686820576076383,0.664618072092149,0.813607556718287,1.44282375668567,6.60946302455162,2.11223334863443,1.6907972769442,2.15059628042847,0.747420589558149,1.9237730879468,NA,0.969115723281128
"safA",0.954844929470565,NA,0.959309951420674,1.21763088151245,1.92853550269861,1.36780607110899,0.813390854604868,0.733185126720521,0.79410675451611,0.956202303322481,NA,0.501592539393879
"ydeP",0.462246178921152,1.15287109166955,0.952303444444927,1.38463880223522,1.34724970235859,0.738658438967719,1.39564870757836,1.1702307124633,1.25252014126767,2.18986540250232,NA,1.16428796483957
"ydeQ",0.163786284892225,1.12001719162597,0.977647925715099,0.583654887395186,1.10016407058969,0.738947797600001,3.1096979050489,1.65169548653336,1.50587923839458,2.00599538516038,0.426874619632624,0.428916650664874
"ydeR",0.652392394263999,0.675575349533759,1.69821812438166,0.824826893676771,0.64373022889774,1.12208426742967,0.995116514177487,2.4277006034902,1.19754236621435,1.46027348372587,NA,0.990950741256178
"ydeS",0.75556602256171,0.613984907953132,NA,1.08316773034572,1.61835886673921,NA,1.36923230584853,2.43917945531363,1.39664936961339,1.65262981764653,NA,0.945737988290672
"ydeT",0.831024848602088,0.816840000748595,1.57477400166985,1.20713548531245,4.65947507642229,NA,1.13565148693485,2.35713025155599,3.35883943723612,1.78103209908899,NA,1.22962585448298
"yneL",0.932451656465402,0.642277565645526,1.8031879153933,0.94047726778869,3.19789160192565,1.51939952885873,0.915220788340042,1.10125520732699,0.661145821974207,0.894061020397092,NA,0.547586095215215
"hipA",0.889903061021461,1.30462357150162,1.07962100864951,0.948105292075598,0.797189430771048,0.854758718339992,0.594392260097296,0.527369024574457,0.603409040183786,0.748391617185254,0.478008518650748,0.550006565312695
"hipB",0.80831976280308,1.23381430819178,1.07632989011173,0.976973140865183,0.860209368616283,0.892738666666112,0.797288916637033,0.759353894512757,0.621328343000227,0.902759778291022,0.446178781360844,0.557467393198772
"lsrK",1.02034109735481,0.955772885372981,1.05556091860202,2.23310893176417,2.56906156250375,2.56642262956481,1.33679558614135,1.7849290487409,1.29847748178924,1.42567070889836,1.35190760106658,1.26916510781259
"lsrR",0.531745996746631,0.626955821029834,0.977724366708337,1.53248814119777,1.46976005319544,1.67337321296331,1.79336827432043,2.21537873192082,1.56491210620569,1.99389411915912,2.54793107454156,2.29125551610609
"lsrA",0.892501305161031,1.37041442173123,0.983133739883893,1.85970110237012,1.88228846197941,1.85123803877688,1.0652148609306,1.36700189322373,1.3473284443774,1.07225176667191,1.37560379397652,1.10414139675003
"lsrC",1.0252135687461,0.964037743959056,1.10455332653982,1.17451904821314,1.58609082601915,1.59639688292166,1.47142491580914,2.3259850208419,1.41880705186648,1.30650201616979,1.29155404929288,1.21933010022494
"lsrD",0.447773151552319,1.14698136095676,1.02376082098621,1.88009426343608,4.77600472204908,4.50167018322509,0.993101563235009,1.89851641384619,1.09731642727797,1.75952794707645,NA,1.17370990748667
"lsrB",1.1272027058862,0.98486806216023,0.92090588371878,2.3701891660956,5.87578176859649,4.81719495864235,0.878284669635288,1.41487218645512,1.09620928376965,0.87280277578405,0.984154325631402,1.00729847913249
"lsrF",1.66333018370129,0.81113960233137,1.10134816828759,1.00149881353073,1.13519116869478,1.29111783814985,1.27144770253462,1.16963223212452,1.1110216798974,0.671185790829489,1.58524616422543,1.69900071893372
