"","0","0 | 1","14400","14400 | 1","0 | 2","0 | 3","14400 | 2","14400 | 3","14400 | 4","14400 | 5"
"nuoM",0.903135150865556,0.911667349584081,0.91289200766432,0.931167685441552,1.10949778704319,1.08017405700158,1.11850190922107,1.05291013003573,1.17964480363693,1.0257926078506
"nuoL",1.01839412737736,1.02874388778966,0.919524849451487,0.885072461136044,0.846055195495883,0.877204645276136,0.806552673169113,0.674301250837975,0.853982741372103,0.981864278467007
"nuoK",0.813865738356231,0.888091057333827,0.740301595499093,0.750685356520281,0.786774118489327,0.853968163303389,0.782486681698495,0.679827690249806,0.768699284112928,0.926573857735005
"nuoJ",1.18346581769968,1.02705776877146,0.382319579754282,0.395083390748054,1.22951045263367,1.01724489829534,0.801519480030092,0.865303065616315,1.09806313353629,1.04666500935246
"nuoI",0.989390399117125,1.05231071425508,1.18283633112159,1.22908913631379,1.04816612331577,0.983734165610122,1.12165905118609,1.22683582018088,1.02495809789207,0.874002008968209
"nuoH",0.620040147539185,0.80716601642283,0.65984394802858,0.666835157710484,0.951178838520017,0.907702506923357,1.06483873767986,0.813191420862702,0.931583681323559,1.15944539281627
"nuoG",NA,NA,1.50812197429161,1.73034976124959,1.34893538426642,1.64381793874111,2.02802107251569,2.04330781943465,1.21473314793486,0.957289712079972
"nuoF",1.10722298230585,0.981292279753796,1.10982831655004,1.25821752422277,0.978502165661067,0.990447742161216,1.17589882726853,1.1345402450435,0.966148565703944,0.988202848856025
"nuoE",1.05071789996393,1.03253976961878,1.25511965590652,1.35417693322654,0.779877007980054,0.924865869363177,1.24045529447443,1.22351664304621,1.05746959961155,1.043807684345
"nuoC",0.941436970303884,0.880602941826086,1.00939664669757,1.00580916463581,0.81104697872369,0.76802572132777,1.00131892025991,0.95295093797777,0.935402869774076,1.04394392482351
"nuoB",0.936225628865217,0.854918188002719,1.13693177375008,1.03425341843119,0.671258916492154,0.770616234205424,0.718083130177438,0.720326677497022,0.786747449132133,0.644432725601892
"nuoA",0.934479092881126,0.852523090485195,1.33509116141863,1.32258611058266,0.849092182528004,0.923352638958912,0.933911351235664,0.865065372722845,0.817950168222085,0.84315884023791
"lrhA",1.23217299825272,1.25847042196397,1.2216305330797,1.25672723103301,1.10892045275769,1.09658077882024,0.952808588731286,1.05031182109627,1.11528817367973,0.746510337130956
"alaA",0.985299152936918,0.884799125019179,0.951460971417144,0.968999720083884,1.11303714728276,1.07680405579593,0.989750007980039,0.97985519725759,1.20697647248075,0.778781476100998
"yfbR",0.865893678466481,0.77333001441647,0.616105734954245,0.538604236946134,0.824744414256234,0.732541634232073,0.821055305530311,0.813416453199893,1.09929566295331,0.930975374980172
"yfbS",0.991822688981707,1.03631986832661,1.00286788022242,0.904973664956701,1.07426437402916,1.0524610898993,0.997787888758727,0.963701844172723,0.926134558738843,1.05954192880432
"hxpA",0.892663900897673,0.855506243689648,0.865936895152347,0.84277094768351,0.853854080811663,0.888800839185457,0.800059321672557,0.81671621940394,1.00145022307236,0.882305595790183
"yfbU",1.16029698330965,0.989485332532903,0.932899369394097,0.907518731970416,0.746456316636996,NA,1.04857352179088,0.890924561685996,0.834163033067411,0.931561785059632
"yfbV",1.44417198042694,1.57414859778834,1.09003801366355,1.06431888318707,0.945491114993187,1.06322970133968,1.08911836638606,0.906084337269678,0.925852937445198,0.866346072906988
"ackA",1.20485260506475,1.09759337299216,1.03458329698908,1.03701051948944,0.870040995447661,NA,1.00476310680307,0.961757086592363,0.953033972858429,1.04102623457514
"pta",0.823486701416124,0.767845940050131,1.07348699466626,0.949518866859146,0.830887374916603,0.794953949085578,1.06080721648702,1.00423385120017,1.01720672487416,0.963369370153069
"yfcC",0.952418323577594,0.880430925810339,0.541654001442907,0.664110649716014,0.505450691461784,0.507040973194432,0.684940335087583,0.66080449840376,0.607050976265624,0.588470321769252
"yfcD",0.922932890068766,0.932014389413523,1.36920052059552,1.37773896695673,1.05340683535032,1.0752018197845,0.975136040282184,1.09882809497018,0.96870445926473,0.779028061016851
"yfcE",0.815572804949227,0.955885760677157,1.07973867297751,0.891417509990434,0.770312673268575,0.799339744319761,0.863340304806196,1.36009008693719,0.819628837175015,0.792868472032812
"yfcF",0.93483522134703,0.999703909880236,1.04606003466929,0.991202950467191,1.06744351056068,1.10514126016446,1.03892562518626,1.06331641363019,1.06101842247453,1.01980761721975
"yfcG",1.49518538360876,1.38033561908148,0.595596963567382,0.651408114766744,0.758795398987733,0.82338480438748,0.895522913723592,0.796406601568992,0.955163779026449,1.06018319522322
"folX",1.09267609250166,0.995211403080082,0.602620227818098,0.580042769697356,0.827745513419088,0.890247159796151,0.805374182308163,0.886378500056416,0.791327067581174,0.71180884839028
"yfcH",1.00955584879282,0.985878359606809,1.03109075424096,1.07832530021451,1.07881004728128,1.0834797477258,1.05719516202966,1.19223315490632,1.1239345884477,0.94170133957735
"rpnB",0.983507742475283,0.999779200857789,1.11336390559009,1.19026129381814,1.68900544723186,1.58618711280244,1.02384005562059,1.42673980990467,1.11201359350591,0.770698248293471
"hisP",0.811558558962746,0.686512970489451,1.05341602087837,1.19868589180598,0.889214457462416,0.873349604017729,0.893505223184259,0.980586663873809,0.847999173627462,0.560811234241507
"hisM",0.895082529646091,0.865075512915917,0.963792213720191,1.04068320081373,0.869820342718609,0.990100745499864,0.964624393056633,0.89320132722322,0.789399371113442,0.84685931264244
"hisQ",0.866020760390915,1.03729993905531,0.927189186576277,0.939443896031071,0.760322722365655,0.739832043638604,0.815710211645039,0.790292476476023,0.856586309221974,0.870741257553085
"hisJ",0.976709477443559,0.85101665979799,0.804462692691232,0.77497624989265,0.633840941317431,0.578793646740319,0.604192552040374,0.727716412043346,0.669363757517994,0.491529127566431
"argT",0.886145648901759,0.794476913284169,0.661979566142354,0.580879455602288,0.633449034049608,0.526591901740181,0.578066657428839,0.679700256330161,0.57283286878023,0.414216717494458
"ubiX",0.868306415274973,0.960026206014698,1.04140587665922,1.14831694358943,0.926082252403095,0.959314099344002,0.992841221031569,1.08281602739585,1.04103690902788,0.836785372638693
"purF",0.95263452279484,0.912557245290792,1.03454451809899,1.12497907027066,1.30127177477339,1.18605664800188,1.17225002676616,1.31050930748882,1.16148662418616,1.34598447075062
"cvpA",1.13729710109482,0.932689221956354,1.10346933406753,1.06910783420349,0.962850977186575,NA,1.35897331178666,1.05301283117316,1.041878808593,1.16749650086378
"dedD",1.07567196405712,1.0430493471167,1.00821844129818,1.13280666749468,1.06851828033249,1.10153297380835,1.07172912440358,1.1158313542432,0.971613980435904,0.973380888550106
"folC",1.05838384732315,0.907131866182274,1.11145760513526,1.18227171313014,0.900906049297756,1.07046681859288,1.04084378423965,0.954585511669262,1.02515430940037,NA
"accD",1.08957249820883,0.966830092721928,1.86950426435578,2.30071766088996,1.07609969408642,0.838203069069654,0.920098172526086,1.18609684912913,1.0153243883137,0.581966353517052
"dedA",1.30209896449091,1.07885726127822,0.956248740768104,1.05898138606222,0.884438006627778,0.869737057218202,0.670694029318468,0.587146190350475,0.538155058425437,0.590020463905921
"truA",1.03423796383547,1.04244704902033,1.14966536369334,1.18016758884451,0.931501995577098,0.888305520987027,1.13211186168969,1.20092645184728,0.936290675245873,0.916751567606922
"usg",1.10185578503788,1.12564843494322,1.26157725316401,1.26540886061086,1.01378923376912,0.962017007672688,1.0716421895764,1.21258102768709,1.00377073294265,0.979007663398795
"pdxB",1.05891241591694,0.898210551485854,1.19235304577377,1.37631287893522,1.10961797994671,1.04835738832895,1.09858935594705,1.1556726826905,0.88326872610045,0.908570757577986
"flk",0.933004634186332,0.891327181230455,0.992866936776971,1.19891436343717,0.798606981876823,0.782124423156104,1.01796420827422,1.05611742759106,0.950468577985281,0.691099703826227
"yfcJ",0.880985956544848,0.948811322968389,0.490642566904488,0.474180513355237,0.647975416077269,0.484637443147042,0.608559459109099,NA,0.649909009546504,0.835266528251276
"fabB",0.793120358967683,0.709370798718267,1.77741873723439,1.72647128235349,0.9598186013726,0.847238379893586,0.886684779445033,0.886321901729282,0.800803973058056,0.619393787494685
"mnmC",0.817696195471284,0.845433093374388,1.54197057183278,1.38537993405892,0.813419743644434,0.848744759086044,0.845344891815886,0.703570744109349,0.847748225189474,0.881376950926073
"yfcL",1.03647992574392,1.0350151749087,1.21287982508,1.21979223493027,1.00519765032577,NA,1.1032713836823,1.03036013981306,0.992902068781072,NA
"epmC",0.84579265034684,0.861701488439732,0.79496446427147,0.85394985701581,1.20022725054839,0.974024704891656,1.00187530320954,0.760319825893702,1.12379699367893,1.11775545987667
"yfcA",0.96211054897452,0.976486294241958,1.0873947214665,1.00869503467489,1.10459354671811,1.16554044598773,1.10278046321638,1.19031443659592,1.04686774693659,0.922269818375129
"mepA",0.942437292992744,0.954032608502161,1.1915405627635,1.26526214977426,1.11190585320227,1.06760808783513,1.02444724844601,1.05345706393523,1.01745727203321,0.962701356971866
"aroC",1.02163710955001,0.87660527167973,1.17097260640798,1.10032216845049,1.04608104388677,0.995844120503527,1.04151072163063,1.17199021363243,0.994496469804062,0.90140839541158
"prmB",0.910630365008677,1,0.912563854055883,0.788483498768983,NA,NA,NA,NA,0.811227841565918,0.953152248109812
"smrB",0.92760342693877,0.948970619072404,1.03494716377885,1.00426172827352,1.05231751744874,1.0452735067823,1.11652618118016,1.1878726472727,1.02576288244851,0.901049677915467
"yfcO",1.31218493777611,1.33110988806506,1.12540480795206,1.0762417570173,1.04176164800638,1.0196698661369,0.924463851881358,0.884334602896386,0.81121434703347,0.730950504445048
"yfcP",0.993006843834297,1.0145248399972,1.18316201493713,1.25122006456402,1.15675289216661,1.07685876263213,0.989037817508614,1.29625917809401,1.13079681751168,NA
"yfcQ",0.800918703625205,0.85903230507476,1.55723750657659,1.30712351025575,1.12866539106517,0.984102700147252,1.23244956839438,1.19407508665332,0.940918046820492,NA
"yfcR",0.986880081759245,1.03948424782771,0.965706417527606,0.989730769479224,1.10494514515207,0.972636983030587,0.836535413472181,0.967132274205063,1.02455923831931,NA
"yfcS",0.956818603927467,0.913936370822743,1.22663050769246,1.35974136213735,1.13001264837536,1.14961092084486,1.15313274016693,1.28588440147814,1.02548907697937,NA
"yfcV",1.16162533829481,1.17192195205339,1.21520407010049,1.28161373656027,1.20000071796168,1.14042834612169,1.08650200362168,1.16138925047916,1.16621087971183,NA
"sixA",2.69375562726517,2.49679232047836,1.85264959778326,1.75842256629503,1.28671336227473,1.35148096658636,1.48699865658334,1.30126614737687,1.02032006123013,1.00888584195474
"fadJ",1.27428021587937,1.11352510592698,0.852775149133909,0.827739386371187,0.93716534139261,0.965845882857405,0.983517638990712,0.888642259102637,0.96589150318783,1.2250082904987
"fadI",0.884210198146294,0.958036312728878,1.02182657074248,0.904961264344443,1.11802875044945,1.07476090453952,1.11531540423719,1.0524524897359,1.03780601737237,1.07276762500656
"yfcZ",1.06678093050846,1.11469556588212,0.950642416187465,0.857750068434997,1.1322222732742,1.09858560183678,1.00982660681948,0.987468260157962,1.03803026946877,0.826397823690942
"fadL",1.31936719863491,1.27146946907798,1.02573410067307,1.02320292178874,0.936588281886404,NA,0.96419008610888,NA,NA,NA
"yfdF",NA,NA,NA,NA,NA,NA,NA,1.31980918399022,NA,NA
"mlaA",1.17039679667417,1.1831193193794,0.894356590673757,0.992511547718661,0.889896851994114,0.925266175469097,1.0081096490736,0.855801158467396,0.861978051123741,1.17815712408898
"yfdC",1.09355766882801,1.12759695255755,0.918779839138513,0.854361088071686,0.869550516870226,1.00036000641356,1.06947348068304,NA,0.985479438747916,0.957302578258706
"intS",0.935075545301739,0.966304398806976,0.785263297216203,0.736232598958094,0.980110064939652,0.857132241562353,0.934819033042879,0.966115485261829,1.04704458349841,1.03790904380834
"yfdG",0.802262623822154,0.890520682083006,0.897695934202644,0.775989404048236,0.866068206609229,0.842364470302895,0.795435704743701,0.993592073882835,0.966507750045754,1.02547146811397
"yfdH",NA,NA,NA,NA,NA,NA,NA,NA,0.771477071354287,NA
"yfdI",1,1.44898660287259,NA,NA,NA,NA,NA,NA,0.737164707877081,NA
"tfaS",2.59285766935479,2.56521264864549,0.842807354173571,0.865228156039681,1.39780131980266,1.24871747151457,1.02579107274823,1.0090400668816,1.2360583084923,1.32825257161548
"yfdK",1.119908295505,1.13196091200082,0.982796737746237,1.04538430246268,1.1568797719485,1.17663155239447,1.14883604350409,1.36125867033187,1.18418280394749,1.13539942019775
"yfdL",1.13156202257159,1.00748302003766,0.681293416102696,0.880357298198319,0.902366450362616,0.85397943482552,0.886482305609809,0.820560983562473,0.978982076577242,NA
"yfdM",0.809533975679722,1.17433224005992,0.910121638701722,1.03544384692723,0.991131715609417,0.993741758089121,0.868359409826208,1.03074495218072,0.925338134041254,1.02566324140864
"yfdN",1.32532746300156,1.20322402168187,1.35243659299713,1.30617554897178,0.99313862346253,0.940978908988618,0.979406402320167,0.965700803481705,1.10529925196969,1.10992312674197
"yfdO",1.01226322104549,1.01344964444854,1.02546518392694,1.14060154814515,1.31073554893241,1.18848323297552,1.10436946642551,1.14528587370969,1.10621035347313,NA
"yfdP",1,1.0424745192968,1.14498172919232,1.12504423804434,1.09236994873524,NA,1.07540939167185,1.07690398031006,1.05473217925404,NA
"yfdQ",0.860551641044695,0.896642610322174,1.0828645388373,1.10807332299625,1.21678876552999,1.21527197355885,1.17532137803139,1.18627104289966,1.13579783981324,NA
"yfdR",0.950014187561367,0.928036706950433,0.974891220933094,0.934677297081079,1.23876668048168,1.16301930632396,0.992510142912317,0.871775119008973,0.881584068090624,1.01683238750398
"yfdS",NA,NA,NA,1.18643543730544,NA,NA,NA,1.31720563600228,1.2764616171908,NA
"yfdT",0.928872365184804,0.990218015309282,1.23646263569119,1.31624687313422,0.983244022066058,0.982018010263204,0.965191995364439,1.04157349231951,0.972270419912097,NA
"dsdC",0.775976259573551,1.07625803771217,1.18713280923524,1.1021193807309,1.05227262535241,NA,1.08936022258282,NA,1.01728617430189,NA
"dsdX",1,1.00950571355993,0.898187306064991,0.993418140683018,NA,0.854084045341612,NA,1.74300739095114,NA,NA
"dsdA",0.985077717981634,0.955166692796916,0.863803173535688,0.776074726988048,0.882825751563158,0.817702111015332,1.00620735406781,1.25224771405789,0.913891083571805,NA
"emrY",1,0.947560650558392,NA,NA,0.678737808241417,NA,NA,NA,0.869718411088526,0.960860585625627
"emrK",NA,NA,NA,NA,0.923332353130706,NA,NA,NA,0.884095500568774,NA
"evgA",NA,NA,NA,0.65677765342958,0.795957482615705,0.765731148642738,0.750011389852629,NA,0.710940529546563,NA
"evgS",1,0.753139379699583,1.20536644273681,NA,NA,NA,NA,NA,NA,NA
"yfdE",0.920394957047469,1.03604077165749,1.08836523100843,1.06006300196692,1.27827097833636,1.15492575962327,1.08153139959657,1.08909910478981,1.16881256205417,NA
"yfdV",0.956371846504129,1.20566837294861,0.654201868003194,0.559318270193581,0.926605431384065,NA,0.66155874246176,0.696121167071015,0.893986915984797,0.71820787646706
"oxc",0.947006595761615,1.12676001324986,1.3164962528139,1.32616555874497,1.43466548112804,1.11541316420007,1.12552961377794,1.07548268878577,1.08080354292021,NA
"frc",NA,NA,1.12574436096047,1.18662554354964,1.0941277063404,0.84293448165206,NA,0.928921460971087,1.12283822208385,NA
"yfdX",0.945350772548521,0.962021753437897,1.09019429894088,1.01617562588464,1.17190744583267,1.15434339747182,1.07356206499825,1.07460830878292,1.06510692322231,0.895003782700603
"ypdI",0.969337987170786,0.982101707209846,0.726704692862716,0.709809219810806,0.925741305577963,0.922308484075879,0.798079957740472,0.765544937210712,0.928078901014835,NA
"yfdY",1.08717252279846,1.28779109502545,0.815499697556991,0.85110011536462,0.908464485147771,0.860425804798068,0.879654822001636,0.861653364064894,0.953869858321624,0.96004759680438
"lpxP",1.22913856173553,1.22297134839527,0.86767871680301,0.821448447838072,1.13677155646672,NA,1.16973429498144,1.00475045310605,0.973919138583506,1.02458739482995
"alaC",0.850361571532342,0.755943441279088,1.06030346604773,0.929999276514066,0.901121949280909,0.890539601978486,0.99958848488885,1.07498969201451,1.11389722970026,0.85485908037157
"pyrS",0.764304194502098,0.77987838427134,1.32264809328844,1.15097439890738,1.11640372404788,1.17381387530662,1.09625240369878,1.2089170363615,1.07923028694982,NA
"pyrR",1.0027806966994,0.975435487907038,0.886649491483636,0.949627394482925,1.21513932136571,1.18800243897342,1.10764777469378,1.3356545653681,1.14347622044648,0.821071420668667
"ypdC",1.00069032510053,0.827129243976102,0.432049373071586,0.397422034198547,0.937426594942932,0.981785163960913,0.908086825771293,0.943845437636278,1.29487763346055,1.18384648091907
"fryA",0.777873381795441,0.796446554420484,0.487398788786588,0.405164781490804,0.856528217257659,0.798468662274616,0.781896871207794,0.814734252287662,1.18062669756884,1.16516865404251
"ypdE",1.05194552383297,1.0795019234889,1.05989437609554,1.34275703675863,1.13254449384772,1.21184370227685,0.978173021440351,1.08628117176595,1.03000447042033,0.906458779404807
"ypdF",1.00344536720329,0.978112253264173,0.953171569079292,1.14683654720487,0.970218958628624,0.768946306919426,1.16175447578636,NA,0.983801481008866,NA
"fryC",0.954887115274771,0.862106511818799,0.827733192240948,0.975710189658094,0.869579793596828,0.899664182189928,1.00525044027263,0.795058728051835,1.01126379633695,NA
"fryB",0.89428072984973,1.01229971719113,1.13579595507828,1.21197798484544,1.08982315751652,1.03160224294483,1.02392911905304,1.07135646881018,0.998307884067621,NA
"glk",1.02692305367604,1.19414709857851,0.93423863275923,1.00446572891313,0.914262083228035,1.00009839985582,1.14626794213281,1.0628522803367,1.08725971968491,1.03758994067943
"yfeO",1.07019660991293,1.38195657992041,0.967012786342621,1.08687733879811,0.952617272197267,1.0294633083327,1.03240686514897,0.964194840589203,0.925294255290014,0.97587397273144
"ypeC",0.368085415846177,0.362165494637763,1.27067603839404,1.29931275963483,0.985454844676799,1.00884183136857,1.09698506182482,1.11686028468076,1.05409109596385,NA
"mntH",1.28070082165079,1.1462469364779,1.58505278565315,1.81899461625707,1.02595980839876,1.06021275402943,1.39055371798599,1.07983224946661,1.05970212713619,1.09878402300016
"nupC",0.871057193975665,0.92894338081243,0.929551014059962,0.928544123277177,0.821572515308897,0.822884539120417,0.875919752316164,0.905550864324759,0.961250513583311,NA
"insL3",1.03477841536101,1.01835104033489,1.12621042057401,1.18026331857838,1.15403924577427,1.06023719947536,1.35669110448945,1.28386236564604,1.20451591190253,1.35482497124666
"pdeA",0.867100631815068,0.93746905217682,0.565313091746047,0.539961900880463,1.01211433329687,0.753363356710417,0.701341639396453,0.642741736465226,0.859730506131899,0.886836624598613
"yfeC",0.984068369243248,0.876271454864922,1.27478701324202,1.34573132321824,1.12403626947248,1.10706727313183,1.13867850786262,1.22254213955933,1.09635609588046,0.906831342232302
"yfeD",0.937877305699744,0.970594941321201,0.923021639368768,0.893524963327366,1.08383388020502,0.942766205092134,0.864537602843903,1.06487299815308,1.04683622226702,0.927574331268269
"gltX",1.06748198581798,0.95797721319678,0.957915055047667,0.939699065425867,0.959361565683877,1.07939234879045,1.01517975503621,1.01341095736721,0.950826635391048,0.91731743582131
"xapR",1.1620202812887,1.31227865438773,0.971801326611258,0.75306558459009,0.704846391678399,0.793635834314188,0.789610951780244,0.615164244772211,0.806882004753826,1.00279528503148
"xapB",1.11241279977491,1.02877592014738,0.65728392453334,0.496284447686051,0.795774854230983,NA,0.712601222699886,0.689476513803453,0.865451541886091,NA
"xapA",0.743444654800929,0.807484258176371,0.891499285683744,0.813923594635709,1.31950139691385,1.1222392393792,1.04859468397268,1.0000315241375,1.06394092215742,NA
"yfeN",1,0.978734802530508,1.1555420482262,1.01139931046392,0.963370256266701,0.934822142642534,0.973812044051818,NA,0.952940907142167,NA
"yfeR",0.889840283742414,1.03899727106749,1.12715263158643,1.07782621003623,1.26198839794065,1.10886049775592,1.09385672337945,1.0499237675044,1.02939701485745,1.04514489786517
"yfeH",0.972942763890714,1.01301956502443,1.22119209765923,1.14118196407995,0.923625564946638,0.957696943144312,1.01454934030476,0.853398917112007,0.960808117509437,1.03117920186838
"ligA",0.807339464728758,0.897234299511959,0.892114757632,0.910442282788191,0.855487450208836,0.90166417151236,0.896203401936042,0.872853823135352,0.991085610727439,1.06502585549703
"zipA",1.64169972934016,1.36726778182053,1.85614021956653,1.90610196655025,1.13710687706161,1.11252746162559,1.23104619418115,1.16891629376112,1.08010053374155,1.01542006743429
"cysZ",0.859844189516274,0.993021162640229,0.640481485469946,0.733251133858789,0.684354456315474,0.736620960129856,0.820412148369242,0.615559885068953,0.928802119816173,0.912571370572284
"cysK",1.0447063962535,1.35589170208867,0.527888259055155,0.60149198731621,0.968980956116235,0.87989718840806,1.07136190842551,1.01799833937663,1.38040285047983,0.990859968738766
"ptsH",0.783748994422462,0.731565330864789,0.792583760563077,0.69332467298889,1.01098822833501,0.971690283037482,1.3034311159647,1.22487302778496,1.10098765153203,1.05776611703124
"ptsI",1.1023082696737,1.14102680989216,0.624190650506723,0.63825705468113,0.998109682864705,0.934143550467059,1.22729367501443,1.08668571671851,1.10534885190021,0.993065879694432
"crr",1.08009038783179,1.07730735765296,0.680123842932282,0.592168464499659,0.832313460342504,0.814072055101021,0.936584328955361,0.831260986868539,0.90538488641569,0.853672148812207
"pdxK",0.882110954061178,0.919084224076524,0.831793819822325,0.906466601261618,0.680484827027365,0.778953236728956,0.768597648691457,0.717250292277045,0.716023612736992,0.819463975251821
"yfeK",0.987858415553907,1.00948307455398,0.683129249306251,0.709222488494231,0.854454733324562,0.864659820497372,0.891620038143284,0.847689872985309,0.828920774262831,0.970372999277109
"yfeS",1.41231819781217,1.50366397519748,2.12189397104302,1.99699534103993,0.93595267557012,NA,0.860971635928299,NA,NA,NA
"cysM",0.933980538049203,0.864698676956136,0.780703480735697,0.807117106620294,1.10109618699582,1.21295736907279,1.02959806620608,1.10555255451506,1.32919129884496,1.19536148960339
"cysA",0.99647925635563,1.0441987827414,1.08821943690109,1.1095044677595,0.982840741636084,0.97873428015705,1.22073742361815,1.28194718186969,1.12515286146928,1.11103787679115
"cysW",0.991127974213639,1.0706760827487,1.07758037526305,1.03439561613661,0.909548880730237,0.865924564885394,0.957608329270549,0.89669632552639,0.879529291157308,0.872478684846437
"cysU",0.713262636194788,1.07212043512836,0.783923387299941,0.777113661314703,0.816641068520637,0.828890679141735,0.851847783663916,0.867364695358724,0.901594237043669,0.712379235328104
"cysP",1.01141100402184,0.973688716087199,1.17902802746868,1.17343445506924,1.14927454655272,1.24938423942232,1.08352494300428,1.27891951912201,1.14996342064381,1.06143112167483
"ucpA",1.3006543549077,1.24973494965885,1.24819010766784,1.26366825399734,0.900477433561472,0.895907598262742,0.856287084281069,1.33111365896166,1.02013191526923,NA
"murR",0.775978779478711,0.79812319212515,0.775501170014927,0.652241875196942,1.30805483104762,1.15746393598442,0.872117725561464,0.708828443556417,1.10190166282168,1.02704385117781
"murQ",1.07396554688096,0.990573412549766,1.13930390514406,1.1132054886538,1.09297504082043,1.19704054443531,1.05652801835216,1.01754209852364,0.931030326729843,0.939232769786611
"murP",0.954095496134346,0.963927747851105,1.15975698395732,1.20695093850565,1.23210054474036,1.16065398900727,1.37831706252879,1.43696298537772,1.16821086110728,1.09238249668075
"yfeW",0.985504619532238,0.96548151240561,0.853222340293169,0.84237411726575,0.948408669621767,1.04373929513326,0.928421050482689,0.86489018159552,0.982192368400058,0.959214362649523
"yfeX",1.17248493419562,1.16391302104296,0.980168616696281,1.04441040009967,0.916270351017515,0.888197197908999,1.02548992213859,1.02003630971907,0.922232068411755,1.01922396487592
"yfeY",1.12881924229324,1.164145149911,1.26362915844464,1.25404235963729,0.988052037501583,0.751143359105008,0.854674879143535,0.935777873733316,1.01324698813729,0.781390183844521
"yfeZ",0.571603339387766,0.752647311316539,0.832525730087242,0.609548226819624,0.974412671745176,0.835148841543871,0.784230138071331,0.622196283279517,0.609400930921004,0.805114401805884
"ypeA",0.942856821699432,1.09377102773001,1.02570814081724,1.05528618857454,1.10493548196509,0.921758780284312,0.970841798803726,0.885849805588319,0.943454234016503,NA
"amiA",0.958565742807099,0.949817417295477,0.833918667567627,0.600239478490137,1.12647376317898,0.95145151947441,1.08492866700123,0.814001465508688,1.21121185651327,1.20161254501848
"hemF",1.28974909037739,1.24902200996987,1.40199141681756,1.22029749608015,1.01036396156148,0.92644362202492,1.00560844323523,1.03666242526293,0.91640485246171,NA
"eutR",1.07359803120691,0.977254290774716,1.08197633060088,1.05482130735438,1.08583951625316,1.04033470448778,0.994463627103033,1.05905110725709,1.12202189826761,0.969020109863535
"eutK",0.91967647476467,0.901242186008907,0.934182767712757,0.938984362448265,1.00906237281639,0.876325927460079,0.911576122012749,1.00874727412271,1.12169109293556,1.04069598603988
"eutL",0.865490818467414,0.902231804880291,0.908128027188095,0.97072618312693,0.952639080306315,1.00070435031001,1.05242310205839,0.94666480836285,1.04290137669283,1.00435866364939
"eutC",1.0421450898932,1.06571263810918,0.988582153227912,1.0615041164942,0.95327787445044,0.928741129175457,0.99193034511389,1.02456141783442,1.04871098183954,0.951395773915887
"eutB",1.00346270704882,1.0431807184601,1.48748298620149,1.50786746755848,1.34537721561882,1.45109616919896,1.05874828894228,1.25975836144723,1.08099392994735,NA
"intZ",NA,NA,NA,NA,0.926537201923929,0.694778727553685,NA,NA,NA,NA
"yffL",0.727233308499951,0.770128642379504,1.58533783720687,1.59559684734933,1.26260978510031,1.29592898695388,NA,1.24144429704795,1.23580400752296,NA
"yffM",0.860719223033925,0.99954232818496,0.809534485743591,0.768549373350914,0.950906182325984,0.867421818334106,0.818871017368161,0.739968687452956,0.99727382776023,NA
"yffN",0.861980668079847,0.785600381303423,0.824229764999414,0.871618923562268,1.0314274918429,0.936697231336069,0.838741666914669,0.937360028548349,0.931990034659125,NA
"yffO",0.996925516919534,0.966360969685443,1.18492379558871,1.16303305437738,1.21861790756713,1.18108143557509,1.10869794234001,1.26409285343978,1.17465306644334,0.98855221585441
"yffP",0.865143668339013,0.941544391451075,1.0523851090235,0.989861012438928,0.950340522933433,NA,0.922562174162946,0.943298789201434,0.854801124504545,NA
"yffQ",NA,NA,1.14687806855845,1.14958364899187,0.986298663587642,1.04022199321859,1.19891013103884,1.20006522733788,1.00141454427466,NA
"yffR",1.01506055065794,0.941880995982455,1.28192263780107,1.40269926488091,1.42535324954147,1.4520894576826,1.20690118222846,1.31727344389576,1.2531974628249,NA
"yffS",0.815558047613235,0.81728978951375,0.913645129820991,1.0598014570794,1.1028918258174,0.975804445555272,0.885853268692113,1.19470760790471,0.97251156386524,NA
"eutA",0.901446745110168,1.02878252269785,0.796120392237431,0.8561916791701,NA,NA,1.0164539492971,NA,0.957470772835496,NA
"eutH",1.01765033284699,1.10994459307663,0.422452647609912,0.400216227706615,0.756285080624829,0.741579777983686,0.715588636111639,0.801325975245574,1.63182064725911,1.31398908902591
"eutG",1.03527292070596,1.01872268224876,1.03457178945258,1.04027017912307,1.04354907302011,1.01433485541528,1.20158469168853,1.10521200871849,1.14855073310736,NA
"eutJ",1.14233429447753,1.22037258834862,1.35403097726953,1.28948943684418,1.1024304262488,0.843144919739079,1.14870668743843,0.809552539630406,0.997960346511458,1.06717766889507
"eutE",1.2405379446622,1.15015121615488,1.18935861204097,1.16930461285635,1.04834605167448,0.902335217295366,1.04706005092455,1.12194776939954,1.08437722506378,NA
"eutN",0.97466230064579,0.976375420533038,1.09727470602067,1.13105968260627,1.16247304989639,1.14107267191316,1.13863398985716,1.29844988247844,1.03941240842273,NA
"eutM",0.985841335921947,0.908686575223268,0.785586437476167,0.778896090554799,0.976523032927974,0.911060607915389,0.963395255423977,0.965210883325,0.998780490480235,1.1653088490531
"eutD",0.973159977598302,0.885359017503987,1.19348066896416,1.03034848070726,1.07187069727388,0.989817122355899,1.08512382799667,0.958251084560797,1.00520716379415,NA
