"","0","1200","3000","6600","0 | 1","1200 | 1","3000 | 1","4800","6600 | 1","0 | 2","1200 | 2","3000 | 2","4800 | 1","6600 | 2","0 | 3","1200 | 3","3000 | 3","6600 | 3","0 | 4","1200 | 4","3000 | 4","6600 | 4","0 | 5","1200 | 5","3000 | 5","6600 | 5"
"abgT",0.871154192142256,1.19333574303172,0.91891288347905,0.663882579191219,0.909408251800733,0.839149637106542,1.05044454401075,1.0034717485095,1.30044014654848,0.758909626487027,2.01810326768936,0.690158676698315,0.863938187400277,0.825305408512657,1.72189837667781,0.800514810656303,1.21335356024869,1.05701804056138,0.913198250011992,0.715984370600572,1.16150873192572,1.03885910329766,0.637722195839272,1.96019883068374,1.2033030259995,0.944747040997206
"abgB",0.980099415341871,1.14393097320381,0.938871747315452,1.43893358001082,0.953959550547558,1.12583858613676,1.08072540203935,1.09126387705493,1.12661922849728,0.951318276331799,0.971307495541633,0.768970415635134,0.974679630891549,1.07997655983288,1.13445548493595,0.93432734688318,1.16150873192572,1.10880064360307,1.11651296198257,0.918276162300924,1.1149662187277,1.20580782769076,1.11806185096586,1.06954708788524,1.04608493979253,0.925946022527324
"abgA",1.18427161185363,1.01185320102693,1.52203338083936,0.843231110250112,0.944747040997206,0.7791645796605,1.24573741556947,1.05921833468388,0.89316585235276,1.03311438768413,1.17121018121881,0.876605721316035,1.10266916306891,1.10496448479991,1.43097652002291,1.29056249045178,0.800514810656303,1.04030026652199,1.03598276356002,1.33422316967777,1.18263100024414,0.862143545017596,0.89875512661103,1.19003169630668,0.869947352708651,0.934975197751455
"abgR",0.810003473632046,0.917004043204671,1.06437018245336,1.29414565448285,0.686342215627455,1.00208160507963,0.713507252858939,0.599154510669709,1.12974721457012,0.847332434946118,0.933032991536807,1.26225203211212,1.23285232546381,0.890075733252496,1.03957943517528,1.3995858655952,0.952637998043937,0.77646887500104,1.01536610086943,0.975355461527642,1.05117290908771,0.842062953608416,1.14631218572838,1.06215918649537,0.715488260011456,1.08222464452571
"smrA",1.57352489070713,1.60993227524224,1.54114221671682,1.8289301789998,0.93757109645711,1.19003169630668,0.957271458195298,0.739181215636921,1.36037085240596,0.986232704493359,1.14234624684855,0.903752726751086,0.824733548610081,1.08297504552592,0.978741650397436,1.00975129759669,0.948684315140454,1.02313746973443,1.4742692172911,1.08222464452571,1.30495494768896,1.4349495346067,1.26487954235394,1.33422316967777,1.11110872865509,0.948026965128645
"dgcM",1.38991821984234,0.92082569720504,1.01185320102693,0.912565488543452,0.899378312147752,1.16312004154785,1.07848043169445,1.4329616503731,1.39764697185107,1.2243363924002,1.12740041214542,1.17690673721877,0.970634469769547,1.09277773910095,1.36698745194181,0.844400887423782,1.81126796603565,0.84909624644684,0.732042847972813,0.982139595263391,1.31039340385836,1.20999408921929,0.948684315140454,1.31950791077289,1.36131411649947,1.15108949132776
"zntB",1.12740041214542,1.14393097320381,1.05995278339728,0.875391329694264,1.1558867065548,0.966606097064973,0.873572895916694,2.17950422442666,1.29683955465101,1.03885910329766,1.02313746973443,0.853817714391245,0.887611337269498,1.19333574303172,1.33792755478611,1.17772278959498,1.00905163384468,1.25527199128264,1.00277643590108,0.991716730738293,1.03741993656561,1.02384690042844,1.31585452502901,1.02242853060992,1.50524674741107,1.12974721457012
"dbpA",1.47324768581648,1.72907446261573,1.18509277094158,1.01395947979003,0.940174202509126,1.00975129759669,1.45800937881658,1.18263100024414,1.46408569594563,1.17039864147459,1.75564359521904,0.951318276331799,1.01255480735049,1.26400309845281,1.34071259158034,1.01747969210269,1.14631218572838,0.941478464541206,1.05775096361843,1.31403162714937,1.31312112542415,1.147902413855,0.612592665952338,0.735603372927869,1.31130201421565,1.07848043169445
"ttcA",1.02384690042844,1.08899701533611,0.970634469769547,1.04463576286423,1.00975129759669,0.927873476471283,0.88699630515215,0.962594443101751,1.53474609600089,0.832775770880549,1.45195827990389,1.25006230258521,1.02668954572,0.803850990743151,1.63580411711556,0.942131273904809,1.05336103595484,1.00416754323897,1.20831784338994,0.883927531063671,0.725979139951947,0.906261938267334,1.08297504552592,1.2192550940763,0.932386486436833,0.994470168673214
"intR",1.18181154693437,1.21167266043024,2.11550192723685,1.03741993656561,0.652477473844479,1.36698745194181,1.00695555005672,0.592957249705474,1.42109204318136,1.05409142329074,0.865136690584988,0.874178620410373,0.991716730738293,0.916368644675351,1.22858698044565,0.965267024871757,1.11419365081933,1.04898932757495,0.529609167341938,0.838568184440931,1.03096831879479,1.28877463048502,0.9246632781137,0.742261785314525,0.844400887423782,1.08899701533611
"xisR",0.777007268784049,0.869947352708651,0.864537231307865,1.16150873192572,0.915099168127928,0.746389191648477,1.25266443862413,2.30058378670121,1.01677467329196,0.811689580977279,0.907519155317161,1.50942596852056,0.869947352708651,0.950659101229818,0.915733686418126,0.81563749333901,1.08147476348362,1.10037860936614,1.08072540203935,0.787307976569203,0.835666958921853,1.2692708860198,1.14313833541404,1.09657158858789,1.31585452502901,0.807201074504765
"rcbA",1.03598276356002,0.882702996290655,1.12427892377862,0.886381699194867,0.913198250011992,1.11265012058483,0.855595025682602,1.30405073525856,1.00556058039847,1.00625782349778,1.15348560506002,1.08297504552592,0.912565488543452,1.26663425372322,1.03096831879479,0.925304428037852,1.04246576084112,1.10880064360307,1.16554119813456,0.730522189272838,1.17935659226122,0.93757109645711,1.49277838329695,0.77110541270397,1.0160701429937,1.17446197121365
"ralR",0.808881348361739,1.07251661681794,0.869947352708651,1.15268634679886,1.05263115470944,0.90877811644852,1.14949484803468,0.934975197751455,1.11033883362864,1.10880064360307,1.05263115470944,1.11883710103571,1.08447740884306,1.48452357062905,0.912565488543452,0.66158571995406,0.974679630891549,0.738157202841417,0.824733548610081,1.28966825065589,1.14155470712677,0.84615859660029,1.08673486252606,1.05336103595484,0.993781093322555,0.837987134667949
"recT",0.857970530428691,1.71356390953714,0.884540435331541,1.27544439167854,2.08348685801644,0.90814841772151,0.827023368443266,0.948026965128645,1.32317143990812,1.17202228367451,1.75442709746564,0.859756486243006,0.69207485802574,0.67689313952623,0.942131273904809,0.993092495437036,1.01466254658088,1.12194348053048,0.883927531063671,1.33237482509202,1.18673679765653,1.14869835499704,0.683493725970905,1.30405073525856,0.966606097064973,1.02101212570719
"recE",1.2243363924002,1.86995039550291,1.4024992506424,0.691116103264291,0.966606097064973,0.824162084953241,1.01536610086943,0.921464186198704,1.16634936978847,1.07698637619305,0.94343825089536,0.573156092864189,0.953959550547558,0.927873476471283,1.03383073624796,0.896888159662015,0.998614666101029,1.5965967727133,0.733058378594605,0.787853886049346,0.654742711541783,1.09505247079357,1.20413738123142,1.01747969210269,0.965267024871757,0.909408251800733
"racC",0.84968499913865,1.3240889103954,1.43893358001082,1.65290063630842,1.04391192742172,0.983502074026248,0.940826107513788,1.83910009230332,1.23541863712693,0.918276162300924,0.922742492653798,1.18920711500272,1.15909595190446,1.28075986132977,1.04681028197458,1.03239853548324,0.955282936382437,1.14710702422617,1.44994683287885,1.81881650360147,1.13445548493595,1.10037860936614,0.925946022527324,0.959929261038908,0.867538687152068,1.19250887233063
"kilR",1.03957943517528,1.03598276356002,1.31130201421565,1.43594451062344,0.914465089499901,1.15829280619464,1.06289567435855,1.36698745194181,0.746906728556171,1.12194348053048,1.02313746973443,1.42503761414878,1.05848439487513,0.992404374685819,0.878430468238362,1.0245568230328,1.1376052278725,1.45296504957137,1.3660402567544,1.44693488587053,1.26050339158299,1.1328838852958,1.0747491728555,1.00556058039847,1.11110872865509,1.12974721457012
"sieB",1.00905163384468,1.62675839626425,0.922742492653798,0.850274160064196,1.10956947206785,0.931094819830229,0.819036697859828,0.838568184440931,1.75442709746564,1.0083524548946,1.24401165329847,1.09202054574565,0.431669779287206,1.07997655983288,1.13445548493595,1.20999408921929,1.03454758151891,0.988970916380931,1.00556058039847,0.875391329694264,1.09961614931455,0.859160754947185,1.10803234786493,0.859756486243006,1.19913991379111,1.02030465924846
"ydaG",1.71713087287551,1.09581176644769,1.18345102175257,1.30134185544193,1.14393097320381,1.04826247551693,1.0160701429937,0.863339558574412,0.9841840220338,1.37936092182706,1.29863860272988,0.90250072746243,0.80552429104875,1.08222464452571,1.02526723788859,1.23199807344576,0.721964597761248,1.23799029083745,0.903126510151822,0.89875512661103,0.941478464541206,1.23884869778391,0.969961910341735,0.991716730738293,0.978741650397436,1.2337071698095
"racR",1.81126796603565,0.912565488543452,1.06584673606794,0.961927454664775,1.06732533803996,1.03957943517528,1.36983297996557,0.807201074504765,0.983502074026248,0.989656656415207,1.08673486252606,1.03957943517528,1.06142320894979,0.855595025682602,1.20831784338994,1.57352489070713,1.41715739650822,0.81281560198432,1.23799029083745,0.873572895916694,1.11187915751711,1.06215918649537,0.872967591133763,1.2158792831831,1.03670110101972,1.23541863712693
"ydaS",1.4005563208872,1.0076537604105,0.955282936382437,1.18181154693437,0.692554734055462,0.957935218222696,0.837406487508427,1.3435034257213,1.27279493527594,1.26751252203442,1.08899701533611,1.19747870461893,2.08060053304397,0.838568184440931,0.889458993537898,1.65175532987144,0.570777353563387,1.5822746023709,1.59328019257117,1.03885910329766,1.06215918649537,1.45902034424018,1.32317143990812,1.22518533190468,1.09809281378705,1.14949484803468
"ydaT",1.0245568230328,0.971307495541633,0.802181166352486,1.02101212570719,1.25353302044069,0.788946840852465,1.13681697323601,1.31312112542415,0.683020128377198,1.20163604952685,1.29414565448285,1.06584673606794,1.04898932757495,0.878430468238362,1.25266443862413,1.09353545748463,0.554016173932463,1.54649267491063,1.47324768581648,1.49071038679892,1.13209890211067,1.01395947979003,1.32684514059716,1.05555371763797,1.12896440480613,1.01185320102693
"ydaU",1.07698637619305,1.06437018245336,1.13524210214606,1.56049096034741,1.00975129759669,0.859756486243006,0.892546971472977,1.05044454401075,1.53155799709438,0.879039560911787,1.22518533190468,0.371388230165207,0.797192476540536,0.885767519102361,1.65175532987144,1.80875875512218,1.1801743433362,1.26487954235394,1.36037085240596,1.51466631587698,1.15188764234936,1.12194348053048,1.0245568230328,1.4005563208872,1.27898558127743,1.10573065332027
"ydaV",1.23114441334492,1.19003169630668,1.03741993656561,1.18509277094158,0.409802303818759,1.18345102175257,0.978741650397436,1.30857807145501,1.35660432744767,0.904379377561088,1.3660402567544,0.883315051481465,0.784584097896751,1.14313833541404,0.843231110250112,1.34443499415263,0.753667454779191,1.01536610086943,1.09126387705493,0.732042847972813,0.897510050667261,1.07103082319145,1.3966785324674,1.09733193757924,0.995849753094458,1.1313144628459
"ydaW",0.922103117912631,1.2834258975629,1.31130201421565,1.19003169630668,1.06732533803996,1.07251661681794,0.980779003988551,0.956608158091874,0.960594863953477,1.00905163384468,1.05995278339728,1.00486382042379,0.705637921704346,1.18755966607341,1.20163604952685,1.15668818390529,0.966606097064973,0.971307495541633,1.2158792831831,0.891928519420093,0.788946840852465,1.10266916306891,0.604577837916681,1.13681697323601,1.26487954235394,1.1376052278725
"rzpR",1.74110112659225,2.08927152572846,1.16796739461312,0.929160674250913,0.679243142274472,1.14631218572838,0.604158921694971,1.17609125029096,1.21251281906174,0.867538687152068,1.14949484803468,1.15029189335061,0.842062953608416,0.956608158091874,1.74472541154152,1.01255480735049,0.542990928161147,1.11728713807222,1.1558867065548,0.900625979847929,0.905006462882905,0.848507901705896,1.33792755478611,1.16150873192572,1.52837652076517,0.896266699569405
"trkG",1.34723357686569,1.16554119813456,1.0160701429937,0.701735863019538,0.998614666101029,1.38703096913139,1.35660432744767,0.787307976569203,1.20915567583336,1.2033030259995,1.40152744908075,1.09277773910095,1.10343374004196,1.08372596684478,1.4349495346067,1.2268849772538,1.57134503333516,1.31859361449237,0.896266699569405,1.14155470712677,1.25701337452183,1.62563120396864,0.965936328924846,0.746389191648477,0.988285651500733,0.93432734688318
"ynaK",1.64604069055742,0.92082569720504,0.88699630515215,1.02882670789358,0.913198250011992,1.10496448479991,0.830470024090894,1.48143979802032,1.4896774631227,0.956608158091874,0.891310495896971,0.997231251352069,0.959264119325264,0.903126510151822,0.963929807740643,1.07922823650443,0.957271458195298,1.0111520808513,0.734075318017052,1.29953906245544,0.938871747315452,0.981459063853479,1.11883710103571,1.08072540203935,1.17364817828135,0.950659101229818
"ydaY",1.54328017505893,1.18099266142953,0.862143545017596,1.38510946811092,0.79608809877878,1.28788162950983,0.686818116714811,1.29056249045178,0.985549336939371,0.986916545885842,0.816203046150902,0.79113730118545,0.984866442895551,0.988970916380931,1.09050773266526,0.827596816078205,0.915099168127928,1.32225460514257,1.20664391972076,0.686342215627455,1.31585452502901,0.9841840220338,0.764718138941384,0.831045861593648,1.18920711500272,0.81563749333901
"ynaA",1.14313833541404,1.95477153282161,0.884540435331541,1.18181154693437,0.891310495896971,0.859756486243006,1.08147476348362,0.896266699569405,1.03885910329766,1.05921833468388,0.973329374158238,0.832198734711525,0.904379377561088,0.973329374158238,1.28520633746937,1.1149662187277,0.946713631236714,1.21335356024869,1.08372596684478,1.29683955465101,0.979420297586927,0.857376036634172,1.12272142207361,1.06806540804785,1.00277643590108,1.09050773266526
"insH5",0.836826242683391,0.727490341817379,1.00486382042379,1.19913991379111,0.659753955386447,0.573951206927501,0.607939641591549,0.828170661334546,0.955945317593742,0.731535610352163,1.07028869842662,1.00556058039847,0.941478464541206,0.790589116603944,0.926588061890371,0.767905134851049,0.731028724200017,0.635075491269395,1.00416754323897,1.26575659397028,1.72548268908531,1.17364817828135,0.813943185070435,0.816768991110023,1.17853940781168,1.10880064360307
"stfR",1.82639650002398,1.0475361270998,0.974679630891549,0.717474767303352,1.21335356024869,1.17446197121365,1.16796739461312,1.31859361449237,0.971307495541633,1.26663425372322,1.00416754323897,1.6852936590063,0.687294347786015,1.03813927054306,1.42405019559707,1.08598185632229,0.712518807074392,0.956608158091874,0.961927454664775,1.2268849772538,0.962594443101751,0.962594443101751,1.49796093442418,1.65290063630842,1.37458869557203,0.976708528962227
"tfaR",0.879039560911787,0.946713631236714,2.25949442914025,1.01677467329196,0.736113431084089,0.679714120953369,0.76365874898035,0.638606879597695,1.16473358646846,0.946713631236714,0.698823485925533,0.616426162731903,0.783497186949341,0.933032991536807,1.25440220452099,0.867538687152068,1.18673679765653,0.872362705770759,1.00138725571133,0.94278453591824,1.10419884716309,1.36983297996557,0.906261938267334,0.984866442895551,1.45296504957137,1.09733193757924
"pinR",1.35754497988001,1.54542109929597,0.929160674250913,0.600818024763425,1.28075986132977,1.43395524801583,1.19499120485678,1.69466486989224,1.29773876693918,1.14551789797976,0.815072332402625,0.850863729506541,0.83973149294414,0.890075733252496,1.45195827990389,1.09050773266526,1.11033883362864,1.08447740884306,0.852044095074866,0.979420297586927,1.59881166070494,1.33885525697844,0.696888619343735,1.19333574303172,1.36983297996557,0.962594443101751
"ynaE",1.05190177920387,1.15508578455358,1.54971186191834,1.58117823320789,3.16016524745351,1.10573065332027,1.00416754323897,0.976708528962227,0.929160674250913,0.936921446872426,1.15749021699012,1.36793530390249,1.12272142207361,1.11419365081933,1.69114457475503,1.23713247868717,0.814507563070215,0.90250072746243,1.01395947979003,0.922103117912631,1.13053056712459,1.02101212570719,1.11728713807222,1.15749021699012,1.2158792831831,1.25527199128264
"uspF",1.34536720852183,1.95341705792445,1.43993131851469,1.05555371763797,1.35003798512275,1.67017583885674,1.61216566298594,1.5977038328983,0.985549336939371,1.21756601866299,0.843231110250112,1.26487954235394,1.02668954572,1.31312112542415,0.797745239809033,0.90814841772151,1.31312112542415,1.41617543821454,0.988285651500733,1.85960988522632,1.36888381309184,0.925304428037852,1.26050339158299,1.62788637014087,1.0882424416708,0.871758239537062
"ompN",1.23456260689354,0.818469181590804,0.986232704493359,0.777546035882558,1.01536610086943,1.19003169630668,1.09202054574565,0.959264119325264,1.01466254658088,1.19168257457405,0.813943185070435,0.915099168127928,1.26137740883125,1.10114159809796,0.807201074504765,1.01255480735049,0.93432734688318,1.23884869778391,0.89875512661103,1.32592576029866,0.927873476471283,0.690158676698315,0.84615859660029,0.897510050667261,0.81281560198432,0.801625329399394
"ydbK",0.553248676546136,0.752623373705534,0.587230985606827,0.678772489940003,1.60547477743191,0.963261894020148,1.78509394294595,3.53081198516262,1.54863805570644,1.44793817237956,1.68880177484756,1.98343346147659,1.19499120485678,1.09505247079357,0.88699630515215,1.46408569594563,1.17935659226122,1.35848628454894,0.907519155317161,0.806082831492968,1.03168317930136,0.927873476471283,0.950659101229818,1.47222686216818,1.10880064360307,0.839149637106542
"hslJ",0.802737388715953,0.66803703919505,0.638606879597695,0.48903173672367,1.24228828178444,1.3707828049797,1.43395524801583,2.25792880961226,1.48761376243451,1.05263115470944,1.10190511587661,1.26751252203442,1.12661922849728,1.19085684936497,0.746389191648477,1.26400309845281,0.897510050667261,1.49277838329695,0.794434400096105,1.31312112542415,1.6437603745897,1.04898932757495,0.965267024871757,1.12740041214542,0.924022572446823,1.22603486005316
"ldhA",1.00277643590108,0.455650640318571,0.455650640318571,0.643048741715302,1.44693488587053,1.65404673688653,2.03073220173886,2.77021893622185,1.67946298588828,1.2192550940763,14.723002409998,0.929160674250913,1.16554119813456,1.34164222488226,1.15989965450543,1.06658578083176,1.1328838852958,3.07588166254054,1.2631272618458,1.28520633746937,1.15108949132776,1.33792755478611,1.12974721457012,1.08748839085488,1.02668954572,0.735603372927869
"ydbH",0.926588061890371,0.872967591133763,0.747424624317469,0.885153764579545,1.56373928625719,1.21083308395055,1.09505247079357,1.19747870461893,1.14949484803468,1.50524674741107,2.1361308160957,1.00486382042379,0.739181215636921,1.03670110101972,1.05701804056138,0.866336856400087,0.691116103264291,0.808881348361739,1.17690673721877,1.1376052278725,1.29594096543333,1.39281148066904,1.00208160507963,0.904379377561088,0.918276162300924,1.01818519976462
"ynbE",0.886381699194867,0.973329374158238,2.25323845699456,0.875998315067126,0.611744020565933,1.1558867065548,1.10037860936614,0.572758948989878,0.785128118673572,0.918276162300924,1.00975129759669,0.994470168673214,1.04102159768411,1.04174342900822,0.821310700752066,0.938871747315452,1.30134185544193,1.05190177920387,1.15508578455358,0.89875512661103,0.890692900606681,1.10880064360307,0.929804942613162,1.47631440568283,1.1149662187277,0.992404374685819
"ydbL",0.750019494642909,0.920187650624875,0.896266699569405,0.833353207159218,1.13681697323601,0.897510050667261,1.03813927054306,0.988970916380931,1.38703096913139,1.02740143937896,1.07251661681794,0.915733686418126,1.03957943517528,1.06806540804785,0.803293996757034,1.19747870461893,0.922742492653798,1.65863909162888,1.19085684936497,0.981459063853479,1.25875717350486,1.11342161822869,1.57025623734714,1.13602926478669,1.08598185632229,0.933032991536807
"feaR",1.05555371763797,1.14076371586842,1.43793653284696,0.991716730738293,0.994470168673214,1.09050773266526,0.90814841772151,0.675487042267819,1.12818213745651,0.925304428037852,0.779704842611323,0.409802303818759,0.911301280637142,1.12896440480613,0.863339558574412,0.925304428037852,0.874178620410373,0.938871747315452,1.00277643590108,0.524131237758464,0.868742185150623,0.793333843191143,0.679243142274472,1.37363623342962,1.08899701533611,0.781869643128594
"feaB",0.850274160064196,1.03383073624796,1.13366941277842,1.64034582239345,0.770037174236072,1.05044454401075,0.809442216547408,0.552099423581546,1.32133840565827,0.955945317593742,0.380244688310252,0.791685865871272,0.695440985854994,0.73764572854142,0.891928519420093,1.09126387705493,1.21756601866299,1.23713247868717,0.791685865871272,1.57134503333516,1.20999408921929,0.86035263061144,1.26225203211212,1.58008262372675,1.06954708788524,1.32317143990812
"tynA",0.79113730118545,1.07400447162012,1.50524674741107,1.08673486252606,0.779704842611323,0.869947352708651,0.466193243218416,0.521594296764929,1.30767134853676,0.872362705770759,0.624598062826688,0.691116103264291,0.653382626946587,0.578745108495061,1.2158792831831,1.12116607802851,1.45195827990389,1.24487423538217,1.09277773910095,0.844400887423782,1.16554119813456,1.20497231499479,0.968618189226628,1.06880599121101,1.14949484803468,0.927230546435463
"paaZ",1.0762401247838,0.906890328933143,0.684441906545919,1.60325065879879,1.19997138237322,0.927230546435463,1.00416754323897,0.538866572521835,1.37554181813974,0.9138314502294,0.875391329694264,0.81563749333901,0.79608809877878,0.876605721316035,0.891310495896971,1.04463576286423,0.90125046261083,1.38895513576511,1.05555371763797,1.07848043169445,2.87188902124687,0.910038824080899,1.03239853548324,0.930449657703015,0.910038824080899,0.962594443101751
"paaA",0.872362705770759,1.16473358646846,1.59881166070494,1.61664173761113,0.907519155317161,1.23627526092095,0.829894585589983,0.624165274450806,1.15268634679886,0.929804942613162,0.978741650397436,0.976031760776225,0.94409241915025,1.029540083434,0.773246337455317,0.971307495541633,1.09126387705493,1.17202228367451,1.08522937188181,1.15508578455358,1.01045144648676,1.1376052278725,1.30224418956903,0.837987134667949,1.06363267289318,0.879649075922436
"paaB",1.1328838852958,0.997231251352069,1.58556827322057,1.29414565448285,1.14313833541404,1.06363267289318,0.961927454664775,0.657015813574686,1.0076537604105,0.925304428037852,1.09581176644769,1.06658578083176,1.05555371763797,0.993781093322555,1.11728713807222,0.974004268543241,0.81281560198432,0.987600861445373,0.768970415635134,1.18099266142953,1.18345102175257,1.29683955465101,1.05775096361843,0.916368644675351,1.14631218572838,0.990342871933025
"paaC",0.730016005327261,0.746906728556171,0.889458993537898,1.32133840565827,1.10419884716309,0.916368644675351,0.84968499913865,0.690637224071928,1.24833054890161,0.882702996290655,1.16958766405195,0.832198734711525,0.93432734688318,1.01818519976462,1.27279493527594,1.72070526122288,0.705148980242195,1.27456062731926,1.33237482509202,1.10114159809796,1.24314966890394,0.906890328933143,1.34071259158034,0.863938187400277,1.26751252203442,0.928516852306729
"paaD",1.36793530390249,0.936921446872426,0.674551267169849,1.28253660276225,1.47222686216818,0.827023368443266,0.993092495437036,0.748980467212091,1.09429370126074,1.01045144648676,1.11187915751711,1.10190511587661,0.862143545017596,1.10803234786493,0.832775770880549,1.10649735309227,1.02030465924846,1.20246924889818,0.945402116750744,1.26487954235394,1.03598276356002,1.34257250278026,1.04536010020516,0.824733548610081,1.07773314504367,1.17853940781168
"paaE",1.10419884716309,1.05921833468388,0.973329374158238,1.47631440568283,0.875391329694264,0.81563749333901,0.950659101229818,1.05995278339728,1.63920921527503,1.05775096361843,0.845572287377517,0.987600861445373,0.723467442935263,0.863938187400277,1.35191083302813,1.32225460514257,1.25179645865399,1.19664896323071,1.29414565448285,1.19830902133942,1.65404673688653,1.16958766405195,1.38031735339663,0.895645670090849,1.12116607802851,1.04174342900822
"paaF",0.655651007107824,1.08372596684478,1.16634936978847,2.62806325429874,0.818469181590804,0.890075733252496,0.996540262827868,0.768437590644006,0.938871747315452,0.90250072746243,0.771640087529467,0.779704842611323,0.65883997586707,0.712025097798536,1.20246924889818,0.927873476471283,1.0747491728555,0.988970916380931,1.07028869842662,0.81281560198432,1.23199807344576,0.953959550547558,1.04536010020516,1.16554119813456,1.09202054574565,0.640823962080097
"paaG",1.24142749152611,0.778085176555419,1.22264027769207,0.93432734688318,0.834509281155409,1.11265012058483,1.4439291955225,0.967947026893737,1.25788497183602,0.970634469769547,1.12116607802851,0.911933165519769,1.20163604952685,1.0217200827143,1.05482231706806,1.03526492384138,0.869947352708651,1.14949484803468,0.94343825089536,0.840313752233282,1.09961614931455,1.2268849772538,1.13997327269346,1.26225203211212,1.11342161822869,1.24228828178444
"paaH",1.22010051027222,1.14234624684855,0.715984370600572,1.53368265967309,0.879649075922436,0.807760777609608,0.883927531063671,0.706127202192377,1.04318859352986,1,0.625031151292605,0.830470024090894,0.82587766493572,0.9138314502294,0.997922718999051,1.05921833468388,1.01185320102693,1.16554119813456,1.26487954235394,1.04318859352986,0.991716730738293,1.49381345711234,1.24056729771539,1.08673486252606,1.49174402669147,1.40932075514202
"paaI",1.03454758151891,0.959929261038908,0.817902058557781,0.962594443101751,1.15029189335061,0.989656656415207,1.12272142207361,1.2268849772538,0.825305408512657,1.16070391438372,1.40834422691208,1.42998498636169,1.06437018245336,0.728499556949005,1.33052904108069,0.971980987981352,0.797745239809033,0.997922718999051,1.04536010020516,0.801625329399394,0.784040454075739,1.12974721457012,0.999307092990453,0.978741650397436,1.147902413855,1.34257250278026
"paaJ",0.69207485802574,0.724471077277439,1.00069338746258,0.855002177891973,0.874784764905822,0.810003473632046,1.2192550940763,0.792784136610284,1.23713247868717,0.94409241915025,0.915099168127928,0.67689313952623,0.876605721316035,0.587230985606827,1.06584673606794,1.28253660276225,0.826450318154212,1.12116607802851,1.05117290908771,1.11573932232496,1.31130201421565,1.62450479271247,0.906261938267334,0.909408251800733,0.948684315140454,0.924022572446823
"paaK",1.0076537604105,0.907519155317161,1.38991821984234,0.90814841772151,1.08447740884306,1.45800937881658,0.995849753094458,1.68295896457076,1.10496448479991,0.939522749214012,0.771640087529467,1.47018733638904,0.879649075922436,1.06954708788524,0.815072332402625,0.872967591133763,1.14869835499704,1.39571076412217,0.74071989901016,0.788400174056278,1.07400447162012,0.993781093322555,0.906261938267334,1.31585452502901,1.11033883362864,0.786217292140332
"paaX",1.62450479271247,1.05190177920387,1.35378627905246,1.04608493979253,1.14710702422617,0.954621014139717,0.808881348361739,1.40834422691208,1.20080342748521,1.06880599121101,0.911933165519769,1.05628562535186,1.19003169630668,0.940174202509126,1.05263115470944,1.029540083434,1.01325690015909,1.39088197170999,0.876605721316035,1.24833054890161,1.22603486005316,0.834509281155409,1.12116607802851,1.12194348053048,1.29773876693918,0.819036697859828
"paaY",0.762072415169885,1.02740143937896,1.4329616503731,0.896888159662015,1.02242853060992,1.14551789797976,0.827596816078205,0.933679944915313,1.15428541751684,0.9246632781137,1.10266916306891,0.883315051481465,0.977385766410805,0.867538687152068,0.941478464541206,1.18509277094158,1.10573065332027,1.09126387705493,0.793883930931652,0.90250072746243,1.03885910329766,1.09277773910095,1.32868581409651,1.08072540203935,1.05848439487513,1.11806185096586
"insD2",1.53155799709438,1.39861608273846,0.938221196500671,1.33145161323637,0.870550563296124,0.794985250948974,0.751580739032781,0.952637998043937,1.23456260689354,0.731028724200017,1.3332986770912,0.554784736033923,0.806641759222126,0.77646887500104,0.819604607637517,0.753145233316906,1.10419884716309,1.60658799351407,1.13053056712459,0.925304428037852,2.22067766725728,1.32500701704521,1.81252387653467,1.31221125459196,1.05628562535186,0.88699630515215
"insC2",1.38703096913139,1.3332986770912,0.932386486436833,0.94278453591824,1.27015098253879,1.21841026367519,1.18099266142953,1.62225431115409,1.39571076412217,0.709561678100191,1.3764956015907,0.750539548757186,1.08673486252606,0.762600826628142,0.767905134851049,1.09961614931455,1.21083308395055,1.45195827990389,1.35848628454894,1.34164222488226,1.06954708788524,0.850863729506541,1.30044014654848,1.13524210214606,1.18509277094158,1.05482231706806
"insI2",0.7791645796605,1.21756601866299,1.15829280619464,1.87384289374485,0.923382310729395,1.01536610086943,0.933679944915313,0.709070017839729,0.844400887423782,1.03598276356002,0.687770909069872,0.579949827252717,1.04318859352986,1.0160701429937,0.770037174236072,0.756283998641981,0.613442488626902,0.949342120950519,1.2243363924002,1.12583858613676,1.35472497748537,1.50838007668658,0.552482242399956,1.36225803464049,1.00556058039847,1.23627526092095
"pdxI",1.11265012058483,0.954621014139717,1.34257250278026,1.01395947979003,1.1801743433362,0.956608158091874,1.19499120485678,1.2692708860198,1.26751252203442,0.746906728556171,0.957271458195298,1.12583858613676,0.797745239809033,1.06954708788524,0.71946679000541,1.01255480735049,0.795536483754919,1.39861608273846,1.16877724856125,1.14076371586842,1.03311438768413,1.19664896323071,1.08372596684478,1.05921833468388,1.2834258975629,1.09657158858789
