
tf,tg,kd
rpoS,yfbL,2.312538484238346
rpoS,yfbO,1.3464549859901358
rpoS,nuoL,2.4488646451325735
rpoS,nuoF,1.3913159622897722
rpoS,nuoE,1.4318524161077668
rpoS,nuoA,1.3446313478678902
rpoS,lrhA,2.3937293957880765
rpoS,yfbV,3.0360623485763902
rpoS,yfcE,3.2749840344528325
rpoS,yfcF,2.116594737722163
rpoS,folX,2.9801507062278305
rpoS,yfcA,1.7707169455840976
rpoS,yfcQ,3.1852510137061354
rpoS,fadJ,1.9610131086337794
rpoS,mlaA,2.448819668919581
rpoS,evgS,1.7609741709127134
rpoS,ypdK,1.08578753003881
rpoS,alaC,2.197208227226486
rpoS,pyrR,1.5287691421006206
rpoS,ypdE,1.835593254561908
rpoS,glk,2.0969723912707177
rpoS,nupC,1.4242559330941533
rpoS,yfeH,1.1453743484251675
rpoS,zipA,2.4817929465000885
rpoS,cysK,1.5787873480982137
rpoS,ptsH,1.7523538493080832
rpoS,yfeY,2.423801786002997
rpoS,eutC,2.142015636714148
rpoS,eutB,2.980110740915132
rpoS,yffM,2.0344741648917233
rpoS,yffO,2.5503535429630713
rpoS,eutG,2.2743555045089097
rpoS,maeB,3.234968717852498
rpoS,hyfF,2.3037546593437983
rpoS,uraA,2.5155144352795866
rpoS,upp,2.351281448389372
rpoS,ppx,2.274727999399472
rpoS,sseA,2.0841974068415867
rpoS,sseB,2.8467886811599694
rpoS,pepB,2.4111142723498236
rpoS,iscU,1.4444413007461299
rpoS,iscS,2.922643472568068
rpoS,trmJ,1.292834850690503
rpoS,hcaR,1.5504837509302902
rpoS,iroK,1.5504837509302902
rpoS,hcaE,2.684135017480506
rpoS,yphE,2.691014970603457
rpoS,glyA,2.846812992854499
rpoS,hmp,1.2154050154903369
rpoS,glrK,1.6256594080974096
rpoS,yfhL,2.7932102644890797
rpoS,rseA,1.6074999517750015
rpoS,yfiE,2.162461400064009
rpoS,clpB,2.375483113878285
rpoS,yfiH,2.3426720052981214
rpoS,pheL,1.1355855022070105
rpoS,dgcN,1.8000244803329324
rpoS,trmD,2.2913736574002126
rpoS,ffh,1.1709265951976118
rpoS,grpE,1.4262344417071926
rpoS,smpB,1.3818672757944215
rpoS,abpA,2.617732520091097
rpoS,yfjS,2.710949116885379
rpoS,yqaE,2.8597411363258978
rpoS,ygaV,1.231703234840294
rpoS,ygaM,1.498462371028411
rpoS,proW,3.1651629505095267
rpoS,mprA,1.2653534828221937
rpoS,yqaB,3.216157496475237
rpoS,srlE,1.7882561641189976
rpoS,gutM,2.1343874361442268
rpoS,ascF,1.3084501016011503
rpoS,ascB,2.635289157102763
rpoS,hycE,2.58873537688104
rpoS,hycD,2.3667462682460787
rpoS,pphB,2.4736605325697645
rpoS,cas2,3.2492323688528586
rpoS,casB,3.0605281846320693
rpoS,cas3,2.0700847911076967
rpoS,queD,3.1366890678621413
rpoS,ygcR,3.1611007585771986
rpoS,gudP,2.9927754400876285
rpoS,syd,1.9735096205921894
rpoS,queF,1.037714703173204
rpoS,ppnN,2.7532509010013575
rpoS,sdaB,1.3868913800540055
rpoS,fucI,2.14193763962756
rpoS,rlmM,1.8958999268182628
rpoS,ygdR,3.234958252863747
rpoS,lysA,3.038128512836093
rpoS,yqeI,1.3596970277279763
rpoS,yqeL,1.5058527757238687
rpoS,ygeH,2.382813244629139
rpoS,ygeI,3.1973704825151796
rpoS,insD4,2.4912681052909553
rpoS,xdhC,3.1218196462353975
rpoS,yqeB,1.8118141151190452
rpoS,xanQ,1.692778094005555
rpoS,guaD,3.2750376629331237
rpoS,yqfG,2.389961790543791
rpoS,idi,2.7099486426341866
rpoS,recJ,1.1916288076302317
rpoS,gcvH,1.7245885155135723
rpoS,ibsC,2.0773048216322216
rpoS,argP,1.1496327498180705
rpoS,argK,1.8684429330882393
rpoS,argO,1.1908277686305315
rpoS,yggF,2.1426306393769243
rpoS,cmtB,1.2812841542307363
rpoS,tktA,2.065006401519845
rpoS,yqgB,1.2702114497076211
rpoS,metK,3.3017684271695917
rpoS,yggI,2.084825287246751
rpoS,rdgB,2.0348281180688668
rpoS,hemW,1.8954781728898342
rpoS,yggN,1.3868933035243733
rpoS,nupG,1.859764793748603
rpoS,yghD,3.0705835030120228
rpoS,glcA,2.3363476111461647
rpoS,glcB,1.5567982264954603
rpoS,glcF,2.793225868623414
rpoS,yghT,2.8931575557012157
rpoS,yghU,2.3819448579765377
rpoS,hybD,2.084201750729471
rpoS,hybC,1.3838739644971088
rpoS,exbB,2.8143486752860785
rpoS,metC,1.108787585127167
rpoS,yqhC,1.6513585726977584
rpoS,yqhH,1.089711596992163
rpoS,ftsP,1.895896332388545
rpoS,ygiN,3.0381192826392747
rpoS,nudF,1.2548814889921796
rpoS,ygiB,1.4405496493931167
rpoS,ribB,1.7066113269612218
rpoS,yqiG,1.0418429427491929
rpoS,insC5,1.8302883436256547
rpoS,yqiH,2.0600801783205402
rpoS,yqiI,1.1355777649331316
rpoS,hldE,1.3732792810608307
rpoS,ttdA,2.471860952972074
rpoS,rpoD,1.625662050870217
rpoS,ebgC,1.5504813469341556
rpoS,fadH,2.44601641767683
rpoS,ygjQ,1.553989479491224
rpoS,exuT,2.9349526445390803
rpoS,yqiM,1.292834850690503
rpoS,yqjK,1.1541053836707937
rpoS,yqjG,1.9936979208741041
rpoS,yhaH,1.6751148291215363
rpoS,yhaC,3.221832673146139
rpoS,garK,1.1237211351160221
rpoS,kbaY,1.981697329991006
rpoS,agaB,2.4714150917040936
rpoS,yraH,2.0117506376783476
rpoS,yraR,3.1156032558582725
rpoS,yhbQ,1.4318524161077668
rpoS,deaD,2.8584904312032813
rpoS,rplU,2.4815188880810166
rpoS,ispB,1.1640833716510777
rpoS,mlaC,1.015014088395547
rpoS,mlaD,2.997020831117265
rpoS,yrbG,3.207900930668954
rpoS,lptA,2.2479234806847175
rpoS,rpoN,1.9502909834147255
rpoS,ptsN,2.2747331737987135
rpoS,yrbL,1.5357851543833654
rpoS,yhcA,2.672035686886448
rpoS,yhcD,1.5967626358352223
rpoS,yhcF,2.9349526445390803
rpoS,yhcG,2.2348924475241305
rpoS,nanQ,3.3015504305639283
rpoS,nanA,2.077317767298864
rpoS,rplM,1.1496314281641307
rpoS,argR,1.3520736298455898
rpoS,aaeR,1.0372884450216378
rpoS,csrD,1.621708843260474
rpoS,yrdD,2.2810947431789663
rpoS,zntR,1.6398980639363459
rpoS,rpsQ,2.393449654493047
rpoS,rpmC,2.374452756526448
rpoS,gspK,1.8451512193681832
rpoS,tufA,3.0745485812648763
rpoS,fusA,3.2752943930948915
rpoS,rpsG,2.1419651673624482
rpoS,slyX,1.7882561641189976
rpoS,kefG,2.224446668891113
rpoS,yhfA,2.8056865655310186
rpoS,yhfG,2.684167438364805
rpoS,ppiA,1.0882782264898156
rpoS,nirD,1.3649715539928147
rpoS,frlA,2.8461242902477553
rpoS,frlR,1.4027685039193354
rpoS,yhfS,1.265348679482118
rpoS,damX,2.753319126206642
rpoS,nudE,1.296193080921334
rpoS,yhgF,2.321219661659022
rpoS,nfuA,1.594517411332873
rpoS,rtcA,1.3871260828252985
rpoS,rtcB,1.0524288479737827
rpoS,rtcR,2.5260977473563635
rpoS,yzgL,2.5633335640333543
rpoS,glgA,2.2576696102202893
rpoS,glgC,2.0580218088592876
rpoS,yhgO,1.3959393520195924
rpoS,yhgP,1.7442920224582332
rpoS,ugpE,2.084201750729471
rpoS,rpoH,1.2623473348691894
rpoS,ftsX,1.2324157383643946
rpoS,rsmD,2.0600801783205402
rpoS,yhhM,2.0579455743000077
rpoS,acpT,2.1292984134566852
rpoS,nikA,1.068840831429906
rpoS,yhhI,3.1683169386728305
rpoS,rbbA,2.4718487328393453
rpoS,yhiJ,2.638141880997039
rpoS,yriB,1.4578122546036099
rpoS,dtpB,2.7493525274797785
rpoS,gor,2.084836153170787
rpoS,dinQ,3.326757442788089
rpoS,yhiS,1.6187476882270182
rpoS,hdeD,2.0495775848857836
rpoS,mdtE,1.1577048732428934
rpoS,gadX,1.0226454610903855
rpoS,gadA,2.684160233629307
rpoS,rcdB,2.351275919877922
rpoS,dctA,1.740313848199384
rpoS,bcsE,1.878138839535574
rpoS,bcsF,2.9576348385722904
rpoS,dppA,3.00227272044938
rpoS,tag,3.208877041079185
rpoS,ghrB,1.122859969256094
rpoS,yiaF,1.5504837509302902
rpoS,cspA,1.1530953124355898
rpoS,ysaB,1.8961408589183935
rpoS,xylB,1.9605767232489109
rpoS,xylF,2.162466076313428
rpoS,malS,1.6075051199038068
rpoS,ysaA,1.4548819290570474
rpoS,yiaL,2.7219179722799876
rpoS,yiaM,1.5019999128840051
rpoS,yiaU,1.683319918906066
rpoS,selB,1.4346152577071118
rpoS,yibL,1.740313848199384
rpoS,trmL,3.1464449891290323
rpoS,cysE,1.4735667905207555
rpoS,htrL,2.0227907837627
rpoS,waaL,1.3654992706999205
rpoS,yibX,2.5988944303093464
rpoS,waaU,1.2863208778882729
rpoS,waaJ,1.1689562623324885
rpoS,waaO,2.4921528337995094
rpoS,waaS,2.684160233629307
rpoS,waaG,2.390132997555752
rpoS,waaA,1.895569296326766
rpoS,pyrE,1.3328286355566692
rpoS,yicC,3.0381192826392747
rpoS,rpoZ,2.3884475575246356
rpoS,spoT,1.4073921867215362
rpoS,gltS,1.943704486961145
rpoS,yicH,1.8110938737095421
rpoS,yicJ,2.450669516949061
rpoS,dnaA,2.6520106121927998
rpoS,rpmH,1.7966216133929414
rpoS,tnaC,1.3177075228140989
rpoS,yieL,3.0746147507717283
rpoS,phoU,2.6213486184401202
rpoS,pstA,3.015636073038706
rpoS,atpG,1.9821526971151748
rpoS,atpI,1.389881729905252
rpoS,mnmG,1.9911637347136426
rpoS,rbsA,2.351281448389372
rpoS,rhlB,1.9308467246048786
rpoS,rho,1.3956909437801732
rpoS,rffG,2.142015636714148
rpoS,rffH,1.2191955044127218
rpoS,wecF,1.4548819290570474
rpoS,yigG,1.4810887187245791
rpoS,rarD,1.5022086267430637
rpoS,yigI,2.543383781532338
rpoS,recQ,1.4291104074587055
rpoS,metE,2.570780000359909
rpoS,rmuC,2.423302476615131
rpoS,ubiE,2.8057337975887524
rpoS,yihD,1.559833659338568
rpoS,dsbA,1.340611962548664
rpoS,glnA,3.220171286739906
rpoS,bipA,2.5997964372086337
rpoS,yihT,2.7034735580059372
rpoS,dtd,1.9824081104280613
rpoS,fabY,1.4518086642241106
rpoS,yiiE,3.2975802828002294
rpoS,frvA,3.1551713786033115
rpoS,rhaT,1.3673007295916693
rpoS,cpxA,1.4548798123786995
rpoS,cpxP,1.590219513901699
rpoS,zapB,1.916296182738004
rpoS,rraA,2.481789866851974
rpoS,ftsN,1.593993831243873
rpoS,priA,1.9436799303385115
rpoS,yijE,2.4817282755711076
rpoS,gldA,3.3164745875134733
rpoS,eptC,1.4651606768456262
rpoS,ppc,2.6005995344389925
rpoS,argC,1.5902182495287862
rpoS,fabR,1.9200491532583237
rpoS,birA,1.4495894872451702
rpoS,rpoC,1.6014790241269121
rpoS,yjaZ,1.502002168891132
rpoS,thiS,1.6513585726977584
rpoS,yjbH,2.1809775141218295
rpoS,xylE,1.0877224496144489
rpoS,malE,3.038128512836093
rpoS,ubiC,2.6177565041477386
rpoS,dgkA,1.8959071157185865
rpoS,dusA,1.7461101274915807
rpoS,yjbS,1.9436685967589549
rpoS,yjcF,2.5989146932241094
rpoS,nrfB,2.3916807782536105
rpoS,gltP,1.7782772761059995
rpoS,mdtN,2.607493937594324
rpoS,ytcA,1.292834850690503
rpoS,alsK,2.805757414213967
rpoS,proP,2.0032474270572194
rpoS,melR,1.055830190079718
rpoS,dcuB,2.7224737485468795
rpoS,dcuS,2.9925873611065392
rpoS,aspA,2.8056944388437257
rpoS,yjeH,1.338788450004284
rpoS,ecnA,3.0381192826392747
rpoS,ampC,1.8899627727124448
rpoS,frdD,1.1864929640967228
rpoS,frdC,2.793132246432472
rpoS,rsgA,2.8344751547724
rpoS,hflC,2.351281448389372
rpoS,yjfJ,1.0838428297835674
rpoS,aidB,1.2580289112721657
rpoS,ulaD,2.7224811604303696
rpoS,yjfZ,2.1088704365562823
rpoS,cycA,2.6654405691627723
rpoS,ytfF,2.310401028407965
rpoS,cysQ,1.96612193995725
rpoS,ytfI,3.0380639026361282
rpoS,ytfK,2.0414370900539143
rpoS,msrA,1.2548814889921796
rpoS,tamA,1.6904741780069308
rpoS,chpB,1.1145886276293147
rpoS,mpl,2.2987739489173835
rpoS,tldE,2.406767831141169
rpoS,nrdD,3.2492640416945564
rpoS,pyrI,2.902176342038895
rpoS,pyrB,2.4817837075863163
rpoS,idnR,1.1941524741645113
rpoS,idnO,1.922492781039607
rpoS,idnD,1.9221934533935363
rpoS,ahr,1.241962947277431
rpoS,insC6,1.8302883436256547
rpoS,nanX,2.392684375384273
rpoS,nanY,1.593897291614596
rpoS,insO,3.0381192826392747
rpoS,insA7,1.895910710189193
rpoS,yjhF,3.0746147507717283
rpoS,yjhG,2.8216465454437376
rpoS,yjhI,1.3084501016011503
rpoS,sgcQ,1.5019976568836553
rpoS,yjhQ,1.3015884585548203
rpoS,fimE,1.3937515331266863
rpoS,ytiC,2.9791863510704646
rpoS,ytiD,1.553054480748368
rpoS,kptA,1.5019999128840051
rpoS,mdtM,1.7571604287471445
rpoS,mcrB,3.155594474561931
rpoS,yjjW,1.9816724293969823
rpoS,deoD,3.1852510137061354
rpoS,lplA,1.9651307204955275
rpoS,yjjX,2.162461400064009
rpoS,arcA,2.9927933536045206
gcvA,allR,2.067901617512645
gcvA,ylcJ,1.9566638100573626
gcvA,rna,1.956725068387541
gcvA,elfA,2.666124277601755
gcvA,ycgX,2.0489976900949483
gcvA,ynbG,1.9490308931160225
gcvA,yeiE,1.5877943075996286
gcvA,yfbL,1.5878283431976055
gcvA,yfcP,1.4529836292334493
gcvA,ygbA,2.2403993287763613
gcvA,ygeH,2.241363466223773
gcvA,kptA,1.3897478302562
galR,galS,1.175559474948901
galR,yeiB,1.5628638513922861
galR,mutH,2.2549134564215425
galR,galR,3.130292150166375
argP,intF,2.236038455392151
argP,rclR,2.864053416908538
argP,pagP,1.8016866814395742
argP,ybgO,2.044364787898652
argP,ndh,2.2359284660549585
argP,mfd,2.0442937208787058
argP,ycfK,2.860637967960959
argP,ymgJ,2.235556152939897
argP,tfaR,1.6924081954386319
argP,ydeR,2.233557784369162
argP,stfQ,1.6924081954386319
argP,yeeN,2.8637458624054117
argP,hisI,1.6925113177156277
argP,yehE,2.2358334822793386
argP,ypaB,2.8641682590966466
argP,yfdF,2.8642625961822246
argP,yfdT,1.6923251460891684
argP,yphH,2.4367807689587275
argP,yfiF,2.864217477975842
argP,raiA,2.2354612700626837
argP,ygcU,2.2351938728971525
argP,mazG,2.8642584936534012
argP,ygdI,2.8642338844724806
argP,yqeG,2.220584048277293
argP,hyuA,1.8175159307182984
argP,yhaH,2.235885973437085
argP,yhaL,2.8611812387435083
argP,garD,2.864016519311174
argP,yhaV,2.8584436218301406
argP,chiA,2.2335688192731045
argP,rtcR,2.863409636003114
argP,arsC,3.20515902794911
argP,ysdD,1.2169374832942617
argP,rhaS,2.2343957835414603
argP,rdcB,2.235988459306023
argP,ahr,2.840975556077988
argP,yjiC,2.864213372650868
rpoD,nhaA,2.6095998726907874
rpoD,yaaY,1.4448455496236132
rpoD,dapB,1.1407191093265194
rpoD,carA,2.3929284179393058
rpoD,sgrT,1.3895805183816639
rpoD,yabR,3.1435752299178934
rpoD,ilvH,1.8640199395767298
rpoD,secA,2.524005844082038
rpoD,yacM,2.3916207176570485
rpoD,ampD,2.654230711041865
rpoD,yadV,1.6453084658040245
rpoD,folK,1.8604166592304505
rpoD,gluQ,1.4229689963543888
rpoD,fhuA,2.4397860795565443
rpoD,dapD,1.8171856700387434
rpoD,tsf,1.8736690101319704
rpoD,fabZ,2.843388978823456
rpoD,trmO,1.1102975095427152
rpoD,gloB,1.2281149908628246
rpoD,rayT,2.2219111546605697
rpoD,dinB,3.193027765204075
rpoD,yagB,1.7063506999155698
rpoD,yagF,1.5908215957213263
rpoD,yagM,1.3473820367026867
rpoD,intF,2.555145146965204
rpoD,ykgJ,2.1480137183117565
rpoD,yahM,1.71766706459287
rpoD,lacA,2.287198350729499
rpoD,phoA,2.1516851998485214
rpoD,nrdR,2.1737689383162553
rpoD,yajL,1.1306436107599804
rpoD,clpP,1.226524324430402
rpoD,hupB,2.360557054568933
rpoD,decR,2.4566841898196916
rpoD,maa,2.4997312828862297
rpoD,htpG,1.6992555562193594
rpoD,ybaP,2.5940640033455185
rpoD,ylbG,3.027949487809109
rpoD,gcl,2.644600572302478
rpoD,folD,2.646517844146564
rpoD,fimZ,3.2834198790302103
rpoD,ybcK,2.7333534657740177
rpoD,nohD,2.7565295293225827
rpoD,tfaX,2.7845005658174182
rpoD,pheP,2.920466924251849
rpoD,fes,1.3648020286417353
rpoD,entC,1.209773518299639
rpoD,citG,1.65560747189384
rpoD,dacA,1.1406657609780524
rpoD,ybeT,2.729977496252194
rpoD,nagC,2.411134620462126
rpoD,nagB,1.1216788841820688
rpoD,chiQ,2.387255873246262
rpoD,ybgP,2.0669612933752504
rpoD,ybgQ,2.404729156641573
rpoD,mngA,2.4274506138523235
rpoD,modE,2.737524757494654
rpoD,bioA,1.943400406559365
rpoD,uvrB,1.453884691489536
rpoD,clsB,2.8568403420829043
rpoD,cecR,3.2557700384851556
rpoD,ompX,2.399184684316446
rpoD,mdfA,2.708779153235637
rpoD,ybjN,2.7314642833730307
rpoD,potF,2.7314493616602844
rpoD,ybjP,3.2508035722344104
rpoD,ybjQ,2.0705945771393752
rpoD,clpA,2.0856400365308483
rpoD,trxB,2.2964486011367913
rpoD,ycaL,1.8218528147145574
rpoD,etp,3.22797231906204
rpoD,yccE,2.307244166053958
rpoD,yccJ,1.7505776906379107
rpoD,csgG,2.3159728012154224
rpoD,opgG,1.7522801840139135
rpoD,pyrC,1.9372559610959745
rpoD,mdtH,1.7369026684228328
rpoD,yceD,1.3716621458974894
rpoD,lolC,1.7385317751452545
rpoD,ymfD,2.851883170038207
rpoD,ymfE,3.2931676779381744
rpoD,lit,2.275874703996993
rpoD,ymfK,1.666235190552905
rpoD,mcrA,2.830869655859815
rpoD,iraM,1.5981046413803
rpoD,ymgL,1.477650105568557
rpoD,ycgX,1.3124909766245358
rpoD,ycgZ,1.122531632981072
rpoD,ariR,3.0975672256980733
rpoD,minC,2.3398983080195337
rpoD,ycgJ,3.020737361990062
rpoD,lolB,2.6774621942338177
rpoD,rssA,2.004809538083873
rpoD,yciU,3.1362906463267763
rpoD,kch,2.2589221779181567
rpoD,tonB,1.1139742579504108
rpoD,yciF,1.371406322304118
rpoD,trpA,1.5935048744253804
rpoD,rnm,1.647020457645572
rpoD,ymiC,1.9231213153456808
rpoD,lapB,2.120229748095504
rpoD,pdeR,2.730250941997549
rpoD,ymjA,2.4054421612208374
rpoD,puuR,2.385581545141167
rpoD,ycjM,1.8281368543249148
rpoD,smrA,2.069151027333485
rpoD,rcbA,2.8122414056520313
rpoD,ynaE,2.655788556738267
rpoD,ynbG,1.5619840701393244
rpoD,cybB,1.6675115391798512
rpoD,yncP,2.160552914273815
rpoD,ydcL,1.4281228267738972
rpoD,yncH,3.2920987668390724
rpoD,yncO,2.1591137284467448
rpoD,yddY,3.2676855322713347
rpoD,gadB,2.2305632900423396
rpoD,pqqL,3.2858743564748205
rpoD,safA,1.9905498645453117
rpoD,hipB,2.7212291247710767
rpoD,marC,1.7275886407036842
rpoD,marR,1.2417146589382346
rpoD,marB,2.0484106329507012
rpoD,ydfK,2.6043532797197466
rpoD,ydfT,1.073154822668898
rpoD,flxA,1.8177819061624625
rpoD,dicA,1.9077252379666128
rpoD,ynfP,1.412652849038266
rpoD,rspA,1.2963849841673838
rpoD,mlc,2.0944952538016164
rpoD,cnu,1.4015284183592707
rpoD,ydhR,1.9642057928010401
rpoD,ynhH,1.3287879929067796
rpoD,ppsR,3.117683187269876
rpoD,ydiE,2.150356556114054
rpoD,ihfA,1.6379077436877276
rpoD,rpmI,1.692527077888205
rpoD,xthA,2.1156677893810403
rpoD,ydjE,1.8062180878927043
rpoD,nimT,1.6294566658317993
rpoD,yoaB,3.087570446885789
rpoD,yebB,2.051836573829746
rpoD,yecD,1.1939856554563353
rpoD,yecR,1.4048456200501755
rpoD,ftnA,2.7505541544508345
rpoD,uvrC,1.6571889269961653
rpoD,uvrY,1.8283440870438055
rpoD,tcyJ,2.477550297828012
rpoD,yedD,1.0286563109482736
rpoD,yedP,1.1975639154835536
rpoD,hchA,2.9796667540966797
rpoD,zinT,2.9780722424243296
rpoD,amn,2.5468703738518323
rpoD,yeeN,2.1521251443493368
rpoD,yoeA,2.588869414837846
rpoD,yoeJ,2.9630639267852787
rpoD,yeeY,1.8938048907528284
rpoD,wzzB,1.0444060768712924
rpoD,ugd,2.079064756928503
rpoD,wbbL,1.0251799575292186
rpoD,rfbC,2.3714074877761444
rpoD,rfbA,3.1109570028832234
rpoD,galF,1.2473066115234253
rpoD,wcaE,1.7714548273200632
rpoD,yegI,1.4559510005635636
rpoD,fbaB,1.0613536716999596
rpoD,rcnR,1.8982301851707224
rpoD,yohO,3.0919249128580026
rpoD,dld,1.388903356632857
rpoD,yohP,2.475682607586977
rpoD,yeiS,1.3415273825861695
rpoD,yeiG,2.1032495739411363
rpoD,yeiH,2.1868606857022512
rpoD,psuK,1.5763322625155698
rpoD,pdeN,2.2385036058279386
rpoD,bcr,2.162017248573609
rpoD,yfaL,1.7441961871871348
rpoD,pmrD,2.2084703455501726
rpoD,elaB,2.297276808071712
rpoD,yfbL,1.6820673958238452
rpoD,yfbO,1.0635786017083504
rpoD,nuoA,3.2326785004250973
rpoD,yfbU,2.0133586345911825
rpoD,sixA,3.020855989780823
rpoD,fadL,2.628151975883737
rpoD,yfdF,2.2824017792908684
rpoD,intS,1.0937508544928551
rpoD,yfdG,1.7803133408772625
rpoD,lpxP,1.0420878438368841
rpoD,ypdK,1.0420835000666933
rpoD,yfeN,2.681667814527067
rpoD,yffB,3.3034590519733213
rpoD,pbpC,2.7646551016855403
rpoD,shoB,1.522024840989466
rpoD,acpS,1.4571232578211697
rpoD,srmB,1.5815690271857883
rpoD,yfiE,1.7442494277013236
rpoD,pheL,1.0719860041507299
rpoD,trmD,1.6114048791822482
rpoD,proV,1.058528137794959
rpoD,ygaZ,1.2180008932009991
rpoD,mprA,1.8382116407149378
rpoD,pncC,1.030849192948167
rpoD,ygbJ,1.7841420106029684
rpoD,cas2,2.8204050665756615
rpoD,casE,3.1653251553943003
rpoD,eno,3.2522228971345744
rpoD,recC,1.4900964464933264
rpoD,tas,2.2546490924792595
rpoD,yqeG,3.1249707064513275
rpoD,yqeH,2.481168926390172
rpoD,yqeI,1.9119838297405312
rpoD,yqeK,1.09088986868441
rpoD,ygeH,2.784855953325814
rpoD,xanQ,3.03101945308285
rpoD,yqfH,2.069259893934772
rpoD,prfB,2.048985458706311
rpoD,yqfI,2.1068729790715066
rpoD,yggI,2.6932871165312977
rpoD,ftsP,2.3607873240226827
rpoD,nudF,1.3862675372637314
rpoD,ubiK,3.127619381354159
rpoD,yqiI,1.9190185825884933
rpoD,ibsE,1.5828037865779303
rpoD,yqjC,2.544459661729899
rpoD,yhaI,2.474555384261333
rpoD,yhaJ,3.145569072834906
rpoD,yhaC,2.6228966152468693
rpoD,prlF,1.8985155421486195
rpoD,agaS,2.403869268195986
rpoD,kbaY,3.0184785049156693
rpoD,agaB,1.1995700743340123
rpoD,yraH,2.494291339692384
rpoD,truB,1.4465018522456217
rpoD,npr,2.6441980347940746
rpoD,zapE,2.813889357870449
rpoD,yrdD,1.8139960223608749
rpoD,zntR,3.2738368057829055
rpoD,rplW,2.7340897536812774
rpoD,gspB,2.4009085037778295
rpoD,tusB,1.0238029056574411
rpoD,yheS,1.3597783017456833
rpoD,yhfK,3.030450673671771
rpoD,pabA,1.3414492446359099
rpoD,yhfY,3.0919371018027295
rpoD,yhfZ,2.6441176319673394
rpoD,aroB,1.3972432390892768
rpoD,pck,3.2794963048385157
rpoD,malP,2.0718689915799247
rpoD,malT,2.0713582932007664
rpoD,rtcR,3.0796332592463105
rpoD,yzgL,3.3162436245216322
rpoD,yhgN,2.4272993507659377
rpoD,yrhA,2.243518195496268
rpoD,rhsB,1.8028283213517735
rpoD,yhhI,1.9608035423858103
rpoD,rbbA,2.3017396550262355
rpoD,yhiM,1.3201247764219004
rpoD,yhiS,2.198547463519949
rpoD,gadX,1.956278584807932
rpoD,dppA,1.9703928766356724
rpoD,yiaD,3.0578640668493824
rpoD,ysaE,1.6230525398380427
rpoD,insJ,1.2126150771708235
rpoD,plaR,3.2643746608079396
rpoD,yiaK,1.9632990916320026
rpoD,tdh,2.4398426362540553
rpoD,yibX,1.2600744925330551
rpoD,yibY,1.4512119099590781
rpoD,waaU,1.634859151302461
rpoD,waaO,1.0541012277671902
rpoD,waaS,2.4189763060688367
rpoD,spoT,2.6856416199301547
rpoD,adeD,2.1982180253942585
rpoD,emrD,1.2196192836444175
rpoD,yidX,1.8286332892974024
rpoD,tnaA,2.8098907789037617
rpoD,yieK,1.6124597993626753
rpoD,asnA,2.2897046493338116
rpoD,ilvX,1.8513581563434938
rpoD,rhlB,3.107809926344905
rpoD,ysgD,1.729864378632715
rpoD,yigF,2.7111623908450477
rpoD,yigL,1.9815812056794377
rpoD,tatB,1.1524893193052335
rpoD,yihN,1.6104926819588474
rpoD,yihS,1.1751116427354775
rpoD,frvA,2.2268689563370554
rpoD,fieF,2.228422187954041
rpoD,yiiR,1.7002674945992529
rpoD,lexA,2.035020671078531
rpoD,yjbL,1.8788798869931171
rpoD,ssb,1.2846700325021518
rpoD,yjcO,2.1659203275377967
rpoD,fdhF,1.7117116372758565
rpoD,alsA,2.7005130974885225
rpoD,adiY,2.6070453201321593
rpoD,ghoT,1.284236129928738
rpoD,yjeI,1.6026539950157461
rpoD,rsgA,1.1208437712416444
rpoD,orn,2.208106987500379
rpoD,mpl,1.2373067791274677
rpoD,tldE,2.3374726576312845
rpoD,pyrI,1.4778689130274145
rpoD,bdcR,1.1718225886551843
rpoD,ythA,3.245078030088214
rpoD,yjhU,3.1866923742374897
rpoD,yjhG,1.1670252525271194
rpoD,sgcR,3.0354648102472606
rpoD,sgcC,2.361024212303297
rpoD,fimB,1.5681281099830051
rpoD,ytiD,1.239131269849334
rpoD,yjiK,1.2111288205342887
rpoD,yjjA,1.4284938817636195
agaR,ybbP,1.9506638108948473
agaR,rhsD,1.9506638108948473
agaR,ydeE,2.54719312054082
agaR,kbaZ,1.075712982564844
agaR,agaV,1.5930136792084635
rpoN,yncD,2.5845536734261363
rpoN,hypA,1.193895849303392
argR,carA,1.0442059843661717
argR,pabA,1.164641427592335
fis,accA,2.822574385560255
fis,hupB,1.5150665796008407
fis,envY,2.495632642874969
fis,ndh,1.4133995935062769
fis,purU,1.0715380213836128
fis,ychT,1.8829625780017245
fis,ychE,1.0048120448829445
fis,astD,1.7424790249087376
fis,pgsA,1.9901606457673262
fis,ypaB,1.0017876901332938
fis,xseA,1.073166334342825
fis,clpB,1.0437367445433443
fis,relA,2.906976744186047
fis,actS,1.8899483099137238
fis,folB,1.4867058760563046
fis,garK,1.1086234831955486
fis,dusB,1.729188353570601
fis,yrdA,1.1150502638003217
fis,nirB,1.5284828970522026
fis,yiaY,2.052074373710383
fis,waaL,2.6035937404443414
fis,yjdC,1.86281139220935
fis,yjgL,1.3044000020959174
fis,ytiD,2.82255446880702
crp,secA,2.2703021772314895
crp,dpaA,2.9399723806795865
crp,perR,2.929149191587883
crp,ykgV,2.8312771186041736
crp,ykgL,2.427511473201334
crp,lacI,3.0653642960963534
crp,phoA,2.323646824271885
