"","0","120","300","300 | 1","900","0 | 1","1500","2100","2700","3300","3300 | 1"
"aceK",0.629071485547836,0.597035286583837,0.330369541036815,NA,0.740286790491935,0.139283605366568,0.259477676276724,0.226725307714517,0.242884611514222,0.153320419903491,0.133721118328042
"metH",1.28439912195265,0.596897829954636,1.49623565609443,1.38229265390614,0.904273908311783,2.14733597482085,0.545883540951678,1.05099342718622,1.08867938677818,0.911800865274662,1.69160905027763
"yjbB",NA,0.823379405210135,1.14921159720324,1.13788926434664,1.16815372986132,NA,0.67842212049826,0.823948372044987,0.695504589239535,NA,1.42003811054215
"rluF",0.567022118160543,1.08442619576707,1.56891711260785,0.571215521623043,0.575704998249328,0.590744925867226,0.68659399383665,0.484730112624366,0.735021427646794,0.600067353864116,0.588572545261201
"pgi",1.10179297754425,0.957414498751486,0.659933234263564,1.29062478206054,1.08342786215014,1.13710350971065,0.994031163465777,1.40831563236653,1.57144794728065,1.42200132151888,1.40249073195454
"yjbE",1.07795343307111,1.51147163008501,0.867960577292378,1.19041941134796,1.31401402303904,0.389941986676543,1.80675805669422,1.18140825192089,1.38516018592446,0.609536897240169,1.81050613172181
"yjbF",NA,NA,2.58047704443602,NA,0.474351196085696,NA,NA,0.649980009683025,0.552968000492802,NA,NA
"yjbG",0.916853611461923,0.631684179287516,1.30046898761164,1.58306956670644,2.03001851985968,2.87342588667487,3.97557544927053,5.02805477280639,4.72280484392232,3.1871316270228,8.12830516164099
"yjbH",1.05365880322972,1.16976870921149,2.52929799644614,1.28410341217163,1.33229377897694,0.86079552386946,1.37879595296886,1.39829884846584,0.989691863869103,1.45612949861606,1.22828740905781
"psiE",1.12176012974712,0.971627951577106,1.03992016582906,1.94401673851302,2.2233098906514,NA,1.18032063565173,1.28765642743277,1.30707347072171,NA,3.40094806512191
"malK",0.80556390779017,0.761903555049371,NA,3.48337315036012,3.46019042482949,1.55238700995808,1.44012437117557,2.59059784547587,NA,1.50487351880251,1.64740355943575
"lamB",1.00046062307284,1.44977297542214,0.863773746529184,0.987870462171174,0.888587091587929,2.44962722442439,3.17833741214622,2.14239723912723,1.91205332460453,1.86982085773665,1.46588533467099
"malM",1.12641908462863,1.46318755960077,0.760151225499388,1.69941716288675,1.24222424129373,1.64058977319954,1.95388950429021,1.98472344533657,1.34462134153449,1.09572103738189,1.16788478348964
"yjbI",NA,NA,1.42823608001918,1.11224381656599,1.09370450250796,NA,1.94088587759278,0.984691071376939,1.13631829766731,1.44543977074593,1.43548943335366
"ubiC",0.861588711066143,0.805193017308308,0.978588257118012,0.939723310564638,1.28528665994362,0.455197638148421,0.6818675140286,0.882673320721258,1.04809343336287,0.587624642527558,1.06512358166138
"ubiA",1.03776734307086,0.686119875281706,1.95254027129865,0.875790036306368,0.83675824428145,0.474897627573064,0.652829844158614,0.632411851376219,0.693585491592748,0.631247977991039,0.611645802954662
"dgkA",1.09748855509895,1.17327549471955,1.472651553948,0.921297727668556,0.875790036306368,0.980618314321971,1.15851056852473,0.996781571151295,0.855066712884683,0.815455000061117,0.787589649486847
"lexA",0.985825391709997,0.636795520907916,NA,0.91727593538978,0.660997778653823,0.844500672989513,1.0164827197221,NA,1.18140825192089,0.951261675037113,1.13972480401975
"dinF",1.02470770081564,0.991744955231413,1.18032063565173,1.44410908441612,1.14182618954822,1.0157808007969,0.918121166931534,1.38006645597033,1.22236244927873,1.01064818408279,0.883486667395857
"yjbJ",1.30707347072171,1.46217717445672,1.78032790885373,0.695985192764789,1.12331096967432,2.95869365251401,3.57437406264481,4.47301134824448,3.80452112580041,3.55713215134588,3.53101855723758
"yjbL",1.9778802779424,NA,2.6320855443441,1.11532130955985,0.55911352757056,NA,4.57614734886333,0.675616115084155,0.654786926972253,NA,0.789041780287168
"yjbM",0.904898774394414,1.01064818408279,0.520595008801548,0.741480953945273,0.584790084144481,0.481504111655667,0.65328095883039,0.805749417091451,1.13579512422707,0.968500836147542,0.723935710242304
"dusA",1.09597336552381,1.02258637061039,0.664660699071073,0.927043258404527,0.831955313840021,0.3409573052932,0.391020926126814,0.7800096937165,0.906984781505793,0.469894108605215,NA
"pspG",1.28735996771579,1.74863835474637,5.03037081084625,0.945366045957965,1.35207256319428,2.19583650097319,2.22740915322167,1.54988687314018,1.35518941235104,3.05773609569008,2.80737223234365
"dnaB",0.811895248935675,0.578096047405718,0.996552080134768,1.00115195553817,0.861588711066143,1.03872360242262,0.215873831601281,0.760851673170047,0.796892978074246,0.572664155008967,0.375664364614459
"alr",0.962498364017518,0.897842170909727,NA,1.28056020070379,0.913271699664817,0.49613515358557,0.792501330480472,1.1824968703831,1.2122717925365,1.39379852311282,0.938642036672135
"tyrB",0.958517397685646,0.817146641346752,1.15265675567178,0.922996384840454,0.557956061482176,0.589521977065491,0.514991427647867,0.660845595812029,0.711049769542343,0.671892819776302,0.487640760611882
"aphA",1.27614493174916,0.809095899178382,1.28174018355409,0.58708366939627,0.527594184726995,0.682024537903268,0.69326615720512,0.788860117618554,0.794877126788724,0.824707606127078,0.694384471240982
"yjbQ",1.0401596438661,0.860201112713024,1.1423521410363,1.13396591334766,1.43317756140355,1.58088398536889,1.54028114807161,1.36489737964495,1.18822859619,1.3143166207857,1.25805607722034
"ssb",0.798178453491152,0.694704320749858,0.662979347670668,0.762079010025412,1.09370450250796,1.19398810446427,1.47366917703669,1.0621845986687,1.15133047415582,1.05730430374218,1.40410633892045
"pdeC",1.03776734307086,1.63983442762654,1.13161839888886,1.07201287175259,1.75711424659509,2.6254273189937,2.20749637966914,2.06871183959983,1.62069017748393,1.96200450392565,2.57988293604037
"soxR",NA,1.20254129810778,1.41416472507015,0.993573500586844,1.24451461177139,0.545757861091271,0.988553094656939,0.989008445021066,0.944495732507707,NA,1.86852967725585
"ghxP",1.51112364094588,0.758752264081847,NA,1.08093604721433,NA,1.10738847669133,1.32770013679008,0.941889596522841,NA,1.69550861187325,NA
"yjcE",0.984237708779116,0.942540455578974,1.09144033644876,1.51460714070341,1.51321277820007,1.28617481123591,0.685488226452662,1.33751912298561,1.4447742743801,2.01883116322165,1.54596621938667
"nrfA",1.57688492012193,0.793779721690117,1.61882536264211,1.40119958494001,2.4305244822203,10.9925892401514,13.5331844170592,8.83079900418563,4.38631684825855,6.29361250388546,NA
"nrfB",NA,1.63342801529616,2.36755458151768,1.13318286793069,1.67378626600199,20.7826057959786,8.58420340887521,5.79028579474637,3.20258009462903,NA,10.602297833346
"nrfD",0.867560958697706,1.98380965683651,1.048334793581,0.932824620253988,1.44977297542214,2.88071304977504,3.27416076537575,2.97303484967702,2.59238798529135,5.27472715661684,14.6318755960077
"nrfE",NA,1.06979361129085,NA,1.41481612197132,1.67687233574859,NA,1.86208713666287,1.5456102884892,1.15159560831803,2.47457146133381,4.90794853449556
"nrfF",NA,0.718786646068881,1.663795709387,1.38070214642201,1.39829884846584,NA,1.60805167218627,1.30677254057999,1.31008658625703,3.06831540131507,2.15476543336346
"nrfG",NA,0.775175432069081,1.05026767734071,3.03040029778836,1.60472271449317,NA,1.43979280845869,1.8543854028468,1.57325818544647,NA,2.48599356422823
"gltP",1.13762728582343,1.43714305335639,1.75468837966791,1.41514193293143,1.0587660331137,NA,0.927897490127331,1.1619836038698,1.02188023688844,0.636502333247305,1.07300068693166
"rpiB",1.08592542131263,1.08068718114431,1.00046062307284,1.44510698425396,1.35737548089821,1.47400854097381,1.55847557412435,0.674062241139006,0.880643228418064,0.692627929437363,0.739434994255187
"rdcA",NA,NA,1.6764862660739,1.12124365904749,NA,NA,NA,NA,0.339781711827083,NA,NA
"rdcB",0.933469215283085,1.37784384335145,0.83483375372365,1.63945688526357,1.74140585370833,0.874178256400528,1.98792502104188,1.165198723025,1.15318769596851,0.913482012457193,NA
"proP",1.02023448722206,1.048334793581,0.712524824752267,1.05852227129041,1.03157307943951,0.646695739829808,0.84527884516029,0.885115609830835,0.947763545262961,0.823758672761876,0.838301030451552
"melA",0.847227414140596,1.06610504864678,1.07671310744397,1.10433287267005,4.20823515424823,5.88708084702044,7.00325596737054,4.78960832497788,3.16956746304349,5.67413938477909,7.65596606911256
"melB",NA,NA,2.45866862928973,0.66726754213864,1.49348202512706,7.18786646068881,5.41127991844284,4.60150607789059,2.99433233386727,5.35920043457775,15.1844826614122
"yjdI",1.14419487981699,1.82936345929309,0.976112782430213,1.54739076282088,2.13353612143882,5.13097619778,3.58426408043714,1.73460262787929,1.7490410399663,2.2766695553309,2.08833419593959
"yjdJ",1.3286175963958,1.7013748158992,1.39347762608868,1.70765447281387,1.63832477962864,6.47142615748583,3.44984831362751,2.31259722406395,2.17020120356835,1.9010782799233,1.64968110447273
"ghoS",1.46318755960077,NA,1.46960289897965,0.96783205048816,1.47842739040067,3.8027694824361,2.67177572711795,1.58015612899718,1.03181063526759,2.194320194629,1.24910802923248
"fxsA",1.33721118328042,0.833681184619634,1.47706633533782,1.04978412255236,1.45144304943026,2.5739493699422,3.76964106646244,3.75750874490487,2.5020731357669,5.51823256756565,5.20235518687304
"groS",1.39926509278159,1.5424105957496,0.835795445089703,1.63455673719756,1.43086941274934,1.5988215745081,1.91161310873998,2.10135776904675,2.14783047413053,2.47742205763329,2.484848985453
"groL",1.56711186941096,1.38739460060306,0.552331738887285,1.2476707679815,0.823379405210135,1.50868995924996,1.91955252376138,2.55505351051326,2.98882164695938,2.38451467745295,2.56094351715677
"yjeI",1.43185816378648,1.20060459176126,0.80556390779017,1.21730666535447,1.02470770081564,1.12460497396693,NA,0.72443596007499,0.810401059239934,0.489891608094064,0.648783804342276
"efp",1.19398810446427,0.773392578048997,0.642835718671386,0.271769052344228,0.20634787461532,0.135581364386243,0.253337803038535,0.287474945293637,0.299709148630704,0.155811676317309,0.18608012966026
"gdx",0.986961018729645,1.25429589230232,NA,NA,NA,1.62031704274,2.05873287673353,NA,NA,1.61027481300942,1.38675582887189
"epmA",1.01204541109654,1.01181240585559,NA,1.19867100450219,1.30737447016313,1.16761589903801,1.07423673601543,1.06291858327569,1.33413568290311,0.776783514384352,1.16627240508196
"yjeM",1.0204694319422,NA,2.26881978114451,1.02754298811781,1.0471285480509,0.620297455978814,NA,0.983331609686743,0.904690437738119,1.25747685436766,1.03442736271567
"yjeN",1.11686324778056,1.58525816962294,1.38675582887189,1.24480120484467,1.254584737858,1.67032122581504,2.27300295329098,0.918332596483581,1.11532130955985,1.24365522838814,1.86809948192775
"yjeO",NA,1.01882595439313,2.36210935708357,0.994031163465777,1.00971777124234,2.61637505598582,1.03204824580122,0.65765783735542,0.794694120636604,0.802601560872627,2.34692926268646
"orn",1.43879857825585,1.57036280433355,1.08367735935794,0.916220490122,0.573455866545964,0.920025786648233,0.903233423567246,0.636942165377709,0.614893638512626,0.436515832240166,0.564416888175142
"nnr",1.16815372986132,0.565457540687621,0.969839794206751,1.14683252142248,0.797260045366531,1.45378438560766,0.683754188933792,1.62592309527955,1.02920052719443,1.98472344533657,2.38122262327684
"tsaE",0.953893742841545,1.33045441797809,1.02282185693405,0.974092052491858,0.662216503701762,0.825277490767583,0.763835783577691,0.680769358693741,0.829659709310986,0.797443642412681,0.70177840491499
"amiB",0.984237708779116,0.851334042543229,0.98242634475827,1.04255745948424,1.1023004888112,0.78777101958568,0.787045789695099,1.02140975198985,1.29747799193939,1.12823612164899,1.19288890705687
"mutL",0.939939714766781,1.21338885046498,1.17111623075444,0.902401897831141,1.09395636627209,1.53886314981995,1.14656848387529,0.684699483091133,0.713838553601663,0.69968086997856,0.855460576341456
"miaA",1.09194307905035,1.26619326751094,0.705342414258097,0.956973694587658,1.2050359403718,2.74599663052471,2.72646545852901,4.0672418726426,3.68298542341572,5.39510622515128,3.7462779834406
"hfq",1.65044098565228,1.05002587211088,0.521434785414458,0.723935710242304,1.06979361129085,1.4685880838064,2.15625440680719,2.14783047413053,1.75145909941338,1.65196179822901,1.74702854076343
"hflX",1.27379634970019,0.653732385228796,0.659933234263564,0.63988215683256,0.816770418046986,0.91727593538978,1.32312233311337,1.6761002852848,1.66609591666697,1.54881661891248,1.41221233327618
"hflK",0.92939429013158,0.696786936762078,NA,0.499919411025,0.559371068161696,0.46238102139926,0.413618542572662,0.706317554262962,1.00669984095796,0.921934357451559,0.917064749114932
"hflC",1.25834578869028,1.09169167880936,NA,NA,NA,0.615318538728811,0.698393196540885,NA,NA,0.751103870601786,0.802232034287862
"yjeT",1.27820349291522,NA,1.42232878712282,1.15239137719949,1.11352507199027,3.00815354394421,1.42298394457933,1.00415325412088,0.955432477640949,1.14261520762289,1.40249073195454
"purA",0.890430443593742,0.570164272280748,0.388686986137302,0.618016400138416,1.02659702175155,1.35394181140507,1.39123341462881,1.90721652059391,1.81008929527076,1.83780741736415,1.36019132285567
"nsrR",1.27732084611315,0.872167702203095,NA,0.8464474480977,NA,1.54667832709716,1.60953342477746,1.31704313819984,NA,0.943626220276727,1.20725774433487
"rnr",0.983331609686743,1.06930106654778,0.953235043920515,0.837529282126883,1.26328110380736,2.42605141178253,2.2766695553309,1.67147544144762,1.60509225809689,1.9783357541434,2.01836636368156
"rlmB",0.751795981512007,1.08842873794359,1.14024978756117,0.813017698856441,0.971180603383293,1.42527937311207,1.12953579949769,0.811147810037937,0.865565623862657,1.06145112090524,0.958296716306375
"yjfI",NA,NA,NA,NA,NA,NA,0.72127353943376,0.280737223234365,NA,NA,NA
"yjfJ",0.91264105176751,0.724269171733695,0.780908230203002,1.0621845986687,2.11105719580854,2.87806103648953,3.39312610162932,2.18574754868693,2.14289060112006,2.31419526151125,3.34348977972379
"yjfK",NA,NA,3.15573117368002,1.82978473429541,NA,NA,NA,1.03252363103552,0.838687171248164,0.556672798150948,1.92708113527157
"yjfL",0.926616437493744,1.33198704231316,1.16842273816733,2.3795783009564,1.38292936979594,NA,1.99848089102205,2.41991437833922,2.19583650097319,NA,NA
"yjfM",1.15159560831803,2.6705456121919,1.29747799193939,0.998389488702328,1.37625845480249,1.92885686021562,1.69433780044733,1.25950530188582,1.15797717751894,0.577563846394533,0.951919010332285
"yjfC",NA,0.435110937092768,0.551061411139066,2.35721936365101,1.84969447784051,NA,0.528810414931306,1.93285822619974,0.988325498099027,NA,NA
"aidB",0.902609707470975,1.16896094063936,1.05925372517729,1.31099187464978,1.80426365166413,2.73023481294007,2.30038220828702,1.86637969083467,1.80094313444192,1.99021502227934,2.82097995366343
"yjfP",NA,0.906984781505793,1.73380399775414,1.26095619599369,1.08243044760913,1.31038827957383,1.08792761338329,1.09951206687935,1.10433287267005,1.60140064834435,1.69121958773965
"ulaB",1.11147577106051,NA,1.60509225809689,1.92752491319094,1.28884294916022,2.56094351715677,NA,1.003228820578,1.04327788145997,1.1056050150387,1.24251030692901
"ulaD",1.97651447843403,1.71277375657561,1.10509598233154,1.76603782068616,1.23310483322891,NA,1.33505758956237,1.42232878712282,1.11224381656599,1.23310483322891,NA
"ulaE",NA,1.40378306870724,1.01976476004472,2.28717818453152,1.50903738794864,0.791771745818304,1.17435661918499,0.838687171248164,1.09647819614319,0.526017266390706,1.19481316716119
"ulaF",0.944278279364479,1.20837018202693,1.54383186282482,1.32007923619226,1.46150397200616,2.07348071290468,2.06823555593177,1.08193208472766,1.03490384382612,1.71474679579013,1.96562198058037
"rpsF",0.959621567110341,0.498884487460012,NA,0.585059451950006,NA,0.15463222322497,0.0847812860287505,0.168927361963803,NA,0.248313310529557,0.17230584105672
"priB",0.747480728175663,0.844695148844579,0.267731825996845,0.416773406797672,0.227824276625008,0.32426494398997,0.170922800523433,0.155739938908086,0.196336027683605,0.389313980701564,0.2022553414923
"rpsR",0.802047334800665,0.625892863921441,0.327340694878838,0.441977336115581,0.24558396112487,0.279576072758083,0.310241577487209,0.164361463639055,0.170726131610614,0.414954042634363,0.213993213245594
"rplI",1.77827941003892,1.01929524913493,0.97297123289165,0.781987840389497,0.499229223709172,0.640766797649436,NA,0.372134556003871,0.322626472707567,0.222126308929842,0.249115069656386
"ytfA",NA,NA,2.04361932108447,1.46757396940058,0.714990053160001,NA,1.94894686986205,0.77090346906443,0.978362954784595,NA,0.769839161929435
"fklB",NA,0.189452351435659,1.75065270838337,1.04207745456498,1.08168298933793,NA,0.69968086997856,1.34091114365473,0.865366342956348,0.377659140145266,0.913061435293176
"cycA",0.938642036672135,0.716803306516052,1.73980269803829,0.551696209383499,0.460150607789059,0.411339106152455,0.763484105183097,0.738754262993636,0.737224908104336,0.934329368257314,0.47840972576468
"ytfH",NA,1.12046939881781,1.85951634446247,1.19949930314938,1.14103771631973,NA,1.39283605366568,1.00577306300174,0.758402926195531,NA,NA
"cysQ",1.44543977074593,1.04063876539751,1.26823577555559,1.00577306300174,2.03938865960861,8.93922770479139,12.122717925365,6.30957344480193,4.32713056884906,4.89553319813954,5.95799315598138
"ytfI",NA,1.55955250282695,2.77332010465184,0.877404787956753,0.690716769324192,1.26823577555559,0.154028114807161,0.718952171866639,0.496935473780307,NA,NA
"ytfK",1.12875581323824,1.64664507672064,1.20143422654464,1.13109738933371,2.20292646305346,2.64240875732195,3.8264848659511,2.87474945293637,2.31579440322508,1.30076846613954,1.55560739852291
"tamA",1.10382442567122,1.08143395129794,NA,1.36867394559267,1.42363940381649,0.938209875556287,1.08642562361707,1.55847557412435,1.0577913224995,0.895570954643274,0.927897490127331
"tamB",1.1871347010436,1.50487351880251,1.08193208472766,1.4692645493623,1.40023200478585,1.12021143090511,1.14736077894253,1.34029377341831,1.04809343336287,1.51251607839632,1.54170045294956
"ytfP",1.9244206125417,1.29688061880365,0.745761570206988,0.644020957135652,0.831189407445619,1.09194307905035,1.58452829932871,0.987415635746866,0.854279529904848,0.558470194736831,0.768068580990099
"chpS",1.34121993540537,1.97469487940933,1.63983442762654,1.45478897121571,1.75388050184176,2.65033028972711,2.2268963323534,1.55453319406079,1.35487740437975,1.05803491599623,1.70372697651327
"chpB",1.15133047415582,1.29121927361353,1.1303163247387,1.58052001528426,1.98335292036794,1.71237942124493,1.74381335746584,1.81970085860998,1.49830421062266,1.8113400926196,1.78484291649801
"ytfQ",0.895777191219214,1.21366827574168,0.913482012457193,1.2184283627084,1.99113176123851,2.01557981282519,2.09266639372339,1.82725853869977,1.83569278089882,1.3332144128545,2.82422959714411
"ytfT",0.966718433834454,1.42988134448137,1.57579602274392,0.938858191873097,1.27820349291522,1.56566917052851,1.42036512404801,1.036573256767,NA,1.99710086602819,5.69639373341184
"yjfF",1.29598507475514,0.913271699664817,1.31008658625703,1.45579425100665,1.48867535949236,1.6877184574248,1.48217676203944,1.36050455454278,1.7354016258719,2.8235793691103,2.80737223234365
"mpl",0.968946949978737,0.96072700848912,0.647440704568815,1.08993349702707,0.717959588544675,0.56676105494185,0.635916362824404,0.661911611941121,0.843917514030476,0.595387894127685,0.583713852550509
"tldE",0.936052052721458,0.885523314502855,1.42200132151888,1.21059813355048,1.09521655536674,0.791407205399485,0.614752070319311,1.05900985107168,0.946455065610203,1.13867556195021,1.10204670396303
"cybC",1.54383186282482,1.69824365246174,NA,0.883690121141457,0.920025786648233,2.56684710166787,2.61818300821899,1.24623516048651,1.16654098014706,1.61398687982426,1.78196840681642
"bdcR",1.22067485916074,3.10027344199819,1.68344913956707,1.1561122421921,0.816018491019736,0.701132340686736,2.42214422857512,0.967386449968951,0.994260073952957,1.31099187464978,0.769307559506068
"tabA",1.30436759232173,0.936914585672732,NA,0.752488730173584,0.969616506049464,1.80343294883757,1.82810021614274,1.86809948192775,1.40831563236653,1.36552608287007,2.02115676696075
"yjgL",NA,NA,1.13920006218652,1.03371305235058,1.17327549471955,3.56287019404553,2.16023003477474,1.003228820578,1.12356965136437,1.35082783165087,1.39123341462881
"rraB",1.51914769844752,1.53461698279929,NA,0.757879220916049,NA,2.89934569317074,3.06760897691794,1.65691412397366,NA,0.826989508567932,1.23509396601486
"lptF",0.99747036133962,0.823000312277345,NA,0.781987840389497,0.50222693418239,0.688652296344276,0.842752403912837,0.867560958697706,1.14261520762289,0.622013771274486,0.776068399701105
"lptG",0.843140595114771,0.900119147103187,2.38836116008419,0.979715547280386,0.95807608573502,0.76172814046868,0.662216503701762,0.902194136035736,1.05293121284344,1.21814784150735,1.27233068132546
"idnK",NA,1.53709248761617,1.24939568010101,1.2726236800229,1.30496841413022,NA,2.23151597387177,1.25400711324813,1.26386300023125,1.05657419600293,2.11884896208665
"intB",1.3378271336047,1.39059287546545,NA,1.11275614173052,0.715978531081962,1.68500036778183,1.2050359403718,1.28085509453628,1.44410908441612,1.07398941234124,1.27233068132546
"yjgZ",0.962941712971556,0.513688685422725,1.63794758483496,1.61027481300942,1.61175861413222,1.33905988554674,0.838687171248164,1.22998552357047,1.15239137719949,0.517249405282994,NA
"nanX",1.18959738270199,1.77786999321051,0.730970751868601,1.4921071106167,0.711704972267921,1.07919518749823,1.44045601024638,1.22377055647183,1.60768144723071,0.68233869414167,1.66839930399693
"nanY",1.2089267852133,0.997011115016165,NA,1.06438807442143,1.25863556687644,1.79638739906389,1.0174193661806,0.714496326075513,0.810587682464737,0.623160618945834,0.422085079179885
"yjhE",0.80556390779017,NA,1.27350308101666,1.14287833478977,0.826228173743599,0.399208702438808,0.601866262899574,0.753182117174179,0.957194071294844,0.464836261859301,1.95074274316915
"yjhV",NA,0.512271270264539,0.465264589099902,1.42396724664624,1.89452351435659,NA,1.0678247925391,0.900948569379643,2.00909281260873,NA,NA
"insA7",1.53992652605949,1.47774670617199,1.62967123511053,0.819218969322867,0.953235043920515,1.68344913956707,1.29777678168578,1.22039382074432,1.32129563418658,1.10052522142054,1.10128569994107
"yjhR",1.04087840891727,1.47129581617804,0.751276838572269,1.31189778860963,1.17273530577938,1.8201199084601,1.72424906834164,2.35613407393385,1.3283117061069,1.43383771605581,NA
"fimB",1.41971117232527,1.15239137719949,1.15957808772609,0.936914585672732,0.768068580990099,0.925976574561247,0.766302072273919,0.6564475019517,0.747652861790718,NA,0.492606343349577
"fimE",0.549667424889205,0.864171620646549,1.01531312414576,2.04032804907972,1.55955250282695,1.206424088197,0.649680751738794,1.32984186213316,1.26911214444519,1.63719345575453,1.32190425344172
"fimA",1.91513767546747,1.45881426027535,0.812456280055831,0.901571137605957,0.873574603972152,0.942757508527416,0.750930942454064,0.539634863730069,0.463446919736288,0.486743319962138,0.333964265986625
"fimI",1.16976870921149,1.31613367118573,0.872971368388112,0.758577575029184,0.574910181567504,0.508159442560561,0.737394679957651,0.545883540951678,0.575970181254671,0.580898158867295,0.398015513542673
"fimC",0.662826708608273,1.39219477662968,1.0392020624802,1.24968339721122,0.125805607722034,0.93583654358353,0.677329514008607,0.542875197039682,0.568329239138338,0.555136777435211,0.432115654470299
"fimD",1.36050455454278,1.22264394104082,0.963163464023981,1.23965261252325,1.22659163895722,1.60842198239909,0.944495732507707,0.945148392440729,1.032285911053,1.20088107301467,1.35487740437975
"fimF",NA,0.598273821560863,NA,NA,NA,NA,NA,NA,NA,NA,NA
"fimG",NA,0.967386449968951,2.70271343194282,1.1056050150387,1.44111951752011,NA,0.462274566491089,0.786321227458418,0.819030358899612,10.9446026781508,NA
"fimH",1.60140064834435,1.14815362149688,1.52686275002635,1.56747275180044,1.44377660429074,2.08641165456302,0.84898496651562,1.17003808942305,1.224898210032,0.501649056773223,1.03038612044162
"uxuA",0.697268426407638,0.692946969842556,0.66420172626764,0.890635496386988,0.998849369936505,1.67996409548481,1.15931111574166,1.29449387536629,1.38165623116733,1.92885686021562,1.53285120636294
"uxuB",0.574910181567504,0.743532574648276,1.66878351136539,1.45579425100665,1.12021143090511,0.60939656234012,0.63855748507884,1.40928879842187,1.50938489665495,2.80672588541468,1.64968110447273
"uxuR",NA,1.17977720305119,1.19701612272542,0.891661468879541,1.37530809742145,1.91469674948664,2.18072046882494,1.68849585948675,1.42692123157936,3.19227281846219,2.58107128964594
"iraD",NA,1.15797717751894,NA,1.60842198239909,NA,NA,NA,1.09370450250796,NA,0.534933750943161,NA
"kptA",1.5863536054785,1.25718734295421,0.97050996724549,1.40313675154513,1.65234222028612,1.47910838816821,1.6695521915543,1.51774915586125,1.40475310269688,0.970286524792922,1.20837018202693
"yjiS",0.955212506508995,1.29807564023898,1.28528665994362,2.47742205763329,2.26829742622448,1.60509225809689,1.56134903796965,1.41579377995708,1.18494993097618,1.82221660566879,1.75186243420856
"yjiT",NA,1.31795323366855,1.21646607006485,1.02447178031038,1.06880874857773,NA,NA,1.23111890396378,0.901986422073745,0.932609854174299,NA
"mrr",1.03752841581801,1.26124657531754,1.31522483219224,1.37056614531154,1.75428439424965,2.66133778492461,1.76522471745256,1.62967123511053,1.57072443536465,2.46888010490621,3.73078309318472
"lgoD",0.696466128393888,1.23395692613962,NA,NA,NA,1.64399313622132,1.59734968335354,NA,NA,1.23282093303467,1.67996409548481
"yjjQ",0.926616437493744,1.80467914655672,0.809282221844374,1.04881768077499,1.03992016582906,1.76888663259226,1.7934942968627,2.34045340832852,2.8405340525398,1.77378100569433,1.08467592287615
"bglJ",1.19041941134796,1.52791783381961,NA,1.62031704274,1.59074292375022,0.802047334800665,1.98975681109066,0.766478540162591,0.640176901317896,0.716473282391109,1.62255714050954
"holD",1.06536886366756,0.832530206749242,0.785235634610072,0.897428794500748,1.55739938908086,0.501764579036709,0.528080340777724,0.522636816736937,NA,0.397466014457636,0.43873269513253
"yjjG",0.772324834457224,0.676238667174049,2.11446256165259,0.802047334800665,0.78668342515845,0.85743261663618,0.243949538018378,0.659022132318856,0.718786646068881,1.33045441797809,0.751276838572269
"prfC",0.6581122882389,0.676394394809602,0.545004389341762,0.659477525949485,0.317248808735088,0.172147214573708,0.25304630494614,0.284708215979929,0.33465706661968,0.195614029812565,0.172742817967353
"osmY",1.61175861413222,1.14287833478977,0.885319438697478,1.39604687237286,1.24308263584462,0.586678266401977,0.890020479625526,0.46099901770759,0.519397673507008,0.259956092322393,0.260195631026315
"yjjU",0.58250545934174,0.599514925848152,0.646100385254715,1.08592542131263,1.02967460070383,0.591153138980827,0.494083100910655,0.660693448007596,0.91264105176751,0.662979347670668,0.415719120675218
"yjjV",0.806306201354728,0.984917830980817,1.78402115519149,1.5772480530986,0.827751544930572,1.14208913501606,NA,1.15000571869924,1.00184376572403,1.165198723025,0.660845595812029
"deoC",NA,1.27585112234688,2.07061807133466,1.2209559622961,1.46689828220629,3.98933034060086,2.43781081836875,3.37132017872843,3.6182619073243,12.7555738058893,12.2941922470938
"deoA",0.909075597360195,0.778932814553672,0.96783205048816,1.43681217703428,1.71474679579013,3.31283648117281,2.73589861772231,3.735940922588,3.17614265257288,7.45761570206988,6.34453795775714
"deoB",1.0013825058371,0.673907050439862,0.632266249929688,1.0466464385522,0.970957006528824,0.732149887534064,1.23765613798559,1.92885686021562,1.89190794058548,1.61138753572,3.12032621659801
"deoD",0.950385934011676,0.963385266142351,0.587218865971303,1.08542544930683,1.08918085762265,0.881657690262191,1.13946240289657,2.49574379483157,2.40104334356932,2.4819898435071,2.60915572301414
"yjjJ",0.892483097758035,0.507107460640517,1.59367588102877,0.978362954784595,1.00276692299659,0.188495071769867,0.3059849034655,0.746964565078007,0.853689618283319,1.29598507475514,0.58438626495566
"serB",0.609256259749656,0.784332118881962,1.36772882559585,0.812456280055831,0.702748617656134,0.852314741508368,0.576102818559856,0.626613864672335,0.666346314469357,0.357108345808346,0.502111305469954
"radA",0.847032355277022,NA,1.94491219747676,1.20864845157946,0.883079900418563,0.808537188525547,NA,0.66450767290778,0.780189318265061,1.54596621938667,0.820351544329818
"nadR",0.797994687267977,1.15451611692143,0.771258564989214,0.874782325961285,0.803156169922657,1.7262353266051,1.34586035405595,1.07745713145637,1.21702640240405,1.33628778948501,1.19206517313275
"slt",1.0060046774725,1.21031941511877,0.704855349225209,1.04447969119336,1.14051237000724,0.886543397989174,1.36144468246595,0.93454453031534,NA,0.971404251728768,1.165198723025
