"","0","0 | 1","0 | 2","17700","17700 | 1","17700 | 2"
"pspE",0.68781754689437,1.37638801035486,0.844714367659556,0.944627646040991,0.940364726510083,0.842970930264727
"ynbA",0.605210484191281,0.653784972184403,1.0079678635719,1.37392374265789,0.261364570005779,1.31805506614447
"ispE",1.05061918615804,3.17813517531589,0.926227925087923,1.07286661720979,0.843620160143246,0.800841795652671
"pspA",1.47218327956438,3.1127548553518,2.55608628019998,0.943170682878274,0.960627050889982,0.946297199576418
"insC2",0.884990936351418,0.785331895458668,1.20619125694485,0.600996167858955,0.777816178978877,1.20075919892936
"ydeQ",1.02306227266373,1.14836564657712,1.17688204331668,0.334405860002928,0.689960156823803,1.52438553447757
"pth",1.68875120034216,1.76669824228442,1.63786289105549,1.25618409579762,0.815485345698465,1.12713237310889
"puuC",1.11402314539158,3.46436570566717,1.49079948727617,3.16322252169484,0.725463251388339,0.317122958942463
"paaX",1.03403495140673,0.483378087689869,0.633314094381345,0.932084313705636,0.860858639458527,0.823401718051563
"ydeN",1.75580918681783,1.58628444118661,0.339163819293228,3.69600847275064,0.910571339541161,0.591587641748516
"dhaK",0.889058727676276,0.901496364644529,0.79443567157098,0.960561315180644,0.640928489631462,0.930903475520114
"puuP",0.744047105436397,0.83059640696079,1.76566927850558,0.184644904591287,0.556970624617225,0.79599741348826
"paaH",1.49303135118873,1.61497686046295,1.27687275286551,3.41253661833137,1.26957657824133,1.8665646908399
"pqqL",2.35644794513091,2.61575807009192,3.29836591101698,2.22051851076405,1.76864087190786,1.38853146412607
"ycgY",0.885794761248533,1.5516930894524,1.91718952819024,0.871585656719909,1.1198403172631,0.955879535856786
"sapC",0.777826117030104,0.397251170612469,0.543797205243521,0.382117984158309,0.943858180039322,0.814896489040588
"paaD",1.43766525325963,1.39824026514541,0.227665199716793,1.53676610787212,1.17921656999261,2.26223943973082
"dosC",1.58435653036752,1.61565176789785,2.22248347944432,1.45997220976643,1.44965940066085,2.57829122995283
"manA",0.853660203835194,1.91453343324315,1.49930413107821,1.05882846783373,0.969778953306722,1.72109147642071
"btuE",1.00179743163921,0.935891844630879,1.06937381942595,0.79414617859685,0.942559475879704,1.49143970554676
"yoaA",1.44155063408022,1.11311034947326,1.51161900786017,1.51186635106272,0.81448949296278,1.49698475463997
"yecA",1.3958178708021,1.08554285070259,1.37328228585176,0.826538167340933,0.757971820129031,0.857404164736308
"rstB",0.727937370592351,1.11281616188805,1.24078618456244,0.796056307098164,0.986215952225759,0.980024226740477
"rflP",1.11713557796118,1.36951371500922,1.27287006767738,0.368586989685306,0.986590472901808,1.17460337397049
"rnd",1.24612691514584,0.81728525694291,0.416409810601994,1.13321413640527,0.768872449900562,0.837626543159178
"yecR",1.01465491498753,1.24412520565304,0.605590769146396,0.264127353604861,0.803138403774462,1.11637917836371
"ydgI",0.754393464107608,0.946163740416499,2.7188218419106,0.451461059062211,0.85437218830272,0.794790024288288
"ppsR",0.836271503419412,1.33734401277164,1.29361266807455,0.902100471626334,0.761325692053992,1.51905315627882
"dmlA",0.953484973105911,0.52350661529142,0.775930778440226,0.749216169441097,0.665988571647798,0.685741920373204
"araG",1.01228946299831,1.08885562123608,0.368357843349136,0.472383781107644,0.563165444935031,1.09208287321971
"tqsA",0.937441846576441,0.59950935194268,0.374511435924142,0.27308032025021,0.980520155657864,0.778344166444462
"ydiS",1.68647444208961,1.76833590069524,1.55200421966475,0.543638542494652,1.00469452078529,1.32351561314022
"dgcP",1.45041021008004,1.87531323735419,1.43327944125157,0.799077604970037,1.11140449785425,1.3546669263999
"otsA",1.0463215963238,0.889200289388559,1.40584214356106,0.778130086038214,1.21879040121599,1.44809400301261
"asr",0.855023125092392,1.00735883806541,0.870112556447747,0.38840444566337,1.22448019445865,0.962956189464784
"ydiO",1.31576336479343,1.43538489402956,2.27805387409952,2.01721571684253,1.42029333976841,1.76437757353154
"nimR",1.02132946055645,0.80332068132988,1.67754899636554,0.522550722727015,0.980056237965689,1.07091147189189
"motA",0.904929062060892,0.608386633107549,0.650244348783701,1.60770858973827,0.862879846243475,0.829183873859802
"bidA",1.16914207428746,1.25497249304953,3.7648563338526,0.871826085709695,0.764914983265469,1.41242474720031
"ydiN",0.847781021752724,1.2326710002717,1.16019832452378,1.12950570215664,1.26830738748376,1.27858687108202
"cdgI",1.20086842034147,1.32211869723154,1.08714198779425,1.09154167772672,0.318458479543303,0.256119418915226
"tar",1.26391858529157,0.879223436950857,1.04662822460686,1.11845972435528,0.799304221546428,1.64174859660505
"hisG",0.765230735595016,1.337619436498,0.916304962637244,0.870844004435013,0.696396140230887,0.967533705695219
"rcsD",0.940175851258689,1.66520014013402,1.25765458392387,0.922120662195069,0.883885502012903,1.07066296483122
"argT",0.426100538237708,0.303163334242445,0.298738665980401,0.599386496897881,0.588565514573775,0.887792611348374
"plaP",2.70070417481178,1.54127608668714,1.24453605869552,1.34602916333132,0.883386818251354,0.892792191315167
"yehE",0.78738452738615,1.00274276789018,0.921333807824617,0.903701061859387,0.732739487980721,0.937804283618663
"alkB",1.64107758550093,1.49915690420254,0.578774856547503,2.23535753469051,1.42472295719054,1.62004525556133
"hisP",1.24087812790078,0.711829756026387,0.620540304284452,1.70814910634198,0.97244894460366,0.939455786523251
"dacD",0.857114703949015,0.473564780711898,1.10020789897151,1.18372888617927,1.16073791548942,0.846754475980425
"yehA",1.84190816188739,2.27459830300422,1.0079678635719,0.383990687393118,0.781248708053393,1.38295790609759
"napF",0.930131597424169,1.13188005869052,0.73718909810794,1.19552930330297,0.97314843488532,1.26982803419887
"yfcG",0.871200842901559,0.868042466352069,1.01287261958178,0.90698128056769,1.06182275864446,1.00485989346002
"yeeW",1.17410699129394,1.76434643079027,2.59981404436984,1.51260147724129,1.05611930821587,1.24361511195547
"napH",1.41124769242043,0.999487202611932,1.18205890707457,2.18278270672697,0.711188058347027,1.37835153390243
"yfcC",1.3369013538564,1.57209203959922,1.36495724514515,1.21553307243672,0.807298949218859,0.519549517162747
"yeeR",1.73453520309254,1.37314331075641,1.6751365932845,0.862912189254875,0.955896210780748,1.5427991240871
"yegX",1.52300463983116,1.36935575628738,2.93373704701429,0.486348714621541,1.17554389788129,0.410567842303587
"ccmB",0.883276708459411,0.911955453143619,0.289515474514225,0.687662888952548,0.739207994689278,1.08683022355865
"yfbU",0.645844206728841,0.739900764217182,1.07255417613004,0.971023898298776,0.734158645949208,1.0669004049464
"yegT",1.44172616442591,0.790407490954263,1.22802384046202,1.470007801877,0.59251657520689,0.960444256871815
"ccmF",1.28957578228521,0.977564480264206,1.44463479681253,1.91989613993249,0.67569995165012,1.40310327207631
"alaA",0.858129424558625,0.543564226312061,1.08235128923205,0.738441811700287,0.652989788004493,1.00222461678628
"ptsH",0.741071593825077,0.967161239770126,0.911945693905176,0.9813133560369,1.00528647592958,1.05745671679714
"xseA",1.27957209986714,2.99242591483198,2.51699047683999,2.25922174386876,1.33087029426462,1.63566281225205
"hycI",1.49177599101923,1.24014026790136,1.02816845009326,1.78351167768929,1.49854629488376,2.33567304293558
"ligA",1.04441485807089,1.08494396009107,1.3804472200018,1.23680867971352,1.18911858813062,0.938542493379541
"yfgH",1.34372772004751,1.79543289658778,1.20286292644846,2.01918594183238,1.1887332988221,1.26513941864995
"rpsP",1.71298766048672,1.33662957915469,1.06276331269749,1.19455711451368,1.20945875305033,1.15062019270254
"hydN",1.32294217897098,1.75756509568939,1.55606427962702,1.69187968567288,0.943945008554527,0.596006527759826
"xapA",1.10043284726722,0.542197655504117,0.530809514259754,0.522532749359234,0.694529945401407,1.31866507408367
"ppk",0.84624929446676,1.06996897084283,1.21374996580551,0.582783559004409,0.680943313835475,1.51860685854656
"yfiB",1.28365724366955,2.0901212849161,1.85163272811845,0.703440935693677,0.900866458748289,1.78827863497919
"norR",1.72046333624518,5.47349689032154,19.9641017532244,1.26128104494049,1.15994673499057,3.32884720984619
"yfeD",1.05096872147015,2.12483073194715,0.379946050948755,0.655150766949051,0.907967002563536,1.64161665047663
"uraA",1.16109315750567,0.796346005663528,0.46267046045449,1.68452624045448,0.775456513847556,0.94949467334085
"aroF",1.15565469682648,2.46071045014979,1.37478271587453,1.29392288374941,1.66080191578322,2.1591658080794
"srlD",1.27930058830009,0.827678207310464,0.331919471200869,0.527952380718319,0.664311358423254,1.10113799554878
"mntH",1.39692993001505,0.730127455635771,2.25820891003199,0.875617645983983,1.05336773349744,1.16454840411991
"yfgO",0.594937294644774,0.423712464584903,0.286884306243471,1.15552817486898,0.418775645553464,0.5122636959676
"mltB",1.35777250777977,1.25103055489476,1.33538462692831,1.23619733586436,1.21599987038266,1.49384955583476
"fryB",1.80715564545858,1.8162832878139,3.62788265450097,1.29431595223032,1.68907187103914,0.266199289363805
"hyfI",1.36554648009934,0.979437138767857,2.30084396903972,1.09050091765119,1.00285582526294,1.21572531389592
"clpB",1.28062795393129,1.28223602627147,1.58729446520299,0.67830906857621,1.39374671242263,1.58676300291239
"alaS",1.08515262070064,1.11328575110693,0.783100357650966,0.698315869009285,1.1930889291031,1.29131185308781
"mltA",1.62700082211852,1.2401121610279,1.07987021991201,1.66264819211723,0.904161056384285,0.957603473188997
"der",0.6359476664859,0.513189529204224,0.582373252328125,0.785329628241737,0.878031534991793,1.18373315934234
"ftsP",0.654221878058334,0.494733158637858,0.600724277574103,0.867301498319492,0.595767575696968,0.79015096128577
"tdcC",1.26744660970768,1.51564866575496,1.04908580780509,1.01110405928671,0.801535259512041,2.16600707148275
"ygdI",1.46774021023176,2.17869950670467,1.2781920044987,0.603868188257291,0.913370533883039,1.32312596643165
"rpiA",0.950081906128381,0.523537275196257,0.5704958073078,0.93449467289794,0.840703550449706,0.875102890283194
"yqhG",1.01834112859657,1.49719685101516,1.34418718422344,1.25141881921696,0.623719686666669,0.861754027911461
"fucR",0.669895790780206,1.45468924471304,0.481956701455222,0.658241205848678,0.75254107085978,0.635038577984684
"ygfB",0.861535030769255,1.89673806531171,1.20297746732403,0.866219584491255,0.722489758372796,1.20580609423804
"yghB",1.09916808776792,0.551998668066567,0.736922729162736,0.428920707374858,0.665723958529657,0.835998525004817
"fucP",0.81956121793843,0.775205881146124,0.289911809177476,1.41560819430671,0.791819829354662,0.472449328270248
"gcvT",1.50835531248056,2.09575871536306,0.699219403680601,1.78026233403069,1.20836747715453,1.16657636794537
"exbD",1.61560808851453,1.47771910790899,2.90016166445262,1.29242632787703,1.58140685774528,1.24748631655829
"yhaH",0.670252659587755,0.814333230668389,0.97844227294482,0.622809974528087,1.16553016642703,1.13829622984519
"sdaB",1.17095923931568,2.09482516499019,0.37610397832368,0.842519816653834,1.34795711950279,0.462295743369306
"bglA",NA,NA,NA,NA,NA,NA
"gpr",0.723309940013119,1.13101765363877,0.576160869114478,1.24526394843613,0.832666698857962,0.93253315788752
"yqjE",0.918515522784062,1.1528828801909,1.13842652915482,0.417638669934785,1.049924546199,1.01214096917586
"syd",1.02306768974299,1.38750858504979,1.61916874510573,0.846833635384873,0.826268188568069,1.04002262962944
"sdhE",1.08357459704782,1.0148885615839,1.03215853973775,0.939062740299951,0.917739703285016,0.400189409836867
"hybO",1.02784786179665,0.596645785170269,1.51192722641757,1.88833710252381,0.666762233429814,0.404225422920688
"yqjA",1.07467878469569,1.21744052855662,2.53195138602902,0.914640027833939,1.03944002928633,1.93675672211187
"yhcA",1.29053590291794,1.1445219986975,0.524255098485487,1.49680112393609,0.911265305446825,0.373148163802181
"rplD",2.37597220161035,1.77205107301368,0.976373646715579,1.218083643681,1.0902939772361,0.982035574764804
"gntT",0.729343836709877,0.420662757536132,0.339244245981065,0.399188824126277,0.556819463784202,0.753708279025948
"gadW",1.13282267630103,1.42928892410196,0.946186004820038,0.765357621986082,0.620996598827759,0.797610612743281
"yhcC",0.767184972787572,1.40147081091298,0.206905600706024,1.4860979661856,0.67623546026161,1.29035490362058
"rplV",1.93329206919469,1.88878808396997,0.655828851550165,1.42315016579731,0.81944385547892,0.826142250682278
"feoC",1.20516671216074,1.44647905779608,1.66092256730034,1.37847177916368,1.11779285860415,1.01060377072116
"hdeD",0.617028321724207,2.21432766096949,1.61207307335687,0.903374282221052,1.11846220440583,1.16209686851767
"yrbL",0.876491293278086,1.66383062596517,1.6104971961346,1.12673610833325,1.61818355846972,1.28379984240253
"rpsQ",1.42439699972522,1.44946438483388,1.10319896541561,1.20232716589688,1.05825849374903,0.930254885364692
"greB",1.04609173826621,0.748678818685023,1.00813196728332,0.73204636689345,1.09742474460006,0.905973871299621
"dctR",1.41927175714358,2.29498936628274,1.25072281233657,1.18110540218539,1.08851074813071,0.825071260019044
"hpf",0.736552150037007,1.26974571208476,0.936849917447108,0.955422734774855,0.967502885433802,1.16154236531907
"rpsN",1.52226024131596,2.11166181650408,1.10636045284771,1.05100750770536,1.03732302645131,1.20468302675229
"yhgE",1.53549011315975,2.18955129127444,0.992869671010929,1.57331879431324,1.03989788659137,1.15666542310218
"arsB",1.14311593156653,2.19033947394366,1.19140922093182,2.74158070605148,1.08740606055828,5.70322388079248
"lptC",1.049659796393,2.40922079567436,1.1716494270836,0.798124882204387,0.744396063345445,1.04510105137554
"rpsE",1.44154113665127,1.8820956954678,0.834992347028978,1.03142457135366,0.845694727933628,0.965517455584737
"igaA",1.31400520915864,1.74765864469777,1.3149405244229,2.13732551884475,0.82334642447168,0.870125343808525
"prlC",1.06510714544336,1.07957864317185,1.26757653206695,0.89779299323894,1.01961966964472,1.17872002708451
"mlaF",0.933124710004071,0.331882833577205,0.746500403354454,0.950304303582561,0.705055133949208,1.21128805461496
"rpmJ",1.00069354422248,1.18300105559589,0.774634746232774,0.950509323907312,0.637684891357714,0.763098340872885
"hofN",1.39549655703944,1.76794256527041,1.3654223310458,2.12666395099257,0.832758064349042,2.34535719964243
"uspB",0.598432515705088,0.445682217069637,0.916614140953923,0.526657765295814,0.839716519065971,1.10661735442252
"waaH",0.945680230155421,1.56715275999241,0.890603971891429,1.15480644866483,1.68611030945369,1.07698585587566
"yidZ",2.5252098715364,2.64816648429157,5.65081626871478,4.15943000617669,1.43905579074748,0.137143644158953
"rarD",0.436890861748206,1.02870041134791,1.17760751564079,0.506527415402654,0.774535654072582,0.926118028094802
"uspD",1.09528014121768,1.23614634991983,1.01285876713727,1.06805385383425,1.00832424690445,1.14991144651334
"yibN",1.0835048024912,1.05513534345744,1.19752751131802,0.917543163749196,1.21851469776332,0.856708152226331
"mnmE",1.02489805907973,1.24231403548983,1.00957531730369,0.878831142795735,0.999180073574669,1.21294868407395
"cdh",0.991003011052783,1.48659788645138,1.3034830592741,1.68042154136644,0.865360575261731,2.04133800390538
"cysE",0.951575594577654,1.67157293754777,0.88465756922385,2.07612860404787,0.840716122388679,0.819942228500798
"xerC",0.705494637998918,1.27962817913248,1.09164033740331,0.790044549369346,0.890282027532692,1.04814307357078
"lldP",0.492235937832307,0.308081522928246,0.347043055901442,1.05982442307776,0.750548766326392,1.16064837599616
"recF",1.34026389303165,2.07219291945816,1.08069645863292,1.6194620176313,0.99811638609506,1.15532090411304
"cyaY",1.294122677176,1.26702116391933,0.818556943263491,0.850338290124308,1.03290505696438,1.00097521759729
"yiiM",0.953051513080162,1.50676575611031,1.13344416994116,0.708260553066399,0.593571133188568,0.855102489678823
"mtlA",0.872837556217263,0.994683636342262,1.13308189372101,1.35837053667235,0.777178428555779,0.84453380471102
"yidX",0.950661323859554,0.687866958520176,1.91323550155449,1.01177052981519,0.96844428870104,1.28439375722719
"hemX",0.817718192080118,0.996686097534531,0.946902400215459,0.886787405655709,1.10104273911296,1.07620853096013
"rhaR",0.972769563609748,1.35601977441393,1.55648992670467,1.39591268876267,1.05311318016701,1.57884439546441
"yibJ",1.22375878962773,1.366269881819,1.82967762978317,0.363265772710443,1.32349000258024,1.67156513176743
"yifK",0.774942550027821,1.30564048421103,1.10931645406866,0.603528562302376,0.796017270979576,0.857261807869536
"rhaD",0.87392506635207,1.37063275438412,1.80095578464337,0.528021175871587,0.936677603489218,1.63571887853473
"xylE",1.28277406418156,1.11727404694028,1.95825511401726,1.33738508493823,0.880453852665107,2.09690276775759
"lysU",0.718459649156244,2.49022578811065,1.40697369892561,0.327369664566345,0.918870685774907,0.830028455673321
"ytfT",0.700834247204275,0.806701472808679,0.789978376441284,1.11689995585399,0.748322090875356,2.11440970502688
"yjiJ",1.02033733622456,1.46873271886268,2.11581050585555,1.57602258247841,0.503733468417671,7.67551831195873
"yjbF",0.891319446146067,1.24788174822124,1.50124872119076,1.12116264932249,0.87188833243105,1.54356147187862
"dcuS",1.0092411906216,0.977791254599812,0.775454668593383,1.55185999070796,0.728357477809189,1.06972419560032
"ppa",1.406694104964,1.89459780217614,1.23690114794596,0.860143716058482,1.20581871991548,1.38176265723406
"iadA",0.833075526993834,1.05270342541582,0.78970050715937,0.321718105343914,0.732605339959516,0.616212945424758
"yjbD",0.952886027407372,0.488743475043431,0.768125437866456,1.37991128060568,0.707060838960168,0.888258971438618
"yjdF",0.875067192246903,1.02095729155589,1.5910566278016,0.367018327325566,0.973989261231597,2.29289203723638
"ytfP",0.794558619421589,1.23957230057444,1.10734082645579,1.0992276406188,0.880205711335414,0.863554432947595
"uxuR",0.970099144549126,1.54056263335019,2.10544124231542,0.574866939857386,1.39482988684105,1.46421144752868
"metH",0.845652615268197,0.267627683187586,0.551129946314958,1.24450779353603,0.948265409564611,0.964400691832399
"adiA",1.4192344090265,1.42162600586266,1.53765350833274,0.412331126162758,1.10629156547012,1.69585163460375
"paeA",1.1464597090305,1.53384287448618,1.74178928889998,0.986891660110717,0.961443666581992,0.882463535646995
"fimH",0.931275663505678,0.95474511807086,0.143384845877222,0.296639783037261,0.849471096947039,1.00196752099271
"aceA",0.54475499652552,0.756625319890852,0.87751421975761,0.95458495851476,1.18293010365617,1.51613310735037
"basR",0.751171339513066,0.743377806818956,1.04242539673557,1.89634212127738,0.959662083396967,1.17521164293791
"cysQ",0.802844697212393,0.900882182109599,1.07856952113903,1.02764922931355,1.19815373493609,1.33646211152487
"fimC",1.07048925292757,0.630564576279459,1.31200436975802,0.598391027421766,0.767391764280709,1.83700779083675
"yjaA",1.12218515023011,0.594985107799791,0.751975597703268,0.909954207423158,0.692494390079293,0.548961162033021
"rdcA",1.2252389146311,1.60023007251892,2.01145317558148,0.529212867706106,1.05286800848974,1.38271227014943
"ytfF",1.18676343566937,1.06183953662051,0.85546426327641,0.616502506805719,0.918674348502226,1.29219349362422
"fimB",0.804581095054117,1.16884537557994,2.88442385370424,0.452911385153157,0.748312101868509,0.673577055089068
"yecT",2.16812269389149,1.24979767468149,1.31594600991877,2.05741318828637,2.05278152590069,1.59891000090281
"2.1.16.16",1.02406557513565,0.77127531090193,0.890683904172208,0.759196983365358,1.13149399026539,1.02523075461841
"hcaR",0.319753472085474,0.476538375583285,0.425598509364465,0.91567231055836,0.673659669923582,0.928868041773938
"2.1.16.18",1,0.338016712898999,0.659386896585918,0.698921421414131,1.13354199700802,0.877717644006026
"panD",1.16247128930137,1.85413923502368,1.88940655431873,0.492967100243122,1.42540619635087,1.47720370079279
"prfH",1.26817826045779,0.538101810122419,1.27895030071868,1.08483666108522,0.916526693850904,1.11072990132909
"prpE",0.650351987090379,0.221907623438436,0.307389666720789,0.437375071978177,0.918224501551903,2.83349025753659
"caiT",0.984900131931673,1.10276080559533,1.12137975015165,1.43637569759686,0.445510086087321,0.560724653270375
"yadG",0.643071082853246,1.00543503526852,2.1842267170175,1.69898244414202,0.941156302831081,0.775249543268716
"dinB",0.951536583084315,1.11636021773382,0.837784391403838,3.42501320657561,0.86419439618258,1.03063206328891
"prpB",1.09561941746039,0.765826894969866,0.593043742086463,0.888641008704968,0.869198162648992,0.602522881290984
"caiC",0.941236999288187,1.24858817011496,1.08746249623208,1.02164549331167,0.326163123481495,0.811826489867148
"cueO",0.747115668206822,0.370989691219813,1.15626469099537,2.14862500171417,0.664408487836946,0.604741843921771
"yafL",0.679039802091711,0.730680492850549,0.0767589718674204,0.348558285471051,0.947280018925017,0.611832494603113
"yahM",1.21413374675737,0.518459105795068,1.0079678635719,0.238349180300563,0.777755338747129,0.88963705666762
"caiF",0.800332322111702,0.544518978428931,1.0079678635719,0.495800874093205,0.67683602175549,0.743084109808444
"yacL",0.810256624557841,0.50837479216707,0.716503466257256,1.16028237810203,0.785322353050815,0.661587576273432
"gmhA",0.623321197964038,1.02995006356004,1.32961816851035,0.602651312936465,0.615999589232652,0.889183365902645
"yahI",0.724198142723566,1.02855174310451,1.0079678635719,1.45578163627758,0.557710298622789,0.683844222789087
"rihC",0.478048927077444,0.492590856565158,1.08461698341269,0.294942111994781,0.641210092734079,0.64995982957422
"aceF",0.90497421633594,1.53798118809433,0.124035459313135,0.99813832947499,0.590635454140308,1.1428141321472
"yafU",0.909812761585743,1.22981652116215,1.0079678635719,1.07007010498408,0.649138372138132,1.00271919977359
"yahE",0.809053628692758,0.334777583438036,2.79092893162089,0.530198458930121,1.45680782535975,1.09647139565385
"ileS",1.00270307863627,0.380830814093663,0.530145381288018,1.05146746484478,1.24591309420027,0.789308049901489
"ampE",0.64332341079532,0.510631378230266,1.11840121877481,0.749555070858221,0.813280367540751,0.581622199676469
"yafS",0.745831024199742,0.43193833317256,0.420468611310523,1.18706597614077,0.979943247893332,0.619014662997481
"pdeL",1.0314420886936,1.5231882048831,1.24382852731821,2.49328502862139,0.720093090470846,0.941711592835837
"clpP",1.05833038715703,0.955676699129259,1.10680830235581,0.923648760630477,0.900925256033721,0.966130451614113
"sfmH",1.0229074863724,1.13996710780957,1.0079678635719,0.351106655743812,0.184680636902541,1.84818639871094
"cpoB",0.962206214269588,1.10721104439787,0.73577591612254,0.931936771026648,0.912160452891133,0.642322681741279
"ampG",0.593580100008736,1.39585379190492,0.608124068017016,1.05567034535152,0.670658165898447,0.738534610610541
"folD",0.849588853853616,1.23146688304816,0.564566441131501,1.0367348104579,0.90072545469412,0.763599306711117
"ybeD",1.00154219276987,1.5057976825629,2.79981901702683,1.23776845852217,1.07076245009514,1.07658490402055
"tolR",0.89116093124141,0.276546935822767,0.503571328934032,0.768929465059179,0.605672186077245,0.698527228060638
"cyoD",0.888118012048548,0.871759362851114,0.528525360885334,1.16680347174754,0.80451998592077,0.687053561721475
"ppiB",0.987756500615256,0.714783383158063,0.670040122537223,0.800086366301722,0.639495873537701,0.76445961882701
"tatE",1.47585693930933,1.13559212536166,1.33209716923953,1.74198392882608,0.77381813826398,0.858910573870045
"cydB",1.13692423991137,1.58174591941967,1.09924037781856,1.14193956673808,0.790651591006609,0.93728977929101
"panE",1.33288427983647,0.957028573993626,1.18112587345318,1.10514759444788,1.03676176298781,1.21669313207841
"ybcF",1.02936845361595,0.316644329101539,0.201075303675915,0.837710621521683,1.0512735381719,0.858341881294687
"cspE",0.459068181209569,1.19276665392805,0.794317895048521,0.659008201906369,0.659228224881898,0.567498203713354
"mngR",1.03898676588369,1.17535841680367,0.410854549982575,1.43986103213713,0.802850355617959,1.18117498056296
"ispA",1.01559652870878,2.32024853839249,1.17397123863848,0.962242142898162,0.91627069080154,0.788497233862564
"allD",1.21707650904625,0.582784754307831,1.0079678635719,1.47123917874957,0.690995317309132,1.07408840863418
"dpiB",0.891460357535937,0.943845682316012,1.79327528155918,2.06316344230241,0.71699136737618,1.27712116047393
"sucA",0.620403828776405,0.688706302205732,0.483856814591749,1.12456774420818,0.718451468585069,1.15984913262473
"thiL",0.450374790915474,0.730743334189785,1.32830051108243,0.153591880991851,0.910184072739948,0.673962028806076
"ybbY",0.800873712944259,0.596438052907375,1.19108055610732,0.460404010913138,0.563529848187771,0.729141272682351
"citF",0.880566125245742,1.20394101459108,1.0079678635719,1.20704770041046,0.689292312733464,1.97033833482734
"sdhD",0.816092765391423,1.13311207440131,0.456542766292305,1.04073991174527,0.751691455561376,0.788716333597229
"ybjL",0.609819836554474,0.862845340592465,4.64383806194871,0.527992229644606,0.75969711571772,1.1638484438743
"ycbF",0.668206695124355,0.171397226205253,0.288447195576689,0.980878379606074,0.404522261572066,0.73327912834758
"ymdB",0.971357874803194,0.8141121165596,0.811502403582976,1.78303198247214,0.733307606780597,1.06836333625748
"ymfI",0.771551619244255,1.8784322815255,1.39069964030796,0.311677701850328,0.550971702477381,0.870731031030632
"ybjH",0.478326676682243,0.726786918637661,0.857731373701552,1.35931639553012,0.577898497053755,0.812500008368271
"elfC",1.04952890111712,0.511653027366939,1.19524686113808,0.618260825515994,0.478482459631304,0.206680811426015
"csgD",0.58727119333365,0.532623290104804,0.821600446042272,0.675224493829556,0.757177199683218,1.01648411162382
"lit",0.549175201927579,1.08948727412849,1.02847755462716,1.15035695344229,1.06502418859833,1.06898016129394
"dacC",0.771264545589716,0.53982042548387,0.307128230151981,0.668078169772824,1.24390599274394,0.831219934038692
"ssuD",1.06256197842532,0.793417484751872,1.0079678635719,0.386346010892665,1.17511112381502,1.21628351720799
"ycdZ",0.989875433400891,0.956694983787126,1.15088717054705,1.25141055969548,1.04519994148355,0.723185389790226
"rluE",0.699477320478514,0.881488784594652,1.25187280547062,0.875860490650883,0.736834948495041,0.663946196370324
"rimO",1.0221555457413,0.537067388961881,0.148422727778982,0.909932241178197,1.12900779426925,0.616072631630295
"pncB",0.862393549365287,1.55433467472092,2.45608675648004,1.72765859055983,0.914852198048708,0.91982776484963
"ghrA",0.567826889986967,0.913222175100402,1.72451032316129,1.19121964876879,1.11019584668032,0.774655908776088
"purB",0.831072030794895,1.25005240398932,0.304609485083125,0.932430598748063,0.931874288506569,0.607414604173795
"gsiC",0.849656595406714,4.68669596355547,2.1414137814921,0.752627508021137,0.827597813649896,0.513179114304796
"gloC",0.875036807634292,1.50932102762566,1.35970372954003,1.0797864283292,0.751617944031373,0.91399447849501
"ymdE",0.949813531643436,0.494754927176226,1.0079678635719,0.777959759571442,0.693934942350526,1.00271919977359
"pepT",0.656969331657192,0.713326769653146,0.367782329325827,0.621987012777285,0.662318683851727,1.02660140277593
"moeA",0.765482662791301,0.289101485500869,0.385729345354614,0.919328936987943,0.483964551250215,0.934860045729054
"mukE",0.990997914186693,1.21797824020449,1.17236230510618,1.34803251665239,0.616893932615078,0.765396855993766
"pgaC",0.815720507210324,0.734900823859392,0.507420775685165,0.799675569164615,0.490892060360913,1.08105252210213
"potD",1.14990467951187,2.00596131664267,0.770910837097403,0.669506570843381,0.689904748271447,0.8211966777645
"abgR",1.24644738922094,1.11775637023067,1.66593269862724,3.17529026061937,1.35088306251905,0.764604759087062
"yncJ",1.22943071871649,0.751030909099547,1.67946767495018,0.441561676507223,1.19374957126107,1.0144783008874
"ydeE",1.06250459023607,0.578796173435317,1.12952909272832,0.432753473932868,1.06932785504524,0.816174617201045
"galU",1.48798944729333,1.19601067220111,0.493150410253093,2.25948614728975,1.16144131510118,1.00407877891976
"ogt",1.27397771894335,1.11405108946435,2.25731705851756,0.63229135608711,0.929921909096169,0.737690747575815
"insQ",1.0330522127122,0.702432077943921,1.69579483191185,0.598898775201942,0.935794055939248,0.576281745798134
"ydeA",0.823010986131675,1.13464031535359,1.0079678635719,1.19727256391421,1.27924339372997,1.02885805749266
"ynaI",0.955961694822602,1.23880815729125,1.3409541004087,0.462554637612558,1.22195697509945,0.754625012474795
"ydcK",0.929437683910739,1.54405638274148,1.0079678635719,2.12288315431356,1.21839970277779,0.662729818586158
"glsB",1.16710665138524,0.765156194876931,0.582304839061797,0.692409424637591,0.956072369067599,0.769687783439243
"ychS",0.769557972947811,1.01976524225128,1.08639084863247,1.26755131249262,0.439631656166042,1.00271919977359
"mpaA",0.644498462926563,1.23019807794774,1.31959399880356,1.05247056190544,0.726366907704171,0.689178093833012
"opgD",0.76296461447963,0.830218885903099,1.83982585709195,0.456732156433539,0.493000052038789,0.876698801604059
