"","0","0 | 1","0 | 2","7200","7200 | 1"
"cbpA",1.61640470835075,1.29760470431459,1.47860755297834,0.870209773935136,0.854349825132556
"yccE",0.998267364951132,1.06436478940348,1.11976281030443,NA,1.36346912443649
"agp",1.50874756438742,1.39929802208761,1.67946629197823,0.767072293769034,0.73727842700681
"yccJ",4.1029151272413,4.94640057356442,4.63367854270787,0.944516758762828,1.04588136860057
"wrbA",NA,NA,NA,NA,NA
"rutG",NA,NA,NA,NA,NA
"rutF",1.07997131602375,1.03995790232166,1.1000062005483,1.02813824108101,0.955289580435439
"rutE",0.963588122051689,0.882046629404358,0.774849797961824,0.879174491233307,0.890932200711405
"rutD",1.11746951061015,0.658873238489879,1,NA,0.965926281919236
"rutC",0.967518228713849,1.05113891817189,1.0526875083313,0.824642367316045,0.814484387088235
"rutB",1.40243033063961,1.08880008682465,1.46771986419037,0.793059038470924,0.859114327892894
"rutA",1,0.968733557193973,0.997962956424991,NA,1.15628001103555
"rutR",0.956903692369582,0.828234362020315,0.850479270311614,1.00362761957222,1.07892029650844
"putA",1.16369084196455,1.22625601403689,1.24121155005929,1.43681769033604,1.43078134575997
"putP",1.07241731794437,1.07801345432757,1.20891068047107,6.54531003657736,6.72913966986264
"efeO",0.357708454700647,0.507237468433291,0.382740069119008,1.14031622849399,1.17156377452624
"efeB",0.773996637528623,0.738210704093116,0.744148973514604,0.970740055500615,1.09129626534821
"phoH",5.00727933659805,6.32508663236058,5.73425412926717,1.67695761925996,1.88965575927965
"pgaD",1.01167856824682,1.01074884568782,1,1.16359853406244,1.44504974447767
"pgaC",1.13667766901011,1.06936178927476,1.07090991826065,1.60259290197759,1.38034260834597
"pgaB",0.826987776183972,0.729392515011365,0.843408348292086,1.04220223952135,1.00392417315682
"pgaA",NA,NA,NA,NA,NA
"dgcT",1,0.713978769609791,1,NA,NA
"insF4",1.04440256792902,1.07479374022822,1.16430635138794,1.02411100585581,1.00113711142378
"insE4",1.10835269011262,1.14000365431618,1.19978742684663,1.2216491892535,1.12654411420463
"ymdE",NA,NA,NA,NA,NA
"ycdU",0.963691624690488,0.802086339994986,0.856278372448332,0.461752647127193,0.511928280650737
"ghrA",1.08751152037823,1.06469266567115,0.996196782128558,0.913765074056802,0.835686273909417
"ycdX",0.982463992912899,1.03792948931262,0.874825577160083,0.897541859539392,0.890282185509404
"ycdY",0.776212327104434,0.786095319518693,0.703086103011747,1.20576488075461,1.19924936364037
"ycdZ",1.02251674407191,1.08015915908167,1.03264209717676,1.34564876731736,1.56144312102636
"csgG",1.06008226806524,0.763048543376227,0.892047609231789,0.156745412596977,0.193247621015145
"csgF",1.16823946478614,1.09935027115406,1.14286264135552,0.0976768891640519,0.110820599057962
"csgE",1.41503902958635,1.76211516832036,1.59312361938969,0.133908549894391,0.143776775221262
"csgD",1.0075517531142,0.823532658174783,1.00377741366059,0.179152732336411,0.205807959814822
"csgB",0.931669664813603,0.966565839595845,0.899978382247111,0.780733230606863,0.741581655715488
"csgA",0.745006412261364,0.703574565077463,0.739779939108668,0.635602068100937,0.619975256442852
"csgC",1,0.870899136281996,1,NA,NA
"ymdA",0.786969806860427,0.974341827042287,1,NA,0.97707583477415
"ymdB",1.47374122286824,1.12613816625694,1.28010757898864,1.13025231217192,1.04433969117061
"clsC",1.04328384674023,0.990151127689485,0.77815297567833,1.03356605782158,0.947233192364536
"opgC",0.934439435710841,1.00170790059833,0.76600203499732,0.949563330308888,0.882312436200709
"opgG",1.29162339800682,1.39375652098214,1.30971008427423,0.952545746133774,0.841690009862645
"opgH",0.880287223646508,0.943509595347706,0.823252482297188,0.792301870874148,0.592060513945693
"yceK",1.26559021704571,1.16905832616682,1.38494918836044,0.89875862459204,1.03486390836592
"msyB",1.83250219316715,1.62806167218652,1.7991625369086,0.612510492811841,0.653603536630515
"mdtG",0.857074955571815,0.887795538057415,0.849934519030782,0.751936235461631,0.832542716105881
"lpxL",0.984836276727127,0.945689730300656,0.949131185985318,1.75109784670782,1.72500573820308
"trhO",0.923317884646119,0.945619169435548,0.988627916198013,0.849481904006915,0.786277183818042
"yceI",0.812573641004623,0.805727408076109,0.90598511648612,0.762829507679938,0.810188596962109
"yceJ",1.12423553058903,1.09539064922397,1.08887011907955,1.15976487971599,1.06022016535524
"yceO",1.09978180371396,0.780426961569222,0.815080187715078,NA,0.887799465376422
"solA",1.07902968192833,0.984603615961771,1.18292993638747,0.94096469033211,0.888344515800075
"bssS",2.23229557041956,2.77034153983375,3.10129178869369,1.57279924364166,1.56435418411648
"dinI",0.921944344203328,0.853030970087291,0.808410256626832,0.918634926512833,0.886625566876292
"pyrC",0.556486061713009,0.810232166628631,0.68248673083714,0.567481239146338,0.531765844318013
"yceB",0.95251497019269,0.930828914991507,0.906957892402785,0.954925815363515,0.990561958535118
"grxB",1.57271255589905,1.3866071126372,1.2031997513627,0.674421552800541,0.76944175017393
"mdtH",0.974109143895213,1.0137115899317,0.80241598922436,1.09098694564651,1.21662527655101
"rimJ",1.25252142791228,1.23918434470665,1.17275093495701,1.13238130151364,1.22526769506135
"yceH",1.37325333832907,1.63311119248602,1.4937690211484,0.906128633448964,0.966718187242269
"yceM",1.21335024322066,1.25774222384402,1.27960091660559,1.14627032017073,1.20781021778585
"murJ",0.583697012784962,0.775739466425382,0.610999063970807,1.15383759500254,1.30199097119066
"flgN",0.608210295096835,0.826271155864033,0.696245107590415,NA,1.03483176033122
"flgM",0.737174918534191,0.872819436508853,0.705952221979283,0.857088969418013,0.796365822723172
"flgA",0.83697625370122,1.04068581497719,0.76553209965818,1.10535009539391,1.03416266487616
"flgB",0.182096605234276,0.287497404956161,0.184171092773677,NA,0.559347650104448
"flgC",0.363326717394685,0.519093253252594,0.351356547152509,0.551616718465092,0.639219020667252
"flgD",0.62612326202073,0.627874832440015,0.514807516841816,0.706510051009098,0.855487325090336
"flgE",0.344919063946822,0.472394398847766,0.358234590437892,0.952706946358014,1.01621233986608
"flgF",0.725129240440656,0.845645094846692,0.69648300793418,0.906267988848976,0.91786969711836
"flgG",0.391557069237611,0.392572800252442,0.312476745801746,0.597266501227788,0.605133616128574
"flgH",0.809573165120449,0.818937195173716,0.760742957862379,0.846269071084505,0.949932683287432
"flgI",0.465209697549162,0.573620268600879,0.516139850972173,0.720137491992925,0.855400984643712
"flgJ",0.542376031913792,0.576028735026766,0.579625231532469,0.830289072444517,0.887262130610769
"flgK",0.807465491471153,0.857727907574849,0.794196482893071,0.716217569057994,0.740804552193112
"flgL",1.0468674443475,0.865392843300888,0.783211905805995,1.02095882508588,1.15594193776833
"rne",0.469673974326259,0.631136760244159,0.524472212387307,0.907463003523916,1.03808673077776
"yceQ",0.699151414729486,0.700584735098662,0.619925202605694,1.19063872478346,1.12909655433756
"rluC",0.662562492853092,0.710479957987003,0.709218744512265,1.35042347184313,1.41921889850902
"yceF",0.951299649681797,0.999670083798459,0.795326142257648,0.877748780005883,0.852580803846941
"yceD",0.510442458044635,0.521127024568585,0.521710760873741,1.23126023995312,1.42040765834173
"rpmF",0.634594846767851,0.678337744259605,0.6480514154165,1.16277581197247,1.18725498356748
"plsX",0.446311668058378,0.592310698135717,0.477024492021735,0.86832132598529,0.879556834051235
"fabH",0.576170344109975,0.732581256767037,0.592481677722092,1.09075706628479,1.12073079936892
"fabD",0.626231902707027,0.756673934022883,0.7017457974508,0.804074373546659,0.95618332322425
"fabG",0.596471943508385,0.593715333809708,0.585647373398959,0.878312104150124,0.894728428224011
"acpP",0.812120938423053,0.837931950076725,0.861851548696009,0.764152914656806,0.715238614323961
"fabF",0.599287155449513,0.569672144904449,0.571740553409694,1.35220173089937,1.36719769230343
"pabC",0.719406810801531,0.744890211904973,0.658806541853161,0.947585415488051,0.748807103441609
"mltG",0.85418247614601,0.893418199082844,0.881620318582809,1.2456271964397,1.23209050910974
"tmk",1.19307933775539,1.19842340353229,1.25919198154814,1.11651493777096,1.00120632484781
"holB",0.81990186253187,0.904663099893422,0.881801062255583,1.15375896418328,1.14993968343238
"ycfH",0.816678981895916,0.838841172791446,0.787142953311989,1.10505752601998,0.981312895545273
"ptsG",0.466876281828512,0.508342453653885,0.447996144043548,0.89285671600414,0.976725098745405
"fhuE",0.819676984208122,0.861140048214694,0.850431275159892,1.79696844355836,1.30470271880569
"hinT",1.23920540344731,1.25401050949896,1.23126781771072,0.831831248343892,0.872929066793813
"ycfL",1.22069974172432,1.36745022208764,1.33301462697877,0.80200104299182,0.872668511232312
"lpoB",1.1574060046688,1.09937196431264,1.18999233512378,0.819128748608146,0.810462881959742
"thiK",0.760005456177292,0.791590417918544,0.818275315136803,0.88491893253424,0.918792271164738
"nagZ",0.9019102701956,0.827299902936544,0.967948783389423,1.06037410630006,1.10016843786896
"ycfP",1.3205112641934,1.54336751805369,1.41474541711102,0.81148173625393,0.84703183018306
"ndh",0.697960009073482,0.767671794371224,0.657982514132077,0.843980797619645,0.815517777075333
"ycfJ",0.758139431022607,0.875338688082121,1,NA,NA
"comR",1.11554198850142,1.13654582175216,1.1320138575247,1.08190641101502,1.11371359438774
"bhsA",0.82127661469947,0.963609343070728,0.873828868685448,0.932598771274628,1.15074521372713
"ldtC",1.09096519864594,1.18113148970785,1.14900014894441,0.815208502057299,0.845254638896078
"mfd",1.41586524654241,0.948562216708258,1.33288245516489,1.09572687536404,1.19651316196894
"ycfT",1.32774200659486,1.14221606023728,0.983372423736051,0.525519494850388,0.741391016441818
"lolC",0.988118453879171,1.01300885977194,0.97491942685816,1.01259189375775,1.06803919784912
"lolD",0.926263594050662,0.912725748956062,0.896037839247208,0.982645749502527,1.07445395249249
"lolE",0.964762594048916,1.14639513157783,0.955496037245698,0.889306228434305,1.0383235131697
"nagK",1.10614859828247,0.915433755089458,0.938532890688411,1.15243360000238,0.997154425007226
"cobB",1.2450905517082,1.20881890128388,1.21807522845991,1.10289685219517,1.07837736502258
"ycfZ",0.975132313982054,0.819649443838531,0.906272325794061,0.939709352900253,1.01617442002228
"ymfA",0.766380612448972,0.760151059580213,0.839043963008357,0.931179447946168,0.996514243340706
"potD",0.929761087922437,0.902429747924065,0.822280822848678,0.653528252394127,0.699352902989104
"potC",0.578030566829478,0.586531976404452,0.561960134001699,0.723546038494333,0.675572735169828
"potB",0.671797446958149,0.690687316048783,0.625497207204935,0.962389286926063,0.89483046084466
"potA",0.815347167578201,0.976077107174892,0.805701968805348,1.3125321759246,1.10959103077786
"pepT",1.59009505875126,1.50665794652254,1.44180260108607,0.759009217435116,0.751021812627834
"roxA",1.24198968267078,1.16569380511248,1.23369685514614,1.11551951388558,0.989716947461586
"phoQ",1.04811273536907,1.03096146067872,1.07004226280822,1.35219509688448,1.36618504985321
"phoP",1.52057309564952,1.40386543565436,1.31909691104394,1.43036046474354,1.22830343401889
"purB",0.529287188943113,0.702489589170451,0.555632385278886,0.553037748709515,0.610350871828364
"hflD",0.663828575111358,0.841263133003277,0.735594726409838,1.08451696038912,1.1381748326283
"mnmA",0.641467576021082,0.787143957773127,0.682996292837876,1.27868873083726,1.24670292029196
"nudJ",0.805323819213562,0.865636472684635,0.770925320916879,1.25957869457061,1.04100095417266
"rluE",0.746826547925286,0.840771980456919,0.761790621012408,1.05208683881483,0.980176708396938
"icd",0.607573160747561,0.69247131155819,0.639530417206992,0.692046208914138,0.684687099344551
"ymfD",0.679513485099372,0.652712750862353,0.632518060384983,0.935766047304533,1.01782635626108
"ymfE",1.01113678151835,0.929243227110784,0.835105660448327,0.962408277473444,0.933780253774037
"lit",1.53497026989943,1.26522132285182,1.25262638158545,0.693561128359587,0.688027966054721
"intE",1.35549917302156,1.19773090975117,1.05557066434588,0.830970340801668,0.813472973339356
"xisE",1,0.878919402230865,0.99151013599263,1.25554374925314,1.28360054119026
"ymfH",1.15723563798746,1.75864177350131,1,1.6141493881601,1.72697000914878
"ymfI",1.11677491329256,1.09182468547458,1.08713694429979,0.734275822373836,0.731568278540989
"ymfJ",0.603153186980834,0.754936069759873,0.623340530922195,1.07324872656875,1.17181973974119
"ymfK",0.94707064892947,0.976078188326512,0.994702501584729,0.749474982042454,0.843367126383635
"ymfT",1.04765525003822,1.15444431986359,1.11777544677243,0.936238791451474,0.906010920594074
"ymfL",0.939508140991299,0.85153983983269,0.879809753469359,0.852870193641839,0.909002679359796
"ymfM",0.75501010625368,0.779756215177323,0.683845270340265,0.767992859232769,0.686634560660591
"ymfN",0.981347114674863,0.898966736907593,1.01848528111494,1.00454292568761,0.98045474135013
"ymfR",0.893701203981064,0.842281554886383,0.918729278488233,0.913066848223377,0.912219780544161
"beeE",1.25950983278697,1.01984481728848,1.23793086818215,0.874903247946565,0.893202083788158
"jayE",1.490360092768,1.52428131058192,1.53052002828353,0.898059211472117,0.895539275052852
"ymfQ",1.17164734804417,1.23310056677057,1.24075803896896,0.791494322577933,0.91158430838127
"ycfK",1.22698837468483,1.17943764533354,1.01062530213156,0.464923878268141,0.49932349933821
"tfaP",0.553106919983151,0.59108933809318,0.563697279533516,0.577115199530441,0.606591682424964
"tfaE",0.851280578131743,0.840237893592957,0.846262252601198,NA,1.15888954412284
"stfE",1,0.850205845370135,1,NA,NA
"pinE",1.01570569802675,0.914245891238068,1.05375941336452,1.03803252800607,1.13915142246786
"mcrA",1,0.837609041781534,1,NA,NA
"iraM",1,1.08551552916249,1,NA,NA
"ycgX",NA,NA,NA,NA,NA
"bluR",0.811022807248567,0.82955443188408,0.797504618536465,0.931094069246905,1.03778410469349
"bluF",0.94971871731154,0.744912823386427,0.817695389505099,1.11955655147277,1.0290055938574
"ycgZ",1.18669736613765,1.16599923257418,1.2883346099475,0.496109373875355,0.491557469341074
"ymgA",1.38042701715331,1.09267422100406,1.25880782774293,0.563538133458837,0.680558297382038
"ariR",1.39354470313585,1.52636410555788,1.36947576258851,1.00686170350513,1.00534509133017
"ymgC",1.43908174833763,0.992798409959955,1.13750243765975,0.53120012526251,0.700400067538026
"pdeG",1.0205600737735,1.15778240982775,0.983910940588364,1.02175699843101,1.203883698586
"ymgD",0.964759326676451,0.866450220003162,1.00926067335195,1.04434688295423,0.884259316339272
"ymgG",1.34374687910432,1.34587246918974,1.15582334381786,0.788200064146501,0.816156585349796
"minE",1.08356959338655,1.22999257450001,1.21821542077569,0.767867500467958,0.877043388143862
"minD",1.05513107303117,1.20060873965305,1.13102616357501,0.820562355435732,0.844180577524771
"minC",1.25439172465783,1.24250528473444,1.13493609596085,0.953861011217405,0.906890120863762
"ycgJ",1.01879942183448,1.06763717356613,0.920198748217244,0.904053409160709,0.839249824880533
"pliG",1.02654606850382,0.922421194927587,0.906255738221947,0.887550794890505,0.906806317416214
"ycgL",1.00698030590425,1.20846305595232,1.04737388028556,1.07839210307268,1.09690263526316
"ycgM",1.21880745533572,1.3802438596836,1.24675180008822,1.03507014994627,1.14592362206604
"ycgN",1.29406537786462,1.11062476654707,1.14558136833334,1.0054535106406,1.03726980541997
"hlyE",NA,NA,NA,NA,NA
"umuD",1.37861744081372,1.22007806873852,0.905061967071232,NA,0.852643341357859
"umuC",1.09476226659944,1.10216027624078,1.03992722221666,1.07386655004589,1.1239370284415
"dsbB",0.843580218954773,0.830089380953056,0.921968051729909,1.04480451540003,1.01407108862647
"nhaB",0.670116700403482,0.807135884250301,0.716192603811308,1.03332860194163,1.10876422050912
"fadR",0.924589883904168,1.12157241973633,1.13452323447968,1.20700789270271,1.23348359302526
"ycgB",3.18099364354651,2.4296817636365,2.44718349194333,0.79540176025529,0.817364489063427
"dadA",1.37411812152501,1.71189360103227,1.69597980028633,1.02134255949951,1.07335080682591
"dadX",1.24712136373026,1.2022310249065,1.23831776297529,0.972873428693016,1.02573545367785
"cvrA",1.0475327667296,1.00207714026481,1.12000042908811,0.998059512112783,1.04822364308962
"ldcA",1.18785335750346,1.14761412322856,1.05652996488554,1.31846454314862,1.23408288516351
"emtA",0.993331931518197,1.11068056650775,1.07503647428275,1.38781599846176,1.30736798970014
"ycgR",1.15379812657033,1.20207319554935,1.042313664771,0.925113282964334,0.985446529075565
"ymgE",1.37159501216127,1.19122157262931,1.20127394705364,0.943653891840527,0.929332948454504
"ycgY",1.45488889344294,1.56603387064217,1,1.14227753766453,1.13286837032839
"treA",2.50484357090712,1.82908040846066,2.14815378103104,0.938945159054094,0.886412051341918
"dhaM",1.08362798188873,1.07717940142778,1.00340034968909,0.900626689639059,0.865884990134125
"dhaL",1.06800708819705,1.12211048401402,1.15992755218372,0.8613205514109,0.863463513106818
"dhaK",1.65696326470537,1.77470710987585,1.73137886898917,0.895557054479417,0.940218991525293
"dhaR",1.34458044323092,1.31841542978805,1.34491284575803,0.848954762307519,0.82111100927346
"ycgV",NA,NA,NA,NA,NA
"ychF",0.695602409440704,0.862334360641149,0.764712483728449,0.830769457574582,0.87391930439435
"pth",1.00114154984422,1.16719332027532,1.08214022395424,1.38999604017446,1.32169741238536
"ychH",2.26016315404282,2.3049026576827,2.30790537956011,2.30429261052873,2.44313129367255
"dauA",0.514330747158884,0.514344324547146,0.569589222627683,1.05763860433081,0.949803277074531
"prs",0.531061921381407,0.625825684705522,0.586791635833225,0.98381028053387,0.983700627597934
"ispE",0.825967933392536,1.03241859334636,0.917945128409096,1.29541075764442,1.25372813024054
"lolB",1.00919806901664,1.29556720282129,1.10229823529484,1.21663205417505,1.30893694638708
"hemA",1.12927530789439,1.09787370726711,1.08494773000319,1.24313909175712,1.26238504106184
"prfA",0.807681340515056,0.849774429272421,0.874930103195972,1.54635476864176,1.28851192571203
"prmC",0.827249216354795,1.05098499939257,1.02570375416204,1.16191342781229,1.18080611764738
"ychQ",0.741432328944635,0.873634402620827,0.691010494806431,1.08080306945377,0.917844949813382
"ychA",0.602679296637075,0.736986522160428,0.662599412337871,1.0679204634306,1.10268303541936
"kdsA",0.84212368411406,0.979172921676339,0.922080413553869,1.12456808406629,1.00073687609609
"chaA",0.974949792725821,1.01107781372309,0.894648033757519,1.60203418164935,1.66781114718738
"chaB",1.87745021525916,1.84160341261983,1.7766926780961,1.11133612450306,1.05017201767047
"chaC",1.38812052707509,1.33725879948856,1.48288889566391,1.35344296528977,1.26852880619808
"ychN",1.5782941811579,1.40749951872893,1.59455022811143,0.797902368005719,0.842784065779264
"ychO",0.881149464879018,0.957650243534871,0.794331082080628,1.02599750597246,0.998884933140903
"narL",0.993705373781675,1.04784015958779,0.971216827937537,1.14068883820224,1.14505612353484
"narX",1.0799854709982,1.01905421727135,0.943955642181352,0.979690951764777,1.02411213737272
"narK",0.994104173667905,1.0082999220868,1,NA,0.976169425464759
"narG",1.78962386962551,2.02188309468422,1.60569273002654,0.987718849790636,1.01812579621759
"narH",1.3656467037046,1.11325317549736,1.25325813430423,0.986361597641555,0.90938260748006
"narJ",0.966546022015814,1.06843848078703,0.965797428930682,1.16324304154524,1.19392007913153
"narI",1.04415949362019,1.04312124845457,0.898428564870393,0.825480574704765,0.846014157952291
"ychS",0.753210436908912,0.824647562019864,0.82209509504029,1.06372746217568,1.01496141807028
"tpr",1.01517980781139,1.16650597013371,1.18490529699437,0.784897028614251,0.909917871666989
"purU",0.710522824115885,0.817170490044074,0.759842775391685,0.998782980693206,1.14585175185767
"ychJ",0.546700981976235,0.701382726614862,0.589759295575156,1.20101877979598,1.27619244016127
"rssA",1.13318986991673,1.28519777031706,1.23919370286206,1.43599193844702,1.4003615839109
"rssB",1.09023743693682,1.17942828226972,1.14526498845643,1.1154836332254,1.02917350929365
"galU",0.89962680003589,1.07746262648752,1.05345183571053,0.852504917993831,0.900664453581102
"hns",1.35584922326445,1.40499436572846,1.38302441298777,0.830985073470174,0.83098164976318
"tdk",1.53363008230345,1.66446296123341,1.45689896408669,0.992436734572284,0.980887708463432
"adhE",1.50593042910554,1.49715402046343,1.53610021352352,0.771290314801943,0.805242842943459
"ychE",0.989963156182555,1.01918804422254,0.875166407673627,1.02387755181927,0.833728381531454
"oppA",1.19453889277092,1.2480052013694,1.30211172294687,0.556874573571793,0.554702844618061
"oppB",0.883444320370701,0.921698467451001,0.90736362673799,0.664148183491645,0.709863289474375
"oppC",0.906086767825678,0.874773621998428,0.914647187399868,0.756819109525332,0.774253088530683
"oppD",0.714877474826497,0.710356153661595,0.690333029083612,0.827714658895224,0.825114967170742
"oppF",0.818104808665062,0.914925425551898,0.865095636553321,0.888959151184823,0.958149760844138
"yciU",0.824002132391449,0.755354080389316,0.759927982711269,1.0220217322212,0.908756463939884
"clsA",1.43206728546189,1.40984775601564,1.40047613190821,1.08331681613975,1.02169196250879
"kch",1.6207070883276,1.31916146511611,1.69929795979109,1.05753412159375,1.00686559641755
"yciI",1.28462034301911,1.14026423512749,1.21134805482085,0.961660090811875,1.07821019042092
"tonB",1.01802688362541,1.08504343962241,1.10331053546585,1.28721955565046,1.28715126330178
"yciA",0.858013853622732,1.01838612677199,0.89901830063368,1.21616564578261,1.04893456862109
"yciB",0.907381864823057,1.09513479096578,0.832053866256439,1.36043691053383,1.10038250689437
"yciC",0.775819918825452,0.903271065025651,0.812427919753494,1.51526373519757,1.42856778378069
"ompW",0.928654428531588,0.950232050150854,0.944723894342073,0.684243118286276,0.600122077784532
"yciE",0.85273676345781,1.05501350304144,0.94793204003437,0.643519308675195,0.626434316618652
"yciF",1.27782368769889,1.55000716343326,1.36002940300653,NA,1.01003684722781
"yciG",2.20053642264069,1.94739655515656,1.98069414058146,0.914979920185947,0.939403065773624
"trpA",1.03263066205129,1.15552527062395,1.10418189353104,0.980486575663883,0.937413875691402
"trpB",0.951043589341908,0.886005605233409,1.04285430209375,0.938956349443477,0.968889103419333
"trpC",1.09533805758411,1.09160396349301,1.13782264025543,0.856804574616104,0.851206754454036
"trpD",1.05316428315686,0.92441143358144,0.889696134259949,0.710985336578478,0.877381488512196
"trpE",1.04637177283416,0.999499505283305,1.02387199773905,0.773309714633246,0.822860258968229
"trpL",0.968801563204833,0.920362185792637,1.04282548384757,NA,0.948270637643759
"rnm",1.25965759319432,1.03070625857849,0.992239408772543,0.847045753207218,0.941374238425987
"yciO",1.05414246268772,1.1231288451794,1.06615056556748,0.952954545828167,1.01399870018904
"yciQ",0.940838828718502,0.856330456614789,0.877543541378614,0.920877825368194,0.914189192699565
"rluB",0.539954927843936,0.596016806280133,0.580152010690174,1.18365129747618,1.19170990677925
"btuR",1.12612973056594,1.26253324466624,1.06452916206641,1.07082362140793,1.10096902252075
"yciK",1.2953386583506,1.26402961774208,1.31953632719601,1.29305104080674,1.27758137417294
"sohB",1.16449032889473,1.21999446886331,1.10008646371811,0.912366552938193,0.892441192589645
"yciN",1.93604349439713,2.08253689768432,2.05922204139658,1.10535499889472,1.19869312368325
"topA",0.966118685573343,1.02520704737136,1.00598192588917,1.05454318960795,1.02417457860056
"cysB",0.784253014172871,0.850169981424838,0.774083727139929,1.7731740201881,1.90819700110984
"acnA",1.67287866205251,1.85251963519347,1.65145081887329,0.676136628116147,0.709991272673345
"ribA",0.728869793366197,0.791093950071658,0.747880897720943,1.00169163533221,1.05680159857703
"pgpB",1.0363142991896,1.17751732043242,1.07609121403425,1.21831456780634,1.12410456008199
"lapA",1.26814113850842,1.33314114553261,1.19156701126845,1.19365947426778,1.22043454432341
"lapB",1.02261246089882,1.15970743451575,1.08517502583401,0.827119449969179,0.780377532137174
"pyrF",0.701662134517453,0.763925370870828,0.737937096546672,1.23810725239371,1.26512450833407
"yciH",1.12738858098763,1.28727157921602,1.09885831307175,1.29060889247611,1.2607783829824
"osmB",1.48432050651149,1.28729181067473,1.67235462008255,1.07268195841373,1.07042287581646
"yciT",0.773592029189634,0.913741387454746,0.668367803997659,0.899746961997486,0.955303013694325
"pdeR",1.76610943776155,1.91646518233404,1.71614409031443,1.40375252531519,1.27109600304904
"rnb",1.1303049027818,1.28461995746256,1.03507885559345,1.25928239433835,1.3182579882083
"yciW",0.864948852081136,0.990817130465997,0.947777359234524,3.7291947576419,3.49749724991945
"fabI",0.970709991652368,1.02311191386826,0.973252658161643,0.864039533815549,0.932475834550722
"ycjD",0.921172906896115,0.886747243753614,0.874060840748453,1.20811697058905,1.1914992314911
"sapF",1.00774386339663,1.11245039295192,0.990493025082208,0.920862492798618,0.775034200628098
"sapD",0.890726392935651,0.817621173739776,0.75868892385634,0.760463426927937,0.761222862420703
"sapC",0.922940886067808,1.08180605832471,0.951647760195326,1.1150275650211,1.11177190648267
"sapB",0.793048601809397,0.933905244916084,0.843018104112567,1.77845308859082,1.75348461439124
"sapA",1.12410395622547,1.14336251374827,1.154498741136,1.37404348830815,1.25606116827325
"ymjA",0.845450059107533,0.935758929336247,0.873416022990027,1.33610335075251,1.46006975533111
"puuP",1.17463591203161,1.14657219942423,1.09587145344696,1.0921771500943,1.07917605955304
"puuA",1.19979010635914,1.39406408471842,1.32977693735851,0.891115028860921,0.999822669166795
"puuD",0.851575585074782,0.972329964489516,0.951970898822026,1.09946363459744,1.17380442345401
"puuR",1.07618276841718,1.05148850395153,1.09111986676432,0.940889022647804,1.02254471332838
"puuC",0.987149584186745,0.900261578171536,0.922277888538812,0.88416347526602,0.873415153627654
"puuB",0.967072321298439,1.13321807718627,0.908367005953719,0.975820258003858,0.949810969965907
"puuE",0.909157000398783,0.627536374094272,0.818350269828637,0.956272584729471,1.09332765247996
"pspF",0.950832356732441,1.24979764869268,1,0.958508245671136,1.0796680987355
"pspA",1.24552116125283,1.58320487407005,1.29074806829911,23.915217350054,21.3114234811442
"pspB",1.29871432896161,1.25536628106597,1.3353955409358,21.3956985011779,17.5874079681933
"pspC",1.20111115813534,1.14609446911275,1.07424475561763,16.0382374843436,15.8147980160386
"pspD",1.25049150079584,1.60977575386649,1.51150475551732,18.6145693040293,16.5293604363507
"pspE",1.14710591265733,1.20534192200381,1.25147238078698,3.45410674666459,3.44515023289557
"ycjM",3.32829416962938,2.86345381054555,5.15468964135379,6.8448315572589,3.02555531264886
"ycjN",2.63792884842345,2.1181790122407,2.59648170837138,5.89798922601624,4.35256050216938
"ycjO",3.87188001799079,1.7056260196909,4.76929598526953,11.1827640586846,5.56281920542753
"ycjP",3.32135086014922,1.88030415522483,2.22372782651329,9.09206636031212,5.0275398574221
"ycjQ",1.07516397473675,1.04523066339888,1.26767752433934,1.09621014998118,1.30021399864122
"ycjR",5.70746869734551,3.32506336731087,7.56841329843523,17.5768646342875,7.85213317152837
"ycjS",5.51041901799693,2.47939243089812,9.02495225698146,15.8300369405404,6.4311190266
"ycjT",8.75253243511669,4.69871683722967,7.51305739716763,18.1130269421181,5.92532715208475
"ycjU",NA,NA,NA,NA,NA
"ycjV",5.6468786245612,3.3130963779091,5.3058611870568,8.65738443848638,4.78242326696292
"ompG",5.01711054772685,3.77809328032025,5.6719898701155,9.17041635811924,5.43202819151343
"ycjW",0.973165210717701,0.88898543594359,0.883990613006593,1.23546361566215,0.995843919635982
"ycjX",1.50676763291703,1.30462553653863,1.27950425936579,1.1076553678952,1.11601105398719
"ycjF",2.2698371220983,2.4171881340609,2.37307783085828,1.17667805761912,1.20014901218897
"tyrR",1.03045969216609,1.02173204432277,1.06495895274987,0.911783711111268,0.95400453670509
"tpx",0.884389704849143,1.1546210887349,0.975030529919916,0.829841018178414,0.918312860472434
"ycjG",1.39861496884454,1.28555707672628,1.45915527315874,1.36519154161516,1.41513218799261
"mpaA",0.707993072916429,0.803108670231933,0.780032680516723,0.993519299655774,1.09953295268922
"ycjY",0.940476902730828,0.763186365707646,1,NA,1.11813024671803
"pgrR",1.38497562340644,1.23894544578454,1.36354588732814,1.21521322947131,1.09931895368783
"mppA",1.22614912317696,1.36685558577206,1.26088366933317,0.648189574227761,0.646846181218296
"ynaI",0.960400385651919,1.06939447483669,1.00000287542817,1.27176646917982,1.18184060814324
"insH4",1.06358907184874,1.1131682048295,1.1637177951173,1.51546413428479,1.57171537631443
