"","0","1200","1200 | 1","4800","8400","12000","19200","0 | 1","0 | 2","1200 | 2","4800 | 1","8400 | 1","12000 | 1","19200 | 1"
"3.2.13.8",1.0426494097213,0.854387397464198,1.35906125492911,1.15019602261495,0.691786808636686,0.895336700675766,1.128546851421,1.10800903918286,0.748262805079731,0.920292827677938,0.76895563275388,1.00739449193434,0.796579892859484,0.885978260801157
"ygeA",0.977665109813799,0.927663240108388,1.15898894878912,1.20448203937469,0.788515709473841,0.809549187953737,1.14447759176241,0.571924642757197,0.704688723882401,1.04818994225716,1.02842370674311,0.823528030474325,0.802433966675867,0.734411614074789
"3.2.13.10",1.03618253566003,0.91739940319373,1.03671148105289,1.17748877851575,1.33199475083099,1.16255131567159,0.833545692066293,0.91433024722951,0.96719938275213,0.933139002939986,0.89871944673647,0.770164085141985,0.51638906438284,0.670906087394081
"metK",1.68071693442964,2.10207440963349,2.26963665236978,1.89685650280878,2.3119860115872,1.18013206316144,1.14128480279533,1.1765304665549,1.50450249377518,1.63910115132297,1.17401962593753,1.33736801889058,0.76726541285236,0.442883695391606
"3.2.13.12",1.67476295409313,1.46861959365986,1.95339543457588,1.41727613388506,3.18602031734248,1.00731132690489,1.62867329235868,0.943213356465515,1.05706083443026,1.49242957088565,1.15610737558542,1.23362355784568,1.19130161871461,1.44448677262984
"zupT",0.888935869146196,0.956132709040762,0.929456707138802,1.0465236283162,1.25921624577126,1.14621902699527,0.840377899958524,1.2488255368863,1.28494835020297,1.00030743584258,0.85530610511355,0.952532506144341,0.985192113385577,0.802428918576603
"3.2.13.14",0.949421441685993,0.840380404153709,1.89748073088985,1.05266668091169,1.3368812610347,1.14944624933323,0.816659656196609,0.923167901156746,1.52613902843323,0.93350044998391,0.936223588593305,0.992359895149839,1.08530944754215,0.853473307158621
"agaD",1.02153412710612,1.13082136039371,2.06714115823286,0.904699307959512,1.49498462472438,1.36960862676945,0.925345136824025,1.22431341724107,0.968960655144276,1.0038961558463,0.894751060683794,0.896457692412162,1.18768323362425,0.718153955216761
"3.2.13.16",0.992792142260186,1.07258323082026,1.69269545271036,1.0589781401867,1.05291857994514,1.23782884806641,1.20567530848961,0.830441997903021,0.794886904339597,1.39882077604812,0.908987308867591,0.819308236265399,1.10817041053591,0.758927449324323
"lgt",0.775999238614633,0.793343718305024,0.447866538156762,0.903704790813441,1.32559561654253,0.855798675945067,0.926939670637707,0.584930637638385,0.715191651987764,0.68572595740948,0.915473513719477,0.897226893151731,0.886671808342436,1.00846360662712
"3.2.14.2",0.756112091545502,0.817843249984089,0.515457601497458,0.893478518666057,1.32889781178297,0.702652438940966,0.780433780824144,0.623703307644692,0.625390818929923,0.688122865177405,0.878023996841594,0.908375256689299,0.766142999833866,1.06907309661008
"fumE",1.19304466631334,1.29620724592712,1.19474224817332,0.96223519704112,1.38034344935636,0.72100288632521,0.813634377484183,0.634929731106756,0.711672236361487,1.03788655918272,0.869146542297239,0.983485520842303,0.884178612311612,1.47676000786127
"3.2.14.4",1.06840293255204,0.995859702702408,1.36200904574445,1.00151601213851,1.93370460654475,1.07324544365777,0.955483008581038,0.695266898069827,0.779632790415993,0.822306652205711,1.27062444595921,1.13782612227658,1.00509052516063,1.23961814264222
"mdaB",1.18851258923021,1.12437709610169,0.841904291646949,1.09548064503481,0.632639134248437,0.893923666587122,1.31373031779049,0.790443977661919,1.66356981956143,1.24593852233196,1.1431262836346,1.33811226467784,1.37106628620009,1.38813057795841
"3.2.14.6",1.08807730509275,1.22606732370651,1.04079616621942,1.12116374507735,0.583763076428137,1.33660303388398,1.24127248959936,1.12291072078126,1.38901287406557,0.998836148948421,1.05229190230781,1.39269794282205,1.28566042034906,1.26226927353024
"garD",0.898591716611891,1.0471805481972,0.748930809211255,1.32680062791377,0.42809178859951,1.60909067759347,1.2668039799173,0.86505617823506,0.660517894930162,0.996792941165328,0.85349493569313,0.906268140867847,0.786186652119659,0.830552556254087
"3.2.14.8",0.831658326469507,0.973751184347924,0.908602990574897,1.37410364030671,0.601716220407925,1.41644536864336,1.21794054724135,0.913532420555806,0.693002587907772,1.02444576861385,0.939570629985582,0.890062261558149,0.968518705015477,0.836722883530519
"ygdQ",0.920278739800072,1.17395374997926,1.44492944645188,1.16321440862054,2.08717466161784,0.830613742813967,0.966917778510204,0.815234247138548,0.940786567687946,1.04141218779145,0.93844434381719,0.97025932924328,0.859000823768938,0.902456661178615
"3.2.14.10",1.08792533279978,0.735096297873767,1.68876184772702,1.08882287141711,1.72139979842314,1.12872069150313,0.751463953402935,1.09919158456051,0.79443188138142,1.12045721876627,0.851628707829746,0.977111487606557,0.852223396396424,0.944206801891022
"cmtB",1.32941112125869,1.57599522972133,1.87147063074904,1.21088611201129,1.84250426518891,0.926132930761266,1.22953535935748,3.31336064708615,2.28900645610987,1.80623326762046,1.46031437857456,1.45578122861298,2.41548762736185,2.46188564678708
"3.2.14.12",1.4214190749422,1.63300695797521,1.76266890849598,1.24029982417265,1.77657100789022,0.98507907129978,1.24134375299335,2.83238304423401,1.86469643020793,1.71429001854077,1.47388309016232,1.54814282343003,2.38079188483831,2.67398209468669
"cpdA",1.1285585875648,1.11996479943624,1.43074633670198,1.35895607104621,1.61208719740411,1.21293878089703,1.6298346403187,1.49311293279851,1.42337417917381,1.28454261430892,1.37379711794356,1.48146294455816,1.19980491281113,1.09152057865331
"3.2.14.14",1.34263851933056,1.12520676530937,1.67510977984254,1.27502909902689,1.47364003461328,1.57350247621288,1.51455676206362,1.32739995459998,1.26499728101993,1.20574009951806,1.26768478758774,1.49502503465627,1.15605435210333,1.39406529065084
"kbaZ",0.926896453504725,0.739204707266909,1.31743666061114,0.680713866688147,0.806718841152975,1.14788305548096,1.13548513154872,0.940010374884115,0.833180935661506,0.791903763590499,1.05219066448911,1.06938450732444,1.06098794105079,0.929271932618273
"3.2.14.16",0.825425194733343,0.768590218977833,1.11282127823375,0.680729165634781,1.16430147851679,1.11454145719441,1.07635624706649,0.774823940975293,0.767475173685913,0.980415196256254,0.911879833312556,1.01562458181736,0.935928799170798,1.0957524070133
"recD",1.0164956955761,0.903694032450131,0.485364404980382,1.2765871111069,1.12911112152546,1.30909199350032,1.44554869549612,1.1413867377918,0.893520522639704,0.934708408265016,0.960367633828467,0.926307436584676,0.868132738867646,1.05801159105769
"3.2.15.2",0.935030301987993,0.903413789486888,0.374489495629789,1.07491143278147,0.416770726200971,1.18036346270913,1.23930350477164,0.912595816915514,0.586956931797999,0.908190586341257,0.938990901604823,0.819797928143585,0.796841784488615,1.04518441097707
"ygfI",0.967623081755812,0.98989126115964,0.618439903430385,1.26437850666282,1.08732342899514,0.959170823520074,1.38975175890611,0.992386340639569,1.00221428403287,0.957598005148513,0.968504483749698,1.06716891001078,0.933978957781371,1.30826093984211
"3.2.15.4",1.07646098817016,0.958430764635429,0.560410535406112,0.92788817327423,1.01372637593148,1.35791906376873,1.35352034207638,1.18430887521823,1.56750093762718,0.878467433000404,1.09404868479621,1.2720629470185,1.36472188022798,1.01808017937317
"ygiS",0.750711342001479,0.944872180402465,1.12135081390003,0.629538791454076,1.54540149423964,1.08923369925276,0.730337939719857,0.910043927823939,1.01063325227441,0.999381012979223,0.825443497731542,0.702157322882091,0.993426428526449,0.85116498679031
"3.2.15.6",0.753485755328922,0.807376094509799,0.780593927647062,0.979956269783817,0.691187488993762,1.06921825547747,0.911646455400192,1.10427601393106,0.857145378223732,0.75412729821117,0.780004563633204,0.757972382292292,0.927330458730203,0.914195606072463
"tdcR",0.816596755174486,1.18864422060101,0.593934338081522,1.03220311175847,1.01061138725542,1.0044448056488,0.74984622145564,0.518320332674904,0.716604945919507,0.83833235983092,0.852556470070387,0.903468658685012,0.765218405608523,0.841010284470758
"3.2.15.8",1.09988968129853,1.39382345346707,0.850390226946803,0.86191150842347,1.02495882041674,1.01373801207401,0.914576842482292,0.837936227754536,0.716721412158393,1.109980257099,0.908060663565058,0.740697726957731,0.943485481045141,0.726613270618551
"ppdC",1.15342198459302,1.04919268918788,0.632029650733331,0.873791789006925,1.20160016077624,0.755759108182978,0.893459349303767,1.07066194811769,0.984186089736828,0.784533510075979,0.943843422629112,1.36466105963531,1.07185287074027,0.906091229514437
"3.2.15.10",1.09094134535121,1.18746742212095,1.02571006042914,0.867610105481983,1.13185136849883,0.739177288909769,0.957664205185691,1.51901740981377,0.879699682829908,0.705941723997431,1.05489204594844,1.39316663664806,1.15483604971604,0.91355138356501
"fbaA",1.91663496504977,1.45509835596053,0.780436536456198,1.77343406511227,2.55379930383022,1.4070009366631,0.873404530646313,1.01713973095143,1.29708188675507,1.14517474463027,1.5177038482045,0.806863126767965,2.02038541329184,1.49215659626726
"3.2.15.12",1.9121813035575,1.41792955011626,0.795873445305501,1.80505507046657,2.19373488169575,1.46861023345986,0.928023005485205,1.18160603030322,1.43356378868381,1.00597771285045,1.43013500886415,0.767294904337493,1.80091576121422,1.6411889672684
"ygiW",0.923333199217991,1.04533437401037,0.987074449972942,1.04181386105434,1.19889390795319,1.0114048571755,0.765585916089005,2.50905998988889,1.08718436823876,1.0788429722792,1.02182206257438,1.02808622171566,0.961599108075032,0.800752697979847
"3.2.15.14",0.950712835237138,1.00143974281429,1.0846509141451,1.10021379088127,1.19066063142634,1.10216168956637,0.793105620879907,2.58914655091999,0.930510187800315,1.18797343292997,0.956987611624549,1.036637536093,0.869730695304328,0.923922618212039
"garK",0.928153119671439,0.973488598290442,1.25440119852685,1.10305855018383,0.867929182592153,1.08119716791603,0.909839586635419,0.880725036934589,0.967628642588695,1.10062259683992,0.94107842081265,0.98629218397292,1.06783948354963,0.786902118243977
"3.2.15.16",0.874044688256004,1.02238720469509,1.16111673380372,1.2421425088955,1.31673412685409,1.14611785525622,1.29127547888411,0.873777875751108,0.915578082774005,1.1981529725402,0.886360092486048,0.820349771452137,0.856639679832823,0.984176497568852
"ypeA",1.01373146321407,1.13387236058605,0.50322967874502,1.11379366881675,1.47950213662159,0.98701161205389,1.12811353735566,2.45531938876676,0.678183293367584,0.798576915702714,0.909857167511826,1.01705422951066,0.79688955516725,1.15608993027164
"3.2.16.2",1.14234030509114,1.03157525579822,0.589197986789763,0.99903397574464,1.18734200880557,1.15317187650196,1.09046184628024,1.36323908374691,0.640039297339156,0.753317577556222,1.01189491195573,0.945157436724203,0.825380659323704,1.20236321137446
"iscU",1.63433985064821,1.25312731693412,0.399407073430075,1.25179994759686,1.36897073794788,0.938194377465438,0.859491773299143,0.515915689844875,0.796937378977671,1.11698718645053,0.851682907729304,1.00511788468299,1.27573883799607,1.31287719815584
"3.2.16.4",1.46730355307579,1.14366079241919,0.419571189337554,1.12748190672023,1.25187049730535,1.08133022593921,0.922513745709349,1.02898977118945,0.945754623308867,1.57533391578336,0.710762395284139,1.0758457265139,1.49307449639588,1.08886143272806
"yfjQ",0.796615517635254,0.766774854303957,0.496978075532377,1.14327009318344,1.12851385585542,1.28619475196385,1.40032578654996,1.23588820416494,0.742819953330617,0.799756149669614,0.792202760191765,0.895051945750469,1.00851561948118,0.999544584041812
"3.2.16.6",0.839786435732552,0.753358550473465,0.480665721837142,1.02468353063981,0.792699517846894,1.34526285509652,1.31100235942888,1.35260201772962,0.676729057190682,0.76753728726838,0.807723038626827,0.77767924326638,0.939248945331466,0.895021443549464
"ygbJ",0.798381721790409,0.772001709887977,0.712208572045801,1.07474187078867,1.04144326325846,1.06149887997092,0.927196408383499,0.51111897582395,0.899639974999186,1.02607443297607,1.02671502157408,0.781569274782753,0.798665846570537,0.814470951858316
"3.2.16.8",0.872987806987509,0.777234528543317,0.855505404013756,0.961120199799576,1.22283005697849,1.133417562075,0.950085007229356,0.867695777708776,0.906053857269277,1.15371936009309,0.729389675194449,0.73221614306613,0.917371898062576,0.732545671944107
"eutK",1.12898140558292,1.10087956400653,1.5349208582498,1.58965666167936,2.52586183734478,1.02061367616796,1.26734811396138,1.05748726609301,2.05885717609823,1.31696519838978,1.01703740910679,1.18096808234966,1.26311094726737,1.29560062751047
"3.2.16.10",0.888362546476941,0.975368777392575,1.81737155817749,1.32909594234327,2.26559707351952,0.945534586975227,1.03755337922397,0.950230496395202,1.06702907348194,0.841503175594293,0.955487854571843,1.42323257938677,0.999037595331526,1.85359788478622
"suhB",1.20212222284008,1.01211901401057,0.902576572374303,1.01951199967385,1.46633822060054,0.903268567517034,0.777714077210319,0.946054885991852,1.0425390780547,1.15686926004709,0.989692319667537,0.811873605130687,0.944186585396864,1.15359341543945
"3.2.16.12",0.873068415468327,1.11654191657096,1.21663344647253,0.970550554637294,1.40509715150445,0.723679489256713,0.961686096136167,0.845334071175513,0.983090054730341,1.35144660236103,1.04826469891584,0.923247495538518,1.1104472587601,1.19063907305499
"yfjU",0.84556824442767,0.752684002523949,0.593937483354937,0.897139307581549,0.993117614672588,0.715808356353128,0.994164395934796,1.02928987843701,0.824268070681223,0.673330679921029,0.944294136360149,0.723857305519689,0.913991196168007,0.745713653177149
"3.2.16.14",0.836736076260056,0.853937955505348,0.649960299914998,0.83692471206316,0.793147172335756,1.11632017188043,0.811415028746916,1.06947755192427,1.02171376981766,0.849783401842405,0.822949211357183,0.803793647654772,0.977730890336605,0.965739029440746
"ygbN",0.893682203288023,0.94795618322295,1.10669027400835,0.879276730890765,1.2058976404995,0.941396928460931,0.874259931505327,0.854600103585641,0.566197434747852,0.878335767290126,1.0410723578285,0.948089371451136,0.863191704305399,0.884527751264012
"3.2.16.16",0.866205987539581,0.921235836602703,1.21422330945847,0.929634199578489,1.17818001380987,0.949103141308917,0.954854921443169,0.715620019241491,0.82289834699768,0.887572953560687,1.07953268463738,0.988339022057456,0.693933709070061,1.00426533060361
"ucpA",0.878988554524619,0.860041959220365,0.339996764860645,0.829447177124777,1.4017054919993,1.10488866912954,1.1088633938578,1.3626614268532,0.995443767714586,0.948111132421231,0.928951059285902,1.04328115879791,1.07207158685677,0.928189215984284
"3.2.17.2",0.917463265587749,0.845980246993406,0.403175826262427,0.870704067482463,0.343915806188053,0.979034029938428,0.912254004562685,0.875321656490156,1.04023875650903,0.935531687439171,0.954660719184048,0.99439478399449,0.984762107652483,0.934105269169967
"sseA",1.04525995239317,0.977765572833133,0.696874127136881,0.905926881281134,0.999128554654766,0.683731775369333,0.883600698941594,0.876548341080229,0.961555426709548,0.736262679219934,1.14934634066271,0.968245905139186,0.828308706348767,1.35639235587131
"3.2.17.4",1.21346174120706,0.935151977032921,0.38229040024617,0.977960431022987,1.08777669400301,0.763417976093972,0.765845128161621,0.899393795705113,0.845386768829441,0.734884903927581,1.08451642064721,1.01597271319712,0.951744243516377,1.26205329859402
"yfjI",0.836371716274566,0.897862153644302,0.444388306901515,0.944478276919807,1.00416144807108,0.911763705992964,1.09593437141911,1.11660830994818,0.730376873011432,0.804978184625816,0.839897422502607,0.691404023864777,0.851398087203486,0.941807392567474
"3.2.17.6",0.76491574463113,0.848196921589894,0.685880303811757,0.997025110444874,0.461150045081914,0.898397140551265,1.12765682633555,0.913509549209446,0.730119206990119,0.788852291786734,0.946850525619833,0.772291361901265,0.84713098373051,1.09604956378421
"hypC",0.986176595155248,1.00354175633597,0.583692892071352,0.94687081621741,0.602215273270702,0.899947072144894,0.852455909212709,1.12872032926608,0.952398174861926,1.12501129107932,1.03921283190703,1.20978723720798,1.00394664922344,1.43861135849505
"3.2.17.8",0.928520893472629,0.920451815253983,0.484662440312614,1.12319912121605,1.09731593440812,1.11356222572046,0.944885070930666,0.711423944338224,1.03898384487524,1.14637284745562,1.00029118776977,1.15359924701009,1.11202123821835,1.3383417769194
"yfeW",0.770323241082684,0.779157301633933,0.75255837638099,0.855354233682538,0.751527374708501,0.653706845042999,0.675818709488482,0.929135727498801,0.729144750868707,0.729721101401609,0.754065648378065,0.667034173694406,0.986883048502199,0.811655980860524
"3.2.17.10",0.818351712314063,0.79012672852532,0.578703255044061,0.844679837246062,0.986009970996312,0.768413221136524,0.864781355904157,0.833109919110661,0.700789630099546,0.720735247464931,0.724064766456901,0.672070341918204,0.97231793828294,0.692595228732652
"fdx",0.930261495269376,0.994835508180725,0.692259573798648,0.765796742253384,2.11107978332261,0.636350100922131,0.749088137044526,1.2047955513084,0.639628991376637,0.888786580364411,0.879872864782044,0.920041731553813,0.843615804914624,0.805242124602405
"3.2.17.12",0.956289091517833,1.04713596161761,1.21618125621956,0.719914685401699,2.07970565178366,0.745648555359996,0.781644836892363,0.856176553614141,0.832173544655631,0.906898096681329,0.842366564692232,0.955188770474967,0.89267151399896,0.848131583264075
"yfjM",1.08651182567192,1.3033541028771,1.37150305712117,1.01924329343259,1.24460900450951,1.00107641334954,1.32936888231937,0.9112539214526,0.76314713921435,0.708576584350558,0.857414974065242,0.833125851021896,0.943228263550573,0.963579013828022
"3.2.17.14",1.07046597198142,1.2574962624182,1.51489010630597,0.896883437427355,1.95604865430287,1.21924668597427,0.950160992963321,0.924180259522391,0.913577475997063,1.07731804867603,1.06392653499831,0.732313074179547,0.863683397369199,0.77573219028113
"ygbA",0.883560801400708,0.677857430789477,0.845745947329733,1.06945113879952,1.24969796651761,0.736811941771659,0.85843310796336,1.07758199160303,0.842562925579889,0.445855837701956,0.69069877114635,0.875394309571518,0.743811519278226,0.740670366681927
"3.2.17.16",0.893743665699463,0.685115129580128,0.974806072236424,1.07120377949507,1.23055678191485,0.841765459895943,0.842117708054364,0.949980577016513,0.406231506326353,0.446282805115363,0.682742733293855,0.873114467311874,0.590076307042662,0.788450077762005
"pdxK",1.18032882535825,1.50873369735371,1.47153357432248,0.975991988172545,1.25359983670809,1.2800481355071,1.04432742290558,1.21904851528899,1.39108134161165,1.08577548748425,1.03233831915153,1.16050708138654,1.15076789312933,1.26664737935245
"3.2.18.2",1.19005094638623,1.1281840189411,0.828979270973865,1.00501104736339,0.808642990023181,1.48413020156288,1.24759732196047,0.795614165525193,1.20640645414213,1.26278742036807,1.2783410049714,1.17630488746638,1.13157486227429,1.43104268473049
"yfgM",1.71336249407827,1.58532945283223,0.770653891665328,1.36571569512297,1.82927491409604,1.27602408386788,1.05370390144767,1.17101109578516,1.08106822289637,1.43972034393418,0.990338363317557,1.27810704141649,1.21542861166416,1.61116540701973
"3.2.18.4",1.56281410438026,1.36445058986725,0.625398287537253,1.29609206007977,2.32958208492109,1.32032239460646,0.990082705962495,1.08679019743721,1.40927186771869,1.58457861578142,1.05687709322155,1.16438265588215,1.01643706836682,1.60214362867299
"recN",0.809072982459802,1.01212682086061,1.03064569160072,1.2661154604685,1.41244812830723,1.16342106332816,1.01781896613907,0.07938417360924,0.937645486672913,1.04721561315788,1.34265812539518,0.926376177585599,0.721688591580103,1.07536483231292
"3.2.18.6",0.794405775654866,1.10095982756272,0.739039638643158,1.19619012518561,1.54988071477542,1.14722981627723,1.03038216570588,1.10685331761955,0.799601537356409,1.04632251957365,1.10106210891027,0.920945103776831,0.974404127828473,1.0590200525304
"hycF",0.849670130466344,0.986975148519547,0.672165153380749,0.759671134610369,0.864285703903929,0.897113473212656,0.863740297658426,0.844834275433583,0.774268461097306,0.83852889568832,0.787347689637301,0.861987154341374,0.918107771158392,0.840385611785175
"3.2.18.8",0.811384804319526,0.975845156805595,0.925804792510231,0.948901020340171,1.28620158728322,0.962394926415102,0.728213541605888,1.04077981380904,0.874747306940097,0.812747831632144,0.969716835319492,0.945383164272796,0.954891056100417,0.935135152558115
"cysA",1.1007438173665,1.05127899678256,0.769083802080969,1.03848002180604,1.14454939085409,1.17057106770238,1.17917807736791,0.584745696476799,1.17644628133397,0.910138355702968,0.923991768259104,1.07551634345586,0.956575597255384,1.2814607963274
"3.2.18.10",1.17984579851639,1.01837337845179,1.07164028799533,1.13277236961636,1.31014309426399,0.904937553798076,1.3102799272414,1.18075693993697,0.949955047572657,0.93300757219236,0.77305832258348,1.04208909911204,1.1160739717093,1.1202712362678
"rlmN",1.0786801689747,0.944435419105296,1.71943267889555,1.11002755495348,1.36574245316741,0.9222551549457,0.988262536891051,0.743844656786508,0.837651417528449,1.16400947759347,1.05644170880031,0.739009964853829,1.08627109052861,0.867379102306986
"3.2.18.12",0.844495816926294,0.988212295322701,1.25369163983176,1.01184195052249,0.965791725990163,1.17632787166018,1.06509226337943,1.05902997775841,0.988480407540802,1.12508755404905,1.06488912975054,1.15026828569812,1.24861130741319,1.34408708120667
"smpB",1.51123832180997,1.47126255547346,1.41169131136085,1.51496444793977,1.29873185057602,0.93324675937104,0.805953742977586,0.598682393864574,1.55812782669449,1.38481629694789,1.0131637255045,1.60693090480039,1.31311048357016,1.637431405251
"3.2.18.14",1.51119428510673,1.5247329157942,1.78615051086532,1.15093219155703,1.48702548824019,0.822286168536219,0.841896595645551,0.350965102662628,1.34057498717616,1.50228780845759,1.43560819624928,1.481110861772,1.47484666809692,1.61426913566534
"hycB",0.844844805073835,0.905324965356411,1.04484196607248,0.70219098082775,0.975836855330697,0.980865560985643,0.649282878810545,0.733421647989818,0.889033225212038,0.862136999015654,0.866148537581329,0.929682074527331,0.916134654527494,1.1479121345394
"3.2.18.16",0.87878483998749,0.70086316490326,1.54315103954825,0.86986075333293,0.535394328306728,0.879382267249867,0.829285497560607,0.536713602339306,0.716159468579761,0.807552411346038,0.84812555751532,0.838925431224596,0.850556628389071,1.14859469381027
"eamA",1.00402093397992,1.19275019898069,1.53828651089757,0.987906710146517,1.42190004233845,0.60206967382765,0.978558574973486,0.933816016805655,0.982039074905708,1.24795908287725,1.23452852263942,1.25618115624877,1.17749018478272,1.10483667982801
"3.3.1.6",0.987356170315016,1.26507725388712,1.48344357315599,1.00652057380567,1.37652666407803,0.623840947434405,0.97881688307554,0.93954880909685,0.94409205792428,1.2420439314516,1.21858241371992,1.24295345270902,1.14228631284585,1.09451795319614
"yiiF",0.98230088159567,0.947847832138636,0.809467830020954,1.00495574139135,0.718936821672312,2.22887438435332,1.41048876555158,1.21689789887927,1.20672998982624,0.869774754607634,0.906079420281106,1.01859152166459,1.02589155320844,1.02656952564714
"3.3.1.16",1.14717142231657,0.949548461977685,1.01440553533097,1.07408703577456,0.764181602675908,1.76272023293304,1.78348449306483,1.16888093419319,0.896555235906843,0.898299607740509,0.963015951943615,0.978140293387181,1.09025485584585,1.01701563393509
"3.3.2.11",0.660690138391371,0.62516900047937,0.958105609913617,0.849402136140076,1.17819055111975,0.787680286748848,0.981803000594551,1.12142681240745,0.774475055410068,0.786114779595107,0.75795438381802,0.927918999949125,0.982690716588127,0.890102505734659
"3.3.2.12",0.608684696809832,0.679714312708161,0.668114437519449,0.759039001881359,0.436494402406441,0.708051248029309,0.950902418110884,1.05787609795596,0.683391238143699,0.831253551218764,0.771404095187779,0.882184021463017,0.958710473272399,0.92305569665041
"nikC",0.809261572309406,1.02530338061695,0.94015005941191,1.03856300015431,0.927978486768632,0.829492841540428,0.934703024310485,0.449776707939035,0.853743270063007,0.825830565272387,0.731075546256244,0.778602869076635,0.897995515237347,0.732186628047111
"3.3.2.16",0.783983792199404,0.938476489790912,0.949501483793398,0.978335807412665,0.807358221789509,0.703916005388806,1.01141598363974,0.508988653902162,0.610786444870774,1.25338110721287,0.871012205757246,0.788687850130369,0.955451503948327,0.761913609301932
"3.3.3.5",1.22999322159768,1.17846472743022,0.854378094982525,1.16413100865505,1.37769792079488,0.808818856949804,1.40819906618014,1.3530983429994,1.54942968483097,1.31095966493688,1.00737160700639,1.5684514852798,1.24070094388798,1.31296791270707
"3.3.3.6",1.21953974113865,1.18661628216653,0.738120658008393,1.11168136984191,0.923946963244174,0.830358327330852,1.43028448101759,1.38853975282765,1.06310639715139,1.28413392591184,0.986335032394541,1.46327090210071,1.35805061659019,1.32504490261304
"sfmF",0.77807005018276,0.851966157627752,0.945836355870259,0.870040723464729,0.425655949323844,0.561698782521374,0.777973716861454,0.830790783710816,0.585318966420894,0.930392748130405,0.768993021440754,0.947184515365988,0.987386614199825,0.789263488228631
"3.3.3.8",0.774914508658909,0.739390560780987,1.16424865703072,0.712771106580993,0.530283769714964,0.635025960047763,0.853627324798598,0.937708148813614,0.572341188817624,0.963736747804815,0.857868802345376,0.846865716229413,0.800233233594466,0.735451646342229
"yggI",1.01514090762219,1.01880159757105,0.73406625544013,1.01400052057305,0.637813314672958,1.040609538782,0.999002466434063,1.29915647361013,1.16558086063148,1.0184709954045,0.946036987320887,0.98835222607703,1.01163791384897,0.990823431025019
"3.3.3.16",0.985951297873425,1.00279918237911,0.996934236889978,1.00217533396973,0.566671144948619,1.1277767663507,0.979236218947903,1.50665204081569,1.11323926430873,1.03388806486962,0.946054396142787,0.983318573678413,0.994438582041251,0.99458544660948
"nrfE",0.89313137126229,1.01207612511497,1.04481244618051,1.06199394604283,0.461811835605983,1.26727983847094,0.987779779351099,1.9759309677676,0.890195931927044,0.862707032196807,1.07505776665262,0.999977542283528,0.907220444909556,0.898468544006804
"3.3.4.2",0.966658779283443,1.16523579292333,1.5514245549631,1.04393654550757,0.497316558298077,0.773569392747166,1.08034064498321,0.842117403357009,0.702368723420417,1.00334388329819,0.991301361456456,0.890511672573889,1.04589063422401,0.837692829226333
"yjeT",0.92525627891744,1.00808147792198,1.49278157643125,0.855130856747192,1.21495942741138,0.617815391897164,0.65326170283425,0.459930022945023,0.664797308346061,0.952111362160901,0.89593231858462,0.915910716149531,0.805231184911073,0.834030499856625
"3.3.4.4",0.899181235994738,1.16181225914539,1.39537017640193,0.826762085608581,1.16599009661453,0.59311391242827,0.711003388711995,0.465353551239581,0.694066986745766,0.964845543943967,0.824258704772745,0.882014035071,0.838227372572259,0.836129191218175
"insG",0.916166894229816,0.905615601163007,0.577777087817994,0.808247911182164,1.02099542809444,0.651722511121508,0.937247785581251,0.579034185954845,0.906010827650239,1.029890629663,0.81223936107969,0.723867073954855,1.02435356948654,0.912862365471433
"3.3.4.6",0.910813451862219,0.814943809024154,0.780038084606588,0.830744026322856,0.59786338350124,0.579500714046999,0.842187221041542,0.739889422915219,1.00140550538496,0.909219283813289,0.758408821351371,0.794843773091206,0.972265662002647,0.954519628326333
"yjjU",1.2596316964808,1.3409434932414,0.716219490299581,0.966155525076348,0.815302389269794,1.90902473276884,1.38502992833561,1.30476074777875,0.519725162533456,0.851144752397224,0.824158346599466,1.01942597236369,0.976972248334208,1.08941116798153
"3.3.4.8",1.2962431040574,1.251463093853,0.766698363202281,1.03796922103105,0.602025314872562,1.84007384624983,1.398978718355,1.29740634276583,1.52823912301508,0.871479381581483,0.903498429218278,0.974478253696961,0.911286435345765,0.796872015112967
"yjcO",1.05045921922421,1.00859809534579,0.659488887894369,1.18217982501911,1.50224341404973,1.11658633627135,1.01454425595004,2.0360065998323,1.30502404443829,1.45083049727229,1.13312541943965,1.03631285177917,0.891957768108824,1.05369131429373
"3.3.4.10",1.12189740208007,1.02453208247528,0.682984087311011,1.19406266504987,1.70335196019746,1.30037398032612,0.999014396825297,2.23644846287695,1.06632428371145,1.16009633944667,0.993045795489242,1.00597671433079,1.09174759195562,1.32097469579034
"yjfI",0.830249488485316,0.950883576167619,0.624388985123735,0.855655486042259,1.13466958352745,1.26381027470746,0.944145939053359,0.616673687412404,0.789665866512014,0.976048146559087,1.03990765999552,0.974108544992104,0.931227384399912,1.05614261316126
"3.3.4.12",0.939187038238193,0.967790475413582,1.12700539832779,1.00111860989001,0.830102972551648,0.795888931032005,1.03475305429677,0.710259954273498,0.972105135292552,1.25970251905604,0.73763172373668,1.04439321703559,1.03736505243926,1.10225544599397
"yjhE",0.843806506396474,0.951513680316051,0.96121567001323,0.781719950613874,0.85866529493226,1.00334739470704,0.917221566300953,0.71998740684534,0.997883845113192,1.2267080907323,0.992092602497712,0.704650184040642,0.715950319479572,0.607970995202854
