"","0","3600","0 | 1","3600 | 1","0 | 2","0 | 3","0 | 4","0 | 5","0 | 6","7200","7200 | 1","0 | 7","0 | 8","0 | 9","10800","0 | 10","0 | 11","10800 | 1","14400","0 | 12","14400 | 1","0 | 13","0 | 14","0 | 15","0 | 16","18000","0 | 17","18000 | 1"
"narL",0.990040424211044,0.791854046905029,1.69365518840938,2.10619686567851,0.829483597949974,0.737553378735381,0.834759791551187,0.784592626864369,1.18426938892749,1.15863671330039,1.00599176614368,0.891974108199495,1.32287773789537,1.43102739729176,1.52022615838056,1.62562977067753,1.57601129458834,1.71913770970175,1.54609903102973,1.33878698308423,1.29083849750566,1.75872061393741,1.20769135350351,1.20266711776447,1.25339098351531,1.15093738023491,1.41240943641717,1.09910826540332
"narX",0.893502994835444,0.777163249242565,1.41292785439188,2.24301432466041,0.691985221911639,0.594269804085007,0.726153224818554,0.607063290811364,1.16408661389326,1.25372795122282,0.924943756014508,0.915828925589116,1.26007827455599,1.53409202410656,1.70386421460009,1.71804409631711,1.86480937177844,2.14027552699312,1.80073595636641,1.77506506184386,1.67456901974605,1.99228729883061,1.31231519179952,1.16900963772342,1.29374926590243,1.5862614293197,1.53262559694752,1.49525643767928
"narK",5.4270531995626,5.77841770941325,12.7752350033733,17.2221847523477,5.8081062968216,2.94369959570572,3.49732158370356,7.46214897224217,1.41656373019483,1.10251672622372,1.12416634372004,4.9049917809689,1.05297365782133,1.01468194406942,1.20967653382414,1.10063076898489,1.06150418786472,0.892072265093897,0.790647824350949,1.00740105292554,0.53497035873539,1.02690184768665,1.19886703090022,1.16554700446592,1.24107268137642,1.26457087891337,1.03440115632085,1.24595838917663
"narG",3.3718684941591,3.98046753556039,5.68112320633694,7.08517016568013,2.7937193586729,3.04889007033334,3.40460352405181,5.06919975727799,2.17049056305849,1.5083458798987,0.876812206522965,7.306446621086,0.702841785294173,0.712217104609059,0.651804673281542,0.756709463566004,0.775600387851243,0.981046132411496,0.740002155918137,0.726376068565511,1.00026003885685,1.13144606006729,0.922969946436487,1.11660524578971,1.11258818403263,0.71104187681925,0.808981184179073,0.753711912018268
"narH",2.13402259873173,2.93076815315422,4.07263744437167,3.9761393767826,2.47640644654293,2.06765914069106,2.68196283240532,3.18578345740971,2.77649202877197,2.88908300109885,2.2623530927927,5.12890152567247,1.02146180916298,1.25604765347486,1.46210772406672,1.21231353704762,1.13041278359139,0.859391192028913,1.42458994534827,1.61879252130839,0.785384691075125,1.47303517368804,1.13280577157984,1.38877378758486,1.59823803684509,1.55016199514182,1.10395198555216,1.01599692452182
"narJ",2.13248754149967,1.98730682102875,4.30040262382042,4.75671005967036,1.80007796133872,1.06290816222813,1.87832698409944,2.8728441028284,1.83990922466277,2.65571994234095,1.89814445849011,4.17811139375656,1.40224727750776,1.22777842791285,1.44790258294239,1.41742249753936,1.49116357759699,1.60619626386756,1.40279541276343,1.17715341100049,1.10348174027446,1.44180157871925,1.38265794875296,1.48376286104874,1.88907521120822,1.63479307475822,1.19678601925094,1.55406864214235
"narI",1.48152390503364,2.00275470443324,2.54271137153108,2.54618931693478,1.45019872747781,0.887665150099987,1.68900991239956,1.90210829471769,2.76241248744427,3.59909313282183,3.61257228198767,2.75422172420554,1.73811590688688,2.08684025321883,2.25072102496488,1.10015066611704,1.89949591185485,3.66167084706108,1.90051491851465,1.60738814531478,6.06002811089084,3.1194848329237,3.14970193968802,3.9240769373199,2.8453026624055,1.68053943865444,2.66347453939811,4.38293479189492
"purU",0.903540782119363,0.869727340442873,0.791063862978846,0.882551504705089,0.773468146529139,0.892943025622568,0.884580412670563,0.910366277305442,0.416344635379825,0.3043699409675,0.357326654066892,0.298683395243234,0.635466714273022,0.473552336586143,0.723899685698107,0.831364497098556,0.765754683628081,0.659489094056813,0.923170018559248,0.988676451943677,0.795424137971897,1.20457098528442,1.03084513905867,0.785216626250357,0.743271638847807,0.872186018667074,0.996937452221253,0.971125019758916
"ychJ",0.848478613384712,0.814645819122488,0.725882791619704,0.626991321406297,0.790065773104757,1.11907369882856,0.828256560016486,0.887500604330715,0.366705708820223,0.293575669326967,0.320529255873183,0.414085170508983,0.255266622860595,0.279584203326071,0.207351984787637,0.306457180154566,0.200415065880008,0.345742176892476,0.247307224259169,0.353291491354111,0.476818752546352,0.812180338718066,0.823396882197781,0.409887317861565,0.450170478111469,0.319000871830772,0.934613249657084,0.628896243816507
"rssA",0.907599321752734,0.738810006224086,0.767529050636116,0.838918504439518,0.870786950040985,1.11204672328517,0.914626209072859,0.880554490603552,0.811730446809458,0.739263442938932,0.601586670774116,0.56030266939987,1.07620185976297,0.861165164804373,1.29601313059172,1.34576577252195,0.832094857032274,1.3429943589965,1.5170341547312,1.39433681337369,1.55012492996355,1.66041936627147,1.35654904113944,1.30667857174836,1.45926712617291,1.39065209767241,1.24120769315081,1.23365068307701
"rssB",0.624211471125491,0.797053869897978,0.776735487260183,0.878661346291344,0.807908820130365,0.744351971919429,0.974716761703429,0.836559021499134,1.78340513710034,2.38449993598294,1.04876258797923,1.14830700297979,3.53457488311538,3.63512884619237,6.54612049754943,6.35267182344874,5.05496457566015,3.8691794672161,6.51810921708965,4.91263026200963,5.12083796980809,4.20636936513182,0.88433448397943,6.43401962279104,5.80846419986224,6.98554248908443,1.43966291673585,5.3083651583421
"galU",1.26029507422784,1.64241423201358,1.23257245171067,0.779594930892311,1.46130989601487,1.92551170611363,1.4359407861375,1.16097907185562,1.03191125826246,1.30140481896348,0.981137774072889,1.49266795740945,1.16951196124087,0.79967037213159,1.08653068904718,1.49617817362743,0.576313817177504,0.793421539031172,1.80966085752688,1.79072946351942,1.9839379796472,1.44430483239728,1.92464721611476,2.25329152846308,2.82740655630664,1.1728054160435,1.02544143571989,1.69421742055922
"hns",1.04024658918041,0.941866107578641,1.04829054736413,1.29732825675908,0.992028707988256,1.34287753517556,1.4679868278187,1.1663043657632,1.34359453163714,1.49521172663747,1.61969719594713,2.89230904023351,1.05946923267977,1.07306178848451,0.962638677443066,1.60826855442347,0.8163560055889,1.84238947423716,0.963703726562536,1.18253104569674,1.64159572154728,2.04026574537038,2.49457107843313,2.04327103811569,2.3899132605173,1.16279185178711,1.89288515814763,0.861319386621938
"tdk",1.25601328076444,0.902337328195337,0.899088690900251,1.32367586629963,0.69071668211577,1.02940569276852,0.90889408148581,0.883386422694607,0.896089795848097,0.567398675109966,0.801466850853542,0.503102445687805,0.611097976492697,0.758578639990109,0.848787994724386,0.976147021179603,0.692208840011007,1.07285083995255,0.851915264816581,0.740515138893543,1.11205938009107,1.1098309828582,1.25555467562352,0.867042793179093,0.674397324557009,0.889249133738527,1.61975218279733,0.944785010545434
"adhE",6.66862006056037,7.58911364571437,3.88955268035406,4.41882801462965,9.61051135636113,7.25782309783561,9.12650813689991,9.66886052405474,0.774649817632893,0.754646884281829,0.409529665876783,0.464742757296478,1.20077030106844,1.32311853777214,1.22421767097932,1.62164779134654,2.70281295629425,2.08413230822383,1.359230353145,1.56744779412043,1.73813753264543,2.83177299011657,3.03590303365768,2.18169741258151,2.13701493851755,1.6493511282811,2.97111347145898,2.17525543332863
"ychE",1.54073760938851,2.05852222369332,1.06450870688145,0.941239978223317,1.08256318056955,1.43768431669151,1.68182230741349,1.34907834563632,0.943865994226277,1.20131813295055,1.39478834986861,0.719725993234782,0.899333993130572,0.991622418355318,1.00265064416214,1.25807353072958,1.02379793249526,1.88983559421074,1.32050947476618,1.25489722975352,1.90102575937774,1.36612702187548,1.33361541466405,1.17417177223783,0.945612564456103,1.5390097302457,1.16990515152165,1.19962913333127
"oppA",1.52525203549815,2.23948098406708,1.72567222337525,1.86812779708006,1.81324927240089,1.03311249431661,1.31939574646441,1.58765530530405,0.60448146985166,0.534634190971278,0.838868959125184,0.740700297618785,0.194737936496438,0.297457974730143,0.233033699777189,0.29262068691676,0.345468799079507,0.312818762175179,0.227029050212681,0.208974906293439,0.260278386043964,0.604133629709088,0.550952202015811,0.269329580495723,0.262574228926672,0.196018219731884,0.449108089556789,0.241724298928877
"oppB",0.953903423319038,1.41951163093331,0.979005153952518,0.776400344871924,0.980648510217679,1.14480374525579,1.04670325295837,1.04638301633463,0.358422114759158,0.226605971257983,0.337671399849741,0.239869556835313,0.976201362880009,0.390935677847402,3.1088737809112,1.99394598585971,0.947837248616097,1.87439093485125,3.71822819753754,4.11308181681488,2.84878953283289,4.33463334527966,9.70176670523269,3.72022866821453,3.28169776756353,3.97034364417287,4.69222576218755,4.2821995063358
"oppC",1.31571514091902,1.63519048554045,1.17269521355247,1.53564101356894,1.12759006832814,1.19691659155624,1.04180418021998,1.21019108830591,0.470429001237795,0.425112369848785,0.513348168850544,0.280460491373166,0.417155875345242,0.436447648081885,0.358563912687252,0.671351308159488,0.69200822091687,0.411136939517705,0.484375861052094,0.258607904366973,0.384022640679616,0.587439002730552,0.568992143731593,0.377106670731251,0.305822671533598,0.644856368475631,0.562139503191721,0.466343867190985
"oppD",1.07276302668149,1.43487470945602,1.1689603257857,0.994636296239207,1.29840123927755,0.90038463523334,1.08884234247068,1.0884646794482,1.71996841984236,1.05473356758467,1.04904208684044,0.87302380748173,2.27004241176971,2.33008531102575,13.0461138807833,7.5171037768586,6.34343905337856,15.6579391509988,17.64033587251,12.8916880425967,20.8028423191001,29.0613313150618,17.5151509549582,10.994166779792,9.9571579587455,21.8442994202871,22.1884652906487,18.1336997801719
"oppF",1.3513496698656,1.43193001977517,1.00848855263777,0.839026036548434,1.2766189134705,1.78729985203568,1.35894373335507,1.07394405877817,0.335164902684935,0.232616992889627,0.58850063823711,1.4979354473093,0.18803528037105,0.209327561308492,0.218140371938218,0.30364149248064,0.204580288090096,0.402832554754191,0.263007289706905,0.285177884409205,0.280430064501345,0.513825240423396,0.728043593886824,0.658696291135137,0.77945655932912,0.340429591876786,0.63781240527699,0.248588369346081
"yciU",1.23117076295573,1.09386003218542,1.1088106795316,0.832950758206594,1.17482580999992,1.10244007134864,1.19244240524419,1.12510357932685,0.814385436886296,0.492868901360558,0.73071698739459,1.2225351519054,0.732750617597089,0.836874547220834,0.689243745136894,0.960095866078884,0.57511743715543,0.915372462780981,0.670960965359711,1.01686742937039,1.26692626922019,0.954880443574776,0.68270306784193,0.966879769278451,0.959942429511645,0.650319513465825,0.8703412633842,0.74329977736016
"clsA",1.06343472092585,1.11119066765861,1.03801472533963,1.10246348754466,1.07306068023835,1.12860165790373,1.22004811886468,1.02679155897521,1.7654992533925,1.64374187135965,1.6345516813025,1.69266368274094,1.73500042596039,2.00974673251099,1.83372600651178,1.68552375833122,1.80230661425857,2.04122991183914,1.39038589241679,1.78509272417353,1.80698114069697,1.56837870652504,1.21247101328597,1.75807980546256,1.49403184062899,1.33097604799172,1.38668790409088,1.84215790269076
"kch",1.05973471871313,1.17262160006828,0.82126933951771,0.634559830311913,0.883359787927303,1.10156234011462,1.27178935896899,0.986749121633917,0.688508791872536,0.684869339166281,0.860838051107931,0.587123510271081,0.872625693490989,0.604646773260062,1.09447836465122,1.62668175738095,0.644456295904754,0.885063471165462,1.84025169737482,2.76699885892696,2.09728268196796,1.51249152027903,1.3567042756083,1.83940400530276,2.03206442169893,1.47215360751812,1.45275642582705,1.98312699434553
"yciI",1.68760242412061,1.23378854596682,1.47174868539732,1.5751935806693,1.65430345652494,1.29868871491841,1.73231862972365,1.74778389303444,1.54152258428646,1.03110786996232,2.03836563163868,3.44252672422683,0.721806429885474,0.939173977419382,0.664301254044179,0.76618458216632,0.70197220479589,0.991195771512645,0.4840749582564,0.47305642105343,0.658441238771621,0.742787322787069,0.612353793782101,0.864765394675495,0.786794533941252,0.467429972968868,0.785056321152878,0.603295994108832
"tonB",0.985477750853011,0.923166801824271,0.820116488321897,1.13890939721519,0.849696565150251,0.914020535432676,0.829541040164954,0.653945802229535,0.434536766835277,0.505330444035578,0.294073964368257,0.49426603609597,0.703390733951439,0.492032044865352,0.818563174826555,0.854070162914957,0.728156315270153,0.72684776706574,1.17632467378987,0.59643562241994,1.09106303028662,0.542935791993841,0.475286722657906,0.528229427515972,0.514630520965289,0.890688255442097,0.531634436132457,1.12527546554406
"yciA",1.00257084574636,0.641083403265921,0.824727195186043,0.679498919492151,0.711689711008655,1.00395619190948,0.825751580520355,0.923055017168772,0.61346696184245,0.301231457260173,0.558848430103252,0.675940353699025,0.443143201068613,0.406921905765769,0.277615581066671,0.36461861707804,0.214226163692816,0.450989269937871,0.316810708982239,0.413531361172202,0.660135607599093,0.699301104527099,0.909686500994128,0.442408141990787,0.562135054627658,0.531657840140422,0.849242631117832,0.788413642652282
"yciB",0.921946583413149,0.907615158222954,1.01716877145023,1.1646785769859,0.786225111871951,0.652206492580177,0.740630166488909,0.828954855232877,0.714768149716575,0.777894682422265,0.942338708692041,0.828519097903118,0.955208379689246,0.940316547818889,0.799624033783188,1.08580694821794,1.15885138809926,0.95527732267704,1.13521158539359,1.1317824856658,1.38828778185797,1.27934607994212,0.981450488765117,0.943684017138066,0.752703826610024,1.37760925295969,1.09486326412609,1.34642339706997
"yciC",0.876088712356942,0.701582144358165,0.770785715281138,0.935917075928585,0.688103176596948,1.03346230416056,0.7525245726672,0.811002641761317,0.484484265032768,0.310730763971213,0.460968735021042,0.836698163744538,0.255877796016376,0.213288572994518,0.17023645444198,0.214440270771052,0.268638140263399,0.229657683223028,0.256477962362381,0.229968561010183,0.437904318359896,0.389138079038107,0.435288224890676,0.209319277139209,0.194588441353336,0.238754810270808,0.904389551686211,0.730210525233443
"ompW",17.2042436956965,10.2315628111546,15.5936486429054,13.1179987538021,16.3925846416976,24.2776240360068,38.230235363403,41.1651030349625,36.2574529088426,23.360301817599,14.8148597553499,45.8824455045752,2.28823069154727,2.59757498598254,1.34812689657245,1.52022059147982,1.53062219613953,1.56597886647396,1.28700964114298,1.47417753452659,2.04078333064403,1.15909975933748,0.70397998109712,1.50963289310261,1.80880998851695,0.817400004265651,0.987083517556458,2.67164100807452
"ydfE",1.16514973538447,1.13641345493799,1.1170384072418,1.04981939927118,1.25144806366977,1.2042460017486,1.20198924803981,1.29154909953673,0.81036014072821,0.799697649171467,0.697400771398318,0.60713862932426,0.960233038224735,0.885847561946386,1.27213625325539,1.2328536901779,1.12749536988897,1.31635117105288,1.49591391687873,1.35149372927224,1.72300709582897,1.79659109609329,1.12608701370269,1.23395075928872,1.44794211265303,1.86817717049858,1.05465320825492,0.951760045413846
"ydfD",1.34733555788896,1.209406300535,1.07769989684807,1.24498531470292,1.12040679565784,0.974061748638395,1.0638304434403,1.46578963522024,2.00567695149204,1.4636679655343,2.23710112055764,1.41000419119695,1.06138765060533,4.30823750760295,2.10549022845654,3.91505409058082,2.56989351363243,2.88357258454623,2.32635027411257,2.87527172876086,3.55117998119447,2.66159457175188,2.98380878996912,1.70881691504919,1.78582970746438,2.19147504417337,3.35990709149435,2.76927967371049
"yciE",1.14135428057445,1.69498415398235,0.986003818598324,0.745924312738474,1.43729669510495,2.41758572495007,1.24453945062681,0.870226409290542,1.0711727893999,0.548463821153772,0.860252146565524,0.720732093151466,1.64937142211394,0.921301826932146,5.069477751396,3.2164047062585,3.27438427620543,3.25066958852204,7.15163041877055,8.82529428646013,5.12575700179239,3.22060687238534,4.4273463577997,5.32209771930564,3.65045610930842,3.12614253968108,1.88134745587015,6.43690687936772
"yciF",8.28579536848202,5.47811758466249,7.03283052938415,4.01853294626205,8.37534406733454,4.055016792794,7.70665859510346,6.54190638712268,6.12423029571703,8.20562036988388,3.21915640972707,7.6172954699673,4.6978168459054,3.82799961838227,17.2959959349702,5.39856119259844,22.6084926650795,12.3480997043786,22.3704661018611,15.7681182320898,20.0631393351273,14.7599470525112,3.90172736638705,6.22200642225633,1.75666194697267,11.9080943140391,5.43849334395348,11.3471384437413
"yciG",0.895718403298224,0.781996107804862,0.747974510057172,0.876746320531277,0.780957753006336,0.823994147686663,0.772864658284539,0.665681012796661,2.44929333346929,2.38472442781794,1.778355258151,0.996160673201236,9.37515448756054,8.86888203268121,33.0269487759003,25.9683149257698,32.6270020142451,19.1264392833887,40.2845120572751,41.5786070126415,35.0868390245936,57.5824119855602,23.8191441618412,26.4505803018412,20.7804817896833,62.3344721216775,18.3041050502163,38.0247720439615
"trpA",0.673698114160178,0.70765172835879,0.650410394921157,0.869088191290456,0.701288976643487,0.661515019524573,0.588540926369967,0.652441421797224,0.388115617112678,0.49868288393429,0.213301621193583,0.392972680560111,0.503377312850363,0.483168929402073,0.750949886498789,0.847114353599026,1.32212410871953,0.828329448558632,1.77022174213693,2.10114779655737,1.23613870358045,2.33928079397498,1.61641937565704,4.80436879145551,5.023080302036,3.83613111759149,2.51357689598019,1.35774438786287
"trpB",0.652121105254045,0.70190057366114,0.737140303635727,1.02717410800995,0.71817638084373,0.537355675222232,0.526112556947636,0.629876361173724,0.469055918177711,0.481507417598517,0.151160955475059,0.165638602970221,0.55786204969146,0.408754050780393,0.715064023015849,0.770115142379777,1.20130858702715,0.813476455724541,1.85025843837944,1.69040282685312,1.07560727559722,2.10267848317148,1.439181541243,4.09427047334253,5.21775153915956,3.98751876742928,2.41443218566915,1.32259225463421
"trpC",0.557073336008525,0.684818658067776,0.720411939217357,0.89283083229556,0.623342819583873,0.486363978246681,0.446732050598159,0.564408632537233,0.979308509683691,0.781351253283559,0.313021901887709,0.272591425070445,0.704585710812897,0.485155585389891,0.807354999515063,0.850059295258303,1.21980568007458,0.760917913074924,2.68701591247767,3.08005470516256,1.58167558803156,1.95184845523075,1.46403159145066,3.80233311176758,4.99491723851831,4.7067305132499,2.77072062207116,1.80675597081186
"trpD",0.612795751824541,0.734988553439053,0.778291762110958,0.923335097477156,0.751446190208645,0.660227180340051,0.432946161617272,0.554166035600633,1.7892123380183,1.22730615562644,0.772485015334241,0.293937252413724,0.73402430425458,0.534893015660701,0.723401806574824,0.893186565667478,1.34668774362735,0.676149392720245,2.80635484357418,3.16970068273909,1.38794465224507,1.80483622427726,1.50493163425441,4.21417080101379,4.32604916368303,4.1738350288721,2.76888675697619,1.81799277117188
"trpE",0.513963297397401,0.653944094270129,0.60689630495056,0.674928406728018,0.496634534888502,0.547727843841499,0.454746050770934,0.525507733314788,1.46605609837881,1.08074031301286,0.217587896971705,0.215243186634178,0.46919833567258,0.289601477510078,0.587305724890204,0.76727055192216,0.851499187264863,0.406985280113082,2.22159916188201,2.81119481200294,1.38338205571128,1.6092207589899,1.386141419209,4.177817881103,6.62752966661443,3.74504282457471,2.250146520492,1.54856330248638
"trpL",0.624314718287186,0.459827724646946,0.438814737416439,0.599252217661628,0.337444738908243,0.51023314136157,0.351047476168108,0.461108290486552,1.37333722223836,1.01096297172738,0.213568161082114,0.452377755686046,0.399041040990445,0.340250816999555,0.860962514193373,1.0311882872095,0.799329627800595,0.546763847893271,3.5245074184076,2.99773988181343,1.99542312619499,2.2539386526557,1.54036784449784,4.37390817488654,7.8663130537094,5.82742492434091,2.66863086258092,1.843111053875
"rnm",0.899404973556641,0.976636786229419,0.952606610988922,0.987601092139677,0.915005280922679,0.880015224444742,0.909052527663658,0.85654224828749,1.43304507912843,0.957887671071987,1.16552215224581,0.53948639844758,0.965461148900998,1.07750666407191,1.01719258823922,1.4235263242005,1.01735596895851,3.66086339619839,0.928306171606426,0.803312293445245,1.2342315756578,1.80753901186456,2.87105906945146,1.46196360356043,1.79439406152066,2.00056670868651,3.11474091829795,1.42721644715894
"yciO",1.08405169958347,1.21674481181878,0.927822298991944,1.02421143959481,1.21853794249758,1.27706822729732,1.23861556170626,0.971526290323443,1.99065214026537,2.02265749776116,0.924365778481884,1.01491343015562,3.33577853433772,3.50745022405958,3.06603831953396,3.7063572263791,4.31185593654656,3.92273572985143,3.7514982883514,3.47068717993444,2.52634695190965,3.88753186592906,3.29759914973477,4.85863602873911,5.47334579120111,2.99043166780682,3.66759748666687,2.90248124733363
"yciQ",0.870037899913014,1.01546906753648,0.903758605850055,1.03490348041148,0.933600714968134,0.86541148307302,0.853671896147616,0.82868163152139,1.36015246964623,0.941262184178762,1.27412506150154,0.839453165416069,1.89174038962055,1.67906641057703,2.19874144442004,2.26843844169336,1.6510443784535,1.37679596465131,2.13887359294803,2.37507129338654,1.9933568637813,1.94274565755485,0.242862945408147,1.62349119365788,1.92672009796302,2.23898557431479,1.23010830979563,2.05918940686306
"rluB",0.858667097143516,0.750587688627895,0.779709127852841,0.615263194863815,0.887341555684468,1.26595944694522,0.709405075839694,0.670451395692866,0.174249339425609,0.387461069581256,0.513872814451586,1.11260940191286,0.187690935205186,0.139224023027203,0.19932995339998,0.220515465414965,0.326618066222809,0.468885678951578,0.301093403863079,0.232320532443272,0.630697942987625,0.383804384823853,0.445929412246757,0.520141191931005,0.493744882391401,0.250821821640799,0.570592110412665,0.421403381194886
"btuR",0.946190943354522,0.914510984571239,0.875365777557047,0.806180759492929,0.71721947995531,0.940532258855087,0.746009507964285,0.68737998485043,0.557945802468624,0.62042863820037,0.372447271140621,0.698552112562764,0.392353530467242,0.257018368099641,0.266531490217771,0.358343837855424,0.284629725166929,0.330346600144492,0.337335272115283,0.317729961776539,0.39932059025452,0.434420691922392,0.444688484576641,0.586506376321633,0.553550785805335,0.281325616817038,0.525508206481211,0.515004621218864
"yciK",1.09620731807989,0.986313034701888,1.05905826748093,1.36953044797429,0.93515175988663,0.863668994335289,0.921420476457152,0.915545199992059,0.834921181290181,0.918397121917166,1.15621193598838,1.17878034070405,0.516343991768742,0.687099286488429,0.424432312055521,0.585383381238288,0.869853262419633,0.794529280068066,0.52643935547551,0.46582299242683,0.493526484722122,0.644210682390448,0.534381049045747,0.444218433191707,0.443067461339698,0.476940184517021,0.795753575311319,0.460581234629191
"sohB",0.994801947500119,0.7247802544643,0.978058310933098,0.841605544352019,0.925167494312593,0.924823625217728,0.449750753299588,0.925885646215142,0.607932958356739,0.731228790235918,0.668350221467124,0.971731238897563,0.529814463959686,0.387551413344175,0.692589357976244,0.618414078752947,0.563178323334902,0.747032894246197,0.429901753807961,0.432924073057824,0.66496564371452,0.742185995593584,0.396488174931482,0.678178582233792,0.608701370423668,0.826582735986598,0.590921952692759,0.646722369596483
"yciN",1.81934889004477,1.19049169562278,1.20330080571759,1.17685333652162,1.20422249460125,1.23463464636038,1.08610293537217,1.07641723655608,2.04895520503837,2.56442311154482,2.84331611246144,4.40723020935125,1.16298345364207,1.99928625233539,1.64029038997934,3.01572263135275,1.35631653815177,2.90606921375431,2.82374808066149,2.07080409466524,3.28789273053587,2.48834855692231,2.06606483643163,1.59445448911715,1.45800266733721,2.24749915605186,1.70858295843888,1.61463173865126
"topA",0.739008110025436,0.744960080309792,0.726641724375357,0.822902523401435,0.629620561597536,0.801914789556168,0.669363286127077,0.53960331332384,0.561250566050332,0.509350844334993,0.559664219774021,0.455421961703521,0.48803672990964,0.395189208595777,0.509682727824111,0.429136840837134,0.412412863106108,0.512606031822899,0.554812796019162,0.503104724953305,0.521309488434227,0.495175321307827,0.668042874088256,0.604038022445846,0.707444038041689,0.761410752169746,0.670527087760921,0.741459133530815
"cysB",0.955773351766956,1.01103786884687,0.999750816913965,0.80371341743349,0.884418358117963,1.18837152601947,0.792996351304357,0.723618499787458,0.486055419563652,0.399113009261965,0.450807232936324,0.545103805031479,0.439456725387948,0.456117344231822,0.333077694231714,0.441512346122394,0.291124398951897,0.391026977599023,0.358294119094632,0.448869482339473,0.540138284907577,0.484528998847269,0.809663291365869,0.500232667032911,0.564263623432569,0.318116974886838,0.668249800556808,0.5586465088349
"acnA",0.289894748088844,0.355564626677006,0.379935049831984,0.569707432859862,0.49584224012577,0.401495530589763,0.412016991725962,0.396958846990667,4.88876970163702,5.91238490450044,1.30487629611009,1.11229932549655,8.50874821521035,8.74150754603528,10.4089920386604,10.5862161991053,15.2509002462148,11.7067782891563,9.86046699678583,12.5017507803906,9.0819383972435,12.0230468801428,8.69997374399603,12.7468042378315,13.1632441456145,11.4384851732658,7.07946840073137,11.0815945490692
"ribA",0.960293136244014,1.07694709778896,0.889541052617005,0.535694473254143,1.00839076783552,1.04820139710553,1.11371774449242,0.874769786862884,0.929769181102373,0.79269982499366,0.809963477928726,1.58881889796725,0.509167547107447,0.703686651813916,0.406375804464303,0.821907174235572,0.351038105505193,0.550121559484138,0.612099176797211,0.77923999732507,0.925514954173426,0.785105028754941,0.983047356816771,1.50375332979798,1.69010722627811,0.83160050419063,1.2699796917147,0.929892027183625
"pgpB",1.05376604624193,0.8776319355166,0.795026731150445,0.933072314146735,0.810979731898262,1.20405972090622,0.910383909376071,0.923124207858171,0.740341675737826,0.567676842338721,0.951733560413336,1.54247753309363,0.410368376654161,0.415212176252235,0.368737122819584,0.427396314619449,0.356280029320659,0.368948856342396,0.387154832708792,0.421708062086958,0.43216368506417,0.394798466468586,0.676117964839042,0.699202786273503,0.789088061624635,0.510977909391796,0.66888658064908,0.752482827789095
"lapA",0.774152049569733,0.644075581532933,0.610148380520198,0.872528165582627,0.777502436278085,0.875530493686436,0.869087769606338,0.913043517675127,1.10158717392661,1.15992809247219,1.24875482293634,1.40639905967343,1.05337593079848,1.15155199234707,0.906275337922681,1.1255082860294,1.13436892899494,0.909725149279348,1.21589473908422,1.27944993616619,1.42314261353682,1.35059011823308,1.29535540355415,1.37145397956287,1.41284789134251,1.09443305310362,1.296052420454,2.44478156362429
"lapB",0.894619835979658,0.930055931228766,0.919397987303106,0.789099949762965,0.855303522056863,1.1233181829937,1.07004598390743,0.915378662382677,0.818458435493381,0.507330833018269,0.669394090551164,0.89910270617208,0.574456023039806,0.614220337750688,0.652135911203106,0.703952458641206,0.430916621833456,0.633050628699589,0.773073892200189,0.848393418989269,0.98529447059259,0.807543209064459,1.00517444394415,1.12489511803288,1.24720496985286,0.796598879768325,1.00083019339429,0.923961622831383
"pyrF",0.824278896485377,0.883948769670012,0.790840645037422,0.723859300439288,0.668941408880565,0.990890370242379,0.681858704262561,0.690133230139755,0.287946631680382,0.196701545480151,0.283976918483046,0.235592790290977,0.306460454837708,0.20389677757365,0.158327912756013,0.194917714285088,0.19445128180104,0.443860814958401,0.255263226217079,0.268234251231754,0.696740446129376,0.978295911762283,1.3558361074363,0.787891105193145,0.604039169231318,0.337635758282094,1.57717357510672,0.473821731368576
"yciH",0.909083922666734,0.984193146974368,0.908534811461231,1.18866387832226,0.8633018414971,0.834079806809155,0.763949916297633,0.707081075364253,0.63959890454601,0.679246592418991,0.684351296147364,0.296810061601413,0.737522208492834,0.435392668633657,0.85974014280461,0.767761232827576,0.715828326101258,0.847390677377275,1.18776669408554,1.06929946369533,0.746919328841593,0.920105517677105,0.927059215873735,0.762990396724192,0.90934815522813,1.18282100275064,1.34237775807382,1.20846936174347
"yciT",1.00321579447502,1.12061262701644,0.953712522232243,0.750344585559007,0.777021249918375,1.24687799440232,1.12367041410987,0.892194195334644,0.850099510215437,0.446615773799933,0.690516929602726,0.94711165226807,0.445951786319875,0.787921771772757,0.409532999876948,0.643224783120837,0.461281084523587,0.548128237909462,0.52829419226292,0.507876374486999,1.15843562343036,0.921420294433369,1.38986696888206,1.03768948236652,0.890625651803461,0.861441914216217,1.74985460032782,0.820374581991772
"pdeR",0.801888326769372,1.00156541179227,0.833252998463452,0.818900271331074,1.00722683735588,0.837687423444199,0.973592774317397,0.915417300596918,4.61881630856743,5.81413102558054,1.59306271238076,1.18962100976053,9.01444395178161,8.64776700283173,6.98741050507152,9.66066622136035,9.41294990471572,7.56530749730501,7.78754616210039,9.57628474116072,6.58531340431895,6.39978457963636,5.47220072317308,7.56229614806529,7.57600611351311,5.01317065425244,4.8774481998289,7.88612827841846
