"","0","216000","540000","972000","0 | 1","216000 | 1","540000 | 1","972000 | 1","0 | 2","216000 | 2","540000 | 2","972000 | 2"
"yccT",NA,NA,NA,NA,NA,NA,NA,NA,101.6,130.2,408.4,417
"yccU",NA,NA,NA,NA,NA,NA,NA,NA,193.6,214.4,318.8,521.5
"hspQ",2379.4,1033.6,1279.3,11560.6,2131.9,1381.9,5443.2,9921.7,1431.7,1598.8,2248.8,4021.5
"rlmI",NA,NA,NA,NA,NA,NA,NA,NA,404.1,494.3,144.8,138.5
"yccX",NA,NA,NA,NA,NA,NA,NA,NA,202.3,261.8,622,540.9
"tusE",893.7,667.6,624.8,400.2,409.7,366.1,284.4,281,279.5,306.2,205.9,196.4
"yccA",2946.7,2601.7,3470.4,4315.7,1645.3,1504.7,2417.5,3113.2,1562.2,1165.5,1556.5,1854.4
"serT",18083.8,7792.5,2957.4,1355.8,3115.7,787.6,696,22.8,146,96.1,220.2,256.5
"hyaA",25.1,30,28.4,45.7,176.5,136.9,69.6,78.3,7.5,11.2,47.9,5.3
"hyaB",183.8,283.5,270.6,271.9,190.1,223.7,233.4,198.4,76.4,43.4,136.3,88.4
"hyaC",127.5,191.1,304.1,286.3,190.4,207.9,256.1,291.9,68.7,93.8,122.3,91.7
"hyaD",24.3,27.6,95.9,48.7,154.4,155.3,80,93.6,16.9,90,43.2,36.1
"hyaE",17.5,17.6,56,65.9,35,48.2,116.5,74.9,39.6,12.7,56.1,61.1
"hyaF",23,43.7,30.1,39.3,9,52.8,50.5,24.5,8.4,13.1,33.6,25.5
"appC",347.3,337.2,332.4,327.7,216.9,330.8,272,412.9,110.7,149.6,145.9,148.1
"appB",89.3,139.2,115.1,130.2,24.3,74.4,80.8,63.9,59.9,78.9,85.7,105.9
"appA",108.6,123.1,214.1,369.1,25.2,81.6,222.8,165.1,57.2,92.8,150.5,144.4
"etk",147.4,203.3,200.2,533.7,96.8,313.7,229.7,281.7,141.2,214.7,129,125.8
"etp",28.4,18.2,80.6,173.6,21.9,31.2,36.3,51.9,16.8,82.7,107.4,64
"gfcE",93.9,208.9,219.3,153,41.9,93.1,68.7,107.5,64.5,70,85.9,61.5
"gfcD",88.5,100.7,82.4,136.7,9,97.6,72.9,46,34.9,10.9,33.8,38.3
"gfcC",68.4,77.3,72.1,120.6,122.3,137.7,70.5,19.2,39.3,29.1,44.2,19.9
"gfcB",121.2,168.1,163.8,112.9,171,218.7,168.8,156.9,74.6,59.1,53.8,40
"gfcA",302.1,270.7,267.2,306.2,352.4,428.8,515,471.1,116.8,90.5,126.9,78.6
"cspH",2206.5,1102.7,253,217.7,3123,318,116.5,147.5,467.9,499.9,62.4,60.3
"cspG",7842.9,4264.2,1836.6,576.7,33552.8,13321.3,3220.4,552.2,6572.4,4877.3,1328,2817.5
"ymcE",373.2,169.5,181.2,244.2,341.5,206,555.8,471,242.9,178.7,53.1,71.8
"yccM",40.6,69.1,59,90.4,111.1,41.7,159.1,158.5,26.8,35.9,55.1,25.7
"torS",146.7,185.5,157.3,150.5,178.2,137.1,193.5,263.5,70.5,65.7,84.5,49.3
"torT",44.1,33,73.9,68.1,23.5,36.9,39.1,44.4,9.9,12.7,22.9,15
"torR",167.6,121.8,198.7,258.7,285.3,314.7,454.3,419.1,47.5,103.3,104.4,89.2
"torC",200,234.3,193.1,114.4,95.2,193,40.5,211.8,98.2,70.8,77.2,51.1
"torA",328.2,392.6,322.5,383.1,312.1,339.9,686.2,664,212.5,366.7,125.7,142.1
"torD",74,150.5,77.7,116.3,186.9,62,44.5,37.8,30.2,57.7,64.4,36.8
"cbpM",129.6,156.1,233.3,692.4,168.8,202.8,579.6,259.1,81.9,112.3,231.7,167.8
"cbpA",525.6,739.3,757.8,2376.8,700.5,1076.3,1337.5,1448.3,367.2,356.2,811.6,603.1
"yccE",106.6,89,53.9,83.2,136.1,149,159.6,73,50.6,55.4,40.8,18.6
"agp",291.8,476.1,1163.7,4466.9,758.2,1934.2,6889.4,5478.9,274.4,557.7,1699.9,888.5
"yccJ",89.5,93.4,394.3,10613.3,30.9,1377.9,8929.2,7326.5,70.6,371.3,3066.9,2036.6
"wrbA",165.1,250.8,831.1,11109.9,350.3,2801.9,11820.3,9897.2,202.6,982,5025.7,3161.9
"rutG",33.7,63,49.3,230,38.6,152.8,119.9,255.1,37.7,31.4,104.5,99.1
"rutF",NA,NA,NA,NA,NA,NA,NA,NA,37.6,12.7,87.1,84
"rutE",NA,NA,NA,NA,NA,NA,NA,NA,54.5,12.9,64.4,16.9
"rutD",NA,NA,NA,NA,NA,NA,NA,NA,2.2,1.7,4.4,3.1
"rutC",NA,NA,NA,NA,NA,NA,NA,NA,61.7,77.4,64.4,19.8
"rutB",NA,NA,NA,NA,NA,NA,NA,NA,26.3,4.7,8.9,23.5
"rutA",NA,NA,NA,NA,NA,NA,NA,NA,28,30.1,25.3,15.1
"rutR",247.7,236,354.3,436.3,148.7,74.8,328.4,67.7,179.7,128.5,156.4,142.9
"putA",180.1,377.8,2958.6,249.2,422,1710.8,387.3,419.7,1049.2,1017.8,51.3,153
"putP",506.3,519.7,4473.9,561.1,465.1,2128.5,691.8,994.2,1421.3,818.5,287.8,449.8
"efeO",293.9,189.9,374.6,81.3,288.2,418.4,488,310.4,154.7,291.7,98.8,59.6
"efeB",334.2,285.3,297.4,171.6,212,302.9,44.6,167.2,209.8,181.3,109.5,104.5
"phoH",45.2,68.4,129.2,1244.5,105.5,140.5,989.5,682,54.7,34.5,757.1,312.1
"pgaD",224.1,179.7,199.6,142.6,179,53.1,118.7,228.2,85.4,77.5,69.4,48.1
"pgaC",134.1,119.1,134.2,137.7,147.3,97.7,93.1,179,67,44.9,54.2,32.1
"pgaB",44.3,68.4,38.8,8.5,96.6,7.5,15.4,53.3,36.1,17.5,10.6,0.6
"pgaA",110.6,123.5,124.7,89,111.6,20.9,18.6,37.2,172.5,74.8,62.7,28.1
"dgcT",382,228.9,153.6,269.2,253,208.9,257.4,356.5,147.5,129.6,123.1,99.3
"insF4",NA,NA,NA,NA,NA,NA,NA,NA,133.3,11.5,198.7,189.9
"ymdE",NA,NA,NA,NA,NA,NA,NA,NA,4.8,13.5,12.3,6.8
"ycdU",91,42.5,69.6,75.3,38.7,117.5,46.5,114.8,22.6,26.9,35.4,15.9
"ghrA",317.8,603.9,856.2,677.8,348,1006.2,1330.6,1381.1,273.6,460.2,660.8,370.4
"ycdX",463.4,468.3,435.3,235.5,329.8,817.2,704.2,932.5,296.9,401.6,390.8,268
"ycdY",529.3,732.5,613.7,303.7,515.8,625.2,615.1,556.5,301.3,325.6,276.4,201.5
"ycdZ",1546.5,6531.6,7009.9,9252.9,5858.1,7239.8,7589.3,9456.1,4175.7,2597.3,2638.9,4496.6
"csgG",27.1,95.6,73.9,125.4,72.2,13.1,30.5,49.3,33.3,20.5,51.2,55.3
"csgF",13.3,15.9,28.4,96.4,80.2,34.7,140.8,147.9,12.7,19.3,37,37.1
"csgE",3.3,3.2,12.7,5.7,19,23.1,35.7,25.8,2.9,3.5,5,2.8
"csgD",7.9,6,6.9,11.6,68.6,28.1,158.6,26.1,19.1,6.4,48.3,50.4
"csgB",76.5,76.1,47.4,120.1,99.9,20.2,183.4,204.1,33.9,26.1,66.7,62.6
"csgA",131.3,31.1,142.2,534,24.9,31.1,267.2,394.5,43.8,88.6,234.7,232.9
"csgC",227.9,328.3,311.5,68.8,167.7,394.8,164.7,156.3,105.4,61.8,48.2,23.8
"ymdA",NA,NA,NA,NA,NA,NA,NA,NA,360.1,112.3,106.2,40.9
"ymdB",NA,NA,NA,NA,NA,NA,NA,NA,120.9,161,376,370.7
"clsC",61.5,104.8,97.1,208.1,118.7,153.7,243.7,238.4,70,71.5,144.8,132
"opgC",378.8,135.4,128.1,99.3,216.9,129.4,75.8,219,116.3,81.1,58.8,39
"opgG",1052.4,882.2,1252.8,1217.5,905.3,1076,1657.7,2229.4,814.4,879.6,1080.4,1020.4
"opgH",1105,1055.7,865.3,574.4,976.6,597.4,647.7,737.9,518.9,234.2,137.8,308.3
"yceK",215.1,256.1,369.7,5480,318.7,341.6,2032.5,1611.8,68.7,307.3,595,561.6
"msyB",779.5,1221.8,2115.9,24547.9,859,4497.9,24167.7,17997.4,409.2,2544.5,5310.8,4393.8
"mdtG",18.8,40.9,51.6,157.7,7,32,155.1,167.3,47.5,80,144.5,114.3
"lpxL",519.3,550.8,641.5,414.6,984.7,739.7,585.8,506.5,328.8,466.4,235.4,266.4
"trhO",1864.2,1379.4,951.9,394.5,634.4,468.4,342.5,604.5,350.9,834,282,181.6
"yceI",350.1,328.9,855.6,357.1,205.4,507.7,616.2,271.9,178.9,319,243.8,169.6
"yceJ",NA,NA,NA,NA,NA,NA,NA,NA,94.2,105.4,85.9,78.2
"yceO",1.5,2.6,1.7,2.8,5.2,9.7,14.8,10,1.7,0.4,1.6,2
"solA",349.8,259.2,482.2,331.8,31.5,42.8,164,171.2,219.6,179.5,180,123.1
"bssS",2460.4,1407,833.1,16149.1,1095.9,612,1767.7,1806.1,1336.9,211.5,1248.2,1518.1
"dinI",2228,2316.7,1649.6,2453.1,1337.6,925.6,761,359,596.1,521.7,467.6,450.9
"pyrC",730.9,1227.1,817.1,296,437.9,377.1,172.9,296,359,273.3,206.5,137.9
"yceB",301.6,340.2,601.2,388.4,402.5,657,666.6,468.2,393.9,493.3,303.7,228.4
"grxB",397.2,572.8,1078.1,6970.1,372.8,1157.7,6366.5,8453.9,283.5,596.5,3682.5,3013.1
"mdtH",20.9,107,157.8,181.5,250.5,335.7,190,233.1,24,59.4,46.3,48.2
"rimJ",821.9,1263.7,1147.9,1794.4,1015.4,1611.8,2384.2,1765,956.4,627.5,957.4,654.8
"yceH",524.6,751.3,547.1,886.5,618.5,984.6,1771.3,1215.9,400.2,505.7,486.9,344.4
"yceM",199.1,207.5,230.6,404.9,240.7,412.1,491.6,474.4,132.9,125,212.4,181
"murJ",575.1,611.8,504.3,310.6,255.5,391.7,397.2,559.9,169.5,246.2,135.5,135.7
"flgN",1719,6036.5,6917.9,5232.4,1317.8,5707.9,6465.8,5989.7,1299.9,498.5,2580.4,934.8
"flgM",1518.2,6245.9,7595.7,6517.6,1288.9,7562.2,6760.5,8515.2,1467.7,644.1,2793.8,936.5
"flgA",1945,2635.4,2751.8,223.1,895.1,2728.5,874.8,907.9,856.4,579.7,422.9,162.5
"flgB",3374.7,6204,8563.7,62.2,2321.7,7459.4,1749.7,1814.3,2586.2,431.5,852,202.2
"flgC",4334.4,7801,9830.4,134.9,3584.9,11393.6,3060.9,3089.8,3260.7,1160.7,1564.3,521.8
"flgD",2099.2,5205.6,5886.2,79.9,3126.5,7209.4,1660.2,1919.5,2255.5,1010.3,1169.5,392.7
"flgE",2029.8,5348.8,5323.7,22.7,1705.6,3856.7,1104.2,1321.2,1603.9,996.1,968.3,263.1
"flgF",1057.1,2252.7,2783.7,25,2241,4085.4,890.2,1288.6,926.8,388,495.4,151.6
"flgG",1295.1,3217.6,3778,96,2953.6,4382.2,1433,1213,1209,558.9,682.8,201.7
"flgH",670.2,1238.6,1835.9,73.2,1300.6,1740.5,518.6,398.5,712.8,263.9,298.2,58.8
"flgI",419.6,1367.6,1841.9,6.6,920.5,1439.8,409.9,74,733.4,193.6,180.3,4.5
"flgJ",559.2,1040.1,1376,184.5,962,1496.4,724.2,696,587.4,226.9,200.3,106.3
"flgK",663.1,2804.1,4047.7,2739.7,1124.8,4161.3,4276.7,4248.8,942.4,226,1527.4,653.4
"flgL",543.2,1665.2,4317.9,3525.4,608.8,3631.4,6438.5,3534.9,498.3,131.4,1395,456.6
"rne",787.7,507,883.4,295.2,601,537.4,439.8,383,690.1,457.5,243.5,213.6
"yceQ",NA,NA,NA,NA,NA,NA,NA,NA,52,80,114.4,118.6
"rluC",1241.4,743.8,419.5,104.4,447.4,147.9,76.1,20.2,363.8,201.3,63.9,49.9
"yceF",211.9,209.8,405.8,1339,146.1,333.4,623.3,991.4,68.7,278.6,519.4,343.1
"yceD",26965.3,25473,20237.6,2151.3,48744.3,16647,2611.8,1790.2,8017.8,4563.2,1418.5,1270.1
"rpmF",26009.2,19735.7,20210,2094.6,26428.6,14588.9,2899.1,1702.3,5383.1,2671.1,1327.8,1088.5
"plsX",3136.7,2802.8,1837,1785.6,2904.7,2322.6,1624.5,2006.6,1431.4,1572.5,832,676.3
"fabH",2342.5,3148,2137.6,1424.8,2691.9,2243.3,1833.2,2261.8,1468.7,1311.7,893.7,877.6
"fabD",2745.4,3236.7,2310.4,1473.9,2255.2,2600.7,1421.5,1684.9,1532.1,1061.8,764.6,641
"fabG",13137.4,10637.7,10531,9564.8,27218.9,25721.7,19284.5,14488.3,4766.9,3129.3,3814.4,2519.7
"acpP",20446.8,20421,20599.7,21587.9,36032.1,40540.5,31694.5,21289.1,8436.8,6387.3,6496.6,6146
"fabF",915.2,891.8,813.8,448.6,4279.6,1514.8,1054,906.5,472.9,268.9,239,243.4
"pabC",281.1,182.5,183.4,229,87.1,332.6,210.9,334.2,135,103.7,93,114.9
"mltG",380.7,284.8,297.7,301,158,341.9,155.3,277.5,145.1,136.2,131.9,181.4
"tmk",470.5,474.1,462.6,331.7,920.8,711.2,853.7,592.4,312.2,433.9,280.7,347.1
"holB",254.6,244.9,206.9,143.8,198.3,89,54.5,169.9,134.2,185.2,138.5,136.6
"ycfH",466.5,415.6,359.1,5355.3,460.7,242.8,1830.2,2604.2,146.4,316.7,1238.5,1690.2
"ptsG",4962.6,1218.2,3254.2,2466.8,4884,2050.3,1460.7,1472.4,1565.8,1485.7,974.9,733.1
"fhuE",140.4,22.3,94.7,229.7,258.2,71.4,39.1,530.3,102,73,127.9,271.6
"hinT",563.6,705.4,936.6,2181.1,341.7,554.2,1125.6,1013.1,403.5,663.1,849.1,576.4
"ycfL",359.4,467.3,495.2,1027.5,311.5,641,1046.3,1002.4,299.6,336.3,568.9,403.8
"lpoB",530.7,591,570.9,1423.2,536.1,678.5,1080.2,1265.9,360.9,496.9,854.2,667.1
"thiK",714.1,780.5,723.2,1183.2,849.1,942.6,974.8,1162.7,634.1,619.7,538.8,353.7
"nagZ",1076,1328.3,1187.7,1290.8,1014.6,1482.1,1934.1,1800.9,669.6,859.2,871,576.9
"ycfP",1151,1564.8,1557.1,2658.6,978.9,2654.3,3387.4,2807.7,880.8,927.9,1553.6,1030.2
"ndh",2325.9,1232.6,187.6,276.7,1373.2,193.1,247.6,212,52.3,123.6,122.9,91.5
"ycfJ",626.1,217.9,120.6,169.4,342.8,134.7,238.2,248,48.2,68.6,95.8,80.2
"comR",710.3,1039,1335.2,1083.7,310.7,772.4,838.5,739.6,241.6,315.9,453.7,507.1
"bhsA",376.5,120.4,187.5,423.7,135.1,199.8,172.5,246.2,72.5,111.8,277.4,486.8
"ldtC",211.7,185.2,470.3,390,290.4,562.6,548.9,467.8,476.2,235.2,265.3,331.4
"mfd",578.7,675.1,703.9,565.2,519.8,652.8,575.6,755.6,271.7,304.4,225.4,224.4
"ycfT",50.2,45.9,43.9,56.5,145.2,90.1,112.5,171.6,18.7,22.6,46.5,29.2
"lolC",553.2,406.2,479.3,113.5,331,317.8,281.9,314.2,495.1,383.8,223.2,156.3
"lolD",559.3,570.4,506.7,215.7,470.9,531.5,270,337.2,498.7,335.7,224.5,140.8
"lolE",291.6,252.7,413,702,266.8,576.2,653.5,448.8,375,394.7,414.8,326.3
"nagK",487.2,514.3,575.7,570.4,524.4,827.1,1059.6,868.5,448.1,361.6,383,321.4
"cobB",380.3,713.7,939.8,420.1,594.6,752.8,553.2,471,299.3,616.2,312.7,194.3
"ycfZ",NA,NA,NA,NA,NA,NA,NA,NA,21.7,21.7,16.5,8.6
"ymfA",186.5,58.6,89.6,60.2,121.7,20.4,15.1,14.1,66.4,49.4,35,8.9
"potD",2552.5,2686.2,3904.3,880.5,927.6,1366.6,1053,712.6,725.8,840.8,495,364.5
"potC",1695.6,1378.2,1518.2,321.4,1146.3,1170.2,650.2,635.7,554,857.4,251.7,264.3
"potB",1015.1,520.8,692.4,109,601.3,358.3,221.3,202.4,268.9,339.9,68.8,57.5
"potA",1335.3,786.2,818.8,168.1,771.2,469.7,353.8,418.1,504.3,617.6,160.8,130.3
"pepT",133.9,264.5,493.6,1209.9,361.2,588.2,644.5,615.7,117.5,133.4,333.5,272.6
"roxA",906.7,1486.7,1208.7,1922.2,698.2,1120.1,1526.2,1307.4,505.2,630.9,670.1,762.6
"phoQ",453.2,555.6,625.3,582.4,600.4,792.5,1115.4,863.6,264.6,495.2,451.1,322.9
"phoP",790.2,900.9,1590,2518.7,553.2,1351.8,1707.4,1721.5,559.4,860.3,1027.5,890.8
"purB",735.1,980.1,615.1,229.2,371.3,519.4,282.9,387.1,176.5,365.6,134.3,106.3
"hflD",1390.5,1390.8,1291.2,219.9,1017.9,752.9,285.6,220.2,552.3,603.5,244.9,264.9
"mnmA",1044,1085.2,931.2,52.6,1229.2,985.3,565.5,495.5,720.5,1185.6,417.9,466.3
"nudJ",NA,NA,NA,NA,NA,NA,NA,NA,248.8,261.4,201.5,172.6
"rluE",423.9,366,274.4,181.9,479,492.1,443.4,548.7,171.1,292.3,180.3,161.3
"icd",2746.6,4980.4,11798.3,1950,1794.1,6356.5,6734.3,4600.8,2430.5,2075.6,3239.2,1772.7
"ymfD",5,29.6,18.2,4,8,6.4,32.9,13.7,1.3,0.6,1.1,2.8
"ymfE",2.8,3.4,4.6,4.3,16.1,10.4,19.9,55.7,9.3,1.9,1.2,4.9
"lit",1.3,5.3,4.1,2.3,19.5,7.3,39.9,1.2,0.3,0.3,0.6,0.8
"intE",10.8,13.3,23.9,24.8,17.6,19.7,61.1,38.6,1.9,4.6,8.4,4.9
"xisE",NA,NA,NA,NA,NA,NA,NA,NA,25.3,0.9,4.4,1.6
"ymfH",52.7,86,58.5,36,79,154.5,123.8,246.7,24.6,41,28.6,19.3
"ymfI",3.3,5.4,5.9,38.5,53.8,44.9,92,77.3,4.3,1.9,1.3,1.4
"ymfJ",9.4,28.2,10.9,6.4,40.6,17.9,23,54.7,4.3,3.1,2.2,2.6
"ymfK",NA,NA,NA,NA,NA,NA,NA,NA,4.1,2.8,3.1,2.1
"ymfT",NA,NA,NA,NA,NA,NA,NA,NA,2.9,1.6,1.7,3.5
"ymfL",43,13.7,13.6,103,22.1,10.1,39,50.3,7.3,5.9,7.8,7.4
"ymfM",24.5,95.4,43.3,23.7,41.1,187.1,153.9,124.3,27.8,33.8,22,13.3
"ymfN",28.9,36.2,50.4,35.1,93,153.5,209.3,170.7,35.2,60.3,8.5,14.6
"ymfR",76.7,71,64.9,77.1,37.2,174.3,83.2,97.3,125.7,137,114.1,33
"beeE",179.1,284.4,271.5,218.5,277,222.7,428.1,273.4,29.5,90.1,81.1,61.9
"jayE",NA,NA,NA,NA,NA,NA,NA,NA,39.8,76,35.1,40.3
"ymfQ",NA,NA,NA,NA,NA,NA,NA,NA,51.6,55.8,18.5,13.8
"ycfK",3.5,4.9,4.5,5,64.4,22.2,76.2,16.8,3.1,2.6,1.9,3
"tfaP",NA,NA,NA,NA,NA,NA,NA,NA,9.2,13.1,15.5,13.9
"tfaE",71,78.7,60.2,18.7,174.2,222.6,209.1,212.4,10.4,75.3,42.2,43.3
"stfE",NA,NA,NA,NA,NA,NA,NA,NA,4.2,2,1.6,8.8
"pinE",179,206,192.8,149.4,141.6,295.5,214.7,307.2,80,110.1,54.3,46.9
"mcrA",39.5,10.5,30.5,19.7,71,63.5,74.2,149.4,8.2,3.6,1.7,6.8
"iraM",147.2,106.9,92.5,2.1,22.2,21,1.9,3.5,42.8,91.1,13.3,3.4
"ycgX",54.1,91.3,3.6,5,12.7,65.7,25.9,22.4,29.8,36.3,3.3,4.9
"bluR",739,637.2,547.2,551.8,647.5,467.3,561.1,596,774.4,936.5,451.9,591.6
"bluF",NA,NA,NA,NA,NA,NA,NA,NA,205.2,162.9,63.1,57.9
"ycgZ",143.1,64,102.6,369.1,57.7,125.4,362.6,884.7,135.4,838.1,1042.9,560.2
"ymgA",57.9,70,160.9,819.5,178.4,267.9,1331.8,1390.7,170.3,481.4,897.3,632.1
"ariR",22.8,21.8,39.2,597.4,74.5,48.8,307.7,251.8,36.4,255.9,502.5,310.5
"ymgC",1.3,25.4,30.8,93.8,48,7.1,69,33.9,6.9,40,78.6,41.4
"pdeG",NA,NA,NA,NA,NA,NA,NA,NA,15.3,6.8,28.5,16.4
"ymgD",NA,NA,NA,NA,NA,NA,NA,NA,218.7,95.1,89.6,106.1
"ymgG",NA,NA,NA,NA,NA,NA,NA,NA,289.2,632,217.6,193.5
"minE",1601.6,2037.2,2093.6,1460,1480.9,1478.3,1634.4,635,1073,893.5,766.9,416.8
"minD",1221.4,1482.5,1614.2,757.5,1220.6,1759.1,1590.2,1103.1,1146.8,862.8,719.1,478.4
"minC",1993,2022.2,2051,1530.4,2089.6,2329.5,1965.9,1433,1744.3,1021.3,1176.2,844.1
"ycgJ",592.4,544.9,455.9,329.6,255.7,353.9,308.1,214.6,223.9,390.2,467.8,160.5
"pliG",101.4,60.9,193.9,928.4,57.6,220.3,396.3,648.9,64.2,70.6,251,239
"ycgL",640.5,606,667.6,431.9,444.4,571.9,516.8,500.7,404.5,299.3,345,216.5
"ycgM",NA,NA,NA,NA,NA,NA,NA,NA,386.2,340.3,407.2,322.8
"ycgN",569.4,363.8,490.8,980.1,314.8,376.8,409,401.8,182.6,321.8,221.7,311.6
"hlyE",28.3,3.1,22.9,450.3,112.4,62.9,278.2,239.9,1.9,48.1,213.5,157.1
"umuD",96.7,117.7,135.2,332.8,16.3,185.4,288.5,308,94.4,77.6,157.9,174.7
"umuC",145.7,196.5,180.9,211.8,92.7,220,278.4,260.3,68.3,90.8,105.9,122.9
"dsbB",737.3,813.3,780.9,423.5,296.6,477.9,348.4,260.5,360.7,263.7,166.9,172.4
"nhaB",339.4,290.8,399.1,155.9,361.9,601.5,367.1,486.3,308.5,316.2,152.4,136.5
"fadR",756.4,800.2,849.6,625.2,832.4,1358,1153.2,790.6,481.5,395.9,283.9,299.6
"ycgB",69.7,41.5,109.8,6609.2,137.5,206.6,1900.3,2136.1,53.2,163.3,1009.2,1240.1
"dadA",462.5,1179.2,5508.8,6483.6,407.8,3261.7,7882.3,8095.5,1636.3,1571.2,4075.9,3256.8
"dadX",88.7,344,1919.4,1986.3,397.6,894.4,2034.3,1774.2,563.5,710.4,1579.9,1247.2
"cvrA",NA,NA,NA,NA,NA,NA,NA,NA,185.1,137.3,189.4,110
"ldcA",NA,NA,NA,NA,NA,NA,NA,NA,186.6,221.8,217.1,152.6
"emtA",838.7,644.7,930.6,664.6,237.1,421.8,430.1,734.3,230.6,322.9,185.1,252.1
"ycgR",248.8,1212.6,2430,1426.3,275.6,1178.6,1998.5,1973.2,192.8,79.3,745.9,384
"ymgE",46.5,27.4,141,4325.5,35.7,301.9,1747.9,1893.3,19.3,103.4,477.3,597.7
"ycgY",5.9,8.7,38.4,102.8,7.1,7.8,27.2,38,2.7,11.7,55.2,47.5
"treA",115.9,58.6,102.8,2738.2,64.2,605.9,2886.2,3416.9,118.7,413.4,1562,1199.9
"dhaM",342,182.4,241.4,218.4,531.3,183.1,205.8,157.9,507.9,120.2,130.7,92.3
"dhaL",NA,NA,NA,NA,NA,NA,NA,NA,1086.6,161.9,374.4,188.4
"dhaK",NA,NA,NA,NA,NA,NA,NA,NA,1090.2,213.5,346.5,186.2
"dhaR",NA,NA,NA,NA,NA,NA,NA,NA,115,136.9,88.5,44.2
"ycgV",NA,NA,NA,NA,NA,NA,NA,NA,85.2,67.5,60.5,61.6
"ychF",1076.1,1581.4,953.1,336.6,748.7,766.7,451.6,409.5,560.2,579.2,245.8,267.8
"pth",712.6,598.3,525,244.5,510.2,228.5,316.3,430.6,261.5,441.5,180.3,144.8
"ychH",76.8,756.3,2721.6,16937.3,466.7,2514.1,6653.8,7149.9,191,303,2221.2,2699.8
"dauA",146.4,271.4,150.1,132.6,174.2,160.9,176.8,147.4,87.2,122.7,35.4,91.6
"prs",1956.6,3075.7,2196,317.9,4132.5,1736.5,570.5,480.9,956.9,752.3,322.6,249.2
"ispE",1462.6,2053.7,1859.2,820.8,1586.8,2251.2,2154.9,2138.4,1036.1,2114.4,1148.8,900.9
"lolB",692.3,941.1,898,1161,572.7,1146.8,1276.2,1767.4,562.8,576.7,790.5,834.3
"hemA",1004,931.1,839.4,584.1,1394,1609.6,1493,1405.7,814.6,841.3,744.9,637.1
"prfA",409.7,456.4,696.8,204.4,545.3,332.8,144.6,96.5,276.8,343,370,197.1
"prmC",317.1,304.8,240.9,115.2,387.4,368.2,265.1,168.7,197.6,182.1,139.1,87.4
"ychQ",NA,NA,NA,NA,NA,NA,NA,NA,246.9,185.1,137.1,137
"ychA",682.4,613.8,416.6,211.2,465,502.4,340.8,426.5,348.8,396.2,283.1,201.1
"kdsA",840,1040,1026.9,484.7,1387,1261.2,766.1,793.4,534.5,417.5,346.8,286.4
"chaA",514.5,225,305.9,134.9,608,375,188.3,168.2,486.2,309.1,178.3,66.8
"chaB",270.6,369.2,381.3,2188.7,471.5,1156.6,2651,3005.7,246.6,404.9,632.1,720.5
"chaC",185.9,178.5,278.4,746.5,263,403.1,637.2,1028,163.1,325.6,372.8,477
"ychN",692.3,1075.6,2388.5,3094.3,482,3456.8,3443.9,1947.2,664.3,579.2,1231.7,734.4
"ychO",35.8,36.6,120,30.3,136.2,277.5,96.5,78.4,139.7,77.8,118.9,120.8
"narL",477.9,721.1,844.5,633.4,361.8,623.7,506.9,386.1,326.3,397,431.9,294.4
"narX",434.2,396.7,550.3,336.6,645.1,871.9,462.2,400.2,286.7,295.5,219.9,111.4
"narK",46.8,203.7,310.7,291.8,455.3,1175.7,345.5,187.2,30.3,102.3,92.1,63.8
"narG",42.1,120.1,110.7,75.2,487.7,419.1,307.1,61.1,7.8,100.4,82.8,5.7
"narH",140.1,182.2,197.1,196.9,549.8,477.1,305.9,179.7,74.6,127.4,119,80.5
"narJ",292.3,298.1,390.9,476.8,829.8,868.9,792.8,702.8,152.5,155.8,167.3,141.5
"narI",67.3,23.3,97.9,103.1,433.4,335,68.7,96.4,41.7,62.1,82.3,37.6
"ychS",NA,NA,NA,NA,NA,NA,NA,NA,3.4,9,8.5,5.2
"tpr",1914.3,843.7,901.6,513.6,780.4,939,504.1,440.7,91.6,165.8,127,60
"tyrV",14763,14902.9,16037.5,15346.5,22159.3,15383.5,13160,5359.3,2328.6,1278.9,1205.7,1066.6
"tyrT",20076.7,14603.4,16219.6,15293.5,22937.1,16446.5,14316.5,6862.9,1038.9,811.1,778.4,702.1
"purU",2210.6,1120.5,1091.2,163.7,678.7,392.7,309.7,356.2,445.4,302.3,298.1,198.6
"ychJ",989.7,711.3,511.1,156.9,604.6,731.3,294.7,169.5,465.5,209.6,180.6,142.5
"rssA",362.5,280.6,260.2,340.3,178,371.6,552.4,664.3,242,293,271.6,368.7
"rssB",166.2,149.5,146.5,729.9,165.5,196.7,641.5,666.5,119.4,208.7,306,268.4
"galU",1131,1115.6,1133.4,445.7,699.6,980.1,775.2,271.6,455.6,360.9,356.1,174.4
"hns",20571.9,19889.3,20545.3,24791.1,15790.7,24704,25288.7,11943.1,7099.4,4856.6,6514.5,4805.7
"tdk",717.4,674.3,414.7,189.8,347,377.6,362.7,236.4,221.7,219.6,138.7,77.1
"adhE",1772.7,4048.6,6610.2,15946.6,3186.5,4985.5,14330,22286.1,1595.4,2285.4,4514.1,6034
"ychE",90.7,188.9,263.2,162,253.6,346.8,94.3,323.2,88.5,155.7,65.7,61.3
"oppA",4833.1,2552.9,7193.7,625.4,1016.9,1113.4,3691.9,2866.2,1039.1,1117.2,2360.9,1864.5
